Date,salinity,temperature,current velocity,bottom stress,PAR,PAR fraction,extinction coefficient,significant wave height,wave direction,wave period,
Units:,PSU,degree C,m/s,N/m2,W/m2,%,/m,m,degrees,s,
2023-01-01 00:00:00,36.1802,21.7983,0.0182,0.0024,0.0000,2.0800,0.3323,0.0184,54.0484,2.1919
2023-01-01 04:00:00,36.1828,21.7157,0.0026,0.0222,0.0000,2.0025,0.3327,0.1517,281.8865,13.4027
2023-01-01 08:00:00,36.1859,21.6512,0.0084,0.5159,2.8571,1.9113,0.3328,0.1989,253.6742,13.5952
2023-01-01 12:00:00,36.1896,21.6421,0.0342,0.4086,8.9013,1.8303,0.3354,0.1953,253.3089,13.5711
2023-01-01 16:00:00,36.1873,21.7455,0.0525,1.0000,7.4800,1.8284,0.3424,0.1386,304.1336,13.4136
2023-01-01 20:00:00,36.1980,21.8075,0.0334,0.0009,0.4620,1.8298,0.3480,0.1256,325.1866,13.1952
2023-01-02 00:00:00,36.2108,21.7419,0.0082,0.2543,0.0000,1.7672,0.3525,0.1170,326.9420,13.1395
2023-01-02 04:00:00,36.2142,21.6438,0.0040,0.3594,0.0000,1.6523,0.3524,0.1063,327.0676,13.0677
2023-01-02 08:00:00,36.2199,21.5570,0.0120,1.0000,2.4278,1.6108,0.3492,0.1561,266.7452,13.5894
2023-01-02 12:00:00,36.2244,21.5250,0.0272,0.0248,7.8461,1.6137,0.3466,0.1239,306.1843,13.4776
2023-01-02 16:00:00,36.2237,21.5106,0.0376,0.7897,7.3757,1.7892,0.3459,0.1390,243.6631,12.8468
2023-01-02 20:00:00,36.2183,21.5461,0.0213,1.0000,0.4866,1.8883,0.3488,0.1272,345.3222,12.8574
2023-01-03 00:00:00,36.2163,21.5572,0.0072,0.0102,0.0000,1.7873,0.3554,0.1397,49.3341,12.9690
2023-01-03 04:00:00,36.2278,21.4907,0.0131,0.8443,0.0000,1.6997,0.3532,0.0938,331.5131,12.4346
2023-01-03 08:00:00,36.2301,21.4018,0.0188,0.2663,2.4976,1.6954,0.3466,0.0776,325.1339,12.5845
2023-01-03 12:00:00,36.2266,21.3399,0.0403,0.1088,8.2975,1.7344,0.3411,0.0812,322.9597,12.5098
2023-01-03 16:00:00,36.2181,21.2834,0.0442,0.0049,7.7050,1.8853,0.3416,0.0965,301.6038,11.9282
2023-01-03 20:00:00,36.2158,21.3089,0.0227,0.1926,0.5757,2.2033,0.3367,0.1819,37.6197,11.0761
2023-01-04 00:00:00,36.2145,21.3192,0.0052,0.1230,0.0000,3.0007,0.3124,0.1433,20.9638,10.3751
