Date,salinity,temperature,current velocity,bottom stress,PAR,PAR fraction,extinction coefficient,significant wave height,wave direction,wave period,
Units:,PSU,degree C,m/s,N/m2,W/m2,%,/m,m,degrees,s,
2023-01-01 00:00:00,36.2908,22.5277,0.0529,0.1318,0.0000,20.9180,0.2281,0.0663,44.1673,2.2717
2023-01-01 04:00:00,36.3095,22.3232,0.0407,0.0408,0.0000,17.8041,0.2487,0.4591,252.8643,13.7592
2023-01-01 08:00:00,36.3589,22.2566,0.0366,0.3545,21.6205,15.0160,0.2681,0.5356,243.9801,13.7855
2023-01-01 12:00:00,36.3833,22.3307,0.0240,0.5801,67.2131,13.8832,0.2778,0.5941,238.3420,13.7254
2023-01-01 16:00:00,36.4091,22.7360,0.0386,0.6788,61.6179,15.1702,0.2734,0.5007,252.9883,13.7770
2023-01-01 20:00:00,36.3873,22.6615,0.0548,0.5313,3.9775,16.1247,0.2730,0.4457,265.6187,13.7543
2023-01-02 00:00:00,36.3239,22.2401,0.0437,0.2225,0.0000,16.1925,0.2739,0.4015,269.4020,13.7576
2023-01-02 04:00:00,36.3034,21.9852,0.0346,0.3137,0.0000,15.2877,0.2752,0.3585,272.0371,13.7607
2023-01-02 08:00:00,36.3108,21.8676,0.0413,0.2356,21.2404,14.2145,0.2786,0.5005,243.8270,13.6836
2023-01-02 12:00:00,36.3197,21.9588,0.0282,0.4303,64.5611,13.3414,0.2844,0.4812,248.8318,13.7088
2023-01-02 16:00:00,36.3456,22.0616,0.0274,0.3662,58.2046,14.2904,0.2846,0.4404,264.3650,13.3717
2023-01-02 20:00:00,36.3792,22.5499,0.0463,0.2602,3.7362,14.9871,0.2897,0.3943,269.4165,13.4386
2023-01-03 00:00:00,36.3562,22.3625,0.0415,0.1971,0.0000,14.7227,0.2941,0.3618,271.0699,13.4420
2023-01-03 04:00:00,36.3359,22.1780,0.0533,0.3808,0.0000,13.6738,0.2962,0.3087,273.4591,13.1343
2023-01-03 08:00:00,36.3318,22.0776,0.0514,0.0317,18.3586,12.5912,0.2983,0.3342,264.1605,12.8967
2023-01-03 12:00:00,36.3186,22.1382,0.0393,0.1950,58.3198,12.2430,0.2975,0.3417,261.9304,12.6100
