Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting,DOC,DON,DOP
2022-11-10 16:00:00,36.1838,206.0694,0.3832,0.2794,0.0815,-0.7252,-0.0758,107.8756,6.1366,0.3402
2022-11-10 20:00:00,36.1848,204.7879,0.3863,0.2802,0.0814,-0.7256,-0.0773,107.7239,6.1356,0.3399
2022-11-11 00:00:00,36.1891,204.0539,0.3891,0.2830,0.0815,-0.7255,-0.0776,107.6106,6.1566,0.3400
2022-11-11 04:00:00,36.1890,202.8957,0.3912,0.2847,0.0810,-0.7255,-0.0812,107.3993,6.1450,0.3396
2022-11-11 08:00:00,36.1715,206.3762,0.3932,0.2873,0.0826,-0.7240,-0.0729,107.0807,6.1340,0.3389
2022-11-11 12:00:00,36.1775,206.7334,0.3975,0.2922,0.0829,-0.7243,-0.0708,106.9326,6.1322,0.3387
2022-11-11 16:00:00,36.1847,207.0995,0.4008,0.2963,0.0832,-0.7245,-0.0695,106.7676,6.1305,0.3385
2022-11-11 20:00:00,36.1915,207.0813,0.4028,0.2992,0.0834,-0.7247,-0.0701,106.6067,6.1311,0.3384
2022-11-12 00:00:00,36.1975,207.5970,0.4044,0.3016,0.0837,-0.7251,-0.0707,106.4811,6.1284,0.3382
2022-11-12 04:00:00,36.2047,208.2149,0.4063,0.3037,0.0839,-0.7256,-0.0703,106.3298,6.1235,0.3380
2022-11-12 08:00:00,36.2152,208.3643,0.4089,0.3064,0.0843,-0.7255,-0.0683,106.1271,6.1262,0.3377
2022-11-12 12:00:00,36.2250,208.2650,0.4098,0.3081,0.0847,-0.7249,-0.0662,105.8982,6.1288,0.3374
2022-11-12 16:00:00,36.2312,207.9981,0.4096,0.3083,0.0850,-0.7244,-0.0649,105.6621,6.1266,0.3371
2022-11-12 20:00:00,36.2321,206.9830,0.4098,0.3081,0.0850,-0.7241,-0.0667,105.4223,6.1185,0.3367
2022-11-13 00:00:00,36.2367,207.4903,0.3973,0.2941,0.0854,-0.7212,-0.0681,104.7753,6.0972,0.3352
2022-11-13 04:00:00,36.2284,209.7831,0.3782,0.3264,0.0865,-0.7157,-0.0705,102.7481,5.9979,0.3303
2022-11-13 08:00:00,36.1726,212.2532,0.3339,0.4548,0.0888,-0.7004,-0.0807,96.8482,5.6671,0.3155
2022-11-13 12:00:00,36.1681,210.5366,0.3231,0.4163,0.0884,-0.6952,-0.0860,95.8406,5.6063,0.3126
2022-11-13 16:00:00,36.2025,210.6591,0.3570,0.3546,0.0881,-0.7063,-0.0738,99.5472,5.8293,0.3224
2022-11-13 20:00:00,36.2120,208.1277,0.3626,0.3474,0.0875,-0.7072,-0.0776,99.6414,5.8396,0.3228
2022-11-14 00:00:00,36.2140,206.6210,0.3724,0.3575,0.0871,-0.7092,-0.0790,99.7333,5.8477,0.3232
2022-11-14 04:00:00,36.2372,213.3960,0.3584,0.3428,0.0893,-0.7065,-0.0727,99.2136,5.8263,0.3219
2022-11-14 08:00:00,36.2095,213.6371,0.3261,0.3011,0.0899,-0.6940,-0.0772,96.0920,5.6392,0.3133
2022-11-14 12:00:00,36.1473,213.8343,0.2708,0.2436,0.0906,-0.6676,-0.0804,89.7551,5.2739,0.2959
2022-11-14 16:00:00,36.1532,213.1512,0.3041,0.2788,0.0905,-0.6799,-0.0768,92.3627,5.4363,0.3034
2022-11-14 20:00:00,36.1665,211.3317,0.3134,0.2852,0.0901,-0.6825,-0.0794,92.7423,5.4652,0.3046
2022-11-15 00:00:00,36.1701,206.7435,0.3220,0.2889,0.0886,-0.6839,-0.0852,92.8084,5.4733,0.3050
2022-11-15 04:00:00,36.1929,213.4859,0.3238,0.3063,0.0913,-0.6857,-0.0748,92.9462,5.4860,0.3057
2022-11-15 08:00:00,36.1647,215.6256,0.2970,0.2810,0.0925,-0.6710,-0.0707,89.2302,5.2770,0.2956
2022-11-15 12:00:00,36.1310,216.3487,0.2651,0.2339,0.0929,-0.6541,-0.0709,85.3515,5.0614,0.2851
2022-11-15 16:00:00,36.1984,213.8521,0.2996,0.2595,0.0920,-0.6690,-0.0742,89.3054,5.3516,0.2963
2022-11-15 20:00:00,36.2027,212.6556,0.3080,0.2731,0.0918,-0.6715,-0.0749,89.4020,5.3465,0.2967
2022-11-16 00:00:00,36.2008,210.4818,0.3121,0.2766,0.0914,-0.6722,-0.0779,89.2663,5.3399,0.2965
2022-11-16 04:00:00,36.1725,209.1985,0.3061,0.2724,0.0913,-0.6684,-0.0781,87.9666,5.2382,0.2929
2022-11-16 08:00:00,36.1614,213.5631,0.3024,0.2825,0.0932,-0.6667,-0.0735,87.2888,5.1945,0.2913
2022-11-16 12:00:00,36.1784,216.9043,0.3022,0.2884,0.0947,-0.6667,-0.0681,87.1867,5.1944,0.2912
2022-11-16 16:00:00,36.1692,216.3305,0.3020,0.2902,0.0949,-0.6646,-0.0670,86.4340,5.1540,0.2893
2022-11-16 20:00:00,36.1550,214.5059,0.2983,0.2864,0.0945,-0.6602,-0.0688,85.1373,5.0945,0.2860
2022-11-17 00:00:00,36.1633,211.6599,0.3071,0.2880,0.0937,-0.6632,-0.0741,85.6952,5.1328,0.2877
2022-11-17 04:00:00,36.1463,212.6609,0.3067,0.2915,0.0943,-0.6609,-0.0687,84.8640,5.0802,0.2854
2022-11-17 08:00:00,36.1563,214.7573,0.3029,0.2896,0.0951,-0.6605,-0.0686,84.8433,5.0971,0.2857
2022-11-17 12:00:00,36.1624,217.6737,0.2973,0.2897,0.0963,-0.6570,-0.0642,83.9011,5.0501,0.2833
2022-11-17 16:00:00,36.1574,218.0514,0.2963,0.2904,0.0966,-0.6550,-0.0622,83.1817,5.0126,0.2814
2022-11-17 20:00:00,36.1572,217.7309,0.2972,0.2904,0.0966,-0.6545,-0.0634,82.9320,5.0046,0.2809
2022-11-18 00:00:00,36.1654,217.3084,0.3002,0.2922,0.0965,-0.6559,-0.0666,83.0994,5.0207,0.2816
2022-11-18 04:00:00,36.1545,218.3651,0.2943,0.2907,0.0968,-0.6521,-0.0653,82.0112,4.9576,0.2788
2022-11-18 08:00:00,36.1567,218.0735,0.2974,0.2944,0.0969,-0.6520,-0.0637,81.8673,4.9539,0.2785
2022-11-18 12:00:00,36.1566,217.7563,0.2998,0.2984,0.0971,-0.6518,-0.0622,81.5916,4.9393,0.2779
2022-11-18 16:00:00,36.1622,216.8176,0.3043,0.2980,0.0968,-0.6521,-0.0625,81.7186,4.9761,0.2785
2022-11-18 20:00:00,36.1233,218.0280,0.3034,0.3047,0.0972,-0.6483,-0.0611,80.6196,4.9076,0.2755
2022-11-19 00:00:00,36.1198,218.6605,0.3021,0.3050,0.0974,-0.6467,-0.0617,79.9965,4.8717,0.2740
2022-11-19 04:00:00,36.1236,219.0382,0.3048,0.3118,0.0975,-0.6469,-0.0613,79.9036,4.8728,0.2740
2022-11-19 08:00:00,36.1308,219.1719,0.3102,0.3192,0.0977,-0.6480,-0.0602,80.0706,4.8908,0.2746
2022-11-19 12:00:00,36.1454,219.0749,0.3183,0.3279,0.0979,-0.6509,-0.0598,80.7422,4.9431,0.2767
2022-11-19 16:00:00,36.1660,218.7263,0.3279,0.3366,0.0980,-0.6549,-0.0598,81.7363,5.0237,0.2797
2022-11-19 20:00:00,36.1722,217.9653,0.3327,0.3394,0.0979,-0.6567,-0.0611,82.0611,5.0510,0.2808
2022-11-20 00:00:00,36.1516,217.3972,0.3285,0.3314,0.0979,-0.6536,-0.0626,80.9587,4.9667,0.2777
2022-11-20 04:00:00,36.1577,216.4041,0.3337,0.3347,0.0974,-0.6554,-0.0646,81.3372,4.9984,0.2789
2022-11-20 08:00:00,36.1859,217.9191,0.3418,0.3472,0.0981,-0.6590,-0.0626,82.4924,5.1108,0.2826
2022-11-20 12:00:00,36.1961,218.0838,0.3469,0.3528,0.0984,-0.6602,-0.0615,82.8752,5.1577,0.2840
2022-11-20 16:00:00,36.1988,217.8997,0.3497,0.3562,0.0985,-0.6604,-0.0606,82.8624,5.1681,0.2841
2022-11-20 20:00:00,36.1907,216.9113,0.3494,0.3553,0.0984,-0.6592,-0.0611,82.2978,5.1254,0.2826
2022-11-21 00:00:00,36.1789,216.4704,0.3459,0.3535,0.0985,-0.6564,-0.0597,81.2837,5.0590,0.2798
2022-11-21 04:00:00,36.1824,216.7432,0.3474,0.3574,0.0986,-0.6563,-0.0599,81.3333,5.0823,0.2802
2022-11-21 08:00:00,36.1870,218.6138,0.3449,0.3626,0.0993,-0.6533,-0.0566,80.8142,5.0774,0.2791
2022-11-21 12:00:00,36.1865,218.8483,0.3452,0.3652,0.0996,-0.6522,-0.0551,80.4256,5.0575,0.2782
2022-11-21 16:00:00,36.1868,219.1165,0.3462,0.3671,0.0998,-0.6516,-0.0541,80.1397,5.0413,0.2775
2022-11-21 20:00:00,36.1807,218.6391,0.3447,0.3665,0.0998,-0.6498,-0.0541,79.5597,5.0088,0.2760
2022-11-22 00:00:00,36.1732,217.2298,0.3438,0.3652,0.0995,-0.6476,-0.0518,78.9043,4.9734,0.2743
2022-11-22 04:00:00,36.1929,215.8307,0.3576,0.3744,0.0996,-0.6551,-0.0530,80.3173,5.0537,0.2784
2022-11-22 08:00:00,36.1931,215.7556,0.3550,0.3727,0.0997,-0.6529,-0.0522,79.7229,5.0199,0.2768
2022-11-22 12:00:00,36.1889,215.0793,0.3517,0.3695,0.0996,-0.6496,-0.0498,78.8885,4.9721,0.2745
2022-11-22 16:00:00,36.1605,219.3590,0.3372,0.3632,0.1009,-0.6408,-0.0456,76.9741,4.8657,0.2694
2022-11-22 20:00:00,36.1631,218.3499,0.3399,0.3644,0.1009,-0.6418,-0.0451,76.9862,4.8690,0.2695
2022-11-23 00:00:00,36.1459,218.2529,0.3332,0.3611,0.1010,-0.6367,-0.0414,75.6816,4.7921,0.2660
2022-11-23 04:00:00,36.1197,218.1104,0.3222,0.3552,0.1010,-0.6278,-0.0357,73.6943,4.6914,0.2607
2022-11-23 08:00:00,36.1140,217.1003,0.3204,0.3565,0.1007,-0.6258,-0.0338,73.2012,4.7005,0.2594
2022-11-23 12:00:00,36.0964,216.9586,0.3129,0.3504,0.1007,-0.6192,-0.0294,71.9239,4.6439,0.2562
2022-11-23 16:00:00,36.0692,216.5776,0.3003,0.3316,0.1000,-0.6117,-0.0245,70.2241,4.5660,0.2510
2022-11-23 20:00:00,36.0860,214.4647,0.3134,0.3611,0.0999,-0.6134,-0.0249,71.0757,4.7482,0.2549
2022-11-24 00:00:00,36.1457,214.8801,0.3243,0.3962,0.1003,-0.6188,-0.0337,72.8383,4.9894,0.2614
2022-11-24 04:00:00,36.1853,215.5926,0.3194,0.3974,0.1001,-0.6181,-0.0376,73.1302,5.0496,0.2631
2022-11-24 08:00:00,36.1793,215.3291,0.3119,0.3877,0.1001,-0.6178,-0.0378,72.8512,4.9999,0.2621
2022-11-24 12:00:00,36.1703,212.9715,0.3285,0.4081,0.1000,-0.6192,-0.0337,72.8795,5.0485,0.2625
2022-11-24 16:00:00,36.1735,210.5547,0.3380,0.4255,0.0996,-0.6201,-0.0320,73.0114,5.1091,0.2633
2022-11-24 20:00:00,36.1739,207.7011,0.3375,0.4178,0.0988,-0.6195,-0.0316,72.7600,5.0826,0.2626
2022-11-25 00:00:00,36.1664,206.4514,0.3297,0.3970,0.0984,-0.6172,-0.0303,72.0157,4.9783,0.2602
2022-11-25 04:00:00,36.1662,203.6181,0.3389,0.4133,0.0976,-0.6186,-0.0287,72.1594,5.0413,0.2610
2022-11-25 08:00:00,36.1670,200.5735,0.3617,0.4700,0.0971,-0.6222,-0.0265,72.9045,5.2668,0.2644
2022-11-25 12:00:00,36.1668,200.2225,0.3667,0.4822,0.0974,-0.6224,-0.0252,72.8688,5.2984,0.2646
2022-11-25 16:00:00,36.1651,199.3323,0.3679,0.4813,0.0971,-0.6222,-0.0240,72.6578,5.2791,0.2641
2022-11-25 20:00:00,36.1606,197.9915,0.3688,0.4797,0.0966,-0.6219,-0.0227,72.4399,5.2645,0.2636
2022-11-26 00:00:00,36.1475,198.1791,0.3488,0.4335,0.0966,-0.6182,-0.0225,71.3585,5.0861,0.2597
2022-11-26 04:00:00,36.1319,202.2153,0.3042,0.3679,0.0973,-0.6113,-0.0251,69.6194,4.8532,0.2541
2022-11-26 08:00:00,36.1345,200.6664,0.3219,0.3972,0.0972,-0.6137,-0.0230,70.0398,4.9535,0.2558
2022-11-26 12:00:00,36.1487,195.2588,0.3731,0.4979,0.0958,-0.6204,-0.0189,71.7120,5.3080,0.2622
2022-11-26 16:00:00,36.1659,197.3297,0.3755,0.5058,0.0966,-0.6204,-0.0190,71.7962,5.3365,0.2630
2022-11-26 20:00:00,36.1680,194.8339,0.3779,0.5023,0.0957,-0.6205,-0.0183,71.7128,5.3295,0.2629
2022-11-27 00:00:00,36.1476,191.7095,0.3867,0.5118,0.0950,-0.6220,-0.0151,71.5703,5.3246,0.2623
2022-11-27 04:00:00,36.1315,199.3676,0.3855,0.5254,0.0992,-0.6212,-0.0121,71.0974,5.2694,0.2606
2022-11-27 08:00:00,36.1123,204.8710,0.3691,0.4965,0.1015,-0.6176,-0.0119,69.8601,5.0879,0.2565
2022-11-27 12:00:00,36.1155,208.3542,0.3509,0.4711,0.1026,-0.6134,-0.0159,69.2257,5.0046,0.2548
2022-11-27 16:00:00,36.1422,213.0576,0.3442,0.4707,0.1041,-0.6126,-0.0196,69.2530,5.0278,0.2556
2022-11-27 20:00:00,36.1418,210.2255,0.3470,0.4678,0.1032,-0.6126,-0.0188,69.0868,5.0102,0.2551
2022-11-28 00:00:00,36.1470,205.9226,0.3588,0.4813,0.1018,-0.6142,-0.0179,69.4140,5.0776,0.2565
2022-11-28 04:00:00,36.1662,209.8365,0.3541,0.4823,0.1036,-0.6135,-0.0207,69.2877,5.0782,0.2565
2022-11-28 08:00:00,36.1536,213.5815,0.3412,0.4637,0.1047,-0.6101,-0.0197,68.2808,4.9386,0.2530
2022-11-28 12:00:00,36.1406,216.4862,0.3357,0.4588,0.1059,-0.6086,-0.0173,67.7083,4.8784,0.2512
2022-11-28 16:00:00,36.1408,216.3114,0.3359,0.4542,0.1060,-0.6084,-0.0171,67.5148,4.8570,0.2508
2022-11-28 20:00:00,36.1313,215.4333,0.3306,0.4423,0.1059,-0.6074,-0.0158,67.0156,4.7821,0.2492
2022-11-29 00:00:00,36.1294,214.3221,0.3335,0.4469,0.1058,-0.6076,-0.0147,66.8570,4.7839,0.2489
2022-11-29 04:00:00,36.1753,213.2025,0.3611,0.5049,0.1060,-0.6121,-0.0171,68.3265,5.0618,0.2549
2022-11-29 08:00:00,36.1733,212.1252,0.3587,0.4998,0.1057,-0.6109,-0.0166,67.9323,5.0261,0.2537
2022-11-29 12:00:00,36.1413,211.2655,0.3413,0.4625,0.1053,-0.6074,-0.0135,66.5842,4.8325,0.2490
2022-11-29 16:00:00,36.1224,216.7834,0.3260,0.4645,0.1071,-0.6026,-0.0133,65.3111,4.7087,0.2452
2022-11-29 20:00:00,36.1142,215.8863,0.3231,0.4575,0.1070,-0.6017,-0.0116,64.8540,4.6620,0.2438
2022-11-30 00:00:00,36.1093,215.1651,0.3226,0.4625,0.1071,-0.6011,-0.0099,64.5223,4.6467,0.2430
2022-11-30 04:00:00,36.1228,213.6647,0.3344,0.4834,0.1070,-0.6032,-0.0099,64.9999,4.7334,0.2449
2022-11-30 08:00:00,36.1337,213.4585,0.3433,0.4898,0.1072,-0.6053,-0.0102,65.5235,4.7689,0.2464
2022-11-30 12:00:00,36.1343,212.1913,0.3474,0.4892,0.1070,-0.6061,-0.0094,65.5988,4.7689,0.2468
2022-11-30 16:00:00,36.1197,210.9547,0.3402,0.4761,0.1064,-0.6041,-0.0075,64.7843,4.6857,0.2443
2022-11-30 20:00:00,36.1182,211.0721,0.3411,0.4818,0.1070,-0.6041,-0.0061,64.5702,4.6784,0.2438
2022-12-01 00:00:00,36.1230,211.1245,0.3445,0.5007,0.1076,-0.6043,-0.0060,64.5653,4.7377,0.2445
2022-12-01 04:00:00,36.1404,209.0324,0.3513,0.5293,0.1070,-0.6036,-0.0078,64.6880,4.8734,0.2464
2022-12-01 08:00:00,36.1530,206.2556,0.3550,0.5425,0.1058,-0.6020,-0.0085,64.5099,4.9165,0.2466
2022-12-01 12:00:00,36.1349,206.9151,0.3513,0.5402,0.1061,-0.6013,-0.0051,63.9479,4.8476,0.2446
2022-12-01 16:00:00,36.1301,204.9923,0.3540,0.5452,0.1053,-0.6010,-0.0037,63.7427,4.8531,0.2444
2022-12-01 20:00:00,36.1299,202.1048,0.3583,0.5497,0.1044,-0.6013,-0.0027,63.6587,4.8652,0.2444
2022-12-02 00:00:00,36.1317,198.9394,0.3630,0.5515,0.1029,-0.6018,-0.0018,63.6165,4.8712,0.2443
2022-12-02 04:00:00,36.1304,194.8587,0.3678,0.5432,0.1011,-0.6028,-0.0006,63.5652,4.8429,0.2439
2022-12-02 08:00:00,36.1267,196.6362,0.3678,0.5549,0.1026,-0.6026,0.0011,63.3825,4.8524,0.2434
2022-12-02 12:00:00,36.1262,200.6992,0.3698,0.5920,0.1055,-0.6028,0.0026,63.3320,4.9404,0.2437
2022-12-02 16:00:00,36.1262,201.6510,0.3735,0.6150,0.1062,-0.6020,0.0039,63.1634,5.0027,0.2439
2022-12-02 20:00:00,36.1220,199.8686,0.3722,0.5975,0.1055,-0.6018,0.0048,62.9366,4.9230,0.2428
2022-12-03 00:00:00,36.1187,199.9218,0.3688,0.5711,0.1057,-0.6025,0.0055,62.7692,4.8064,0.2418
2022-12-03 04:00:00,36.1135,201.6830,0.3582,0.5403,0.1065,-0.6015,0.0054,62.2893,4.6662,0.2397
2022-12-03 08:00:00,36.1073,201.9854,0.3543,0.5269,0.1067,-0.6012,0.0057,62.0436,4.5846,0.2385
2022-12-03 12:00:00,36.1029,201.5808,0.3490,0.5195,0.1066,-0.5999,0.0057,61.5282,4.5322,0.2371
2022-12-03 16:00:00,36.1024,200.6058,0.3464,0.5183,0.1061,-0.5988,0.0060,61.1503,4.5111,0.2362
2022-12-03 20:00:00,36.1044,197.2999,0.3507,0.5195,0.1047,-0.5991,0.0066,61.1075,4.5163,0.2363
2022-12-04 00:00:00,36.1211,193.2130,0.3624,0.5374,0.1033,-0.5998,0.0058,61.3856,4.6091,0.2379
2022-12-04 04:00:00,36.1628,201.5745,0.3671,0.5861,0.1070,-0.5964,0.0005,61.4048,4.7961,0.2398
2022-12-04 08:00:00,36.1688,210.2853,0.3493,0.5932,0.1103,-0.5912,-0.0026,60.5025,4.8054,0.2384
2022-12-04 12:00:00,36.1683,214.8534,0.3402,0.5934,0.1121,-0.5890,-0.0014,59.9302,4.7731,0.2369
2022-12-04 16:00:00,36.1664,214.7588,0.3393,0.5899,0.1122,-0.5890,-0.0014,59.6865,4.7372,0.2361
2022-12-04 20:00:00,36.1653,213.2976,0.3409,0.5859,0.1118,-0.5894,-0.0016,59.5463,4.7059,0.2356
2022-12-05 00:00:00,36.1681,210.3154,0.3472,0.5914,0.1110,-0.5900,-0.0006,59.5887,4.7269,0.2360
2022-12-05 04:00:00,36.1842,211.7630,0.3590,0.6252,0.1121,-0.5919,-0.0004,60.0663,4.8636,0.2383
2022-12-05 08:00:00,36.1771,211.1824,0.3529,0.6003,0.1119,-0.5913,-0.0007,59.5660,4.7260,0.2363
2022-12-05 12:00:00,36.1661,211.7033,0.3432,0.5887,0.1119,-0.5892,-0.0003,58.9464,4.6595,0.2343
2022-12-05 16:00:00,36.1718,213.7840,0.3462,0.6131,0.1129,-0.5890,0.0005,58.9260,4.7426,0.2349
2022-12-05 20:00:00,36.1710,212.5270,0.3477,0.6059,0.1126,-0.5896,0.0012,58.8154,4.6976,0.2345
2022-12-06 00:00:00,36.1891,211.6790,0.3628,0.6411,0.1131,-0.5911,0.0019,59.3486,4.8536,0.2372
2022-12-06 04:00:00,36.1680,214.0860,0.3370,0.5865,0.1129,-0.5863,0.0010,58.0380,4.6259,0.2323
2022-12-06 08:00:00,36.1564,214.8882,0.3284,0.5684,0.1132,-0.5843,0.0024,57.4396,4.5389,0.2302
2022-12-06 12:00:00,36.1592,214.8206,0.3311,0.5741,0.1134,-0.5847,0.0032,57.3648,4.5399,0.2302
2022-12-06 16:00:00,36.1636,214.6767,0.3354,0.5824,0.1136,-0.5854,0.0039,57.3987,4.5564,0.2306
2022-12-06 20:00:00,36.1721,213.2560,0.3451,0.6018,0.1135,-0.5870,0.0040,57.6765,4.6229,0.2319
2022-12-07 00:00:00,36.1749,213.1339,0.3444,0.6055,0.1135,-0.5865,0.0037,57.4562,4.6278,0.2315
2022-12-07 04:00:00,36.1627,215.5093,0.3269,0.5698,0.1136,-0.5825,0.0038,56.5481,4.4935,0.2283
2022-12-07 08:00:00,36.1625,215.5519,0.3254,0.5689,0.1138,-0.5820,0.0043,56.2737,4.4705,0.2276
2022-12-07 12:00:00,36.1662,215.6214,0.3274,0.5739,0.1140,-0.5822,0.0053,56.1601,4.4673,0.2275
