Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting
2022-01-20 20:00:00,36.5225,185.8950,0.4305,0.0014,0.1876,-0.5216,-0.3720
2022-01-21 00:00:00,36.5076,184.6284,0.4808,0.0000,0.1935,-0.5219,-0.3679
2022-01-21 04:00:00,36.5624,183.2024,0.6149,0.0043,0.1990,-0.5179,-0.3534
2022-01-21 08:00:00,36.5829,181.8129,0.6466,0.0014,0.2007,-0.5152,-0.3484
2022-01-21 12:00:00,36.5974,174.5573,0.6061,0.0002,0.1996,-0.5133,-0.3489
2022-01-21 16:00:00,36.8377,181.9151,0.5675,0.0017,0.1959,-0.4949,-0.3582
2022-01-21 20:00:00,36.7560,178.7052,0.5279,0.0012,0.1968,-0.4976,-0.3681
2022-01-22 00:00:00,36.6652,179.0430,0.5158,0.0000,0.2009,-0.5042,-0.3699
2022-01-22 04:00:00,36.7526,176.6160,0.5999,0.0005,0.2065,-0.4955,-0.3581
2022-01-22 08:00:00,36.7593,176.1705,0.6221,0.0000,0.2084,-0.4936,-0.3529
2022-01-22 12:00:00,36.7958,174.8789,0.6048,0.0000,0.2088,-0.4900,-0.3579
2022-01-22 16:00:00,36.8333,176.4946,0.5194,0.0014,0.2010,-0.4877,-0.3750
2022-01-22 20:00:00,36.6917,179.1855,0.3921,0.0028,0.1988,-0.4982,-0.3924
2022-01-23 00:00:00,36.6404,178.1075,0.4293,0.0000,0.2045,-0.5028,-0.3886
2022-01-23 04:00:00,36.7565,177.4372,0.5395,0.0017,0.2097,-0.4932,-0.3723
2022-01-23 08:00:00,36.7915,172.4105,0.6003,0.0002,0.2137,-0.4884,-0.3607
2022-01-23 12:00:00,36.8299,170.9581,0.6064,0.0025,0.2145,-0.4881,-0.3644
2022-01-23 16:00:00,36.7217,180.3198,0.4780,0.0067,0.2083,-0.5076,-0.3945
2022-01-23 20:00:00,36.5062,183.7645,0.3157,0.0018,0.2050,-0.5264,-0.4198
2022-01-24 00:00:00,36.2994,193.8569,0.3464,0.0222,0.2042,-0.5417,-0.4318
2022-01-24 04:00:00,36.3208,193.0410,0.3605,0.0047,0.2045,-0.5341,-0.4224
2022-01-24 08:00:00,36.3097,193.5642,0.3822,0.0041,0.2062,-0.5329,-0.4157
2022-01-24 12:00:00,36.2960,195.1641,0.3616,0.0031,0.2055,-0.5300,-0.4334
2022-01-24 16:00:00,36.2553,192.9055,0.3652,0.0021,0.2069,-0.5335,-0.4445
2022-01-24 20:00:00,36.2133,190.7161,0.4037,0.0020,0.2085,-0.5369,-0.4419
2022-01-25 00:00:00,36.2114,190.2156,0.4329,0.0021,0.2103,-0.5348,-0.4382
2022-01-25 04:00:00,36.2421,192.4147,0.4493,0.0079,0.2125,-0.5300,-0.4295
2022-01-25 08:00:00,36.3557,190.1743,0.4980,0.0020,0.2147,-0.5221,-0.4215
2022-01-25 12:00:00,36.7000,185.3663,0.6128,0.0026,0.2159,-0.5016,-0.4089
2022-01-25 16:00:00,36.7059,184.6943,0.6043,0.0020,0.2178,-0.4983,-0.4142
2022-01-25 20:00:00,36.3074,193.4068,0.3460,0.0043,0.2129,-0.5120,-0.4710
2022-01-26 00:00:00,36.2990,194.1203,0.3577,0.0031,0.2126,-0.5114,-0.4591
2022-01-26 04:00:00,36.3261,193.1740,0.3937,0.0015,0.2117,-0.5002,-0.4445
2022-01-26 08:00:00,36.5366,182.4433,0.6076,0.0020,0.2261,-0.4957,-0.4162
2022-01-26 12:00:00,36.6223,179.4952,0.6487,0.0008,0.2253,-0.4890,-0.4151
2022-01-26 16:00:00,36.6180,181.6028,0.5771,0.0008,0.2238,-0.4864,-0.4289
2022-01-26 20:00:00,36.3567,191.7707,0.2994,0.0017,0.2133,-0.4914,-0.4755
2022-01-27 00:00:00,36.3750,193.8665,0.3373,0.0026,0.2117,-0.4864,-0.4728
2022-01-27 04:00:00,36.3603,193.4329,0.3759,0.0018,0.2134,-0.4878,-0.4755
2022-01-27 08:00:00,36.3510,193.2398,0.4144,0.0019,0.2166,-0.4897,-0.4748
2022-01-27 12:00:00,36.3419,193.3535,0.3839,0.0020,0.2176,-0.4913,-0.4854
2022-01-27 16:00:00,36.3401,194.1946,0.3360,0.0027,0.2184,-0.4875,-0.5056
2022-01-27 20:00:00,36.3579,197.4801,0.3304,0.0054,0.2169,-0.4830,-0.5129
2022-01-28 00:00:00,36.3397,197.1456,0.3630,0.0046,0.2166,-0.4816,-0.5048
2022-01-28 04:00:00,36.3462,197.4007,0.4107,0.0075,0.2190,-0.4772,-0.4919
2022-01-28 08:00:00,36.4923,191.8191,0.4728,0.0014,0.2209,-0.4674,-0.4690
2022-01-28 12:00:00,36.8082,185.4940,0.5274,0.0013,0.2198,-0.4517,-0.4490
2022-01-28 16:00:00,36.8074,185.0798,0.5061,0.0017,0.2209,-0.4505,-0.4583
2022-01-28 20:00:00,36.3471,194.3186,0.3065,0.0012,0.2202,-0.4794,-0.5272
2022-01-29 00:00:00,36.3258,194.9491,0.3607,0.0025,0.2217,-0.4820,-0.5267
2022-01-29 04:00:00,36.6657,187.0698,0.5307,0.0014,0.2259,-0.4526,-0.4686
2022-01-29 08:00:00,36.8132,184.6869,0.6418,0.0049,0.2227,-0.4438,-0.4653
2022-01-29 12:00:00,36.8246,187.6063,0.6719,0.0038,0.2210,-0.4432,-0.4760
2022-01-29 16:00:00,36.8275,187.5174,0.6499,0.0016,0.2226,-0.4402,-0.4809
2022-01-29 20:00:00,36.7990,185.6801,0.6180,0.0018,0.2247,-0.4416,-0.4846
2022-01-30 00:00:00,36.6359,188.0044,0.5334,0.0001,0.2289,-0.4485,-0.5028
2022-01-30 04:00:00,36.7589,181.4541,0.7059,0.0000,0.2325,-0.4412,-0.4710
2022-01-30 08:00:00,36.7844,182.6691,0.7612,0.0029,0.2342,-0.4371,-0.4561
2022-01-30 12:00:00,36.7463,183.6991,0.6995,0.0020,0.2339,-0.4388,-0.4630
2022-01-30 16:00:00,36.4524,187.8512,0.3318,0.0011,0.2309,-0.4566,-0.5247
2022-01-30 20:00:00,36.4155,196.9240,0.3252,0.0073,0.2299,-0.4579,-0.5647
2022-01-31 00:00:00,36.3932,195.0161,0.3571,0.0032,0.2258,-0.4616,-0.5556
2022-01-31 04:00:00,36.3977,194.6239,0.3884,0.0015,0.2274,-0.4596,-0.5459
2022-01-31 08:00:00,36.4243,195.8564,0.4124,0.0084,0.2310,-0.4506,-0.5277
2022-01-31 12:00:00,36.6827,182.9605,0.5455,0.0014,0.2328,-0.4429,-0.4961
2022-01-31 16:00:00,36.8566,183.2347,0.5516,0.0026,0.2318,-0.4350,-0.4905
2022-01-31 20:00:00,36.8612,181.3069,0.5931,0.0001,0.2363,-0.4338,-0.4861
2022-02-01 00:00:00,36.7664,184.7608,0.6076,0.0081,0.2300,-0.4394,-0.5080
2022-02-01 04:00:00,36.8033,186.0068,0.6851,0.0061,0.2327,-0.4394,-0.5003
2022-02-01 08:00:00,36.8630,185.5910,0.7558,0.0088,0.2338,-0.4443,-0.5011
2022-02-01 12:00:00,36.7930,187.1562,0.7797,0.0070,0.2311,-0.4614,-0.5220
2022-02-01 16:00:00,36.6482,190.2101,0.7597,0.0010,0.2283,-0.4792,-0.5464
2022-02-01 20:00:00,36.6667,187.4264,0.8090,0.0021,0.2310,-0.4798,-0.5350
2022-02-02 00:00:00,36.6309,186.3678,0.8222,0.0014,0.2311,-0.4835,-0.5284
2022-02-02 04:00:00,36.6632,188.6372,0.7951,0.0065,0.2274,-0.4858,-0.5349
2022-02-02 08:00:00,36.7004,192.0476,0.7177,0.0077,0.2238,-0.4947,-0.5558
2022-02-02 12:00:00,36.6435,195.5756,0.6421,0.0084,0.2207,-0.4992,-0.5618
2022-02-02 16:00:00,36.6434,194.2306,0.6050,0.0016,0.2226,-0.4983,-0.5756
2022-02-02 20:00:00,36.6284,191.3540,0.6032,0.0003,0.2246,-0.4984,-0.5786
2022-02-03 00:00:00,36.6019,189.9884,0.6004,0.0001,0.2263,-0.4979,-0.5748
2022-02-03 04:00:00,36.5764,191.5113,0.6426,0.0000,0.2295,-0.4951,-0.5721
2022-02-03 08:00:00,36.6309,186.9503,0.7143,0.0000,0.2353,-0.4926,-0.5525
2022-02-03 12:00:00,36.6674,187.4491,0.6628,0.0025,0.2311,-0.4895,-0.5728
2022-02-03 16:00:00,36.6667,187.7960,0.6029,0.0008,0.2314,-0.4872,-0.5933
2022-02-03 20:00:00,36.6591,189.7719,0.5619,0.0027,0.2283,-0.4833,-0.6040
2022-02-04 00:00:00,36.6312,190.2300,0.5721,0.0013,0.2297,-0.4818,-0.6016
2022-02-04 04:00:00,36.6325,185.9103,0.6326,0.0000,0.2379,-0.4811,-0.5878
2022-02-04 08:00:00,36.6302,182.4785,0.6592,0.0000,0.2411,-0.4804,-0.5761
2022-02-04 12:00:00,36.6288,182.8217,0.6061,0.0011,0.2390,-0.4789,-0.5846
2022-02-04 16:00:00,36.5938,185.1378,0.4959,0.0004,0.2358,-0.4780,-0.6189
2022-02-04 20:00:00,36.5323,187.6434,0.3920,0.0023,0.2290,-0.4777,-0.6505
2022-02-05 00:00:00,36.5004,188.8324,0.4226,0.0000,0.2319,-0.4772,-0.6565
2022-02-05 04:00:00,36.5561,182.6334,0.5386,0.0011,0.2392,-0.4745,-0.6157
2022-02-05 08:00:00,36.5642,185.1547,0.5898,0.0020,0.2407,-0.4714,-0.6067
2022-02-05 12:00:00,36.5646,183.0628,0.5678,0.0005,0.2423,-0.4701,-0.6138
2022-02-05 16:00:00,36.6979,181.7390,0.5576,0.0059,0.2370,-0.4587,-0.6272
2022-02-05 20:00:00,36.6735,183.7037,0.5098,0.0016,0.2346,-0.4585,-0.6501
2022-02-06 00:00:00,36.6846,181.9728,0.5658,0.0001,0.2404,-0.4569,-0.6396
2022-02-06 04:00:00,36.7231,183.6961,0.6050,0.0027,0.2399,-0.4524,-0.6274
2022-02-06 08:00:00,36.6689,184.6074,0.5924,0.0007,0.2421,-0.4550,-0.6302
2022-02-06 12:00:00,36.6867,184.5134,0.5021,0.0024,0.2365,-0.4528,-0.6447
2022-02-06 16:00:00,36.5274,182.4346,0.3171,0.0002,0.2359,-0.4645,-0.6554
2022-02-06 20:00:00,36.3513,201.9548,0.3286,0.0314,0.2323,-0.4846,-0.6959
2022-02-07 00:00:00,36.3762,200.2872,0.3434,0.0215,0.2323,-0.4761,-0.6850
2022-02-07 04:00:00,36.4029,198.8109,0.3636,0.0105,0.2323,-0.4662,-0.6808
2022-02-07 08:00:00,36.4045,198.9711,0.4164,0.0110,0.2335,-0.4638,-0.6951
2022-02-07 12:00:00,36.3960,200.9954,0.4033,0.0102,0.2339,-0.4665,-0.7187
2022-02-07 16:00:00,36.4465,200.9401,0.3629,0.0038,0.2329,-0.4590,-0.7232
2022-02-07 20:00:00,36.4773,200.3514,0.3300,0.0063,0.2304,-0.4509,-0.7316
2022-02-08 00:00:00,36.4862,199.5419,0.3544,0.0044,0.2314,-0.4488,-0.7172
2022-02-08 04:00:00,36.4894,199.0560,0.3861,0.0044,0.2332,-0.4490,-0.7011
2022-02-08 08:00:00,36.4873,198.8047,0.4159,0.0047,0.2350,-0.4477,-0.6869
2022-02-08 12:00:00,36.4771,198.5892,0.3992,0.0016,0.2366,-0.4472,-0.6964
2022-02-08 16:00:00,36.4613,198.9974,0.3500,0.0015,0.2373,-0.4481,-0.7121
2022-02-08 20:00:00,36.4646,197.2602,0.3222,0.0010,0.2369,-0.4509,-0.7260
2022-02-09 00:00:00,36.4835,196.2016,0.3421,0.0025,0.2356,-0.4447,-0.7229
2022-02-09 04:00:00,36.4996,194.8421,0.3676,0.0020,0.2354,-0.4401,-0.7141
2022-02-09 08:00:00,36.6425,191.4241,0.5286,0.0003,0.2416,-0.4313,-0.6750
2022-02-09 12:00:00,36.7950,188.4306,0.6365,0.0009,0.2421,-0.4228,-0.6531
2022-02-09 16:00:00,36.5839,189.3185,0.4345,0.0004,0.2390,-0.4324,-0.6911
2022-02-09 20:00:00,36.5100,195.8775,0.3311,0.0024,0.2320,-0.4246,-0.7363
2022-02-10 00:00:00,36.4805,195.3853,0.3754,0.0026,0.2327,-0.4351,-0.7331
2022-02-10 04:00:00,36.4829,194.5596,0.4169,0.0020,0.2342,-0.4362,-0.7274
2022-02-10 08:00:00,36.6986,188.1614,0.5737,0.0010,0.2407,-0.4228,-0.6703
2022-02-10 12:00:00,36.9496,187.5826,0.6637,0.0039,0.2370,-0.4080,-0.6398
2022-02-10 16:00:00,36.9589,185.9680,0.7127,0.0036,0.2390,-0.4083,-0.6354
2022-02-10 20:00:00,36.8138,187.2066,0.6085,0.0006,0.2419,-0.4144,-0.6655
2022-02-11 00:00:00,36.6895,187.3908,0.5647,0.0000,0.2452,-0.4210,-0.6801
2022-02-11 04:00:00,36.9663,185.6258,0.7755,0.0021,0.2448,-0.4001,-0.6174
2022-02-11 08:00:00,36.9860,183.8430,0.8371,0.0022,0.2480,-0.3978,-0.6041
2022-02-11 12:00:00,36.9865,181.2220,0.8657,0.0038,0.2491,-0.3981,-0.6027
2022-02-11 16:00:00,36.9745,182.6637,0.8252,0.0050,0.2481,-0.3992,-0.6162
2022-02-11 20:00:00,36.9162,182.6087,0.7774,0.0040,0.2482,-0.4036,-0.6258
2022-02-12 00:00:00,36.6621,185.1727,0.6122,0.0012,0.2518,-0.4184,-0.6729
2022-02-12 04:00:00,36.8250,180.3088,0.7970,0.0003,0.2585,-0.4080,-0.6258
2022-02-12 08:00:00,36.8571,179.7387,0.8409,0.0069,0.2590,-0.4051,-0.6085
2022-02-12 12:00:00,36.7959,178.2994,0.7571,0.0018,0.2569,-0.4087,-0.6115
2022-02-12 16:00:00,36.5143,194.1526,0.4009,0.0065,0.2461,-0.4173,-0.7727
2022-02-12 20:00:00,36.4992,197.2149,0.3687,0.0188,0.2403,-0.4175,-0.7924
2022-02-13 00:00:00,36.4939,197.0539,0.4075,0.0124,0.2401,-0.4179,-0.7743
2022-02-13 04:00:00,36.4691,195.9017,0.4625,0.0065,0.2378,-0.4197,-0.7571
2022-02-13 08:00:00,36.5121,193.6102,0.5052,0.0018,0.2430,-0.4179,-0.7361
2022-02-13 12:00:00,36.9295,180.1363,0.6684,0.0023,0.2466,-0.4008,-0.6482
2022-02-13 16:00:00,36.9293,181.8042,0.6513,0.0049,0.2466,-0.3997,-0.6552
2022-02-13 20:00:00,36.4378,191.9003,0.4242,0.0023,0.2370,-0.4242,-0.7525
2022-02-14 00:00:00,36.4249,191.6708,0.4552,0.0009,0.2384,-0.4248,-0.7500
2022-02-14 04:00:00,36.8094,184.1418,0.6541,0.0062,0.2478,-0.4044,-0.6701
2022-02-14 08:00:00,36.9076,179.0440,0.7526,0.0029,0.2485,-0.3987,-0.6419
2022-02-14 12:00:00,36.8816,180.8961,0.7388,0.0048,0.2456,-0.4019,-0.6602
2022-02-14 16:00:00,36.8685,180.7157,0.7318,0.0026,0.2465,-0.4031,-0.6640
2022-02-14 20:00:00,36.7422,182.1706,0.6273,0.0004,0.2488,-0.4072,-0.6872
2022-02-15 00:00:00,36.7897,179.6656,0.7260,0.0001,0.2531,-0.4048,-0.6692
2022-02-15 04:00:00,36.8619,179.4080,0.7966,0.0021,0.2517,-0.4015,-0.6499
2022-02-15 08:00:00,36.8116,179.4508,0.7679,0.0083,0.2496,-0.4039,-0.6494
2022-02-15 12:00:00,36.8645,177.4687,0.8250,0.0016,0.2524,-0.4015,-0.6460
2022-02-15 16:00:00,36.9931,179.4689,0.7814,0.0030,0.2440,-0.3952,-0.6617
2022-02-15 20:00:00,37.0179,178.9377,0.7913,0.0028,0.2431,-0.3943,-0.6582
2022-02-16 00:00:00,36.9850,177.9397,0.8239,0.0036,0.2475,-0.3949,-0.6466
2022-02-16 04:00:00,36.8952,176.9827,0.7956,0.0019,0.2484,-0.3986,-0.6456
2022-02-16 08:00:00,36.9449,176.8611,0.8126,0.0066,0.2484,-0.3955,-0.6348
