Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting
2013-01-19 04:00:00,36.1448,202.3047,0.7458,0.0691,0.1274,-0.2465,-0.0607
2013-01-19 08:00:00,36.3402,198.8867,0.8031,0.0463,0.1331,-0.2512,-0.0723
2013-01-19 12:00:00,36.5256,199.9299,0.7665,0.0196,0.1342,-0.2517,-0.0882
2013-01-19 16:00:00,36.4629,200.1081,0.6843,0.0041,0.1345,-0.2538,-0.1066
2013-01-19 20:00:00,36.3098,200.7180,0.5951,0.0032,0.1305,-0.2533,-0.1072
2013-01-20 00:00:00,36.2754,199.5841,0.6387,0.0006,0.1329,-0.2541,-0.1070
2013-01-20 04:00:00,36.2986,199.6400,0.7086,0.0227,0.1353,-0.2565,-0.1020
2013-01-20 08:00:00,36.3875,197.0040,0.7476,0.0062,0.1396,-0.2556,-0.1087
2013-01-20 12:00:00,36.4357,195.5663,0.7026,0.0029,0.1410,-0.2555,-0.1237
2013-01-20 16:00:00,36.2619,201.1968,0.5908,0.0226,0.1283,-0.2501,-0.1123
2013-01-20 20:00:00,36.2098,201.8177,0.5394,0.0125,0.1255,-0.2526,-0.1152
2013-01-21 00:00:00,36.1874,201.8997,0.5583,0.0058,0.1239,-0.2514,-0.1091
2013-01-21 04:00:00,36.2005,202.1281,0.6380,0.0340,0.1263,-0.2513,-0.1035
2013-01-21 08:00:00,36.2684,199.5567,0.7045,0.0189,0.1296,-0.2499,-0.1027
2013-01-21 12:00:00,36.3389,200.1368,0.7271,0.0301,0.1276,-0.2473,-0.1064
2013-01-21 16:00:00,36.2411,203.7337,0.5653,0.0484,0.1224,-0.2437,-0.1171
2013-01-21 20:00:00,36.2425,204.2349,0.5306,0.0369,0.1212,-0.2437,-0.1234
2013-01-22 00:00:00,36.2208,203.1436,0.5674,0.0035,0.1219,-0.2451,-0.1200
2013-01-22 04:00:00,36.3073,202.2171,0.7788,0.0712,0.1258,-0.2434,-0.1086
2013-01-22 08:00:00,36.4105,201.4635,0.8863,0.0540,0.1251,-0.2352,-0.0953
2013-01-22 12:00:00,36.4670,200.5135,0.9002,0.0121,0.1245,-0.2324,-0.1029
2013-01-22 16:00:00,36.2570,203.7811,0.6696,0.0526,0.1177,-0.2281,-0.1037
2013-01-22 20:00:00,36.1867,204.0558,0.6058,0.0347,0.1144,-0.2236,-0.0939
2013-01-23 00:00:00,36.1648,203.3269,0.6516,0.0145,0.1153,-0.2202,-0.0843
2013-01-23 04:00:00,36.2141,201.1340,0.7827,0.0313,0.1188,-0.2186,-0.0818
2013-01-23 08:00:00,36.2712,200.6078,0.8029,0.0344,0.1185,-0.2153,-0.0747
2013-01-23 12:00:00,36.2167,203.7340,0.7043,0.0577,0.1154,-0.2149,-0.0847
2013-01-23 16:00:00,36.2167,205.0767,0.6934,0.0748,0.1123,-0.2106,-0.0843
2013-01-23 20:00:00,36.2309,205.3849,0.7203,0.0773,0.1123,-0.2105,-0.0870
2013-01-24 00:00:00,36.2867,205.0832,0.8139,0.0686,0.1158,-0.2126,-0.0862
2013-01-24 04:00:00,36.2786,204.4188,0.7651,0.0596,0.1144,-0.2142,-0.0803
2013-01-24 08:00:00,36.2372,204.4029,0.7839,0.0598,0.1139,-0.2126,-0.0742
2013-01-24 12:00:00,36.2469,204.8686,0.7974,0.0452,0.1140,-0.2117,-0.0834
2013-01-24 16:00:00,36.1322,207.1761,0.7426,0.0992,0.1006,-0.1928,-0.0486
2013-01-24 20:00:00,36.1572,207.3884,0.7428,0.0870,0.1024,-0.1959,-0.0586
2013-01-25 00:00:00,36.1967,205.8612,0.8059,0.0678,0.1048,-0.1971,-0.0612
2013-01-25 04:00:00,36.2289,205.3918,0.8116,0.0723,0.1024,-0.1950,-0.0535
2013-01-25 08:00:00,36.2223,205.8681,0.8753,0.0838,0.0991,-0.1875,-0.0409
2013-01-25 12:00:00,36.3394,203.9303,0.8705,0.0129,0.0978,-0.1821,-0.0400
2013-01-25 16:00:00,36.1768,205.9408,0.8379,0.0604,0.0947,-0.1754,-0.0297
2013-01-25 20:00:00,36.1311,206.9774,0.8317,0.0904,0.0902,-0.1672,-0.0144
2013-01-26 00:00:00,36.1377,205.6341,0.8566,0.0702,0.0901,-0.1658,-0.0114
2013-01-26 04:00:00,36.2184,204.9723,0.8931,0.0735,0.0901,-0.1644,-0.0073
2013-01-26 08:00:00,36.3071,203.7532,0.8972,0.0476,0.0908,-0.1643,-0.0064
2013-01-26 12:00:00,36.3759,203.5224,0.9334,0.0212,0.0936,-0.1656,-0.0125
2013-01-26 16:00:00,36.3134,203.3331,0.9270,0.0182,0.0944,-0.1658,-0.0155
2013-01-26 20:00:00,36.2113,203.2213,0.8526,0.0027,0.0935,-0.1646,-0.0161
2013-01-27 00:00:00,36.1852,202.1233,0.8327,0.0032,0.0949,-0.1652,-0.0147
2013-01-27 04:00:00,36.1995,201.9473,0.8873,0.0257,0.0971,-0.1678,-0.0160
2013-01-27 08:00:00,36.2703,201.1785,0.9465,0.0149,0.1004,-0.1680,-0.0158
2013-01-27 12:00:00,36.3288,198.9657,0.9635,0.0058,0.1023,-0.1692,-0.0216
2013-01-27 16:00:00,36.2071,202.5914,0.8860,0.0448,0.0980,-0.1721,-0.0284
2013-01-27 20:00:00,36.1414,206.3214,0.8634,0.1220,0.0961,-0.1759,-0.0313
2013-01-28 00:00:00,36.1417,204.5295,0.8214,0.0790,0.0965,-0.1761,-0.0321
2013-01-28 04:00:00,36.2461,202.1660,0.8931,0.0860,0.0984,-0.1741,-0.0291
2013-01-28 08:00:00,36.4425,201.6190,0.9964,0.0670,0.1017,-0.1739,-0.0303
2013-01-28 12:00:00,36.5021,200.9169,1.0081,0.0463,0.1031,-0.1750,-0.0367
2013-01-28 16:00:00,36.5023,199.7530,1.0116,0.0107,0.1065,-0.1753,-0.0424
2013-01-28 20:00:00,36.2010,204.6631,0.7514,0.0693,0.1048,-0.1861,-0.0605
2013-01-29 00:00:00,36.1885,203.6582,0.7159,0.0522,0.1057,-0.1892,-0.0646
2013-01-29 04:00:00,36.3323,200.1902,0.8636,0.0290,0.1099,-0.1858,-0.0570
2013-01-29 08:00:00,36.4036,198.2440,0.8639,0.0166,0.1112,-0.1863,-0.0557
2013-01-29 12:00:00,36.4554,198.0913,0.8248,0.0037,0.1125,-0.1858,-0.0607
2013-01-29 16:00:00,36.2803,202.0507,0.7400,0.0436,0.1102,-0.1867,-0.0672
2013-01-29 20:00:00,36.1994,203.4350,0.6264,0.0259,0.1065,-0.1876,-0.0720
2013-01-30 00:00:00,36.1938,202.3874,0.6359,0.0077,0.1080,-0.1877,-0.0721
2013-01-30 04:00:00,36.2485,200.1734,0.7394,0.0285,0.1118,-0.1875,-0.0652
2013-01-30 08:00:00,36.3225,199.2812,0.7919,0.0398,0.1130,-0.1868,-0.0604
2013-01-30 12:00:00,36.3669,198.3525,0.8033,0.0199,0.1135,-0.1864,-0.0654
2013-01-30 16:00:00,36.2318,204.2108,0.7967,0.1069,0.1078,-0.1815,-0.0637
2013-01-30 20:00:00,36.2306,204.8604,0.8169,0.1177,0.1074,-0.1812,-0.0655
2013-01-31 00:00:00,36.2087,203.7257,0.7986,0.0829,0.1076,-0.1841,-0.0667
2013-01-31 04:00:00,36.2940,202.2215,0.8841,0.1182,0.1106,-0.1850,-0.0634
2013-01-31 08:00:00,36.4043,201.2124,1.0188,0.1092,0.1118,-0.1836,-0.0592
2013-01-31 12:00:00,36.5128,201.3900,1.0912,0.0950,0.1119,-0.1817,-0.0619
2013-01-31 16:00:00,36.5258,200.8929,1.0207,0.0504,0.1117,-0.1811,-0.0663
2013-01-31 20:00:00,36.4323,200.5881,0.9466,0.0160,0.1121,-0.1825,-0.0712
2013-02-01 00:00:00,36.4337,198.5146,0.9702,0.0000,0.1166,-0.1828,-0.0679
2013-02-01 04:00:00,36.5169,195.4397,0.9553,0.0028,0.1159,-0.1813,-0.0594
2013-02-01 08:00:00,36.5248,195.7379,0.8997,0.0030,0.1158,-0.1813,-0.0564
2013-02-01 12:00:00,36.5715,195.3372,0.8196,0.0017,0.1134,-0.1804,-0.0606
2013-02-01 16:00:00,36.5783,195.5760,0.7840,0.0063,0.1142,-0.1806,-0.0686
2013-02-01 20:00:00,36.3896,198.3228,0.6965,0.0026,0.1122,-0.1821,-0.0754
2013-02-02 00:00:00,36.3432,198.5022,0.6850,0.0008,0.1127,-0.1840,-0.0768
2013-02-02 04:00:00,36.4092,195.3159,0.7905,0.0005,0.1211,-0.1824,-0.0683
2013-02-02 08:00:00,36.4651,193.2624,0.8370,0.0000,0.1228,-0.1823,-0.0643
2013-02-02 12:00:00,36.4900,190.3658,0.8378,0.0004,0.1235,-0.1800,-0.0646
2013-02-02 16:00:00,36.5277,190.8070,0.8354,0.0156,0.1184,-0.1757,-0.0611
2013-02-02 20:00:00,36.4885,193.3875,0.8217,0.0029,0.1195,-0.1760,-0.0669
2013-02-03 00:00:00,36.5094,193.0067,0.8991,0.0039,0.1196,-0.1724,-0.0540
2013-02-03 04:00:00,36.5556,190.1589,0.9379,0.0015,0.1207,-0.1707,-0.0461
2013-02-03 08:00:00,36.5687,188.1796,0.9650,0.0028,0.1232,-0.1706,-0.0430
2013-02-03 12:00:00,36.5780,186.6267,0.9468,0.0008,0.1259,-0.1707,-0.0486
2013-02-03 16:00:00,36.5857,189.7784,0.9315,0.0001,0.1232,-0.1703,-0.0564
2013-02-03 20:00:00,36.4813,190.5511,0.6726,0.0000,0.1166,-0.1784,-0.0793
2013-02-04 00:00:00,36.4474,190.6352,0.6759,0.0000,0.1217,-0.1817,-0.0829
2013-02-04 04:00:00,36.4679,188.2524,0.7984,0.0000,0.1289,-0.1793,-0.0729
2013-02-04 08:00:00,36.5121,187.8612,0.9341,0.0001,0.1292,-0.1740,-0.0569
2013-02-04 12:00:00,36.5622,184.3342,0.9293,0.0002,0.1303,-0.1737,-0.0595
2013-02-04 16:00:00,36.6121,184.7882,0.8779,0.0016,0.1271,-0.1733,-0.0687
2013-02-04 20:00:00,36.5751,186.8407,0.7882,0.0006,0.1258,-0.1761,-0.0775
2013-02-05 00:00:00,36.6009,183.5218,0.8574,0.0006,0.1312,-0.1758,-0.0717
2013-02-05 04:00:00,36.6090,183.8629,0.8896,0.0000,0.1322,-0.1758,-0.0686
2013-02-05 08:00:00,36.6533,182.2847,0.9544,0.0001,0.1345,-0.1750,-0.0639
2013-02-05 12:00:00,36.6804,180.6820,0.9481,0.0005,0.1345,-0.1758,-0.0663
2013-02-05 16:00:00,36.6905,183.4611,0.8898,0.0007,0.1337,-0.1769,-0.0749
2013-02-05 20:00:00,36.4583,189.1244,0.5013,0.0042,0.1162,-0.1844,-0.0968
2013-02-06 00:00:00,36.3866,193.9245,0.5247,0.0080,0.1117,-0.1835,-0.0915
2013-02-06 04:00:00,36.3388,198.1652,0.6735,0.0660,0.1106,-0.1813,-0.0792
2013-02-06 08:00:00,36.3204,199.0037,0.7927,0.1085,0.1119,-0.1828,-0.0752
2013-02-06 12:00:00,36.6296,189.2157,1.0034,0.0534,0.1251,-0.1813,-0.0842
2013-02-06 16:00:00,36.3652,200.3076,0.6079,0.0671,0.1109,-0.1800,-0.0927
2013-02-06 20:00:00,36.3964,200.7393,0.6759,0.1064,0.1095,-0.1761,-0.0886
2013-02-07 00:00:00,36.4427,198.5470,0.9147,0.1071,0.1167,-0.1790,-0.0869
2013-02-07 04:00:00,36.4631,199.0923,1.0277,0.1712,0.1175,-0.1804,-0.0773
2013-02-07 08:00:00,36.4546,198.6764,1.0427,0.1583,0.1194,-0.1801,-0.0695
2013-02-07 12:00:00,36.4135,198.9727,0.9812,0.1387,0.1181,-0.1784,-0.0662
2013-02-07 16:00:00,36.4326,200.8046,0.9156,0.1273,0.1135,-0.1743,-0.0762
2013-02-07 20:00:00,36.3181,203.1500,0.8978,0.1699,0.1112,-0.1700,-0.0560
2013-02-08 00:00:00,36.2927,202.0554,0.9513,0.1750,0.1134,-0.1719,-0.0509
2013-02-08 04:00:00,36.3345,201.6300,0.9781,0.1831,0.1123,-0.1713,-0.0457
2013-02-08 08:00:00,36.3770,200.8559,1.0286,0.1410,0.1142,-0.1712,-0.0457
2013-02-08 12:00:00,36.3734,200.8455,1.0099,0.1230,0.1131,-0.1708,-0.0495
2013-02-08 16:00:00,36.3313,200.7488,0.9361,0.0850,0.1122,-0.1688,-0.0580
2013-02-08 20:00:00,36.2925,201.5964,0.8934,0.0881,0.1030,-0.1639,-0.0448
2013-02-09 00:00:00,36.2665,201.1298,0.9447,0.0574,0.1042,-0.1632,-0.0368
2013-02-09 04:00:00,36.3334,201.7882,1.0199,0.1867,0.1070,-0.1693,-0.0426
2013-02-09 08:00:00,36.4049,200.6095,1.0426,0.1447,0.1103,-0.1708,-0.0460
2013-02-09 12:00:00,36.5032,200.2373,1.0628,0.1090,0.1123,-0.1716,-0.0544
2013-02-09 16:00:00,36.3890,201.5875,1.0387,0.1459,0.1079,-0.1710,-0.0544
2013-02-09 20:00:00,36.3071,201.2134,0.9574,0.0854,0.1042,-0.1660,-0.0466
2013-02-10 00:00:00,36.2743,200.1682,0.9715,0.0554,0.1034,-0.1644,-0.0357
2013-02-10 04:00:00,36.4335,197.8507,1.0794,0.0934,0.1094,-0.1681,-0.0430
2013-02-10 08:00:00,36.5507,197.8190,1.0879,0.1192,0.1062,-0.1644,-0.0330
2013-02-10 12:00:00,36.6138,198.8967,1.0496,0.1432,0.1026,-0.1619,-0.0300
2013-02-10 16:00:00,36.6350,197.2061,1.0402,0.0759,0.1048,-0.1621,-0.0345
2013-02-10 20:00:00,36.4936,198.4020,0.9982,0.0423,0.1058,-0.1637,-0.0413
2013-02-11 00:00:00,36.3992,197.9341,0.8770,0.0305,0.1040,-0.1674,-0.0478
2013-02-11 04:00:00,36.4832,195.3807,1.0318,0.0009,0.1122,-0.1645,-0.0366
2013-02-11 08:00:00,36.5642,192.7535,1.0744,0.0522,0.1108,-0.1628,-0.0292
2013-02-11 12:00:00,36.6389,194.9574,1.0213,0.1164,0.1063,-0.1606,-0.0270
2013-02-11 16:00:00,36.6493,193.4021,1.0111,0.0355,0.1090,-0.1610,-0.0321
2013-02-11 20:00:00,36.5717,193.5419,1.0140,0.0093,0.1116,-0.1619,-0.0357
2013-02-12 00:00:00,36.5014,194.0189,1.0192,0.0009,0.1140,-0.1627,-0.0358
2013-02-12 04:00:00,36.5739,190.7182,1.0674,0.0014,0.1161,-0.1623,-0.0303
2013-02-12 08:00:00,36.6122,189.7956,1.0591,0.0306,0.1146,-0.1626,-0.0281
2013-02-12 12:00:00,36.6805,191.2872,1.0047,0.0841,0.1124,-0.1628,-0.0336
2013-02-12 16:00:00,36.7246,190.9286,0.9705,0.0249,0.1145,-0.1633,-0.0404
2013-02-12 20:00:00,36.6417,189.7310,0.9700,0.0002,0.1182,-0.1642,-0.0435
2013-02-13 00:00:00,36.6406,189.2668,0.9981,0.0000,0.1213,-0.1648,-0.0413
2013-02-13 04:00:00,36.6776,187.7692,1.0222,0.0001,0.1223,-0.1650,-0.0386
2013-02-13 08:00:00,36.6698,187.0805,1.0319,0.0033,0.1252,-0.1656,-0.0374
2013-02-13 12:00:00,36.6610,185.9117,1.0051,0.0015,0.1276,-0.1664,-0.0435
2013-02-13 16:00:00,36.6334,187.9294,0.9407,0.0050,0.1245,-0.1675,-0.0530
2013-02-13 20:00:00,36.5003,191.0386,0.6843,0.0040,0.1125,-0.1701,-0.0634
2013-02-14 00:00:00,36.4144,194.5614,0.6614,0.0109,0.1116,-0.1720,-0.0649
2013-02-14 04:00:00,36.5574,186.4005,0.9086,0.0002,0.1274,-0.1697,-0.0538
2013-02-14 08:00:00,36.6032,184.0632,0.9619,0.0054,0.1285,-0.1692,-0.0489
2013-02-14 12:00:00,36.6131,183.2111,0.9313,0.0010,0.1290,-0.1692,-0.0535
2013-02-14 16:00:00,36.5853,187.2540,0.8449,0.0058,0.1265,-0.1701,-0.0621
2013-02-14 20:00:00,36.4401,190.6158,0.6660,0.0055,0.1181,-0.1742,-0.0712
2013-02-15 00:00:00,36.4417,190.9279,0.7888,0.0019,0.1210,-0.1723,-0.0633
2013-02-15 04:00:00,36.5183,189.3456,0.9259,0.0431,0.1269,-0.1715,-0.0555
2013-02-15 08:00:00,36.5568,186.0489,0.9709,0.0025,0.1327,-0.1719,-0.0536
2013-02-15 12:00:00,36.5239,190.4451,0.9344,0.0803,0.1257,-0.1729,-0.0585
2013-02-15 16:00:00,36.4202,197.3281,0.8902,0.1313,0.1175,-0.1697,-0.0617
2013-02-15 20:00:00,36.3845,198.9387,0.9198,0.1757,0.1153,-0.1702,-0.0602
2013-02-16 00:00:00,36.3455,198.0857,0.9876,0.2184,0.1184,-0.1738,-0.0583
2013-02-16 04:00:00,36.4738,194.2719,1.0951,0.2024,0.1242,-0.1743,-0.0600
2013-02-16 08:00:00,36.5701,193.8760,1.1249,0.1713,0.1268,-0.1738,-0.0594
