Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting
2022-01-22 20:00:00,36.1009,168.8770,1.1559,0.0434,0.2248,-0.5544,-0.2408
2022-01-23 00:00:00,36.1027,167.2339,1.1907,0.0453,0.2271,-0.5510,-0.2357
2022-01-23 04:00:00,36.0965,166.4256,1.2027,0.0365,0.2294,-0.5502,-0.2341
2022-01-23 08:00:00,36.0933,168.9190,1.1521,0.0565,0.2292,-0.5520,-0.2408
2022-01-23 12:00:00,36.0909,164.1988,1.2122,0.0240,0.2327,-0.5505,-0.2379
2022-01-23 16:00:00,36.0923,159.6735,1.2429,0.0025,0.2352,-0.5486,-0.2388
2022-01-23 20:00:00,36.0940,166.1030,1.1619,0.0445,0.2321,-0.5473,-0.2496
2022-01-24 00:00:00,36.0731,179.7886,0.9149,0.0946,0.2241,-0.5680,-0.3026
2022-01-24 04:00:00,36.0549,177.2908,0.9632,0.0695,0.2268,-0.5764,-0.3133
2022-01-24 08:00:00,36.1419,185.5392,0.7865,0.0634,0.2160,-0.5459,-0.3607
2022-01-24 12:00:00,36.1903,192.2083,0.6738,0.0846,0.2104,-0.5314,-0.3790
2022-01-24 16:00:00,36.1928,192.1929,0.6462,0.0712,0.2105,-0.5314,-0.3939
2022-01-24 20:00:00,36.1377,188.7818,0.6942,0.0376,0.2159,-0.5529,-0.4067
2022-01-25 00:00:00,36.1439,190.6392,0.6442,0.0292,0.2152,-0.5468,-0.4293
2022-01-25 04:00:00,36.1686,188.4297,0.6957,0.0267,0.2167,-0.5359,-0.4147
2022-01-25 08:00:00,36.2065,191.6748,0.6645,0.0521,0.2157,-0.5268,-0.4160
2022-01-25 12:00:00,36.2118,193.0491,0.6533,0.0621,0.2163,-0.5269,-0.4193
2022-01-25 16:00:00,36.2052,191.9194,0.6699,0.0502,0.2181,-0.5280,-0.4214
2022-01-25 20:00:00,36.1927,195.9738,0.5681,0.0569,0.2163,-0.5337,-0.4575
2022-01-26 00:00:00,36.2119,197.3987,0.5781,0.0761,0.2155,-0.5270,-0.4567
2022-01-26 04:00:00,36.2095,197.2406,0.6130,0.0821,0.2161,-0.5281,-0.4489
2022-01-26 08:00:00,36.1972,197.3530,0.6311,0.0866,0.2178,-0.5325,-0.4430
2022-01-26 12:00:00,36.1849,195.9416,0.6412,0.0705,0.2209,-0.5341,-0.4482
2022-01-26 16:00:00,36.1939,193.2664,0.6668,0.0503,0.2229,-0.5282,-0.4498
2022-01-26 20:00:00,36.1709,196.1956,0.5822,0.0506,0.2229,-0.5377,-0.4836
2022-01-27 00:00:00,36.1938,197.7401,0.5787,0.0800,0.2187,-0.5296,-0.4785
2022-01-27 04:00:00,36.1978,196.8969,0.6248,0.0875,0.2193,-0.5273,-0.4616
2022-01-27 08:00:00,36.1992,195.8341,0.6685,0.0923,0.2198,-0.5270,-0.4451
2022-01-27 12:00:00,36.2045,193.5259,0.7073,0.0871,0.2196,-0.5249,-0.4358
2022-01-27 16:00:00,36.1477,196.2697,0.6143,0.0474,0.2222,-0.5477,-0.4859
2022-01-27 20:00:00,36.1837,197.6463,0.5841,0.0731,0.2131,-0.5373,-0.4910
2022-01-28 00:00:00,36.1920,197.2209,0.6193,0.0827,0.2085,-0.5369,-0.4746
2022-01-28 04:00:00,36.1968,197.1997,0.6526,0.0885,0.2088,-0.5359,-0.4633
2022-01-28 08:00:00,36.1978,197.0950,0.6781,0.0920,0.2108,-0.5339,-0.4570
2022-01-28 12:00:00,36.1998,195.2149,0.7003,0.0800,0.2145,-0.5303,-0.4542
2022-01-28 16:00:00,36.1989,193.0740,0.7119,0.0596,0.2145,-0.5292,-0.4591
2022-01-28 20:00:00,36.1511,194.4898,0.6781,0.0351,0.2216,-0.5451,-0.4871
2022-01-29 00:00:00,36.1891,198.4209,0.5942,0.0673,0.2142,-0.5333,-0.5105
2022-01-29 04:00:00,36.1869,198.5284,0.6140,0.0720,0.2142,-0.5342,-0.5034
2022-01-29 08:00:00,36.2080,191.3711,0.7329,0.0341,0.2135,-0.5275,-0.4589
2022-01-29 12:00:00,36.2057,189.9033,0.7480,0.0181,0.2138,-0.5263,-0.4627
2022-01-29 16:00:00,36.2022,189.8937,0.7527,0.0219,0.2165,-0.5246,-0.4662
2022-01-29 20:00:00,36.2000,187.0121,0.7929,0.0077,0.2191,-0.5234,-0.4622
2022-01-30 00:00:00,36.1754,190.0124,0.7517,0.0343,0.2199,-0.5362,-0.4763
2022-01-30 04:00:00,36.1612,189.9537,0.7458,0.0132,0.2191,-0.5415,-0.4913
2022-01-30 08:00:00,36.1559,187.7221,0.7873,0.0098,0.2199,-0.5435,-0.4828
2022-01-30 12:00:00,36.1431,184.9094,0.8279,0.0023,0.2212,-0.5502,-0.4745
2022-01-30 16:00:00,36.0219,192.6788,0.7125,0.0107,0.2030,-0.6227,-0.4803
2022-01-30 20:00:00,35.9901,200.0535,0.5826,0.0171,0.1930,-0.6514,-0.5021
2022-01-31 00:00:00,36.0291,198.8437,0.5910,0.0140,0.1998,-0.6162,-0.5185
2022-01-31 04:00:00,36.1418,199.7449,0.5852,0.0620,0.2094,-0.5508,-0.5410
2022-01-31 08:00:00,36.1867,199.9951,0.6102,0.0782,0.2118,-0.5379,-0.5288
2022-01-31 12:00:00,36.1620,200.0756,0.6039,0.0651,0.2107,-0.5520,-0.5310
2022-01-31 16:00:00,36.1238,200.1790,0.5976,0.0516,0.2106,-0.5721,-0.5341
2022-01-31 20:00:00,36.0958,199.9209,0.6124,0.0408,0.2117,-0.5842,-0.5317
2022-02-01 00:00:00,36.1769,198.5341,0.6124,0.0533,0.2174,-0.5347,-0.5523
2022-02-01 04:00:00,36.1801,200.8045,0.5824,0.0655,0.2168,-0.5401,-0.5475
2022-02-01 08:00:00,36.1834,200.9131,0.5995,0.0736,0.2190,-0.5354,-0.5371
2022-02-01 12:00:00,36.1851,200.3965,0.5962,0.0654,0.2206,-0.5338,-0.5445
2022-02-01 16:00:00,36.1766,199.6016,0.6046,0.0552,0.2212,-0.5363,-0.5500
2022-02-01 20:00:00,36.1778,194.7113,0.6806,0.0050,0.2230,-0.5360,-0.5366
2022-02-02 00:00:00,36.1852,191.4845,0.7285,0.0018,0.2257,-0.5310,-0.5334
2022-02-02 04:00:00,36.1935,200.9472,0.5867,0.0731,0.2222,-0.5284,-0.5656
2022-02-02 08:00:00,36.2015,201.4999,0.6028,0.0807,0.2235,-0.5248,-0.5570
2022-02-02 12:00:00,36.2042,201.2427,0.6010,0.0757,0.2244,-0.5223,-0.5624
2022-02-02 16:00:00,36.1962,197.4471,0.6589,0.0427,0.2274,-0.5229,-0.5491
2022-02-02 20:00:00,36.1965,193.8922,0.7043,0.0063,0.2299,-0.5208,-0.5451
2022-02-03 00:00:00,36.2006,191.2716,0.7307,0.0044,0.2318,-0.5190,-0.5514
2022-02-03 04:00:00,36.2021,192.0710,0.7344,0.0120,0.2326,-0.5161,-0.5440
2022-02-03 08:00:00,36.2077,191.4414,0.7533,0.0247,0.2337,-0.5126,-0.5356
2022-02-03 12:00:00,36.2389,199.8926,0.6291,0.0802,0.2278,-0.5079,-0.5566
2022-02-03 16:00:00,36.2366,197.3033,0.6590,0.0631,0.2304,-0.5062,-0.5530
2022-02-03 20:00:00,36.2416,196.0416,0.6409,0.0390,0.2287,-0.5035,-0.5658
2022-02-04 00:00:00,36.2399,192.5802,0.6689,0.0103,0.2312,-0.5013,-0.5707
2022-02-04 04:00:00,36.2368,190.6419,0.7247,0.0086,0.2342,-0.4994,-0.5517
2022-02-04 08:00:00,36.2376,189.0943,0.7817,0.0215,0.2371,-0.4975,-0.5329
2022-02-04 12:00:00,36.2390,186.8645,0.8388,0.0123,0.2409,-0.4954,-0.5190
2022-02-04 16:00:00,36.2416,182.4064,0.8644,0.0086,0.2421,-0.4930,-0.5209
2022-02-04 20:00:00,36.3182,184.7914,0.7801,0.0106,0.2403,-0.4822,-0.5502
2022-02-05 00:00:00,36.3214,184.7001,0.7968,0.0028,0.2407,-0.4840,-0.5354
2022-02-05 04:00:00,36.2401,184.3663,0.8299,0.0056,0.2363,-0.5182,-0.4878
2022-02-05 08:00:00,36.1908,183.1814,0.8705,0.0027,0.2348,-0.5378,-0.4551
2022-02-05 12:00:00,36.1806,180.7422,0.9052,0.0015,0.2366,-0.5402,-0.4443
2022-02-05 16:00:00,36.2025,180.1185,0.9028,0.0040,0.2390,-0.5296,-0.4556
2022-02-05 20:00:00,36.1991,181.4995,0.8872,0.0149,0.2387,-0.5296,-0.4569
2022-02-06 00:00:00,36.1942,178.0014,0.9526,0.0014,0.2421,-0.5282,-0.4446
2022-02-06 04:00:00,36.2169,173.0507,1.0186,0.0001,0.2471,-0.5158,-0.4461
2022-02-06 08:00:00,36.2379,169.9840,1.0478,0.0003,0.2509,-0.5043,-0.4527
2022-02-06 12:00:00,36.2639,169.3116,1.0403,0.0110,0.2539,-0.4904,-0.4638
2022-02-06 16:00:00,36.2489,169.1781,1.0355,0.0028,0.2534,-0.4977,-0.4571
2022-02-06 20:00:00,36.2126,176.3377,0.9617,0.0575,0.2479,-0.5109,-0.4446
2022-02-07 00:00:00,36.2181,184.0871,0.8018,0.0502,0.2430,-0.5054,-0.5088
2022-02-07 04:00:00,36.3113,195.8173,0.6005,0.0771,0.2386,-0.4818,-0.6205
2022-02-07 08:00:00,36.3199,195.6230,0.6467,0.0854,0.2409,-0.4794,-0.6001
2022-02-07 12:00:00,36.3210,195.5453,0.6636,0.0897,0.2425,-0.4779,-0.5950
2022-02-07 16:00:00,36.3241,193.5102,0.6986,0.0785,0.2443,-0.4757,-0.5893
2022-02-07 20:00:00,36.3014,195.6769,0.7173,0.1087,0.2476,-0.4758,-0.5840
2022-02-08 00:00:00,36.2868,195.5939,0.7758,0.1235,0.2509,-0.4767,-0.5581
2022-02-08 04:00:00,36.2763,195.2577,0.8077,0.1329,0.2525,-0.4778,-0.5414
2022-02-08 08:00:00,36.2742,194.7278,0.8305,0.1410,0.2539,-0.4768,-0.5287
2022-02-08 12:00:00,36.2737,193.1449,0.8485,0.1303,0.2552,-0.4756,-0.5266
2022-02-08 16:00:00,36.2729,191.4865,0.8668,0.1145,0.2558,-0.4746,-0.5273
2022-02-08 20:00:00,36.2576,192.9842,0.8142,0.1146,0.2518,-0.4802,-0.5486
2022-02-09 00:00:00,36.2958,192.0755,0.7792,0.0844,0.2523,-0.4723,-0.5770
2022-02-09 04:00:00,36.2763,196.7129,0.7167,0.1186,0.2495,-0.4759,-0.5931
2022-02-09 08:00:00,36.2786,196.0415,0.7450,0.1260,0.2514,-0.4737,-0.5810
2022-02-09 12:00:00,36.2778,194.5949,0.7679,0.1216,0.2529,-0.4722,-0.5735
2022-02-09 16:00:00,36.2740,191.7046,0.8050,0.0922,0.2539,-0.4720,-0.5728
2022-02-09 20:00:00,36.2798,196.9845,0.6755,0.1082,0.2513,-0.4705,-0.6232
2022-02-10 00:00:00,36.2789,197.9716,0.6854,0.1205,0.2502,-0.4703,-0.6150
2022-02-10 04:00:00,36.2793,197.9397,0.7080,0.1288,0.2513,-0.4697,-0.6005
2022-02-10 08:00:00,36.2794,197.5186,0.7342,0.1357,0.2534,-0.4686,-0.5847
2022-02-10 12:00:00,36.2729,193.3152,0.8119,0.1163,0.2577,-0.4679,-0.5595
2022-02-10 16:00:00,36.2715,191.3499,0.8455,0.1115,0.2598,-0.4663,-0.5477
2022-02-10 20:00:00,36.2800,192.8665,0.8061,0.1125,0.2579,-0.4640,-0.5731
2022-02-11 00:00:00,36.2807,191.2238,0.8244,0.0923,0.2596,-0.4637,-0.5727
2022-02-11 04:00:00,36.2595,193.8966,0.7508,0.0889,0.2440,-0.4717,-0.6014
2022-02-11 08:00:00,36.2458,192.7653,0.7728,0.0798,0.2424,-0.4733,-0.5947
2022-02-11 12:00:00,36.2475,186.6551,0.8861,0.0614,0.2521,-0.4690,-0.5596
2022-02-11 16:00:00,36.2519,184.1606,0.9121,0.0367,0.2533,-0.4664,-0.5610
2022-02-11 20:00:00,36.2457,190.0169,0.8157,0.0788,0.2449,-0.4686,-0.5859
2022-02-12 00:00:00,36.2468,190.2373,0.8179,0.0857,0.2477,-0.4670,-0.5859
2022-02-12 04:00:00,36.1393,190.5514,0.7645,0.0446,0.2214,-0.4995,-0.5982
2022-02-12 08:00:00,36.1377,188.2563,0.8043,0.0203,0.2250,-0.4976,-0.5921
2022-02-12 12:00:00,36.1675,183.2849,0.9044,0.0152,0.2386,-0.4857,-0.5643
2022-02-12 16:00:00,36.1535,186.5937,0.8413,0.0377,0.2343,-0.4886,-0.5878
2022-02-12 20:00:00,36.1350,191.8121,0.7180,0.0407,0.2245,-0.4888,-0.6714
2022-02-13 00:00:00,36.2430,201.0896,0.5974,0.0988,0.2233,-0.4694,-0.7241
2022-02-13 04:00:00,36.2394,200.6522,0.6300,0.1056,0.2249,-0.4691,-0.6981
2022-02-13 08:00:00,36.2277,199.4834,0.6752,0.1120,0.2298,-0.4694,-0.6662
2022-02-13 12:00:00,36.2144,197.0935,0.7189,0.1057,0.2360,-0.4703,-0.6455
2022-02-13 16:00:00,36.2163,194.8435,0.7483,0.0863,0.2370,-0.4682,-0.6434
2022-02-13 20:00:00,36.2141,196.1928,0.7081,0.0833,0.2335,-0.4694,-0.6776
2022-02-14 00:00:00,36.2055,199.5202,0.6329,0.0938,0.2311,-0.4719,-0.7046
2022-02-14 04:00:00,36.2043,199.4932,0.6493,0.1024,0.2319,-0.4708,-0.6917
2022-02-14 08:00:00,36.2006,199.6169,0.6621,0.1068,0.2323,-0.4709,-0.6797
2022-02-14 12:00:00,36.1949,198.3315,0.6833,0.0955,0.2323,-0.4716,-0.6697
2022-02-14 16:00:00,36.2013,195.7362,0.7238,0.0809,0.2347,-0.4680,-0.6615
2022-02-14 20:00:00,36.2090,193.8826,0.7581,0.0744,0.2389,-0.4655,-0.6563
2022-02-15 00:00:00,36.2202,193.4536,0.7752,0.0820,0.2420,-0.4615,-0.6534
2022-02-15 04:00:00,36.2219,191.9176,0.8097,0.0764,0.2440,-0.4595,-0.6395
2022-02-15 08:00:00,36.2141,191.3790,0.8310,0.0840,0.2435,-0.4590,-0.6201
2022-02-15 12:00:00,36.2119,190.4597,0.8413,0.0830,0.2458,-0.4573,-0.6222
2022-02-15 16:00:00,36.2154,192.3391,0.8120,0.1114,0.2445,-0.4544,-0.6269
2022-02-15 20:00:00,36.2176,191.1322,0.8294,0.1056,0.2463,-0.4526,-0.6259
2022-02-16 00:00:00,36.2156,188.5126,0.8911,0.0972,0.2501,-0.4514,-0.6029
2022-02-16 04:00:00,36.2147,186.0292,0.9607,0.1019,0.2519,-0.4496,-0.5760
2022-02-16 08:00:00,36.2248,185.9803,0.9747,0.1221,0.2528,-0.4457,-0.5721
