Date,POC settling,PHY setting,DOC,DON,DOP
2022-02-28 04:00:00,-0.4017,-0.8133,7.5544,3.5892,0.1283
2022-02-28 08:00:00,-0.3920,-0.6975,8.3577,2.5901,0.1167
2022-02-28 12:00:00,-0.3908,-0.6790,9.1640,1.8951,0.1074
2022-02-28 16:00:00,-0.3908,-0.6942,9.2226,1.8944,0.1072
2022-02-28 20:00:00,-0.4258,-0.7188,9.1466,1.9509,0.1081
2022-03-01 00:00:00,-0.4297,-0.7176,9.0913,1.9997,0.1088
2022-03-01 04:00:00,-0.4465,-0.6676,9.0769,2.0136,0.1089
2022-03-01 08:00:00,-0.4490,-0.6615,8.9432,2.1146,0.1101
2022-03-01 12:00:00,-0.4324,-0.7053,8.9401,2.0923,0.1100
2022-03-01 16:00:00,-0.4178,-0.7555,8.9548,2.0731,0.1098
2022-03-01 20:00:00,-0.3994,-0.8361,8.9948,2.0471,0.1093
2022-03-02 00:00:00,-0.3981,-0.8144,9.0806,1.9892,0.1084
2022-03-02 04:00:00,-0.3969,-0.7945,9.2405,1.9081,0.1069
2022-03-02 08:00:00,-0.3972,-0.7811,9.4113,1.8364,0.1055
2022-03-02 12:00:00,-0.3995,-0.7766,9.5452,1.7861,0.1046
2022-03-02 16:00:00,-0.4038,-0.7986,9.5935,1.7740,0.1044
2022-03-02 20:00:00,-0.4093,-0.7962,9.3051,1.9223,0.1069
2022-03-03 00:00:00,-0.4118,-0.7671,9.0984,2.0557,0.1089
2022-03-03 04:00:00,-0.4127,-0.7430,9.0388,2.1840,0.1100
2022-03-03 08:00:00,-0.4133,-0.7256,8.9441,2.3160,0.1113
2022-03-03 12:00:00,-0.4103,-0.7196,8.9307,2.3387,0.1116
2022-03-03 16:00:00,-0.4107,-0.7139,8.7877,2.4962,0.1133
2022-03-03 20:00:00,-0.4094,-0.7710,8.5445,2.7644,0.1162
2022-03-04 00:00:00,-0.4078,-0.7452,8.4047,2.8948,0.1178
2022-03-04 04:00:00,-0.4068,-0.7224,8.3805,2.9166,0.1181
2022-03-04 08:00:00,-0.4126,-0.6899,8.4575,2.8467,0.1173
2022-03-04 12:00:00,-0.4159,-0.6704,8.5539,2.7562,0.1164
2022-03-04 16:00:00,-0.4124,-0.6706,8.3195,2.9942,0.1189
2022-03-04 20:00:00,-0.4134,-0.6882,8.2772,3.0895,0.1197
2022-03-05 00:00:00,-0.4115,-0.7092,8.2929,3.1166,0.1197
2022-03-05 04:00:00,-0.4101,-0.7005,8.3170,3.0961,0.1195
2022-03-05 08:00:00,-0.4097,-0.6832,8.4426,2.9234,0.1179
2022-03-05 12:00:00,-0.4117,-0.6614,9.0066,2.3487,0.1117
2022-03-05 16:00:00,-0.4151,-0.6252,8.9593,2.4099,0.1123
2022-03-05 20:00:00,-0.4112,-0.6321,8.5906,2.8201,0.1164
2022-03-06 00:00:00,-0.4062,-0.6744,8.6141,2.7961,0.1161
2022-03-06 04:00:00,-0.4093,-0.6699,8.7437,2.6482,0.1147
2022-03-06 08:00:00,-0.4065,-0.6946,9.0178,2.3842,0.1118
2022-03-06 12:00:00,-0.4060,-0.6764,9.5801,1.8674,0.1055
2022-03-06 16:00:00,-0.4049,-0.6548,9.6520,1.8285,0.1051
2022-03-06 20:00:00,-0.4033,-0.6544,9.5824,1.8917,0.1059
2022-03-07 00:00:00,-0.4102,-0.6424,9.5462,1.9209,0.1064
2022-03-07 04:00:00,-0.4147,-0.6408,9.5049,1.9567,0.1069
2022-03-07 08:00:00,-0.4081,-0.6803,9.3981,2.0464,0.1081
2022-03-07 12:00:00,-0.4082,-0.6683,9.3867,2.0531,0.1083
2022-03-07 16:00:00,-0.4078,-0.6428,9.3783,2.0565,0.1084
2022-03-07 20:00:00,-0.4057,-0.6345,9.3800,2.0518,0.1085
2022-03-08 00:00:00,-0.4052,-0.6240,9.3938,2.0378,0.1084
2022-03-08 04:00:00,-0.4083,-0.6084,9.4040,2.0283,0.1084
2022-03-08 08:00:00,-0.4052,-0.6500,9.4118,2.0218,0.1084
2022-03-08 12:00:00,-0.4034,-0.6474,9.4084,2.0330,0.1086
2022-03-08 16:00:00,-0.4032,-0.6363,9.3828,2.1017,0.1093
2022-03-08 20:00:00,-0.3999,-0.6386,9.3397,2.1918,0.1102
2022-03-09 00:00:00,-0.3957,-0.6471,9.3306,2.2217,0.1105
2022-03-09 04:00:00,-0.3916,-0.6525,9.3399,2.2391,0.1107
2022-03-09 08:00:00,-0.3959,-0.6821,9.3262,2.2509,0.1109
2022-03-09 12:00:00,-0.3955,-0.6881,9.3324,2.2291,0.1108
2022-03-09 16:00:00,-0.3921,-0.6901,9.3418,2.2064,0.1106
2022-03-09 20:00:00,-0.3898,-0.6787,9.3432,2.2486,0.1110
2022-03-10 00:00:00,-0.3855,-0.6754,9.3557,2.2309,0.1109
2022-03-10 04:00:00,-0.3824,-0.6848,9.3642,2.2118,0.1107
2022-03-10 08:00:00,-0.3818,-0.6638,9.3810,2.1885,0.1106
2022-03-10 12:00:00,-0.3811,-0.6499,9.3998,2.1488,0.1103
2022-03-10 16:00:00,-0.3825,-0.6748,9.4381,2.0453,0.1094
2022-03-10 20:00:00,-0.3818,-0.6891,9.4351,2.0018,0.1089
2022-03-11 00:00:00,-0.3767,-0.6836,9.4603,1.9559,0.1086
2022-03-11 04:00:00,-0.3753,-0.6667,9.4633,1.9255,0.1084
2022-03-11 08:00:00,-0.3744,-0.6554,9.3951,1.9357,0.1084
2022-03-11 12:00:00,-0.3751,-0.6422,9.3616,1.9513,0.1086
2022-03-11 16:00:00,-0.3762,-0.6460,9.3912,1.9606,0.1089
2022-03-11 20:00:00,-0.3749,-0.6545,9.3667,1.9610,0.1090
2022-03-12 00:00:00,-0.3730,-0.6438,9.3339,1.9654,0.1091
2022-03-12 04:00:00,-0.3714,-0.6287,9.3034,1.9776,0.1094
2022-03-12 08:00:00,-0.3707,-0.6198,9.2870,1.9866,0.1095
2022-03-12 12:00:00,-0.3694,-0.6243,9.2700,2.0014,0.1098
2022-03-12 16:00:00,-0.3681,-0.6229,9.2682,2.0023,0.1099
2022-03-12 20:00:00,-0.3658,-0.6363,9.2560,2.0081,0.1100
2022-03-13 00:00:00,-0.3621,-0.6648,9.2433,2.0152,0.1101
2022-03-13 04:00:00,-0.3600,-0.6753,9.2348,2.0198,0.1102
2022-03-13 08:00:00,-0.3623,-0.6500,9.2347,2.0217,0.1103
2022-03-13 12:00:00,-0.3617,-0.6545,9.2596,2.0198,0.1106
2022-03-13 16:00:00,-0.3587,-0.6754,9.2509,2.0194,0.1106
2022-03-13 20:00:00,-0.3577,-0.6929,9.2530,2.0156,0.1106
2022-03-14 00:00:00,-0.3585,-0.6865,9.2508,2.0136,0.1107
2022-03-14 04:00:00,-0.3615,-0.6839,9.2510,2.0082,0.1106
2022-03-14 08:00:00,-0.3608,-0.6841,9.2488,2.0054,0.1106
2022-03-14 12:00:00,-0.3602,-0.6737,9.2477,2.0085,0.1107
2022-03-14 16:00:00,-0.3583,-0.6879,9.2328,2.0140,0.1109
2022-03-14 20:00:00,-0.3596,-0.7092,9.2272,2.0181,0.1110
2022-03-15 00:00:00,-0.3592,-0.6750,9.2143,2.0193,0.1110
2022-03-15 04:00:00,-0.3592,-0.6713,9.2004,2.0218,0.1111
2022-03-15 08:00:00,-0.3580,-0.6612,9.1829,2.0316,0.1112
2022-03-15 12:00:00,-0.3568,-0.6613,9.1607,2.0455,0.1114
2022-03-15 16:00:00,-0.3554,-0.6420,9.1585,2.0269,0.1112
2022-03-15 20:00:00,-0.3533,-0.6040,9.1511,2.0253,0.1113
2022-03-16 00:00:00,-0.3526,-0.5972,9.1327,2.0257,0.1113
2022-03-16 04:00:00,-0.3518,-0.5867,9.1161,2.0298,0.1114
2022-03-16 08:00:00,-0.3508,-0.5748,9.0724,2.0443,0.1115
2022-03-16 12:00:00,-0.3502,-0.5699,9.1189,2.0331,0.1116
2022-03-16 16:00:00,-0.3495,-0.5569,9.1139,2.0334,0.1117
2022-03-16 20:00:00,-0.3477,-0.5338,9.1063,2.0348,0.1117
2022-03-17 00:00:00,-0.3465,-0.5244,9.0843,2.0387,0.1117
2022-03-17 04:00:00,-0.3453,-0.5163,9.0648,2.0456,0.1118
2022-03-17 08:00:00,-0.3448,-0.5128,9.0521,2.0545,0.1120
2022-03-17 12:00:00,-0.3445,-0.5084,9.0418,2.0804,0.1124
2022-03-17 16:00:00,-0.3426,-0.4889,9.0321,2.1649,0.1131
2022-03-17 20:00:00,-0.3418,-0.4800,9.0133,2.2420,0.1136
2022-03-18 00:00:00,-0.3418,-0.5017,9.0026,2.0923,0.1127
2022-03-18 04:00:00,-0.3413,-0.4992,8.9859,2.1058,0.1128
2022-03-18 08:00:00,-0.3396,-0.4860,8.9754,2.1335,0.1128
2022-03-18 12:00:00,-0.3384,-0.4765,8.9737,2.1859,0.1131
2022-03-18 16:00:00,-0.3372,-0.4622,8.9796,2.4589,0.1152
2022-03-18 20:00:00,-0.3378,-0.4657,8.9853,2.2115,0.1137
2022-03-19 00:00:00,-0.3376,-0.5008,9.0129,2.1801,0.1136
2022-03-19 04:00:00,-0.3379,-0.5371,9.0253,2.2190,0.1138
2022-03-19 08:00:00,-0.3389,-0.5678,9.0089,2.3068,0.1142
2022-03-19 12:00:00,-0.3396,-0.5951,9.0618,2.9750,0.1190
2022-03-19 16:00:00,-0.3389,-0.5865,9.1005,3.2585,0.1201
2022-03-19 20:00:00,-0.3388,-0.5931,9.1790,3.0830,0.1192
2022-03-20 00:00:00,-0.3393,-0.6139,9.3216,2.7683,0.1167
2022-03-20 04:00:00,-0.3414,-0.6632,9.4427,2.6266,0.1155
2022-03-20 08:00:00,-0.3402,-0.6703,9.4953,2.4484,0.1143
2022-03-20 12:00:00,-0.3384,-0.7239,9.5178,2.4067,0.1140
2022-03-20 16:00:00,-0.3384,-0.6886,9.5152,2.3728,0.1137
2022-03-20 20:00:00,-0.3379,-0.7596,9.4644,2.4767,0.1146
2022-03-21 00:00:00,-0.3370,-0.7574,9.4166,2.5875,0.1156
2022-03-21 04:00:00,-0.3349,-0.7453,9.6847,2.2067,0.1120
2022-03-21 08:00:00,-0.3342,-0.7312,9.6772,2.2105,0.1117
2022-03-21 12:00:00,-0.3349,-0.7272,9.6047,2.2813,0.1128
2022-03-21 16:00:00,-0.3377,-0.6978,9.6161,2.2881,0.1131
2022-03-21 20:00:00,-0.3345,-0.7291,9.6680,2.2631,0.1128
2022-03-22 00:00:00,-0.3337,-0.7045,9.7743,2.1962,0.1120
2022-03-22 04:00:00,-0.3329,-0.6700,9.8352,2.1516,0.1116
2022-03-22 08:00:00,-0.3344,-0.6554,9.8537,2.1391,0.1115
2022-03-22 12:00:00,-0.3346,-0.6609,9.9388,2.0830,0.1111
2022-03-22 16:00:00,-0.3338,-0.6508,9.7014,2.2673,0.1130
2022-03-22 20:00:00,-0.3343,-0.6694,9.5054,2.4137,0.1142
2022-03-23 00:00:00,-0.3330,-0.6676,9.4151,2.4467,0.1143
2022-03-23 04:00:00,-0.3314,-0.6646,9.4248,2.4259,0.1141
2022-03-23 08:00:00,-0.3314,-0.6407,9.4246,2.4213,0.1141
2022-03-23 12:00:00,-0.3324,-0.6215,9.4928,2.3820,0.1137
2022-03-23 16:00:00,-0.3312,-0.6088,9.6188,2.2914,0.1131
2022-03-23 20:00:00,-0.3295,-0.6042,9.5682,2.3235,0.1134
2022-03-24 00:00:00,-0.3295,-0.6081,9.4838,2.3927,0.1140
2022-03-24 04:00:00,-0.3284,-0.6284,9.5381,2.3710,0.1139
2022-03-24 08:00:00,-0.3254,-0.5732,9.8584,2.0902,0.1114
2022-03-24 12:00:00,-0.3254,-0.5732,9.8681,2.1040,0.1115
2022-03-24 16:00:00,-0.3241,-0.5590,9.8163,2.1328,0.1119
2022-03-24 20:00:00,-0.3230,-0.5538,9.7841,2.1504,0.1121
2022-03-25 00:00:00,-0.3225,-0.5623,9.6884,2.2434,0.1130
2022-03-25 04:00:00,-0.3209,-0.5682,9.5267,2.4400,0.1146
2022-03-25 08:00:00,-0.3201,-0.6184,12.0194,3.4634,0.1624
2022-03-25 12:00:00,-0.3225,-0.5971,11.9615,3.4958,0.1613
2022-03-25 16:00:00,-0.3208,-0.5806,11.9325,3.5081,0.1614
2022-03-25 20:00:00,-0.3161,-0.6589,11.9439,3.5467,0.1643
2022-03-26 00:00:00,-0.3132,-0.7244,11.8729,3.7099,0.1661
2022-03-26 04:00:00,-0.3115,-0.7018,11.7706,3.7059,0.1659
2022-03-26 08:00:00,-0.3118,-0.6690,11.7929,3.6380,0.1648
2022-03-26 12:00:00,-0.3111,-0.6598,11.7693,3.6519,0.1650
2022-03-26 16:00:00,-0.3107,-0.6696,11.7331,3.6885,0.1656
2022-03-26 20:00:00,-0.3112,-0.6667,11.7168,3.6656,0.1651
2022-03-27 00:00:00,-0.3164,-0.6102,11.7118,3.4673,0.1613
2022-03-27 04:00:00,-0.3177,-0.5874,11.7001,3.4038,0.1599
2022-03-27 08:00:00,-0.3192,-0.5750,11.6731,3.3510,0.1585
2022-03-27 12:00:00,-0.3194,-0.5731,11.6763,3.3217,0.1580
2022-03-27 16:00:00,-0.3133,-0.5753,11.6897,3.4180,0.1602
2022-03-27 20:00:00,-0.3101,-0.5852,11.6789,3.4817,0.1614
2022-03-28 00:00:00,-0.3091,-0.6015,11.6647,3.4815,0.1615
2022-03-28 04:00:00,-0.3083,-0.6054,11.6438,3.4768,0.1614
2022-03-28 08:00:00,-0.3080,-0.6451,11.5730,3.4924,0.1613
2022-03-28 12:00:00,-0.3075,-0.6664,11.5148,3.5020,0.1612
2022-03-28 16:00:00,-0.3067,-0.6420,11.5064,3.5207,0.1616
2022-03-28 20:00:00,-0.3060,-0.6326,11.4870,3.5321,0.1619
2022-03-29 00:00:00,-0.3053,-0.6399,11.4560,3.5173,0.1613
2022-03-29 04:00:00,-0.3077,-0.6223,11.4766,3.3870,0.1589
2022-03-29 08:00:00,-0.3065,-0.6520,11.4488,3.4198,0.1597
2022-03-29 12:00:00,-0.3041,-0.6509,11.4178,3.4951,0.1611
2022-03-29 16:00:00,-0.3019,-0.6457,11.3755,3.5187,0.1613
2022-03-29 20:00:00,-0.3000,-0.6374,11.3190,3.5291,0.1611
2022-03-30 00:00:00,-0.2998,-0.6256,11.2984,3.5120,0.1606
2022-03-30 04:00:00,-0.3013,-0.6453,11.3132,3.4564,0.1597
2022-03-30 08:00:00,-0.2999,-0.6366,11.2646,3.4567,0.1595
2022-03-30 12:00:00,-0.2988,-0.6359,11.2289,3.4548,0.1593
2022-03-30 16:00:00,-0.2980,-0.6414,11.2027,3.4752,0.1596
2022-03-30 20:00:00,-0.2973,-0.6594,11.1897,3.5115,0.1601
2022-03-31 00:00:00,-0.2976,-0.6694,11.1916,3.4672,0.1590
2022-03-31 04:00:00,-0.2970,-0.6628,11.1698,3.4889,0.1592
2022-03-31 08:00:00,-0.2971,-0.6529,11.1709,3.5053,0.1595
2022-03-31 12:00:00,-0.2979,-0.6338,11.1911,3.5658,0.1603
2022-03-31 16:00:00,-0.2975,-0.6251,11.1764,3.6342,0.1610
2022-03-31 20:00:00,-0.2967,-0.6178,11.1511,3.5926,0.1606
2022-04-01 00:00:00,-0.2951,-0.6000,11.1021,3.6629,0.1604
2022-04-01 04:00:00,-0.2946,-0.5901,11.0885,3.8758,0.1616
2022-04-01 08:00:00,-0.2942,-0.6128,11.0860,4.0910,0.1632
2022-04-01 12:00:00,-0.2933,-0.6872,11.0564,3.7541,0.1613
2022-04-01 16:00:00,-0.2925,-0.6941,11.0411,3.6537,0.1608
2022-04-01 20:00:00,-0.2922,-0.6669,11.0303,3.7004,0.1608
2022-04-02 00:00:00,-0.2918,-0.6312,11.0119,3.7755,0.1611
2022-04-02 04:00:00,-0.2911,-0.6166,10.9945,3.7562,0.1609
2022-04-02 08:00:00,-0.2901,-0.5967,10.9721,3.7354,0.1605
2022-04-02 12:00:00,-0.2898,-0.6171,10.9465,3.6996,0.1604
2022-04-02 16:00:00,-0.2893,-0.6362,10.9122,3.6514,0.1599
2022-04-02 20:00:00,-0.2898,-0.6274,10.8974,3.6166,0.1592
2022-04-03 00:00:00,-0.2871,-0.6227,10.8244,3.6559,0.1591
2022-04-03 04:00:00,-0.2865,-0.6158,10.7990,3.6270,0.1586
2022-04-03 08:00:00,-0.2856,-0.6100,10.7498,3.6435,0.1585
2022-04-03 12:00:00,-0.2853,-0.6040,10.7362,3.6336,0.1584
2022-04-03 16:00:00,-0.2878,-0.6226,10.7661,3.5359,0.1574
2022-04-03 20:00:00,-0.2879,-0.6101,10.7576,3.5398,0.1574
2022-04-04 00:00:00,-0.2893,-0.6197,10.7638,3.5049,0.1565
2022-04-04 04:00:00,-0.2872,-0.5895,10.7415,3.5423,0.1571
2022-04-04 08:00:00,-0.2875,-0.5998,10.7261,3.4655,0.1558
2022-04-04 12:00:00,-0.2896,-0.6336,10.7232,3.3892,0.1543
2022-04-04 16:00:00,-0.2884,-0.5527,10.6794,3.3937,0.1539
2022-04-04 20:00:00,-0.2898,-0.6347,10.6579,3.3511,0.1530
2022-04-05 00:00:00,-0.2886,-0.7228,10.6479,3.5046,0.1548
2022-04-05 04:00:00,-0.2884,-0.7182,10.6349,3.4945,0.1547
2022-04-05 08:00:00,-0.2889,-0.7018,10.6195,3.4727,0.1543
2022-04-05 12:00:00,-0.2894,-0.6823,10.6015,3.3955,0.1533
2022-04-05 16:00:00,-0.2900,-0.6590,10.5715,3.3122,0.1519
2022-04-05 20:00:00,-0.2887,-0.6636,10.5756,3.3392,0.1527
2022-04-06 00:00:00,-0.2883,-0.6602,10.5560,3.2987,0.1520
2022-04-06 04:00:00,-0.2891,-0.6931,10.5307,3.2991,0.1516
2022-04-06 08:00:00,-0.2883,-0.6865,10.5215,3.3198,0.1521
2022-04-06 12:00:00,-0.2878,-0.6923,10.5137,3.3424,0.1524
2022-04-06 16:00:00,-0.2860,-0.7191,10.5131,3.4658,0.1543
2022-04-06 20:00:00,-0.2848,-0.7378,10.4941,3.5328,0.1550
2022-04-07 00:00:00,-0.2843,-0.7265,10.4764,3.5027,0.1546
2022-04-07 04:00:00,-0.2869,-0.6952,10.4140,3.2986,0.1507
2022-04-07 08:00:00,-0.2814,-0.7242,10.2749,3.3469,0.1507
2022-04-07 12:00:00,-0.2816,-0.6951,10.3102,3.4458,0.1520
2022-04-07 16:00:00,-0.2844,-0.6244,10.3920,3.5639,0.1535
2022-04-07 20:00:00,-0.2842,-0.6291,10.3842,3.5938,0.1540
2022-04-08 00:00:00,-0.2835,-0.6266,10.3607,3.5826,0.1539
2022-04-08 04:00:00,-0.2829,-0.6143,10.3479,3.5760,0.1537
2022-04-08 08:00:00,-0.2820,-0.6070,10.3352,3.5769,0.1536
2022-04-08 12:00:00,-0.2814,-0.6167,10.3154,3.5656,0.1535
2022-04-08 16:00:00,-0.2769,-0.6893,10.1120,3.2843,0.1492
2022-04-08 20:00:00,-0.2792,-0.6913,10.1697,3.2830,0.1494
2022-04-09 00:00:00,-0.2799,-0.7346,10.2164,3.4307,0.1514
2022-04-09 04:00:00,-0.2795,-0.6930,10.2483,3.5483,0.1531
2022-04-09 08:00:00,-0.2797,-0.6793,10.2831,3.6417,0.1545
2022-04-09 12:00:00,-0.2799,-0.6752,10.2754,3.6356,0.1544
2022-04-09 16:00:00,-0.2804,-0.6534,10.2399,3.5726,0.1534
2022-04-09 20:00:00,-0.2790,-0.7301,10.2638,3.6829,0.1549
2022-04-10 00:00:00,-0.2788,-0.7082,10.2481,3.6512,0.1544
2022-04-10 04:00:00,-0.2788,-0.6908,10.2315,3.6184,0.1540
2022-04-10 08:00:00,-0.2787,-0.6753,10.2090,3.5845,0.1535
2022-04-10 12:00:00,-0.2781,-0.6711,10.2060,3.6118,0.1539
2022-04-10 16:00:00,-0.2776,-0.6867,10.1955,3.6958,0.1550
2022-04-10 20:00:00,-0.2782,-0.6815,10.1328,3.4952,0.1514
2022-04-11 00:00:00,-0.2772,-0.6948,10.1460,3.6280,0.1533
2022-04-11 04:00:00,-0.2760,-0.6994,10.1426,3.7193,0.1544
2022-04-11 08:00:00,-0.2752,-0.6956,10.1321,3.7731,0.1551
2022-04-11 12:00:00,-0.2744,-0.6928,10.1162,3.8169,0.1555
2022-04-11 16:00:00,-0.2737,-0.6932,10.1048,3.8520,0.1559
2022-04-11 20:00:00,-0.2742,-0.6807,10.0957,3.8143,0.1555
2022-04-12 00:00:00,-0.2737,-0.6859,10.0625,3.7020,0.1539
2022-04-12 04:00:00,-0.2724,-0.7010,10.0472,3.7489,0.1543
2022-04-12 08:00:00,-0.2719,-0.6870,10.0269,3.7389,0.1541
2022-04-12 12:00:00,-0.2718,-0.6715,10.0119,3.7100,0.1537
2022-04-12 16:00:00,-0.2704,-0.6386,9.9787,3.6209,0.1522
2022-04-12 20:00:00,-0.2700,-0.6200,9.9560,3.5678,0.1515
2022-04-13 00:00:00,-0.2708,-0.6209,9.9480,3.5486,0.1514
2022-04-13 04:00:00,-0.2711,-0.6606,9.9496,3.5853,0.1522
2022-04-13 08:00:00,-0.2711,-0.6455,9.9327,3.5578,0.1518
2022-04-13 12:00:00,-0.2709,-0.6376,9.9167,3.5327,0.1514
2022-04-13 16:00:00,-0.2708,-0.6277,9.9035,3.5097,0.1511
2022-04-13 20:00:00,-0.2692,-0.6663,9.8591,3.4671,0.1501
2022-04-14 00:00:00,-0.2683,-0.6684,9.8284,3.5086,0.1504
2022-04-14 04:00:00,-0.2678,-0.6522,9.8044,3.5030,0.1502
2022-04-14 08:00:00,-0.2674,-0.6322,9.7816,3.4828,0.1497
2022-04-14 12:00:00,-0.2669,-0.6154,9.7615,3.4523,0.1491
2022-04-14 16:00:00,-0.2666,-0.6019,9.7461,3.4360,0.1488
2022-04-14 20:00:00,-0.2647,-0.5429,9.6940,3.1005,0.1447
2022-04-15 00:00:00,-0.2639,-0.5483,9.6755,3.1030,0.1445
2022-04-15 04:00:00,-0.2643,-0.5879,9.6775,3.2513,0.1463
2022-04-15 08:00:00,-0.2638,-0.5712,9.6599,3.2189,0.1459
2022-04-15 12:00:00,-0.2633,-0.5624,9.6454,3.2037,0.1457
2022-04-15 16:00:00,-0.2636,-0.5785,9.6452,3.3187,0.1471
2022-04-15 20:00:00,-0.2639,-0.5905,9.6480,3.4025,0.1483
2022-04-16 00:00:00,-0.2626,-0.5653,9.6172,3.2774,0.1467
2022-04-16 04:00:00,-0.2609,-0.5260,9.5766,3.1275,0.1444
2022-04-16 08:00:00,-0.2605,-0.5319,9.5546,3.1790,0.1445
2022-04-16 12:00:00,-0.2601,-0.5307,9.5584,3.1705,0.1448
2022-04-16 16:00:00,-0.2600,-0.5779,9.5493,3.2332,0.1460
2022-04-16 20:00:00,-0.2599,-0.5773,9.4914,3.2302,0.1441
2022-04-17 00:00:00,-0.2596,-0.5593,9.4613,3.2212,0.1433
2022-04-17 04:00:00,-0.2596,-0.5494,9.4364,3.2282,0.1429
2022-04-17 08:00:00,-0.2596,-0.5381,9.4187,3.2361,0.1429
2022-04-17 12:00:00,-0.2590,-0.5346,9.4234,3.2253,0.1433
2022-04-17 16:00:00,-0.2581,-0.5286,9.4375,3.1789,0.1439
2022-04-17 20:00:00,-0.2592,-0.5838,9.4032,3.1928,0.1428
2022-04-18 00:00:00,-0.2590,-0.5724,9.3873,3.1709,0.1425
2022-04-18 04:00:00,-0.2585,-0.5602,9.3780,3.1551,0.1426
2022-04-18 08:00:00,-0.2578,-0.5432,9.3734,3.1300,0.1428
2022-04-18 12:00:00,-0.2571,-0.5319,9.3701,3.1094,0.1429
2022-04-18 16:00:00,-0.2568,-0.5219,9.3592,3.1024,0.1427
2022-04-18 20:00:00,-0.2569,-0.5524,9.3665,3.1629,0.1445
2022-04-19 00:00:00,-0.2573,-0.5637,9.3302,3.1406,0.1430
2022-04-19 04:00:00,-0.2571,-0.5542,9.3142,3.1276,0.1427
2022-04-19 08:00:00,-0.2568,-0.5507,9.3019,3.1274,0.1429
2022-04-19 12:00:00,-0.2568,-0.5539,9.2918,3.1405,0.1433
2022-04-19 16:00:00,-0.2568,-0.5545,9.2813,3.1593,0.1436
2022-04-19 20:00:00,-0.2562,-0.5767,9.2901,3.2513,0.1456
2022-04-20 00:00:00,-0.2559,-0.5826,9.2744,3.2517,0.1453
2022-04-20 04:00:00,-0.2559,-0.5675,9.2483,3.1828,0.1437
2022-04-20 08:00:00,-0.2556,-0.5630,9.2395,3.1921,0.1440
2022-04-20 12:00:00,-0.2555,-0.5667,9.2329,3.2117,0.1444
2022-04-20 16:00:00,-0.2555,-0.5643,9.2234,3.2208,0.1445
2022-04-20 20:00:00,-0.2546,-0.5609,9.2169,3.2345,0.1449
2022-04-21 00:00:00,-0.2546,-0.5801,9.2024,3.2198,0.1444
2022-04-21 04:00:00,-0.2544,-0.5804,9.1919,3.2296,0.1445
2022-04-21 08:00:00,-0.2541,-0.5745,9.1807,3.2349,0.1446
2022-04-21 12:00:00,-0.2538,-0.5748,9.1716,3.2408,0.1447
2022-04-21 16:00:00,-0.2537,-0.5669,9.1639,3.2433,0.1447
2022-04-21 20:00:00,-0.2532,-0.5457,9.1498,3.2256,0.1444
2022-04-22 00:00:00,-0.2525,-0.5506,9.1400,3.2408,0.1446
2022-04-22 04:00:00,-0.2512,-0.5583,9.0828,3.2420,0.1438
2022-04-22 08:00:00,-0.2490,-0.5565,9.0084,3.2411,0.1431
2022-04-22 12:00:00,-0.2491,-0.5506,9.0100,3.2388,0.1432
2022-04-22 16:00:00,-0.2490,-0.5417,9.0029,3.2363,0.1431
2022-04-22 20:00:00,-0.2487,-0.5387,8.9951,3.2477,0.1431
2022-04-23 00:00:00,-0.2486,-0.5517,8.9875,3.2513,0.1431
2022-04-23 04:00:00,-0.2485,-0.5557,8.9747,3.2380,0.1430
2022-04-23 08:00:00,-0.2481,-0.5406,8.9588,3.2348,0.1429
2022-04-23 12:00:00,-0.2476,-0.5399,8.9412,3.2297,0.1427
2022-04-23 16:00:00,-0.2469,-0.5386,8.9105,3.2276,0.1423
2022-04-23 20:00:00,-0.2463,-0.5374,8.8770,3.2435,0.1419
2022-04-24 00:00:00,-0.2469,-0.5439,8.8961,3.2311,0.1423
2022-04-24 04:00:00,-0.2466,-0.5293,8.8847,3.2286,0.1423
2022-04-24 08:00:00,-0.2462,-0.5162,8.8721,3.2274,0.1423
2022-04-24 12:00:00,-0.2459,-0.5128,8.8618,3.2281,0.1423
2022-04-24 16:00:00,-0.2459,-0.5078,8.8615,3.2245,0.1424
2022-04-24 20:00:00,-0.2458,-0.5064,8.8552,3.2224,0.1424
2022-04-25 00:00:00,-0.2456,-0.5099,8.8490,3.2195,0.1422
2022-04-25 04:00:00,-0.2451,-0.5058,8.8403,3.2182,0.1421
2022-04-25 08:00:00,-0.2452,-0.5287,8.8311,3.2230,0.1421
2022-04-25 12:00:00,-0.2448,-0.5286,8.8091,3.2369,0.1419
2022-04-25 16:00:00,-0.2456,-0.5399,8.7966,3.3985,0.1416
2022-04-25 20:00:00,-0.2442,-0.5306,8.7623,3.3493,0.1414
2022-04-26 00:00:00,-0.2458,-0.5581,8.7876,3.4659,0.1411
2022-04-26 04:00:00,-0.2465,-0.5453,8.7726,3.4358,0.1399
2022-04-26 08:00:00,-0.2452,-0.5222,8.7491,3.2807,0.1392
2022-04-26 12:00:00,-0.2450,-0.5211,8.7432,3.2957,0.1394
2022-04-26 16:00:00,-0.2451,-0.5284,8.7363,3.3085,0.1391
2022-04-26 20:00:00,-0.2451,-0.5282,8.7302,3.2932,0.1388
2022-04-27 00:00:00,-0.2445,-0.5405,8.7327,3.4117,0.1404
2022-04-27 04:00:00,-0.2439,-0.5374,8.7281,3.5661,0.1419
