Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting,DOC,DON,DOP
2022-11-19 08:00:00,36.3490,216.2279,0.4453,0.7642,0.0951,-0.6329,-0.0622,86.2237,6.9827,0.3061
2022-11-19 12:00:00,36.3547,216.2142,0.4493,0.7835,0.0954,-0.6313,-0.0609,85.9151,7.0237,0.3058
2022-11-19 16:00:00,36.3572,215.9888,0.4531,0.7703,0.0957,-0.6348,-0.0603,86.2715,6.9826,0.3065
2022-11-19 20:00:00,36.3622,216.0082,0.4546,0.7666,0.0960,-0.6377,-0.0621,86.4162,6.9883,0.3071
2022-11-20 00:00:00,36.3659,216.1813,0.4529,0.7843,0.0960,-0.6343,-0.0641,85.6669,7.0259,0.3058
2022-11-20 04:00:00,36.3705,216.7781,0.4425,0.8232,0.0959,-0.6212,-0.0599,83.3725,7.0775,0.3010
2022-11-20 08:00:00,36.3700,216.6105,0.4406,0.8504,0.0957,-0.6108,-0.0569,81.7728,7.0929,0.2976
2022-11-20 12:00:00,36.3729,216.2501,0.4374,0.8831,0.0954,-0.5986,-0.0540,79.9509,7.1213,0.2939
2022-11-20 16:00:00,36.4046,215.9731,0.4343,0.9041,0.0960,-0.5970,-0.0537,79.2451,7.1723,0.2930
2022-11-20 20:00:00,36.4540,215.8218,0.4271,0.9051,0.0969,-0.6005,-0.0553,78.8915,7.1844,0.2926
2022-11-21 00:00:00,36.4233,216.3192,0.4171,0.8577,0.0969,-0.5996,-0.0560,78.4185,6.9976,0.2902
2022-11-21 04:00:00,36.3951,217.7289,0.3936,0.7890,0.0974,-0.6012,-0.0529,77.5910,6.7387,0.2860
2022-11-21 08:00:00,36.4124,217.5224,0.3926,0.8026,0.0978,-0.5984,-0.0515,76.9077,6.7562,0.2851
2022-11-21 12:00:00,36.4385,217.0874,0.3902,0.8152,0.0984,-0.6001,-0.0511,76.6269,6.8064,0.2854
2022-11-21 16:00:00,36.5022,217.0024,0.3860,0.8091,0.0994,-0.6067,-0.0498,76.9016,6.8196,0.2864
2022-11-21 20:00:00,36.4775,217.1623,0.3777,0.7255,0.0997,-0.6152,-0.0491,77.3087,6.5132,0.2846
2022-11-22 00:00:00,36.4087,217.5792,0.3697,0.6418,0.1000,-0.6210,-0.0500,77.4917,6.1899,0.2825
2022-11-22 04:00:00,36.3584,218.0090,0.3666,0.6184,0.0997,-0.6170,-0.0512,76.8910,6.0710,0.2803
2022-11-22 08:00:00,36.3431,218.4170,0.3596,0.5955,0.0996,-0.6125,-0.0494,76.0336,5.9426,0.2773
2022-11-22 12:00:00,36.3578,218.0345,0.3584,0.5929,0.1003,-0.6149,-0.0467,75.9705,5.9266,0.2775
2022-11-22 16:00:00,36.3674,218.4184,0.3493,0.5585,0.1005,-0.6143,-0.0435,75.3640,5.7604,0.2749
2022-11-22 20:00:00,36.3357,218.3723,0.3426,0.5146,0.1005,-0.6169,-0.0425,75.0316,5.5631,0.2719
2022-11-23 00:00:00,36.3270,218.1776,0.3403,0.5045,0.1006,-0.6158,-0.0421,74.5113,5.4943,0.2703
2022-11-23 04:00:00,36.3264,218.1003,0.3423,0.5141,0.1007,-0.6133,-0.0418,74.0929,5.5056,0.2699
2022-11-23 08:00:00,36.3033,218.7409,0.3462,0.5138,0.1009,-0.6130,-0.0427,74.3276,5.5121,0.2706
2022-11-23 12:00:00,36.2932,219.3064,0.3503,0.5143,0.1012,-0.6132,-0.0403,74.4532,5.5033,0.2710
2022-11-23 16:00:00,36.3144,219.5235,0.3505,0.5147,0.1014,-0.6117,-0.0398,74.1014,5.4745,0.2701
2022-11-23 20:00:00,36.3409,219.3337,0.3505,0.5178,0.1014,-0.6099,-0.0416,73.8152,5.4755,0.2697
2022-11-24 00:00:00,36.3351,219.3612,0.3578,0.5320,0.1016,-0.6124,-0.0448,74.3478,5.5626,0.2720
2022-11-24 04:00:00,36.3407,219.1327,0.3670,0.5482,0.1016,-0.6157,-0.0474,75.4638,5.7198,0.2763
2022-11-24 08:00:00,36.3430,218.9539,0.3638,0.5355,0.1018,-0.6197,-0.0490,76.6375,5.7618,0.2792
2022-11-24 12:00:00,36.3317,219.5080,0.3408,0.4763,0.1021,-0.6246,-0.0500,77.2544,5.7300,0.2801
2022-11-24 16:00:00,36.2948,220.4954,0.3145,0.4265,0.1024,-0.6250,-0.0477,76.9109,5.6120,0.2782
2022-11-24 20:00:00,36.2633,221.1933,0.2975,0.4012,0.1026,-0.6233,-0.0467,75.9916,5.4955,0.2749
2022-11-25 00:00:00,36.2386,221.5463,0.2858,0.3860,0.1027,-0.6200,-0.0471,74.8140,5.3872,0.2712
2022-11-25 04:00:00,36.1756,222.4682,0.2570,0.3486,0.1024,-0.6100,-0.0406,71.9126,5.0946,0.2614
2022-11-25 08:00:00,36.1656,222.0229,0.2558,0.3481,0.1021,-0.6038,-0.0375,70.8066,5.0196,0.2580
2022-11-25 12:00:00,36.1532,221.4870,0.2548,0.3488,0.1016,-0.5956,-0.0319,69.5266,4.9319,0.2541
2022-11-25 16:00:00,36.1403,221.3312,0.2562,0.3499,0.1025,-0.5998,-0.0311,69.4519,4.9177,0.2542
2022-11-25 20:00:00,36.1327,221.0735,0.2576,0.3535,0.1031,-0.6028,-0.0339,69.4234,4.9240,0.2546
2022-11-26 00:00:00,36.1301,221.1504,0.2571,0.3545,0.1035,-0.6031,-0.0370,69.2694,4.9208,0.2546
2022-11-26 04:00:00,36.1057,222.1505,0.2413,0.3332,0.1037,-0.6009,-0.0335,68.1645,4.7849,0.2503
2022-11-26 08:00:00,36.0938,222.1322,0.2377,0.3296,0.1039,-0.5996,-0.0314,67.5473,4.7279,0.2484
2022-11-26 12:00:00,36.0829,221.9643,0.2348,0.3272,0.1041,-0.5970,-0.0292,66.8437,4.6693,0.2463
2022-11-26 16:00:00,36.0745,221.7862,0.2332,0.3260,0.1043,-0.5963,-0.0284,66.3921,4.6298,0.2451
2022-11-26 20:00:00,36.0656,221.5820,0.2292,0.3226,0.1044,-0.5953,-0.0304,65.8845,4.5917,0.2439
2022-11-27 00:00:00,36.0743,221.3701,0.2280,0.3211,0.1042,-0.5926,-0.0331,65.5523,4.5861,0.2434
2022-11-27 04:00:00,36.1011,220.9221,0.2356,0.3333,0.1036,-0.5865,-0.0339,65.3010,4.6265,0.2433
2022-11-27 08:00:00,36.1197,220.4681,0.2408,0.3459,0.1033,-0.5805,-0.0324,64.7961,4.6451,0.2426
2022-11-27 12:00:00,36.1289,220.1515,0.2441,0.3532,0.1033,-0.5775,-0.0313,64.4550,4.6496,0.2420
2022-11-27 16:00:00,36.1424,219.8102,0.2481,0.3598,0.1035,-0.5765,-0.0312,64.3298,4.6670,0.2421
2022-11-27 20:00:00,36.1739,219.0618,0.2531,0.3732,0.1034,-0.5757,-0.0344,64.3216,4.7325,0.2432
2022-11-28 00:00:00,36.1852,218.2819,0.2562,0.3996,0.1035,-0.5742,-0.0373,64.1692,4.8417,0.2449
2022-11-28 04:00:00,36.2783,217.3520,0.2786,0.4933,0.1032,-0.5673,-0.0356,64.2000,5.1926,0.2485
2022-11-28 08:00:00,36.2880,216.9765,0.2817,0.5041,0.1030,-0.5620,-0.0339,63.5966,5.1896,0.2472
2022-11-28 12:00:00,36.3072,216.3208,0.2876,0.5304,0.1027,-0.5563,-0.0320,63.0091,5.2491,0.2465
2022-11-28 16:00:00,36.3641,215.1602,0.3038,0.5887,0.1033,-0.5595,-0.0326,63.5733,5.4788,0.2501
2022-11-28 20:00:00,36.5260,213.3356,0.3256,0.6842,0.1035,-0.5583,-0.0333,63.7309,5.8267,0.2541
2022-11-29 00:00:00,36.5708,212.5439,0.3383,0.7301,0.1038,-0.5598,-0.0331,63.8814,5.9830,0.2558
2022-11-29 04:00:00,36.4411,213.6021,0.3484,0.7420,0.1044,-0.5676,-0.0317,64.7352,6.0354,0.2573
2022-11-29 08:00:00,36.4505,213.0717,0.3538,0.7725,0.1041,-0.5607,-0.0294,63.9076,6.0879,0.2559
2022-11-29 12:00:00,36.4700,212.1882,0.3660,0.8097,0.1050,-0.5650,-0.0281,64.2970,6.2101,0.2584
2022-11-29 16:00:00,36.5094,211.6843,0.3791,0.8474,0.1062,-0.5728,-0.0246,65.1028,6.3390,0.2618
2022-11-29 20:00:00,36.4867,211.8858,0.3824,0.8263,0.1064,-0.5764,-0.0224,65.3040,6.2297,0.2610
2022-11-30 00:00:00,36.4675,211.8794,0.3847,0.8146,0.1066,-0.5777,-0.0223,65.2698,6.1684,0.2605
2022-11-30 04:00:00,36.4289,211.5904,0.3763,0.7740,0.1063,-0.5756,-0.0277,64.8827,6.0521,0.2593
2022-11-30 08:00:00,36.4190,210.1489,0.3730,0.7474,0.1061,-0.5756,-0.0290,64.7050,5.9713,0.2583
2022-11-30 12:00:00,36.4113,210.8629,0.3765,0.7492,0.1066,-0.5775,-0.0253,64.7523,5.9276,0.2577
2022-11-30 16:00:00,36.4336,211.3435,0.3802,0.7629,0.1071,-0.5785,-0.0209,64.6699,5.9297,0.2575
2022-11-30 20:00:00,36.4302,211.5104,0.3803,0.7627,0.1073,-0.5785,-0.0193,64.5099,5.9076,0.2571
2022-12-01 00:00:00,36.4117,211.8172,0.3749,0.7420,0.1074,-0.5775,-0.0223,64.3638,5.8552,0.2569
2022-12-01 04:00:00,36.3837,213.1235,0.3483,0.6252,0.1071,-0.5797,-0.0298,64.5215,5.5828,0.2550
2022-12-01 08:00:00,36.3391,213.7584,0.3226,0.5365,0.1074,-0.5838,-0.0336,64.3897,5.3197,0.2523
2022-12-01 12:00:00,36.2898,214.2152,0.2938,0.4730,0.1077,-0.5860,-0.0347,63.9019,5.0685,0.2491
2022-12-01 16:00:00,36.2369,214.9196,0.2689,0.4261,0.1079,-0.5867,-0.0338,62.7758,4.8415,0.2441
2022-12-01 20:00:00,36.2085,215.5535,0.2523,0.3999,0.1082,-0.5869,-0.0351,62.2307,4.7200,0.2421
2022-12-02 00:00:00,36.1900,216.1625,0.2423,0.3905,0.1084,-0.5861,-0.0364,61.5162,4.6387,0.2397
2022-12-02 04:00:00,36.1747,216.6678,0.2371,0.3884,0.1083,-0.5838,-0.0349,60.8228,4.5645,0.2372
2022-12-02 08:00:00,36.1791,216.2637,0.2407,0.3944,0.1080,-0.5787,-0.0329,60.2942,4.5556,0.2359
2022-12-02 12:00:00,36.1842,215.6680,0.2448,0.4038,0.1074,-0.5718,-0.0311,59.6141,4.5517,0.2343
2022-12-02 16:00:00,36.1878,214.9600,0.2483,0.4123,0.1069,-0.5658,-0.0296,59.0135,4.5505,0.2329
2022-12-02 20:00:00,36.1898,214.5056,0.2501,0.4070,0.1074,-0.5693,-0.0322,59.2902,4.5575,0.2340
2022-12-03 00:00:00,36.2024,214.8120,0.2485,0.4073,0.1072,-0.5667,-0.0344,58.9976,4.5551,0.2336
2022-12-03 04:00:00,36.2151,214.7956,0.2509,0.4132,0.1070,-0.5628,-0.0343,58.5938,4.5515,0.2328
2022-12-03 08:00:00,36.2202,214.5177,0.2538,0.4194,0.1068,-0.5589,-0.0324,58.1112,4.5366,0.2315
2022-12-03 12:00:00,36.2230,214.1060,0.2562,0.4208,0.1070,-0.5585,-0.0313,57.9569,4.5307,0.2312
2022-12-03 16:00:00,36.2203,213.7490,0.2587,0.4128,0.1082,-0.5678,-0.0327,58.7190,4.5479,0.2337
2022-12-03 20:00:00,36.2159,213.4401,0.2566,0.4022,0.1091,-0.5767,-0.0362,59.3146,4.5645,0.2358
2022-12-04 00:00:00,36.2413,213.0272,0.2611,0.4201,0.1090,-0.5741,-0.0382,59.1908,4.6357,0.2369
2022-12-04 04:00:00,36.2990,212.8456,0.2729,0.4666,0.1085,-0.5652,-0.0353,58.5152,4.7601,0.2370
2022-12-04 08:00:00,36.3033,212.7083,0.2748,0.4729,0.1081,-0.5593,-0.0331,57.8214,4.7400,0.2353
2022-12-04 12:00:00,36.3068,212.4758,0.2764,0.4767,0.1077,-0.5532,-0.0310,57.1613,4.7157,0.2335
2022-12-04 16:00:00,36.3035,212.1882,0.2797,0.4710,0.1084,-0.5593,-0.0317,57.6144,4.7135,0.2347
2022-12-04 20:00:00,36.3062,211.5283,0.2833,0.4769,0.1090,-0.5653,-0.0335,58.1217,4.7568,0.2364
2022-12-05 00:00:00,36.3198,210.8546,0.2899,0.5089,0.1092,-0.5661,-0.0333,58.1617,4.8710,0.2376
2022-12-05 04:00:00,36.3404,210.7351,0.2935,0.5405,0.1092,-0.5627,-0.0339,57.9448,4.9947,0.2388
2022-12-05 08:00:00,36.3607,209.6404,0.3027,0.5746,0.1091,-0.5598,-0.0310,57.6417,5.0839,0.2390
2022-12-05 12:00:00,36.4187,209.5760,0.3137,0.6377,0.1091,-0.5533,-0.0234,56.9868,5.2375,0.2387
2022-12-05 16:00:00,36.4944,208.7848,0.3279,0.6979,0.1091,-0.5496,-0.0177,56.5712,5.3812,0.2387
2022-12-05 20:00:00,36.5389,208.1014,0.3464,0.7729,0.1092,-0.5482,-0.0128,56.3846,5.5719,0.2393
2022-12-06 00:00:00,36.4204,209.8641,0.3497,0.7743,0.1100,-0.5537,-0.0114,56.8441,5.5694,0.2403
2022-12-06 04:00:00,36.4163,210.6284,0.3574,0.8037,0.1101,-0.5521,-0.0081,56.4963,5.6027,0.2397
2022-12-06 08:00:00,36.4332,210.4987,0.3598,0.8217,0.1101,-0.5476,-0.0069,55.9245,5.6192,0.2389
2022-12-06 12:00:00,36.4446,210.1563,0.3595,0.8469,0.1095,-0.5382,-0.0052,54.8881,5.6534,0.2373
2022-12-06 16:00:00,36.4486,209.9607,0.3627,0.8627,0.1096,-0.5360,-0.0037,54.5474,5.6759,0.2370
2022-12-06 20:00:00,36.4364,209.7108,0.3658,0.8684,0.1099,-0.5381,-0.0029,54.5773,5.6773,0.2371
2022-12-07 00:00:00,36.4262,208.7630,0.3688,0.8442,0.1102,-0.5434,-0.0055,55.0503,5.6289,0.2378
2022-12-07 04:00:00,36.4125,210.4727,0.3637,0.8725,0.1098,-0.5373,-0.0014,54.2368,5.6780,0.2362
2022-12-07 08:00:00,36.4190,210.6413,0.3669,0.8769,0.1101,-0.5368,-0.0006,54.0847,5.6699,0.2360
