Date,salinity,oxygen,ammonium,nitrate,phosphate,POC settling,PHY setting
2013-01-04 12:00:00,36.0470,205.7827,0.8790,0.1458,0.1125,-0.5936,0.0900
2013-01-04 16:00:00,36.0454,203.5847,0.8923,0.1323,0.1145,-0.5900,0.0816
2013-01-04 20:00:00,36.0492,205.3373,0.8728,0.1492,0.1153,-0.5858,0.0824
2013-01-05 00:00:00,36.0487,204.5575,0.8971,0.1491,0.1178,-0.5823,0.0789
2013-01-05 04:00:00,36.0479,203.5901,0.9239,0.1500,0.1205,-0.5786,0.0758
2013-01-05 08:00:00,36.0481,202.4146,0.9457,0.1522,0.1229,-0.5748,0.0734
2013-01-05 12:00:00,36.0519,200.5404,0.9399,0.1271,0.1230,-0.5710,0.0664
2013-01-05 16:00:00,36.0608,199.4789,0.9197,0.1058,0.1206,-0.5667,0.0616
2013-01-05 20:00:00,36.0544,197.9329,0.9348,0.1223,0.1261,-0.5632,0.0551
2013-01-06 00:00:00,36.0569,198.7595,0.9635,0.1446,0.1277,-0.5593,0.0600
2013-01-06 04:00:00,36.0624,199.9777,0.9751,0.1720,0.1287,-0.5554,0.0666
2013-01-06 08:00:00,36.0667,194.4478,1.0183,0.1095,0.1320,-0.5514,0.0548
2013-01-06 12:00:00,36.0695,190.5588,1.0680,0.0809,0.1339,-0.5474,0.0472
2013-01-06 16:00:00,36.0832,195.2954,1.0469,0.1332,0.1252,-0.5413,0.0646
2013-01-06 20:00:00,36.0769,194.0191,1.0605,0.1330,0.1280,-0.5382,0.0603
2013-01-07 00:00:00,36.0797,191.1611,1.1158,0.1148,0.1286,-0.5334,0.0576
2013-01-07 04:00:00,36.0785,187.2841,1.1768,0.0950,0.1334,-0.5300,0.0483
2013-01-07 08:00:00,36.0817,183.6556,1.2375,0.0736,0.1354,-0.5256,0.0419
2013-01-07 12:00:00,36.0928,181.3632,1.2784,0.0622,0.1338,-0.5193,0.0423
2013-01-07 16:00:00,36.0917,179.5095,1.2982,0.0803,0.1382,-0.5171,0.0367
2013-01-07 20:00:00,36.0911,176.7498,1.3343,0.0801,0.1416,-0.5143,0.0307
2013-01-08 00:00:00,36.0910,173.5587,1.3831,0.0743,0.1450,-0.5109,0.0251
2013-01-08 04:00:00,36.0910,170.1375,1.4393,0.0625,0.1486,-0.5074,0.0197
2013-01-08 08:00:00,36.0923,171.9706,1.4597,0.1344,0.1524,-0.5045,0.0214
2013-01-08 12:00:00,36.0923,169.3552,1.4810,0.1331,0.1554,-0.5020,0.0133
2013-01-08 16:00:00,36.0968,164.4761,1.4566,0.0833,0.1546,-0.4985,0.0033
2013-01-08 20:00:00,36.0946,172.7417,1.3369,0.1414,0.1510,-0.4949,0.0194
2013-01-09 00:00:00,36.0969,182.4901,1.1833,0.1841,0.1500,-0.4907,0.0357
2013-01-09 04:00:00,36.1084,193.2088,1.1135,0.2603,0.1478,-0.4859,0.0594
2013-01-09 08:00:00,36.1098,193.7948,1.1306,0.2717,0.1489,-0.4827,0.0615
2013-01-09 12:00:00,36.1108,193.9325,1.1006,0.2577,0.1487,-0.4799,0.0555
2013-01-09 16:00:00,36.1122,194.2826,1.0729,0.2447,0.1493,-0.4777,0.0448
2013-01-09 20:00:00,36.1127,194.9214,1.0431,0.2384,0.1507,-0.4758,0.0383
2013-01-10 00:00:00,36.1135,195.2084,1.0562,0.2442,0.1535,-0.4738,0.0384
2013-01-10 04:00:00,36.1142,194.9771,1.0795,0.2537,0.1566,-0.4718,0.0382
2013-01-10 08:00:00,36.1155,194.6553,1.0942,0.2613,0.1591,-0.4696,0.0375
2013-01-10 12:00:00,36.1160,192.8974,1.0721,0.2325,0.1599,-0.4673,0.0271
2013-01-10 16:00:00,36.1222,192.2886,1.0193,0.2118,0.1578,-0.4644,0.0176
2013-01-10 20:00:00,36.1273,191.9756,0.9988,0.1965,0.1576,-0.4613,0.0087
2013-01-11 00:00:00,36.1280,195.6709,0.9511,0.2096,0.1588,-0.4580,0.0133
2013-01-11 04:00:00,36.1208,195.3832,0.9884,0.2000,0.1565,-0.4417,0.0178
2013-01-11 08:00:00,36.1149,196.1440,1.0044,0.1981,0.1531,-0.4257,0.0213
2013-01-11 12:00:00,36.1090,196.0966,0.9650,0.1784,0.1495,-0.4145,0.0133
2013-01-11 16:00:00,36.1253,197.5132,0.8865,0.1755,0.1509,-0.4216,-0.0009
2013-01-11 20:00:00,36.1230,199.2362,0.8394,0.1700,0.1479,-0.4119,-0.0076
2013-01-12 00:00:00,36.1199,199.2974,0.8599,0.1777,0.1472,-0.4027,-0.0054
2013-01-12 04:00:00,36.1177,199.1621,0.8860,0.1871,0.1470,-0.3948,-0.0032
2013-01-12 08:00:00,36.1187,198.3721,0.9021,0.1913,0.1493,-0.3953,-0.0032
2013-01-12 12:00:00,36.1272,196.8535,0.8815,0.1764,0.1524,-0.4036,-0.0139
2013-01-12 16:00:00,36.1332,195.9834,0.8504,0.1634,0.1540,-0.4095,-0.0239
2013-01-12 20:00:00,36.1252,195.6521,0.8660,0.1610,0.1510,-0.3981,-0.0246
2013-01-13 00:00:00,36.0938,196.8961,0.8930,0.1664,0.1424,-0.3648,-0.0166
2013-01-13 04:00:00,36.0548,196.3605,0.9386,0.1491,0.1334,-0.3274,-0.0102
2013-01-13 08:00:00,36.0950,197.1903,0.8750,0.1755,0.1469,-0.3697,-0.0204
2013-01-13 12:00:00,36.1194,195.7461,0.8658,0.1704,0.1512,-0.3794,-0.0263
2013-01-13 16:00:00,36.1173,193.6420,0.8846,0.1555,0.1524,-0.3763,-0.0302
2013-01-13 20:00:00,36.1226,192.5907,0.8832,0.1516,0.1555,-0.3816,-0.0352
2013-01-14 00:00:00,36.1273,189.4408,0.9151,0.1275,0.1592,-0.3847,-0.0426
2013-01-14 04:00:00,36.1438,194.0266,0.8420,0.1746,0.1604,-0.3907,-0.0327
2013-01-14 08:00:00,36.1452,193.5135,0.8514,0.1797,0.1621,-0.3903,-0.0319
2013-01-14 12:00:00,36.1443,191.7683,0.8383,0.1545,0.1621,-0.3879,-0.0403
2013-01-14 16:00:00,36.1405,189.6200,0.8165,0.1278,0.1613,-0.3834,-0.0499
2013-01-14 20:00:00,36.1412,191.5134,0.7555,0.1349,0.1585,-0.3784,-0.0519
2013-01-15 00:00:00,36.1565,193.4934,0.7535,0.0679,0.1453,-0.3331,-0.0485
2013-01-15 04:00:00,36.1416,191.2514,0.8135,0.0369,0.1429,-0.3165,-0.0476
2013-01-15 08:00:00,36.1433,187.4531,0.8650,0.0127,0.1469,-0.3197,-0.0530
2013-01-15 12:00:00,36.1602,185.6133,0.8397,0.0333,0.1527,-0.3355,-0.0634
2013-01-15 16:00:00,36.1628,184.4443,0.7685,0.0582,0.1571,-0.3549,-0.0777
2013-01-15 20:00:00,36.1812,184.6728,0.7748,0.0740,0.1557,-0.3509,-0.0770
2013-01-16 00:00:00,36.1827,179.6751,0.8556,0.0446,0.1603,-0.3513,-0.0829
2013-01-16 04:00:00,36.2182,178.0046,0.9076,0.0560,0.1606,-0.3456,-0.0809
2013-01-16 08:00:00,36.2708,182.3307,0.8986,0.0872,0.1504,-0.3175,-0.0701
2013-01-16 12:00:00,36.1057,195.8275,0.8061,0.1891,0.1443,-0.3129,-0.0434
2013-01-16 16:00:00,36.1107,194.6303,0.8201,0.1789,0.1452,-0.3144,-0.0519
2013-01-16 20:00:00,36.1049,195.9120,0.7974,0.1813,0.1443,-0.3117,-0.0529
2013-01-17 00:00:00,36.1233,196.2612,0.8135,0.1769,0.1446,-0.3052,-0.0510
2013-01-17 04:00:00,36.1313,196.1424,0.8406,0.1763,0.1454,-0.2998,-0.0487
2013-01-17 08:00:00,36.1334,196.7388,0.8586,0.1838,0.1463,-0.2978,-0.0477
2013-01-17 12:00:00,36.1366,197.7386,0.8225,0.1768,0.1451,-0.2966,-0.0552
2013-01-17 16:00:00,36.1308,197.4102,0.7968,0.1661,0.1450,-0.3013,-0.0657
2013-01-17 20:00:00,36.1366,200.1964,0.8042,0.1961,0.1430,-0.3008,-0.0697
2013-01-18 00:00:00,36.1345,200.7152,0.8476,0.2184,0.1448,-0.3014,-0.0649
2013-01-18 04:00:00,36.1359,200.6152,0.8657,0.2293,0.1467,-0.3020,-0.0619
2013-01-18 08:00:00,36.1373,200.3224,0.8668,0.2314,0.1482,-0.3025,-0.0613
2013-01-18 12:00:00,36.1366,199.5233,0.8064,0.2008,0.1483,-0.3038,-0.0708
2013-01-18 16:00:00,36.1358,198.7311,0.7395,0.1656,0.1480,-0.3046,-0.0815
2013-01-18 20:00:00,36.1398,202.2339,0.6643,0.1609,0.1441,-0.3019,-0.0938
2013-01-19 00:00:00,36.1359,202.2225,0.6727,0.1616,0.1458,-0.3004,-0.0900
2013-01-19 04:00:00,36.1052,200.6651,0.7110,0.1367,0.1456,-0.2873,-0.0783
2013-01-19 08:00:00,36.1048,200.3640,0.7260,0.1405,0.1470,-0.2876,-0.0771
2013-01-19 12:00:00,36.1030,197.7379,0.7265,0.1026,0.1469,-0.2833,-0.0813
2013-01-19 16:00:00,36.1157,194.1383,0.7238,0.0627,0.1478,-0.2897,-0.0997
2013-01-19 20:00:00,36.1401,199.8320,0.6417,0.1055,0.1400,-0.2880,-0.1010
2013-01-20 00:00:00,36.1245,202.4171,0.5979,0.1183,0.1425,-0.2844,-0.0982
2013-01-20 04:00:00,36.1232,202.1892,0.6180,0.1239,0.1437,-0.2832,-0.0935
2013-01-20 08:00:00,36.1211,201.4693,0.6312,0.1230,0.1445,-0.2817,-0.0911
2013-01-20 12:00:00,36.1221,199.3904,0.6217,0.0956,0.1451,-0.2827,-0.0993
2013-01-20 16:00:00,36.1368,198.5486,0.5716,0.0760,0.1424,-0.2873,-0.1151
2013-01-20 20:00:00,36.1423,198.6185,0.5531,0.0614,0.1385,-0.2805,-0.1187
2013-01-21 00:00:00,36.1225,202.6238,0.5435,0.0944,0.1374,-0.2732,-0.1066
2013-01-21 04:00:00,36.1242,202.7274,0.5664,0.1007,0.1388,-0.2736,-0.1031
2013-01-21 08:00:00,36.1254,202.4664,0.5770,0.1023,0.1401,-0.2744,-0.1024
2013-01-21 12:00:00,36.1288,201.1767,0.5455,0.0787,0.1403,-0.2758,-0.1120
2013-01-21 16:00:00,36.1482,201.5910,0.4865,0.0609,0.1363,-0.2754,-0.1264
2013-01-21 20:00:00,36.1303,204.0416,0.4687,0.0722,0.1336,-0.2673,-0.1223
2013-01-22 00:00:00,36.1236,204.1620,0.5080,0.0791,0.1331,-0.2620,-0.1126
2013-01-22 04:00:00,36.1218,203.9288,0.5388,0.0853,0.1334,-0.2596,-0.1065
2013-01-22 08:00:00,36.1284,203.4221,0.5439,0.0846,0.1350,-0.2619,-0.1079
2013-01-22 12:00:00,36.1321,201.7249,0.5249,0.0591,0.1350,-0.2638,-0.1173
2013-01-22 16:00:00,36.1605,199.6096,0.4592,0.0210,0.1352,-0.2722,-0.1393
2013-01-22 20:00:00,36.1600,200.3660,0.4452,0.0221,0.1331,-0.2678,-0.1391
2013-01-23 00:00:00,36.1223,203.8501,0.4935,0.0650,0.1252,-0.2472,-0.1092
2013-01-23 04:00:00,36.1117,203.9276,0.5299,0.0743,0.1241,-0.2416,-0.0986
2013-01-23 08:00:00,36.0874,200.9923,0.6057,0.0535,0.1235,-0.2326,-0.0876
2013-01-23 12:00:00,36.0996,202.9252,0.5359,0.0592,0.1226,-0.2360,-0.0973
2013-01-23 16:00:00,36.1198,203.9509,0.4753,0.0537,0.1238,-0.2422,-0.1118
2013-01-23 20:00:00,36.0932,205.7745,0.4959,0.0667,0.1172,-0.2281,-0.0943
2013-01-24 00:00:00,36.0923,206.1961,0.5203,0.0732,0.1174,-0.2254,-0.0882
2013-01-24 04:00:00,36.0906,206.3415,0.5466,0.0804,0.1179,-0.2230,-0.0821
2013-01-24 08:00:00,36.0884,206.1596,0.5601,0.0849,0.1183,-0.2214,-0.0783
2013-01-24 12:00:00,36.0929,205.1447,0.5281,0.0654,0.1192,-0.2246,-0.0893
2013-01-24 16:00:00,36.1141,206.2083,0.4586,0.0612,0.1213,-0.2332,-0.1082
2013-01-24 20:00:00,36.1089,207.0140,0.4462,0.0602,0.1198,-0.2309,-0.1083
2013-01-25 00:00:00,36.1073,206.9545,0.4786,0.0646,0.1195,-0.2277,-0.1004
2013-01-25 04:00:00,36.1096,206.6116,0.5057,0.0689,0.1201,-0.2269,-0.0958
2013-01-25 08:00:00,36.1115,206.2150,0.5207,0.0710,0.1207,-0.2264,-0.0933
2013-01-25 12:00:00,36.1132,204.6013,0.5099,0.0497,0.1210,-0.2270,-0.1002
2013-01-25 16:00:00,36.1678,202.7760,0.3915,0.0152,0.1330,-0.2598,-0.1520
2013-01-25 20:00:00,36.1675,203.3088,0.4015,0.0200,0.1298,-0.2525,-0.1456
2013-01-26 00:00:00,36.1207,206.0201,0.4804,0.0610,0.1200,-0.2274,-0.1044
2013-01-26 04:00:00,36.1197,205.6754,0.5100,0.0668,0.1204,-0.2257,-0.0984
2013-01-26 08:00:00,36.1259,205.1288,0.5127,0.0640,0.1224,-0.2292,-0.1021
2013-01-26 12:00:00,36.1187,202.8064,0.5050,0.0338,0.1224,-0.2307,-0.1113
2013-01-26 16:00:00,36.1163,199.2820,0.5070,0.0006,0.1235,-0.2318,-0.1204
2013-01-26 20:00:00,36.1378,199.9236,0.4530,0.0153,0.1275,-0.2403,-0.1345
2013-01-27 00:00:00,36.1261,200.9449,0.4907,0.0190,0.1235,-0.2295,-0.1195
2013-01-27 04:00:00,36.1247,204.8107,0.5020,0.0667,0.1204,-0.2243,-0.1037
2013-01-27 08:00:00,36.1318,204.3477,0.5015,0.0633,0.1227,-0.2281,-0.1083
2013-01-27 12:00:00,36.1244,203.0967,0.4895,0.0440,0.1221,-0.2271,-0.1125
2013-01-27 16:00:00,36.1186,201.0144,0.5085,0.0288,0.1196,-0.2185,-0.1070
2013-01-27 20:00:00,36.1066,202.4890,0.5305,0.0469,0.1142,-0.2065,-0.0921
2013-01-28 00:00:00,36.1183,204.6965,0.5148,0.0657,0.1153,-0.2102,-0.0951
2013-01-28 04:00:00,36.1235,204.9335,0.5390,0.0758,0.1159,-0.2096,-0.0902
2013-01-28 08:00:00,36.1224,204.3328,0.5716,0.0804,0.1156,-0.2061,-0.0834
2013-01-28 12:00:00,36.1115,202.1165,0.6053,0.0610,0.1141,-0.2006,-0.0786
2013-01-28 16:00:00,36.1233,201.8822,0.5292,0.0395,0.1154,-0.2087,-0.0977
2013-01-28 20:00:00,36.1501,202.8343,0.6320,0.0647,0.1075,-0.1956,-0.0751
2013-01-29 00:00:00,36.1437,200.2650,0.6527,0.0403,0.1102,-0.1961,-0.0757
2013-01-29 04:00:00,36.1307,202.7604,0.6128,0.0721,0.1120,-0.1971,-0.0743
2013-01-29 08:00:00,36.1326,204.5109,0.5985,0.0980,0.1128,-0.1983,-0.0740
2013-01-29 12:00:00,36.1376,202.7571,0.5929,0.0771,0.1134,-0.1996,-0.0814
2013-01-29 16:00:00,36.1479,202.1087,0.4913,0.0305,0.1163,-0.2091,-0.1080
2013-01-29 20:00:00,36.1524,201.4587,0.4877,0.0248,0.1151,-0.2086,-0.1096
2013-01-30 00:00:00,36.1476,200.6244,0.5477,0.0306,0.1152,-0.2040,-0.0983
2013-01-30 04:00:00,36.1431,204.6291,0.5606,0.0900,0.1135,-0.1994,-0.0841
2013-01-30 08:00:00,36.1458,204.3689,0.5736,0.0937,0.1145,-0.2000,-0.0830
2013-01-30 12:00:00,36.1502,202.9454,0.5659,0.0768,0.1148,-0.2010,-0.0892
2013-01-30 16:00:00,36.1718,199.6797,0.5916,0.0403,0.1145,-0.2007,-0.0932
2013-01-30 20:00:00,36.1610,201.5278,0.5432,0.0453,0.1132,-0.1995,-0.0959
2013-01-31 00:00:00,36.1552,204.4108,0.5724,0.0953,0.1128,-0.1962,-0.0836
2013-01-31 04:00:00,36.1576,204.1718,0.6056,0.1046,0.1137,-0.1954,-0.0781
2013-01-31 08:00:00,36.1684,204.1757,0.6023,0.1017,0.1149,-0.1981,-0.0823
2013-01-31 12:00:00,36.1691,203.0590,0.6041,0.0891,0.1143,-0.1963,-0.0830
2013-01-31 16:00:00,36.1562,201.7839,0.6199,0.0841,0.1130,-0.1918,-0.0766
2013-01-31 20:00:00,36.1522,199.7428,0.6408,0.0685,0.1141,-0.1916,-0.0756
2013-02-01 00:00:00,36.1665,198.7266,0.6504,0.0604,0.1153,-0.1943,-0.0787
2013-02-01 04:00:00,36.1021,201.4125,0.7626,0.1360,0.1101,-0.1716,-0.0298
2013-02-01 08:00:00,36.1399,202.6352,0.6902,0.1263,0.1132,-0.1834,-0.0547
2013-02-01 12:00:00,36.1445,200.9738,0.6806,0.1020,0.1140,-0.1854,-0.0612
2013-02-01 16:00:00,36.1806,201.9826,0.5392,0.0559,0.1154,-0.1986,-0.0971
2013-02-01 20:00:00,36.1804,201.4919,0.5351,0.0541,0.1150,-0.1981,-0.0984
2013-02-02 00:00:00,36.1797,198.7913,0.6031,0.0510,0.1155,-0.1956,-0.0881
2013-02-02 04:00:00,36.1544,196.6808,0.7646,0.0790,0.1132,-0.1805,-0.0522
2013-02-02 08:00:00,36.1495,192.7263,0.8247,0.0473,0.1155,-0.1797,-0.0474
2013-02-02 12:00:00,36.1725,186.8234,0.7629,0.0004,0.1210,-0.1924,-0.0743
2013-02-02 16:00:00,36.1809,182.3397,0.7434,0.0005,0.1226,-0.1962,-0.0851
2013-02-02 20:00:00,36.1809,192.4338,0.6708,0.0416,0.1172,-0.1922,-0.0821
2013-02-03 00:00:00,36.1761,191.5918,0.7336,0.0546,0.1177,-0.1889,-0.0705
2013-02-03 04:00:00,36.1681,190.1151,0.7889,0.0501,0.1185,-0.1863,-0.0609
2013-02-03 08:00:00,36.1652,189.3200,0.8111,0.0526,0.1193,-0.1857,-0.0568
2013-02-03 12:00:00,36.1779,189.2898,0.7316,0.0458,0.1198,-0.1913,-0.0728
2013-02-03 16:00:00,36.1778,195.2057,0.6088,0.0662,0.1154,-0.1914,-0.0855
2013-02-03 20:00:00,36.1842,191.7723,0.6446,0.0317,0.1165,-0.1903,-0.0841
2013-02-04 00:00:00,36.1796,191.9931,0.6764,0.0641,0.1185,-0.1917,-0.0768
2013-02-04 04:00:00,36.1704,190.5695,0.7441,0.0758,0.1195,-0.1885,-0.0649
2013-02-04 08:00:00,36.1635,189.1178,0.7948,0.0819,0.1209,-0.1864,-0.0564
2013-02-04 12:00:00,36.1663,185.8088,0.8098,0.0454,0.1229,-0.1882,-0.0597
2013-02-04 16:00:00,36.1727,181.2581,0.7933,0.0034,0.1248,-0.1920,-0.0705
2013-02-04 20:00:00,36.1745,179.4188,0.7919,0.0042,0.1260,-0.1938,-0.0742
2013-02-05 00:00:00,36.1720,180.8191,0.8164,0.0192,0.1263,-0.1926,-0.0674
2013-02-05 04:00:00,36.1715,176.9638,0.8985,0.0166,0.1288,-0.1909,-0.0599
2013-02-05 08:00:00,36.1672,178.7554,0.9198,0.0384,0.1277,-0.1874,-0.0509
2013-02-05 12:00:00,36.1661,176.9366,0.9366,0.0348,0.1291,-0.1877,-0.0501
2013-02-05 16:00:00,36.1751,172.2515,0.9282,0.0141,0.1318,-0.1923,-0.0602
2013-02-05 20:00:00,36.2129,181.5275,0.8043,0.0411,0.1244,-0.1912,-0.0735
2013-02-06 00:00:00,36.2237,200.6753,0.5797,0.1265,0.1144,-0.1901,-0.0812
2013-02-06 04:00:00,36.2020,193.0906,0.6961,0.0965,0.1202,-0.1906,-0.0733
2013-02-06 08:00:00,36.2141,197.6603,0.6686,0.1346,0.1189,-0.1906,-0.0701
2013-02-06 12:00:00,36.2110,196.3298,0.6665,0.1194,0.1193,-0.1900,-0.0723
2013-02-06 16:00:00,36.2096,198.6745,0.6211,0.1218,0.1175,-0.1882,-0.0760
2013-02-06 20:00:00,36.2038,200.3217,0.6207,0.1304,0.1168,-0.1862,-0.0737
2013-02-07 00:00:00,36.1993,201.2550,0.6465,0.1425,0.1175,-0.1850,-0.0680
2013-02-07 04:00:00,36.1957,201.8585,0.6718,0.1567,0.1183,-0.1837,-0.0623
2013-02-07 08:00:00,36.1919,202.0105,0.6892,0.1623,0.1191,-0.1824,-0.0583
2013-02-07 12:00:00,36.1869,200.8990,0.6902,0.1472,0.1194,-0.1813,-0.0600
2013-02-07 16:00:00,36.2066,200.3959,0.6439,0.1086,0.1187,-0.1817,-0.0709
2013-02-07 20:00:00,36.1882,203.1616,0.6339,0.1358,0.1171,-0.1781,-0.0648
2013-02-08 00:00:00,36.1799,203.1447,0.6655,0.1440,0.1178,-0.1758,-0.0570
2013-02-08 04:00:00,36.1305,201.7304,0.8388,0.0834,0.0936,-0.1545,-0.0079
2013-02-08 08:00:00,36.1007,199.8706,0.9023,0.0499,0.0866,-0.1475,0.0074
2013-02-08 12:00:00,36.1001,197.0916,0.9249,0.0291,0.0899,-0.1485,0.0048
2013-02-08 16:00:00,36.1049,191.2509,0.9456,0.0032,0.0947,-0.1531,-0.0066
2013-02-08 20:00:00,36.2151,198.2260,0.6772,0.0721,0.1134,-0.1800,-0.0674
2013-02-09 00:00:00,36.1919,203.9314,0.6874,0.1516,0.1110,-0.1725,-0.0493
2013-02-09 04:00:00,36.1919,203.8979,0.7120,0.1618,0.1114,-0.1716,-0.0449
2013-02-09 08:00:00,36.1776,202.3449,0.7581,0.1503,0.1100,-0.1692,-0.0376
2013-02-09 12:00:00,36.1622,198.7113,0.8061,0.1070,0.1081,-0.1664,-0.0313
2013-02-09 16:00:00,36.1649,196.3992,0.8114,0.0812,0.1093,-0.1676,-0.0359
2013-02-09 20:00:00,36.1672,196.3472,0.7313,0.0652,0.1122,-0.1760,-0.0538
2013-02-10 00:00:00,36.1966,197.6704,0.6948,0.0808,0.1144,-0.1812,-0.0644
2013-02-10 04:00:00,36.1894,202.6777,0.7061,0.1454,0.1102,-0.1745,-0.0491
2013-02-10 08:00:00,36.1762,200.8805,0.7857,0.1492,0.1091,-0.1696,-0.0361
2013-02-10 12:00:00,36.1816,198.4739,0.7995,0.1244,0.1106,-0.1703,-0.0383
2013-02-10 16:00:00,36.1827,195.9022,0.8079,0.0965,0.1117,-0.1712,-0.0422
2013-02-10 20:00:00,36.1938,195.0386,0.7731,0.0819,0.1145,-0.1752,-0.0508
2013-02-11 00:00:00,36.2047,200.1437,0.6752,0.1220,0.1146,-0.1790,-0.0616
2013-02-11 04:00:00,36.1996,199.1053,0.7056,0.1101,0.1140,-0.1781,-0.0557
2013-02-11 08:00:00,36.1875,195.9463,0.7943,0.0942,0.1141,-0.1739,-0.0418
2013-02-11 12:00:00,36.1866,193.3100,0.8487,0.0846,0.1146,-0.1719,-0.0375
2013-02-11 16:00:00,36.2150,197.0613,0.8165,0.1342,0.1116,-0.1716,-0.0443
2013-02-11 20:00:00,36.2117,196.8837,0.8205,0.1391,0.1109,-0.1707,-0.0423
2013-02-12 00:00:00,36.2198,196.8763,0.8362,0.1522,0.1120,-0.1712,-0.0417
2013-02-12 04:00:00,36.2086,194.1689,0.9117,0.1538,0.1136,-0.1691,-0.0306
2013-02-12 08:00:00,36.1739,193.9161,0.9444,0.1641,0.1111,-0.1628,-0.0159
2013-02-12 12:00:00,36.1725,191.2438,0.9682,0.1395,0.1122,-0.1628,-0.0164
2013-02-12 16:00:00,36.1911,190.1772,0.9390,0.1289,0.1144,-0.1668,-0.0276
2013-02-12 20:00:00,36.2223,193.3123,0.8673,0.1475,0.1140,-0.1707,-0.0416
2013-02-13 00:00:00,36.2267,192.0119,0.8895,0.1416,0.1154,-0.1710,-0.0411
2013-02-13 04:00:00,36.2280,190.3242,0.9225,0.1349,0.1168,-0.1711,-0.0384
2013-02-13 08:00:00,36.2262,187.1994,0.9609,0.1141,0.1191,-0.1711,-0.0365
2013-02-13 12:00:00,36.2310,189.2284,0.9173,0.1450,0.1182,-0.1720,-0.0398
2013-02-13 16:00:00,36.2600,192.0157,0.8365,0.1373,0.1146,-0.1720,-0.0500
2013-02-13 20:00:00,36.2755,193.5965,0.8144,0.1377,0.1137,-0.1720,-0.0529
2013-02-14 00:00:00,36.2359,188.4612,0.9186,0.1530,0.1194,-0.1729,-0.0415
2013-02-14 04:00:00,36.2298,186.5084,0.9738,0.1603,0.1217,-0.1714,-0.0328
2013-02-14 08:00:00,36.2372,184.1832,1.0023,0.1454,0.1236,-0.1723,-0.0329
2013-02-14 12:00:00,36.2391,181.6056,1.0164,0.1226,0.1250,-0.1731,-0.0349
2013-02-14 16:00:00,36.2420,177.3033,1.0533,0.0839,0.1273,-0.1737,-0.0359
2013-02-14 20:00:00,36.2372,176.6897,1.0605,0.0822,0.1280,-0.1740,-0.0347
2013-02-15 00:00:00,36.2327,180.6167,1.0211,0.1071,0.1267,-0.1728,-0.0331
2013-02-15 04:00:00,36.2262,180.8178,1.0290,0.1067,0.1270,-0.1710,-0.0290
2013-02-15 08:00:00,36.2235,186.9688,0.9705,0.1518,0.1240,-0.1705,-0.0307
2013-02-15 12:00:00,36.2317,190.0434,0.9310,0.1729,0.1225,-0.1721,-0.0359
2013-02-15 16:00:00,36.2216,174.1588,1.0621,0.0509,0.1307,-0.1711,-0.0314
2013-02-15 20:00:00,36.2264,181.8354,0.9521,0.0889,0.1263,-0.1723,-0.0413
2013-02-16 00:00:00,36.2361,194.0202,0.8468,0.1880,0.1205,-0.1730,-0.0432
2013-02-16 04:00:00,36.2413,199.4471,0.8101,0.2481,0.1188,-0.1729,-0.0376
2013-02-16 08:00:00,36.2401,199.0769,0.8212,0.2538,0.1198,-0.1730,-0.0362
