Date,Depth
2022-01-22 08:00:00,5.2071
2022-01-22 12:00:00,5.3330
2022-01-22 16:00:00,5.4309
2022-01-22 20:00:00,5.4724
2022-01-23 00:00:00,5.5078
2022-01-23 04:00:00,5.3840
2022-01-23 08:00:00,5.2880
2022-01-23 12:00:00,5.4050
2022-01-23 16:00:00,5.4721
2022-01-23 20:00:00,5.4338
2022-01-24 00:00:00,5.3729
2022-01-24 04:00:00,5.2676
2022-01-24 08:00:00,5.1784
2022-01-24 12:00:00,5.3050
2022-01-24 16:00:00,5.4125
2022-01-24 20:00:00,5.3504
2022-01-25 00:00:00,5.2073
2022-01-25 04:00:00,5.1434
2022-01-25 08:00:00,5.1514
2022-01-25 12:00:00,5.3369
2022-01-25 16:00:00,5.4781
2022-01-25 20:00:00,5.3910
2022-01-26 00:00:00,5.1738
2022-01-26 04:00:00,5.0888
2022-01-26 08:00:00,5.1724
2022-01-26 12:00:00,5.4181
2022-01-26 16:00:00,5.5774
2022-01-26 20:00:00,5.4873
2022-01-27 00:00:00,5.1729
2022-01-27 04:00:00,5.0390
2022-01-27 08:00:00,5.1615
2022-01-27 12:00:00,5.4463
2022-01-27 16:00:00,5.6236
2022-01-27 20:00:00,5.5575
2022-01-28 00:00:00,5.1650
2022-01-28 04:00:00,4.9358
2022-01-28 08:00:00,5.0767
2022-01-28 12:00:00,5.4109
2022-01-28 16:00:00,5.6538
2022-01-28 20:00:00,5.6538
2022-01-29 00:00:00,5.2632
2022-01-29 04:00:00,4.9715
2022-01-29 08:00:00,5.0797
2022-01-29 12:00:00,5.4472
2022-01-29 16:00:00,5.7092
2022-01-29 20:00:00,5.7949
2022-01-30 00:00:00,5.4343
2022-01-30 04:00:00,5.0560
2022-01-30 08:00:00,5.0737
2022-01-30 12:00:00,5.4069
2022-01-30 16:00:00,5.6911
2022-01-30 20:00:00,5.8461
2022-01-31 00:00:00,5.5305
2022-01-31 04:00:00,5.0479
2022-01-31 08:00:00,4.9576
2022-01-31 12:00:00,5.2520
2022-01-31 16:00:00,5.5281
2022-01-31 20:00:00,5.6937
2022-02-01 00:00:00,5.4872
2022-02-01 04:00:00,5.0195
2022-02-01 08:00:00,4.8712
2022-02-01 12:00:00,5.1392
2022-02-01 16:00:00,5.4244
2022-02-01 20:00:00,5.6400
2022-02-02 00:00:00,5.5158
2022-02-02 04:00:00,5.0939
2022-02-02 08:00:00,4.8909
2022-02-02 12:00:00,5.1583
2022-02-02 16:00:00,5.3919
2022-02-02 20:00:00,5.5884
2022-02-03 00:00:00,5.5581
2022-02-03 04:00:00,5.2214
2022-02-03 08:00:00,5.0620
2022-02-03 12:00:00,5.2726
2022-02-03 16:00:00,5.4569
2022-02-03 20:00:00,5.5917
2022-02-04 00:00:00,5.5735
2022-02-04 04:00:00,5.3389
2022-02-04 08:00:00,5.2341
2022-02-04 12:00:00,5.3668
2022-02-04 16:00:00,5.4485
2022-02-04 20:00:00,5.4943
2022-02-05 00:00:00,5.4784
2022-02-05 04:00:00,5.3333
2022-02-05 08:00:00,5.2664
2022-02-05 12:00:00,5.3897
2022-02-05 16:00:00,5.4466
2022-02-05 20:00:00,5.4713
2022-02-06 00:00:00,5.4463
2022-02-06 04:00:00,5.3518
2022-02-06 08:00:00,5.3555
2022-02-06 12:00:00,5.5070
2022-02-06 16:00:00,5.5516
2022-02-06 20:00:00,5.5352
2022-02-07 00:00:00,5.3989
2022-02-07 04:00:00,5.2694
2022-02-07 08:00:00,5.3056
2022-02-07 12:00:00,5.4510
2022-02-07 16:00:00,5.4823
2022-02-07 20:00:00,5.4146
2022-02-08 00:00:00,5.2644
2022-02-08 04:00:00,5.1384
2022-02-08 08:00:00,5.2006
2022-02-08 12:00:00,5.4311
2022-02-08 16:00:00,5.5012
2022-02-08 20:00:00,5.4094
2022-02-09 00:00:00,5.2126
2022-02-09 04:00:00,5.0557
2022-02-09 08:00:00,5.1321
2022-02-09 12:00:00,5.4071
2022-02-09 16:00:00,5.5179
2022-02-09 20:00:00,5.4304
2022-02-10 00:00:00,5.1993
2022-02-10 04:00:00,5.0426
2022-02-10 08:00:00,5.1231
2022-02-10 12:00:00,5.4458
2022-02-10 16:00:00,5.6164
2022-02-10 20:00:00,5.5388
2022-02-11 00:00:00,5.2694
2022-02-11 04:00:00,5.0938
2022-02-11 08:00:00,5.1602
2022-02-11 12:00:00,5.4709
2022-02-11 16:00:00,5.6795
2022-02-11 20:00:00,5.6416
2022-02-12 00:00:00,5.3318
2022-02-12 04:00:00,5.1085
2022-02-12 08:00:00,5.1659
2022-02-12 12:00:00,5.4518
2022-02-12 16:00:00,5.6574
2022-02-12 20:00:00,5.6699
2022-02-13 00:00:00,5.3316
2022-02-13 04:00:00,5.0855
2022-02-13 08:00:00,5.1407
2022-02-13 12:00:00,5.4292
2022-02-13 16:00:00,5.6594
2022-02-13 20:00:00,5.7144
2022-02-14 00:00:00,5.4228
2022-02-14 04:00:00,5.1404
2022-02-14 08:00:00,5.1814
2022-02-14 12:00:00,5.4605
2022-02-14 16:00:00,5.6663
2022-02-14 20:00:00,5.7536
2022-02-15 00:00:00,5.5191
2022-02-15 04:00:00,5.2037
2022-02-15 08:00:00,5.2132
2022-02-15 12:00:00,5.4514
2022-02-15 16:00:00,5.6386
2022-02-15 20:00:00,5.7664
2022-02-16 00:00:00,5.5791
2022-02-16 04:00:00,5.2383
2022-02-16 08:00:00,5.2076
2022-02-16 12:00:00,5.4380
2022-02-16 16:00:00,5.5840
2022-02-16 20:00:00,5.7070
2022-02-17 00:00:00,5.5743
2022-02-17 04:00:00,5.2413
2022-02-17 08:00:00,5.1924
2022-02-17 12:00:00,5.4264
2022-02-17 16:00:00,5.5491
2022-02-17 20:00:00,5.6662
2022-02-18 00:00:00,5.5947
2022-02-18 04:00:00,5.2973
2022-02-18 08:00:00,5.2511
2022-02-18 12:00:00,5.4702
2022-02-18 16:00:00,5.5541
2022-02-18 20:00:00,5.6419
2022-02-19 00:00:00,5.6366
2022-02-19 04:00:00,5.4152
2022-02-19 08:00:00,5.3642
2022-02-19 12:00:00,5.5344
2022-02-19 16:00:00,5.5778
2022-02-19 20:00:00,5.6281
2022-02-20 00:00:00,5.6179
2022-02-20 04:00:00,5.4474
2022-02-20 08:00:00,5.4095
2022-02-20 12:00:00,5.5810
2022-02-20 16:00:00,5.5922
2022-02-20 20:00:00,5.5606
2022-02-21 00:00:00,5.5303
2022-02-21 04:00:00,5.4261
2022-02-21 08:00:00,5.4531
2022-02-21 12:00:00,5.6304
2022-02-21 16:00:00,5.6149
2022-02-21 20:00:00,5.5105
2022-02-22 00:00:00,5.4426
2022-02-22 04:00:00,5.4090
2022-02-22 08:00:00,5.4872
2022-02-22 12:00:00,5.6711
2022-02-22 16:00:00,5.6486
2022-02-22 20:00:00,5.4748
2022-02-23 00:00:00,5.3274
2022-02-23 04:00:00,5.2875
2022-02-23 08:00:00,5.4081
2022-02-23 12:00:00,5.6331
2022-02-23 16:00:00,5.6377
2022-02-23 20:00:00,5.4243
2022-02-24 00:00:00,5.1941
2022-02-24 04:00:00,5.1622
2022-02-24 08:00:00,5.3396
2022-02-24 12:00:00,5.6226
2022-02-24 16:00:00,5.7146
2022-02-24 20:00:00,5.5523
2022-02-25 00:00:00,5.2587
2022-02-25 04:00:00,5.1762
2022-02-25 08:00:00,5.3601
2022-02-25 12:00:00,5.6856
2022-02-25 16:00:00,5.8250
2022-02-25 20:00:00,5.7284
2022-02-26 00:00:00,5.3428
2022-02-26 04:00:00,5.1246
2022-02-26 08:00:00,5.2738
2022-02-26 12:00:00,5.5923
2022-02-26 16:00:00,5.7881
2022-02-26 20:00:00,5.7292
2022-02-27 00:00:00,5.3082
2022-02-27 04:00:00,5.0291
2022-02-27 08:00:00,5.1439
2022-02-27 12:00:00,5.4577
2022-02-27 16:00:00,5.6816
2022-02-27 20:00:00,5.7484
2022-02-28 00:00:00,5.4205
2022-02-28 04:00:00,5.1086
2022-02-28 08:00:00,5.1774
2022-02-28 12:00:00,5.4632
2022-02-28 16:00:00,5.6555
2022-02-28 20:00:00,5.7885
2022-03-01 00:00:00,5.5785
2022-03-01 04:00:00,5.2398
2022-03-01 08:00:00,5.2357
2022-03-01 12:00:00,5.4436
2022-03-01 16:00:00,5.5817
2022-03-01 20:00:00,5.7179
2022-03-02 00:00:00,5.5962
2022-03-02 04:00:00,5.2591
2022-03-02 08:00:00,5.2022
2022-03-02 12:00:00,5.3215
2022-03-02 16:00:00,5.4003
2022-03-02 20:00:00,5.5086
2022-03-03 00:00:00,5.4507
2022-03-03 04:00:00,5.1660
2022-03-03 08:00:00,5.0999
2022-03-03 12:00:00,5.2519
2022-03-03 16:00:00,5.2946
2022-03-03 20:00:00,5.3861
2022-03-04 00:00:00,5.3517
2022-03-04 04:00:00,5.1285
2022-03-04 08:00:00,5.0909
2022-03-04 12:00:00,5.2211
2022-03-04 16:00:00,5.2213
2022-03-04 20:00:00,5.2448
2022-03-05 00:00:00,5.2634
2022-03-05 04:00:00,5.1162
2022-03-05 08:00:00,5.1433
2022-03-05 12:00:00,5.2877
2022-03-05 16:00:00,5.2572
2022-03-05 20:00:00,5.2425
2022-03-06 00:00:00,5.2523
2022-03-06 04:00:00,5.1870
2022-03-06 08:00:00,5.2981
2022-03-06 12:00:00,5.4773
2022-03-06 16:00:00,5.4320
2022-03-06 20:00:00,5.3402
2022-03-07 00:00:00,5.2834
2022-03-07 04:00:00,5.2491
2022-03-07 08:00:00,5.3930
2022-03-07 12:00:00,5.5825
2022-03-07 16:00:00,5.5321
2022-03-07 20:00:00,5.3929
2022-03-08 00:00:00,5.2265
2022-03-08 04:00:00,5.1991
2022-03-08 08:00:00,5.3671
2022-03-08 12:00:00,5.6328
2022-03-08 16:00:00,5.5891
2022-03-08 20:00:00,5.4123
2022-03-09 00:00:00,5.2398
2022-03-09 04:00:00,5.1869
2022-03-09 08:00:00,5.3925
2022-03-09 12:00:00,5.6732
2022-03-09 16:00:00,5.6523
2022-03-09 20:00:00,5.4461
2022-03-10 00:00:00,5.2352
2022-03-10 04:00:00,5.1954
2022-03-10 08:00:00,5.3844
2022-03-10 12:00:00,5.6873
2022-03-10 16:00:00,5.7002
2022-03-10 20:00:00,5.5061
2022-03-11 00:00:00,5.2737
2022-03-11 04:00:00,5.2138
2022-03-11 08:00:00,5.3976
2022-03-11 12:00:00,5.7121
2022-03-11 16:00:00,5.7728
2022-03-11 20:00:00,5.6041
2022-03-12 00:00:00,5.3663
2022-03-12 04:00:00,5.2730
2022-03-12 08:00:00,5.4460
2022-03-12 12:00:00,5.7119
2022-03-12 16:00:00,5.7931
2022-03-12 20:00:00,5.6964
2022-03-13 00:00:00,5.4244
2022-03-13 04:00:00,5.2905
2022-03-13 08:00:00,5.4299
2022-03-13 12:00:00,5.6681
2022-03-13 16:00:00,5.7708
2022-03-13 20:00:00,5.7149
2022-03-14 00:00:00,5.4485
2022-03-14 04:00:00,5.2797
2022-03-14 08:00:00,5.3909
2022-03-14 12:00:00,5.6035
2022-03-14 16:00:00,5.7378
2022-03-14 20:00:00,5.7523
2022-03-15 00:00:00,5.4838
2022-03-15 04:00:00,5.2631
2022-03-15 08:00:00,5.3458
2022-03-15 12:00:00,5.5350
2022-03-15 16:00:00,5.6617
2022-03-15 20:00:00,5.7209
2022-03-16 00:00:00,5.5119
2022-03-16 04:00:00,5.2808
2022-03-16 08:00:00,5.3390
2022-03-16 12:00:00,5.4966
2022-03-16 16:00:00,5.5753
2022-03-16 20:00:00,5.6707
2022-03-17 00:00:00,5.5406
2022-03-17 04:00:00,5.2932
2022-03-17 08:00:00,5.3096
2022-03-17 12:00:00,5.4569
2022-03-17 16:00:00,5.4996
2022-03-17 20:00:00,5.6071
2022-03-18 00:00:00,5.5368
2022-03-18 04:00:00,5.3105
2022-03-18 08:00:00,5.3336
2022-03-18 12:00:00,5.4493
2022-03-18 16:00:00,5.4380
2022-03-18 20:00:00,5.5261
2022-03-19 00:00:00,5.5401
2022-03-19 04:00:00,5.3127
2022-03-19 08:00:00,5.3166
2022-03-19 12:00:00,5.4185
2022-03-19 16:00:00,5.3509
2022-03-19 20:00:00,5.3884
2022-03-20 00:00:00,5.4904
2022-03-20 04:00:00,5.3654
2022-03-20 08:00:00,5.4198
2022-03-20 12:00:00,5.5215
2022-03-20 16:00:00,5.3731
2022-03-20 20:00:00,5.3367
2022-03-21 00:00:00,5.3789
2022-03-21 04:00:00,5.3350
2022-03-21 08:00:00,5.4376
2022-03-21 12:00:00,5.5544
2022-03-21 16:00:00,5.4056
2022-03-21 20:00:00,5.2903
2022-03-22 00:00:00,5.2779
2022-03-22 04:00:00,5.3077
2022-03-22 08:00:00,5.4559
2022-03-22 12:00:00,5.6160
2022-03-22 16:00:00,5.4700
2022-03-22 20:00:00,5.2426
2022-03-23 00:00:00,5.1412
2022-03-23 04:00:00,5.2163
2022-03-23 08:00:00,5.4250
2022-03-23 12:00:00,5.6563
2022-03-23 16:00:00,5.5645
2022-03-23 20:00:00,5.3042
2022-03-24 00:00:00,5.1038
2022-03-24 04:00:00,5.1587
2022-03-24 08:00:00,5.4074
2022-03-24 12:00:00,5.7050
2022-03-24 16:00:00,5.6833
2022-03-24 20:00:00,5.4148
2022-03-25 00:00:00,5.1460
2022-03-25 04:00:00,5.1619
2022-03-25 08:00:00,5.4242
2022-03-25 12:00:00,5.7670
2022-03-25 16:00:00,5.8113
2022-03-25 20:00:00,5.6194
2022-03-26 00:00:00,5.2592
2022-03-26 04:00:00,5.2524
2022-03-26 08:00:00,5.4996
2022-03-26 12:00:00,5.8285
2022-03-26 16:00:00,5.9304
2022-03-26 20:00:00,5.8001
2022-03-27 00:00:00,5.4360
2022-03-27 04:00:00,5.2849
2022-03-27 08:00:00,5.4659
2022-03-27 12:00:00,5.7024
2022-03-27 16:00:00,5.8004
2022-03-27 20:00:00,5.7345
2022-03-28 00:00:00,5.4084
2022-03-28 04:00:00,5.2250
2022-03-28 08:00:00,5.3654
2022-03-28 12:00:00,5.5804
2022-03-28 16:00:00,5.6722
2022-03-28 20:00:00,5.6985
2022-03-29 00:00:00,5.4616
2022-03-29 04:00:00,5.2578
2022-03-29 08:00:00,5.3867
2022-03-29 12:00:00,5.5695
2022-03-29 16:00:00,5.6863
2022-03-29 20:00:00,5.7395
2022-03-30 00:00:00,5.6028
2022-03-30 04:00:00,5.4135
2022-03-30 08:00:00,5.4727
2022-03-30 12:00:00,5.5935
2022-03-30 16:00:00,5.6154
2022-03-30 20:00:00,5.6906
2022-03-31 00:00:00,5.6228
2022-03-31 04:00:00,5.4540
2022-03-31 08:00:00,5.5151
2022-03-31 12:00:00,5.6216
2022-03-31 16:00:00,5.5805
2022-03-31 20:00:00,5.6246
2022-04-01 00:00:00,5.6163
2022-04-01 04:00:00,5.5260
2022-04-01 08:00:00,5.5959
2022-04-01 12:00:00,5.6727
2022-04-01 16:00:00,5.5795
2022-04-01 20:00:00,5.5843
2022-04-02 00:00:00,5.6211
2022-04-02 04:00:00,5.5960
2022-04-02 08:00:00,5.7165
2022-04-02 12:00:00,5.7892
2022-04-02 16:00:00,5.6643
2022-04-02 20:00:00,5.6167
2022-04-03 00:00:00,5.6499
2022-04-03 04:00:00,5.6792
2022-04-03 08:00:00,5.8531
2022-04-03 12:00:00,5.9355
2022-04-03 16:00:00,5.7381
2022-04-03 20:00:00,5.5945
2022-04-04 00:00:00,5.5272
2022-04-04 04:00:00,5.5394
2022-04-04 08:00:00,5.7201
2022-04-04 12:00:00,5.8021
2022-04-04 16:00:00,5.6106
2022-04-04 20:00:00,5.4115
2022-04-05 00:00:00,5.3717
2022-04-05 04:00:00,5.4143
2022-04-05 08:00:00,5.6487
2022-04-05 12:00:00,5.7960
2022-04-05 16:00:00,5.6173
2022-04-05 20:00:00,5.4189
2022-04-06 00:00:00,5.3146
2022-04-06 04:00:00,5.3684
2022-04-06 08:00:00,5.6316
2022-04-06 12:00:00,5.8208
2022-04-06 16:00:00,5.6759
2022-04-06 20:00:00,5.4409
2022-04-07 00:00:00,5.3104
2022-04-07 04:00:00,5.3622
2022-04-07 08:00:00,5.6265
2022-04-07 12:00:00,5.8543
2022-04-07 16:00:00,5.7451
2022-04-07 20:00:00,5.5220
2022-04-08 00:00:00,5.3688
2022-04-08 04:00:00,5.4244
2022-04-08 08:00:00,5.6978
2022-04-08 12:00:00,5.9412
2022-04-08 16:00:00,5.8527
2022-04-08 20:00:00,5.6247
2022-04-09 00:00:00,5.3856
2022-04-09 04:00:00,5.3627
2022-04-09 08:00:00,5.5401
2022-04-09 12:00:00,5.7690
2022-04-09 16:00:00,5.7361
2022-04-09 20:00:00,5.5433
2022-04-10 00:00:00,5.3262
2022-04-10 04:00:00,5.3061
2022-04-10 08:00:00,5.5179
2022-04-10 12:00:00,5.7453
2022-04-10 16:00:00,5.7840
2022-04-10 20:00:00,5.5847
2022-04-11 00:00:00,5.3474
2022-04-11 04:00:00,5.3262
2022-04-11 08:00:00,5.5089
2022-04-11 12:00:00,5.6872
2022-04-11 16:00:00,5.7195
2022-04-11 20:00:00,5.6235
2022-04-12 00:00:00,5.3599
2022-04-12 04:00:00,5.2798
2022-04-12 08:00:00,5.4354
2022-04-12 12:00:00,5.5714
2022-04-12 16:00:00,5.6182
2022-04-12 20:00:00,5.5672
2022-04-13 00:00:00,5.3232
2022-04-13 04:00:00,5.2262
2022-04-13 08:00:00,5.3592
2022-04-13 12:00:00,5.4747
2022-04-13 16:00:00,5.5011
2022-04-13 20:00:00,5.5206
2022-04-14 00:00:00,5.3270
2022-04-14 04:00:00,5.2157
2022-04-14 08:00:00,5.3558
2022-04-14 12:00:00,5.4284
2022-04-14 16:00:00,5.4143
2022-04-14 20:00:00,5.4720
2022-04-15 00:00:00,5.3755
2022-04-15 04:00:00,5.2865
2022-04-15 08:00:00,5.4119
2022-04-15 12:00:00,5.4534
2022-04-15 16:00:00,5.3822
2022-04-15 20:00:00,5.4363
2022-04-16 00:00:00,5.4532
2022-04-16 04:00:00,5.4155
2022-04-16 08:00:00,5.5331
2022-04-16 12:00:00,5.5515
2022-04-16 16:00:00,5.3788
2022-04-16 20:00:00,5.3946
2022-04-17 00:00:00,5.4452
2022-04-17 04:00:00,5.4356
2022-04-17 08:00:00,5.5547
2022-04-17 12:00:00,5.5674
2022-04-17 16:00:00,5.3154
2022-04-17 20:00:00,5.2282
2022-04-18 00:00:00,5.3036
2022-04-18 04:00:00,5.3754
2022-04-18 08:00:00,5.5564
2022-04-18 12:00:00,5.5958
2022-04-18 16:00:00,5.3203
2022-04-18 20:00:00,5.1619
2022-04-19 00:00:00,5.2529
2022-04-19 04:00:00,5.3933
2022-04-19 08:00:00,5.6247
2022-04-19 12:00:00,5.6980
2022-04-19 16:00:00,5.3920
2022-04-19 20:00:00,5.1385
2022-04-20 00:00:00,5.1471
2022-04-20 04:00:00,5.3174
2022-04-20 08:00:00,5.6195
2022-04-20 12:00:00,5.7390
2022-04-20 16:00:00,5.4556
2022-04-20 20:00:00,5.1416
2022-04-21 00:00:00,5.0600
2022-04-21 04:00:00,5.2498
2022-04-21 08:00:00,5.5746
2022-04-21 12:00:00,5.7564
2022-04-21 16:00:00,5.5645
2022-04-21 20:00:00,5.2204
2022-04-22 00:00:00,5.0391
2022-04-22 04:00:00,5.1968
2022-04-22 08:00:00,5.5252
2022-04-22 12:00:00,5.7824
2022-04-22 16:00:00,5.6844
2022-04-22 20:00:00,5.3584
2022-04-23 00:00:00,5.0917
2022-04-23 04:00:00,5.1863
2022-04-23 08:00:00,5.4754
2022-04-23 12:00:00,5.7311
2022-04-23 16:00:00,5.7030
2022-04-23 20:00:00,5.4555
2022-04-24 00:00:00,5.1721
2022-04-24 04:00:00,5.1815
2022-04-24 08:00:00,5.4398
2022-04-24 12:00:00,5.6870
2022-04-24 16:00:00,5.7154
2022-04-24 20:00:00,5.5557
2022-04-25 00:00:00,5.2824
2022-04-25 04:00:00,5.2482
2022-04-25 08:00:00,5.4923
2022-04-25 12:00:00,5.7080
2022-04-25 16:00:00,5.7641
2022-04-25 20:00:00,5.7376
2022-04-26 00:00:00,5.5305
2022-04-26 04:00:00,5.4557
2022-04-26 08:00:00,5.5842
2022-04-26 12:00:00,5.6670
2022-04-26 16:00:00,5.6713
2022-04-26 20:00:00,5.7061
2022-04-27 00:00:00,5.5912
2022-04-27 04:00:00,5.5316
2022-04-27 08:00:00,5.6547
2022-04-27 12:00:00,5.6574
2022-04-27 16:00:00,5.5936
2022-04-27 20:00:00,5.6190
2022-04-28 00:00:00,5.5712
2022-04-28 04:00:00,5.5461
2022-04-28 08:00:00,5.6673
2022-04-28 12:00:00,5.5918
2022-04-28 16:00:00,5.4103
2022-04-28 20:00:00,5.4130
2022-04-29 00:00:00,5.4145
2022-04-29 04:00:00,5.4355
2022-04-29 08:00:00,5.5610
2022-04-29 12:00:00,5.5087
2022-04-29 16:00:00,5.3245
2022-04-29 20:00:00,5.2954
2022-04-30 00:00:00,5.3306
2022-04-30 04:00:00,5.4202
2022-04-30 08:00:00,5.5801
2022-04-30 12:00:00,5.5339
2022-04-30 16:00:00,5.2986
2022-04-30 20:00:00,5.2114
2022-05-01 00:00:00,5.2688
2022-05-01 04:00:00,5.4019
2022-05-01 08:00:00,5.6062
2022-05-01 12:00:00,5.5804
2022-05-01 16:00:00,5.3192
2022-05-01 20:00:00,5.2041
2022-05-02 00:00:00,5.2735
2022-05-02 04:00:00,5.4347
2022-05-02 08:00:00,5.6917
2022-05-02 12:00:00,5.6899
2022-05-02 16:00:00,5.4084
2022-05-02 20:00:00,5.2368
2022-05-03 00:00:00,5.2272
2022-05-03 04:00:00,5.3753
2022-05-03 08:00:00,5.6425
2022-05-03 12:00:00,5.6891
2022-05-03 16:00:00,5.3862
2022-05-03 20:00:00,5.1603
2022-05-04 00:00:00,5.1418
2022-05-04 04:00:00,5.2827
2022-05-04 08:00:00,5.5905
2022-05-04 12:00:00,5.6489
2022-05-04 16:00:00,5.3561
2022-05-04 20:00:00,5.1121
2022-05-05 00:00:00,5.0607
2022-05-05 04:00:00,5.2122
2022-05-05 08:00:00,5.5310
2022-05-05 12:00:00,5.6564
2022-05-05 16:00:00,5.4189
2022-05-05 20:00:00,5.1670
2022-05-06 00:00:00,5.1026
2022-05-06 04:00:00,5.2466
2022-05-06 08:00:00,5.5734
2022-05-06 12:00:00,5.7395
2022-05-06 16:00:00,5.5552
2022-05-06 20:00:00,5.2848
2022-05-07 00:00:00,5.1749
2022-05-07 04:00:00,5.3329
2022-05-07 08:00:00,5.6273
2022-05-07 12:00:00,5.8158
2022-05-07 16:00:00,5.6529
2022-05-07 20:00:00,5.3649
2022-05-08 00:00:00,5.2527
2022-05-08 04:00:00,5.3747
2022-05-08 08:00:00,5.6390
2022-05-08 12:00:00,5.8022
2022-05-08 16:00:00,5.6981
2022-05-08 20:00:00,5.4556
2022-05-09 00:00:00,5.2875
2022-05-09 04:00:00,5.3733
2022-05-09 08:00:00,5.6009
2022-05-09 12:00:00,5.7403
2022-05-09 16:00:00,5.6790
2022-05-09 20:00:00,5.4864
2022-05-10 00:00:00,5.3194
2022-05-10 04:00:00,5.3951
2022-05-10 08:00:00,5.6030
