Date,Currnet Speed,Stress,salinity,Tempeature,PAR,PAR fraction
2022-01-13 00:00:00,0.0093,0.0917,36.2424,24.2745,0.0000,   NaN
2022-01-13 04:00:00,0.0052,0.0999,36.2442,24.1664,0.0000,   NaN
2022-01-13 08:00:00,0.0116,0.0758,36.2430,24.0673,42.8867,0.3237
2022-01-13 12:00:00,0.0441,0.1018,36.2293,24.0890,146.9420,0.3148
2022-01-13 16:00:00,0.0397,0.1358,36.2254,24.2384,120.3367,0.2985
2022-01-13 20:00:00,0.0184,0.1287,36.2193,24.2528,7.8536,0.3104
2022-01-14 00:00:00,0.0383,0.0842,36.2121,23.9720,0.0000,   NaN
2022-01-14 04:00:00,0.0354,0.0617,36.2045,23.8094,0.0000,   NaN
2022-01-14 08:00:00,0.0136,0.0410,36.2014,23.7472,49.1940,0.3724
2022-01-14 12:00:00,0.0409,0.0971,36.1906,23.8328,164.2983,0.3510
2022-01-14 16:00:00,0.0299,0.1197,36.1866,23.9842,135.0769,0.3278
2022-01-14 20:00:00,0.0289,0.1202,36.1816,24.0526,8.1763,0.3133
2022-01-15 00:00:00,0.0322,0.0799,36.1817,23.8156,0.0000,   NaN
2022-01-15 04:00:00,0.0167,0.0727,36.1812,23.6573,0.0000,   NaN
2022-01-15 08:00:00,0.0125,0.0654,36.1824,23.5787,44.4777,0.3429
2022-01-15 12:00:00,0.0557,0.1225,36.1845,23.7550,148.2857,0.3177
2022-01-15 16:00:00,0.0293,0.1626,36.1967,24.0687,119.9883,0.2943
2022-01-15 20:00:00,0.0351,0.1473,36.1947,24.0513,7.1891,0.2842
2022-01-16 00:00:00,0.0528,0.0943,36.1962,23.8385,0.0000,   NaN
2022-01-16 04:00:00,0.0329,0.0814,36.1918,23.6932,0.0000,   NaN
2022-01-16 08:00:00,0.0122,0.0756,36.1917,23.6237,41.9883,0.3222
2022-01-16 12:00:00,0.0403,0.1469,36.1952,23.7544,141.5964,0.2983
2022-01-16 16:00:00,0.0046,0.2222,36.2036,24.1200,112.4060,0.2715
2022-01-16 20:00:00,0.0499,0.2135,36.2062,24.0112,6.8662,0.2604
2022-01-17 00:00:00,0.0369,0.1377,36.2071,23.7848,0.0000,   NaN
2022-01-17 04:00:00,0.0199,0.1044,36.2100,23.5663,0.0000,   NaN
2022-01-17 08:00:00,0.0165,0.0870,36.2111,23.4599,40.0119,0.3108
2022-01-17 12:00:00,0.0465,0.0670,36.2152,23.5218,133.5276,0.2847
2022-01-17 16:00:00,0.0489,0.1026,36.2234,23.8608,95.4860,0.2363
2022-01-17 20:00:00,0.0340,0.0742,36.2067,23.8900,5.8276,0.2349
2022-01-18 00:00:00,0.0033,0.0575,36.2096,23.8737,0.0000,   NaN
2022-01-18 04:00:00,0.0138,0.2005,36.2152,23.7390,0.0000,   NaN
2022-01-18 08:00:00,0.0426,0.1783,36.2290,23.7455,30.8607,0.2499
2022-01-18 12:00:00,0.0445,0.0870,36.2192,23.9795,116.6722,0.2533
2022-01-18 16:00:00,0.0680,0.0603,36.2104,24.6966,110.2786,0.2741
2022-01-18 20:00:00,0.0359,0.0284,36.2003,24.2427,6.2967,0.2636
2022-01-19 00:00:00,0.0284,0.0253,36.1956,23.9425,0.0000,   NaN
2022-01-19 04:00:00,0.0612,0.0742,36.1963,24.0185,0.0000,   NaN
2022-01-19 08:00:00,0.0266,0.1347,36.2161,24.4719,32.3786,0.2622
2022-01-19 12:00:00,0.0299,0.1047,36.2089,24.4946,115.6321,0.2495
2022-01-19 16:00:00,0.0555,0.0676,36.2043,24.7981,107.5640,0.2651
2022-01-19 20:00:00,0.0298,0.0190,36.1948,24.7666,6.1951,0.2534
2022-01-20 00:00:00,0.0255,0.0188,36.1898,24.4022,0.0000,   NaN
2022-01-20 04:00:00,0.0406,0.0234,36.1902,24.7254,0.0000,   NaN
2022-01-20 08:00:00,0.0083,0.0373,36.2130,25.0152,37.3246,0.2979
2022-01-20 12:00:00,0.0492,0.0584,36.2200,25.1518,128.1547,0.2749
2022-01-20 16:00:00,0.0387,0.0583,36.2096,24.8579,106.6008,0.2619
2022-01-20 20:00:00,0.0372,0.0542,36.1811,24.2459,6.4094,0.2652
2022-01-21 00:00:00,0.0292,0.0521,36.1789,24.3448,0.0000,   NaN
2022-01-21 04:00:00,0.0236,0.0583,36.1866,24.5045,0.0000,   NaN
2022-01-21 08:00:00,0.0071,0.1001,36.2295,24.6920,35.0437,0.2846
2022-01-21 12:00:00,0.0568,0.0796,36.2351,24.8385,120.9549,0.2605
2022-01-21 16:00:00,0.0735,0.0820,36.2518,25.7411,96.1091,0.2372
2022-01-21 20:00:00,0.0219,0.0521,36.2206,24.8881,5.4404,0.2300
2022-01-22 00:00:00,0.0308,0.0501,36.2219,24.9558,0.0000,   NaN
2022-01-22 04:00:00,0.0254,0.0465,36.2364,25.1853,0.0000,   NaN
2022-01-22 08:00:00,0.0281,0.0439,36.2790,25.5606,27.9970,0.2327
2022-01-22 12:00:00,0.0443,0.0412,36.2949,25.7282,101.5056,0.2196
2022-01-22 16:00:00,0.0386,0.0666,36.2868,25.6101,83.4403,0.2070
2022-01-22 20:00:00,0.0349,0.0375,36.2592,25.1991,4.9476,0.2142
2022-01-23 00:00:00,0.0255,0.0338,36.2627,25.1589,0.0000,   NaN
2022-01-23 04:00:00,0.0064,0.0321,36.2592,25.1141,0.0000,   NaN
2022-01-23 08:00:00,0.0085,0.0297,36.2820,25.1275,28.5084,0.2397
2022-01-23 12:00:00,0.0742,0.0411,36.2945,25.3402,101.7168,0.2200
2022-01-23 16:00:00,0.0536,0.1253,36.3058,25.9518,86.2082,0.2134
2022-01-23 20:00:00,0.0518,0.1403,36.2592,25.2805,4.9722,0.2189
2022-01-24 00:00:00,0.0333,0.0947,36.2291,24.7924,0.0000,   NaN
2022-01-24 04:00:00,0.0392,0.0935,36.2284,24.4315,0.0000,   NaN
2022-01-24 08:00:00,0.0418,0.0823,36.2119,24.1015,34.1852,0.2874
2022-01-24 12:00:00,0.0201,0.0723,36.1938,24.0391,132.2566,0.2852
2022-01-24 16:00:00,0.0336,0.2151,36.1721,23.9237,116.2317,0.2876
2022-01-24 20:00:00,0.0287,0.0728,36.1767,24.0279,6.4550,0.2861
2022-01-25 00:00:00,0.0403,0.0788,36.1867,23.8059,0.0000,   NaN
2022-01-25 04:00:00,0.0278,0.0655,36.1822,23.6084,0.0000,   NaN
2022-01-25 08:00:00,0.0130,0.0447,36.1806,23.5089,35.8249,0.3097
2022-01-25 12:00:00,0.0214,0.0320,36.1779,23.5884,132.1673,0.2885
2022-01-25 16:00:00,0.0414,0.1333,36.1649,23.8135,102.0695,0.2551
2022-01-25 20:00:00,0.0332,0.0493,36.1788,24.1363,5.3374,0.2488
2022-01-26 00:00:00,0.0328,0.0402,36.1836,23.9318,0.0000,   NaN
2022-01-26 04:00:00,0.0185,0.0389,36.1879,23.8127,0.0000,   NaN
2022-01-26 08:00:00,0.0289,0.0282,36.2027,23.9148,28.1083,0.2449
2022-01-26 12:00:00,0.0558,0.0584,36.2236,24.1854,102.4029,0.2231
2022-01-26 16:00:00,0.0446,0.1237,36.2393,24.5104,83.5376,0.2082
2022-01-26 20:00:00,0.0162,0.1259,36.2505,24.6926,4.2830,0.2049
2022-01-27 00:00:00,0.0243,0.0588,36.2545,24.4902,0.0000,   NaN
2022-01-27 04:00:00,0.0057,0.0408,36.2566,24.3228,0.0000,   NaN
2022-01-27 08:00:00,0.0093,0.0332,36.2612,24.2482,25.4443,0.2265
2022-01-27 12:00:00,0.0474,0.0694,36.2678,24.3731,93.6664,0.2039
2022-01-27 16:00:00,0.0331,0.1607,36.2794,24.6466,77.6217,0.1915
2022-01-27 20:00:00,0.0465,0.1116,36.2897,24.7005,4.1009,0.1941
2022-01-28 00:00:00,0.0318,0.0628,36.2780,24.3974,0.0000,   NaN
2022-01-28 04:00:00,0.0039,0.1391,36.2789,24.1598,0.0000,   NaN
2022-01-28 08:00:00,0.0037,0.0737,36.2836,24.0224,26.4797,0.2306
2022-01-28 12:00:00,0.0681,0.0463,36.3007,24.1044,91.2559,0.1970
2022-01-28 16:00:00,0.0490,0.1023,36.3116,24.5978,73.5209,0.1802
2022-01-28 20:00:00,0.0313,0.0893,36.2986,24.6110,3.7437,0.1824
2022-01-29 00:00:00,0.0268,0.0721,36.3023,24.4645,0.0000,   NaN
2022-01-29 04:00:00,0.0067,0.2027,36.3048,24.2924,0.0000,   NaN
2022-01-29 08:00:00,0.0147,0.2002,36.3094,24.2100,23.2948,0.2150
2022-01-29 12:00:00,0.0423,0.1099,36.3217,24.4367,78.9236,0.1744
2022-01-29 16:00:00,0.0650,0.0893,36.3112,24.9338,73.3182,0.1846
2022-01-29 20:00:00,0.0445,0.0735,36.2959,24.6545,3.4823,0.1855
2022-01-30 00:00:00,0.0177,0.0707,36.2918,24.5396,0.0000,   NaN
2022-01-30 04:00:00,0.0082,0.0811,36.2964,24.5081,0.0000,   NaN
2022-01-30 08:00:00,0.0133,0.0790,36.2983,24.4523,24.0212,0.2278
2022-01-30 12:00:00,0.0506,0.0991,36.2964,24.5538,90.8214,0.2040
2022-01-30 16:00:00,0.0436,0.1549,36.2808,24.5590,76.8749,0.1949
2022-01-30 20:00:00,0.0118,0.1422,36.2694,24.5317,3.7056,0.2038
2022-01-31 00:00:00,0.0354,0.1048,36.2683,24.3400,0.0000,   NaN
2022-01-31 04:00:00,0.0217,0.0858,36.2639,24.1371,0.0000,   NaN
2022-01-31 08:00:00,0.0061,0.0656,36.2637,24.0081,27.3345,0.2661
2022-01-31 12:00:00,0.0229,0.0546,36.2507,24.1357,112.2837,0.2509
2022-01-31 16:00:00,0.0350,0.0465,36.2318,24.2008,91.5339,0.2307
2022-01-31 20:00:00,0.0250,0.0489,36.2370,24.2460,3.9276,0.2167
2022-02-01 00:00:00,0.0097,0.0558,36.2526,24.0832,0.0000,   NaN
2022-02-01 04:00:00,0.0047,0.0406,36.2597,23.9126,0.0000,   NaN
2022-02-01 08:00:00,0.0021,0.0222,36.2666,23.7491,27.6769,0.2598
2022-02-01 12:00:00,0.0125,0.0147,36.2655,23.9117,110.5101,0.2406
2022-02-01 16:00:00,0.0212,0.0180,36.2618,24.0657,88.8481,0.2198
2022-02-01 20:00:00,0.0049,0.0166,36.2677,24.3465,3.4977,0.1994
2022-02-02 00:00:00,0.0277,0.0748,36.2702,24.2132,0.0000,   NaN
2022-02-02 04:00:00,0.0263,0.0156,36.2687,23.9803,0.0000,   NaN
2022-02-02 08:00:00,0.0442,0.0279,36.2761,23.7123,23.8235,0.2284
2022-02-02 12:00:00,0.0576,0.0175,36.2875,23.9316,95.3313,0.2107
2022-02-02 16:00:00,0.0180,0.0031,36.2802,24.2639,83.3302,0.2078
2022-02-02 20:00:00,0.0341,0.0182,36.2924,24.5572,3.4156,0.2015
2022-02-03 00:00:00,0.0400,0.0068,36.3055,24.4747,0.0000,   NaN
2022-02-03 04:00:00,0.0416,0.0116,36.3138,24.3015,0.0000,   NaN
2022-02-03 08:00:00,0.0432,0.0414,36.3191,24.1618,24.7975,0.2401
2022-02-03 12:00:00,0.0356,0.0157,36.3165,24.4251,105.7341,0.2335
2022-02-03 16:00:00,0.0558,0.0133,36.3180,24.7778,90.8902,0.2269
2022-02-03 20:00:00,0.0333,0.0047,36.3109,25.3166,3.5987,0.2266
2022-02-04 00:00:00,0.0049,0.0001,36.3106,25.0931,0.0000,   NaN
2022-02-04 04:00:00,0.0315,0.0041,36.3373,25.2862,0.0000,   NaN
2022-02-04 08:00:00,0.0271,0.0037,36.3425,25.2259,24.0264,0.2383
2022-02-04 12:00:00,0.0351,0.0069,36.3380,25.3155,101.9299,0.2267
2022-02-04 16:00:00,0.0417,0.0794,36.3346,25.5138,86.1433,0.2171
2022-02-04 20:00:00,0.0183,0.0116,36.3266,25.2199,3.2591,0.2167
2022-02-05 00:00:00,0.0110,0.0145,36.3214,24.9693,0.0000,   NaN
2022-02-05 04:00:00,0.0491,0.0255,36.3229,25.0097,0.0000,   NaN
2022-02-05 08:00:00,0.0182,0.0266,36.3550,25.2848,23.2734,0.2301
2022-02-05 12:00:00,0.0586,0.0543,36.3588,25.3036,99.8797,0.2215
2022-02-05 16:00:00,0.0340,0.0423,36.3632,25.8697,88.6669,0.2233
2022-02-05 20:00:00,0.0223,0.0352,36.3211,24.8278,3.2412,0.2269
2022-02-06 00:00:00,0.0231,0.0346,36.3175,24.8053,0.0000,   NaN
2022-02-06 04:00:00,0.0502,0.0395,36.3329,25.0363,0.0000,   NaN
2022-02-06 08:00:00,0.0087,0.0476,36.3655,25.3756,21.7819,0.2299
2022-02-06 12:00:00,0.0347,0.0942,36.3211,24.9406,97.5377,0.2215
2022-02-06 16:00:00,0.0463,0.2145,36.3108,24.8462,83.7661,0.2146
2022-02-06 20:00:00,0.0090,0.2681,36.3510,25.1539,2.8663,0.2135
2022-02-07 00:00:00,0.0101,0.3070,36.3501,24.7905,0.0000,   NaN
2022-02-07 04:00:00,0.0103,0.3104,36.3503,24.5362,0.0000,   NaN
2022-02-07 08:00:00,0.0132,0.3350,36.3523,24.3911,22.4878,0.2266
2022-02-07 12:00:00,0.0361,0.2672,36.3523,24.5202,93.0310,0.2060
2022-02-07 16:00:00,0.0302,0.2384,36.3588,24.8178,59.0854,0.1908
2022-02-07 20:00:00,0.0517,0.1986,36.3580,24.6503,2.4585,0.1926
2022-02-08 00:00:00,0.0405,0.1374,36.3505,24.3906,0.0000,   NaN
2022-02-08 04:00:00,0.0182,0.1287,36.3493,24.2557,0.0000,   NaN
2022-02-08 08:00:00,0.0108,0.1224,36.3501,24.1644,21.2217,0.2198
2022-02-08 12:00:00,0.0498,0.1338,36.3507,24.2335,87.9308,0.1961
2022-02-08 16:00:00,0.0376,0.1522,36.3629,24.4257,71.2573,0.1806
2022-02-08 20:00:00,0.0162,0.1390,36.3682,24.4832,2.0217,0.1728
2022-02-09 00:00:00,0.0240,0.0893,36.3705,24.3806,0.0000,   NaN
2022-02-09 04:00:00,0.0133,0.0764,36.3698,24.2565,0.0000,   NaN
2022-02-09 08:00:00,0.0110,0.0668,36.3695,24.1707,19.3200,0.2053
2022-02-09 12:00:00,0.0458,0.0712,36.3657,24.2181,83.9742,0.1889
2022-02-09 16:00:00,0.0327,0.1231,36.3629,24.3275,68.4589,0.1760
2022-02-09 20:00:00,0.0381,0.0979,36.3509,24.3151,1.9499,0.1855
2022-02-10 00:00:00,0.0417,0.0660,36.3331,24.0378,0.0000,   NaN
2022-02-10 04:00:00,0.0084,0.0559,36.3258,23.8715,0.0000,   NaN
2022-02-10 08:00:00,0.0117,0.0680,36.3252,23.7910,21.7071,0.2319
2022-02-10 12:00:00,0.0539,0.0446,36.3253,23.8842,93.3045,0.2084
2022-02-10 16:00:00,0.0422,0.0674,36.3379,24.2746,71.4058,0.1802
2022-02-10 20:00:00,0.0289,0.0697,36.3304,24.2650,1.7849,0.1791
2022-02-11 00:00:00,0.0086,0.0720,36.3289,24.2251,0.0000,   NaN
2022-02-11 04:00:00,0.0056,0.0757,36.3294,24.1318,0.0000,   NaN
2022-02-11 08:00:00,0.0156,0.0740,36.3298,24.0834,18.5340,0.2045
2022-02-11 12:00:00,0.0644,0.0749,36.3286,24.1794,86.8608,0.1974
2022-02-11 16:00:00,0.0321,0.0883,36.3327,24.5482,70.7126,0.1835
2022-02-11 20:00:00,0.0369,0.0927,36.3268,24.3449,1.5502,0.1792
2022-02-12 00:00:00,0.0170,0.0741,36.3242,24.2753,0.0000,   NaN
2022-02-12 04:00:00,0.0222,0.0697,36.3238,24.1673,0.0000,   NaN
2022-02-12 08:00:00,0.0276,0.0677,36.3214,24.0777,20.5792,0.2286
2022-02-12 12:00:00,0.0441,0.0773,36.3227,24.1884,92.7885,0.2086
2022-02-12 16:00:00,0.0288,0.1395,36.3202,24.2985,78.0704,0.1987
2022-02-12 20:00:00,0.0217,0.1608,36.3146,24.2785,1.6787,0.2086
2022-02-13 00:00:00,0.0371,0.0930,36.3089,24.0125,0.0000,   NaN
2022-02-13 04:00:00,0.0063,0.0922,36.3070,23.8676,0.0000,   NaN
2022-02-13 08:00:00,0.0139,0.0874,36.3101,23.7943,21.3399,0.2442
2022-02-13 12:00:00,0.0502,0.0788,36.3149,23.9019,87.1873,0.2000
2022-02-13 16:00:00,0.0507,0.1308,36.3544,24.3013,59.6998,0.1552
2022-02-13 20:00:00,0.0315,0.1029,36.3689,24.4077,1.0363,0.1481
2022-02-14 00:00:00,0.0242,0.0909,36.3665,24.3567,0.0000,   NaN
2022-02-14 04:00:00,0.0037,0.0958,36.3653,24.2613,0.0000,   NaN
2022-02-14 08:00:00,0.0146,0.0916,36.3744,24.2171,14.5936,0.1763
2022-02-14 12:00:00,0.0723,0.0771,36.3770,24.4101,62.6979,0.1479
2022-02-14 16:00:00,0.0370,0.0602,36.3794,24.7932,48.5313,0.1298
2022-02-14 20:00:00,0.0298,0.0510,36.3663,24.5733,0.8097,0.1394
2022-02-15 00:00:00,0.0055,0.0646,36.3569,24.4876,0.0000,   NaN
2022-02-15 04:00:00,0.0234,0.0535,36.3518,24.4577,0.0000,   NaN
2022-02-15 08:00:00,0.0125,0.0403,36.3607,24.5242,9.6481,0.1723
2022-02-15 12:00:00,0.0362,0.0320,36.3647,24.6027,67.3774,0.1598
2022-02-15 16:00:00,0.0646,0.0444,36.3467,25.0855,60.3922,0.1616
2022-02-15 20:00:00,0.0124,0.0273,36.3498,25.8483,0.7480,0.1479
2022-02-16 00:00:00,0.0301,0.0335,36.3425,25.2833,0.0000,   NaN
2022-02-16 04:00:00,0.0326,0.0379,36.3518,25.5771,0.0000,   NaN
2022-02-16 08:00:00,0.0517,0.0399,36.3817,25.9658,13.3953,0.1625
2022-02-16 12:00:00,0.0411,0.0306,36.4260,26.3352,63.5913,0.1471
2022-02-16 16:00:00,0.0400,0.0302,36.3995,25.8754,54.8958,0.1451
2022-02-16 20:00:00,0.0316,0.0476,36.3570,25.2433,0.6588,0.1534
2022-02-17 00:00:00,0.0189,0.0514,36.3354,24.9578,0.0000,   NaN
2022-02-17 04:00:00,0.0294,0.0994,36.3292,24.9001,0.0000,   NaN
2022-02-17 08:00:00,0.0190,0.0644,36.3810,25.0947,14.9023,0.1832
2022-02-17 12:00:00,0.0455,0.0395,36.3837,25.1318,72.1412,0.1668
2022-02-17 16:00:00,0.0412,0.0474,36.3935,25.4714,59.2826,0.1566
2022-02-17 20:00:00,0.0332,0.0385,36.3475,24.9531,0.5856,0.1636
2022-02-18 00:00:00,0.0247,0.0393,36.3476,24.9613,0.0000,   NaN
2022-02-18 04:00:00,0.0229,0.1308,36.3752,25.1447,0.0000,   NaN
2022-02-18 08:00:00,0.0130,0.1455,36.4010,25.2076,14.3994,0.1743
2022-02-18 12:00:00,0.0430,0.0779,36.4035,25.3095,69.2002,0.1571
2022-02-18 16:00:00,0.0426,0.0492,36.4046,25.7256,56.3536,0.1466
2022-02-18 20:00:00,0.0377,0.0322,36.3932,25.4516,0.4234,0.1468
2022-02-19 00:00:00,0.0201,0.0304,36.3864,25.2542,0.0000,   NaN
2022-02-19 04:00:00,0.0444,0.0355,36.3901,25.4452,0.0000,   NaN
2022-02-19 08:00:00,0.0264,0.0356,36.4375,25.8514,12.5820,0.1542
2022-02-19 12:00:00,0.0468,0.0402,36.4387,25.8730,63.1374,0.1432
2022-02-19 16:00:00,0.0402,0.0615,36.4201,25.8012,55.4137,0.1436
2022-02-19 20:00:00,0.0378,0.0691,36.3824,25.3576,0.3297,0.1598
2022-02-20 00:00:00,0.0116,0.0497,36.3812,25.2942,0.0000,   NaN
2022-02-20 04:00:00,0.0009,0.0518,36.3932,25.2025,0.0000,   NaN
2022-02-20 08:00:00,0.0038,0.0453,36.3946,25.0883,13.8744,0.1783
2022-02-20 12:00:00,0.0290,0.0376,36.3987,25.1146,71.9684,0.1674
2022-02-20 16:00:00,0.0384,0.0701,36.3958,25.2706,61.0786,0.1635
2022-02-20 20:00:00,0.0282,0.0370,36.3857,25.2178,0.2129,0.1654
2022-02-21 00:00:00,0.0198,0.0695,36.3650,25.0510,0.0000,   NaN
2022-02-21 04:00:00,0.0218,0.1143,36.3896,25.0845,0.0000,   NaN
2022-02-21 08:00:00,0.0213,0.0498,36.4034,25.1846,12.6821,0.1701
2022-02-21 12:00:00,0.0537,0.0312,36.4141,25.2999,64.1297,0.1520
2022-02-21 16:00:00,0.0366,0.0401,36.4220,25.5069,54.3299,0.1467
2022-02-21 20:00:00,0.0261,0.0386,36.3998,25.3251,0.1098,0.1590
2022-02-22 00:00:00,0.0089,0.0237,36.4035,25.2529,0.0000,   NaN
2022-02-22 04:00:00,0.0110,0.0218,36.4092,25.1550,0.0000,   NaN
2022-02-22 08:00:00,0.0214,0.0255,36.4100,25.0945,12.7532,0.1716
2022-02-22 12:00:00,0.0496,0.0474,36.4192,25.2407,65.7512,0.1550
2022-02-22 16:00:00,0.0352,0.1055,36.4133,25.2873,57.2404,0.1535
2022-02-22 20:00:00,0.0312,0.1303,36.3989,25.2465,0.0272,0.1692
2022-02-23 00:00:00,0.0422,0.0783,36.3833,24.9222,0.0000,   NaN
2022-02-23 04:00:00,0.0402,0.0704,36.3718,24.7092,0.0000,   NaN
2022-02-23 08:00:00,0.0424,0.0575,36.3683,24.6281,14.2694,0.1984
2022-02-23 12:00:00,0.0175,0.0568,36.3603,24.7308,61.1021,0.1851
2022-02-23 16:00:00,0.0182,0.0588,36.3491,24.7627,62.7431,0.1800
2022-02-23 20:00:00,0.0205,0.0703,36.3540,24.8086,0.0000,   NaN
