Date,Currnet Speed,Stress,salinity,Tempeature,PAR,PAR fraction
Units:,m/s,N/m2,PSU,degrees,W/m2,%
2022-01-01 04:00:00,0.0163,0.0008,36.0043,23.8832,0.0000,   NaN
2022-01-01 08:00:00,0.0399,0.0052,36.0106,23.7182,0.0000,   NaN
2022-01-01 12:00:00,0.0367,0.1385,36.0138,23.7181,248.8171,0.5140
2022-01-01 16:00:00,0.0371,0.0838,36.0160,24.0554,207.1560,0.5048
2022-01-01 20:00:00,0.0586,0.3027,36.0148,23.9568,12.4189,0.4959
2022-01-02 00:00:00,0.0557,0.4042,36.0170,23.8655,0.0000,   NaN
2022-01-02 04:00:00,0.0442,0.2227,36.0191,23.7886,0.0000,   NaN
2022-01-02 08:00:00,0.0422,0.1674,36.0211,23.7402,76.8774,0.5161
2022-01-02 12:00:00,0.0131,0.2002,36.0207,23.8209,242.5257,0.5062
2022-01-02 16:00:00,0.0146,0.4099,36.0245,24.0470,197.2204,0.4880
2022-01-02 20:00:00,0.0379,0.4735,36.0274,24.0074,11.6927,0.4707
2022-01-03 00:00:00,0.0454,0.3305,36.0287,23.8748,0.0000,   NaN
2022-01-03 04:00:00,0.0477,0.2090,36.0303,23.7973,0.0000,   NaN
2022-01-03 08:00:00,0.0374,0.1903,36.0329,23.7422,66.8095,0.4676
2022-01-03 12:00:00,0.0308,0.3480,36.0343,23.8852,219.2331,0.4698
2022-01-03 16:00:00,0.0463,0.4178,36.0360,24.1581,181.3236,0.4575
2022-01-03 20:00:00,0.0586,0.5030,36.0380,24.0399,10.4130,0.4275
2022-01-04 00:00:00,0.0482,0.2146,36.0407,23.9556,0.0000,   NaN
2022-01-04 04:00:00,0.0537,0.1880,36.0455,23.8971,0.0000,   NaN
2022-01-04 08:00:00,0.0677,0.1547,36.0477,23.8867,62.8114,0.4406
2022-01-04 12:00:00,0.0572,0.1207,36.0467,23.9093,203.5855,0.4338
2022-01-04 16:00:00,0.0257,0.4938,36.0472,23.9162,167.0105,0.4178
2022-01-04 20:00:00,0.0249,0.2744,36.0466,23.9438,9.9521,0.4033
2022-01-05 00:00:00,0.0693,0.3234,36.0470,23.9651,0.0000,   NaN
2022-01-05 04:00:00,0.0170,0.1870,36.0486,23.9400,0.0000,   NaN
2022-01-05 08:00:00,0.0019,0.1530,36.0689,24.0822,52.3981,0.3708
2022-01-05 12:00:00,0.0228,0.0993,36.0585,24.0291,161.0959,0.3431
2022-01-05 16:00:00,0.0720,0.2790,36.0784,24.2278,127.9576,0.3187
2022-01-05 20:00:00,0.0308,0.2277,36.0880,24.5074,7.6635,0.3065
2022-01-06 00:00:00,0.0222,0.2235,36.1004,24.6811,0.0000,   NaN
2022-01-06 04:00:00,0.0123,0.1014,36.0843,24.4669,0.0000,   NaN
2022-01-06 08:00:00,0.0257,0.0922,36.0832,24.4419,45.8792,0.3256
2022-01-06 12:00:00,0.0164,0.2185,36.0932,24.5524,151.5501,0.3224
2022-01-06 16:00:00,0.0251,0.1823,36.1003,24.9928,135.9810,0.3385
2022-01-06 20:00:00,0.0490,0.1226,36.0977,24.8040,8.7292,0.3479
2022-01-07 00:00:00,0.0373,0.2135,36.0987,24.6975,0.0000,   NaN
2022-01-07 04:00:00,0.0426,0.1665,36.1022,24.6143,0.0000,   NaN
2022-01-07 08:00:00,0.0677,0.0887,36.1075,24.5951,51.2306,0.3706
2022-01-07 12:00:00,0.0594,0.0622,36.1016,24.5916,171.6611,0.3678
2022-01-07 16:00:00,0.0254,0.3467,36.1004,24.5906,141.8562,0.3546
2022-01-07 20:00:00,0.0220,0.3723,36.1004,24.6916,8.5908,0.3408
2022-01-08 00:00:00,0.0781,0.2848,36.1015,24.6346,0.0000,   NaN
2022-01-08 04:00:00,0.0445,0.2047,36.0990,24.6073,0.0000,   NaN
2022-01-08 08:00:00,0.0379,0.1315,36.0988,24.6001,46.6804,0.3345
2022-01-08 12:00:00,0.0485,0.4221,36.1016,24.6482,155.2099,0.3279
2022-01-08 16:00:00,0.0431,0.8259,36.1391,25.2439,128.1358,0.3182
2022-01-08 20:00:00,0.0885,0.5401,36.1317,25.0530,8.2589,0.3256
2022-01-09 00:00:00,0.0582,0.7359,36.1319,24.8419,0.0000,   NaN
2022-01-09 04:00:00,0.0421,0.6311,36.1349,24.6914,0.0000,   NaN
