Date,EXTC,wave height,wave period,wave direction
2022-01-12 16:00:00,0.1740,0.3348,10.6409,245.0326
2022-01-12 20:00:00,0.1794,0.4029,9.9543,245.9576
2022-01-13 00:00:00,0.1792,0.5344,6.7457,230.9263
2022-01-13 04:00:00,0.1827,0.5899,7.3417,228.6634
2022-01-13 08:00:00,0.1772,0.5103,7.6577,229.7144
2022-01-13 12:00:00,0.1751,0.5580,7.6288,225.2018
2022-01-13 16:00:00,0.1797,0.6147,11.5807,229.1191
2022-01-13 20:00:00,0.1764,0.6878,7.4642,219.0780
2022-01-14 00:00:00,0.1714,0.6227,7.3087,217.1975
2022-01-14 04:00:00,0.1687,0.4657,10.3398,250.6990
2022-01-14 08:00:00,0.1677,0.3331,12.4628,280.0642
2022-01-14 12:00:00,0.1683,0.5683,12.4651,219.9507
2022-01-14 16:00:00,0.1767,0.6030,12.4947,224.8730
2022-01-14 20:00:00,0.1807,0.6789,12.4864,221.6059
2022-01-15 00:00:00,0.1803,0.6079,12.5413,231.9382
2022-01-15 04:00:00,0.1777,0.4640,12.5442,279.8549
2022-01-15 08:00:00,0.1757,0.4089,12.5434,289.3072
2022-01-15 12:00:00,0.1733,0.6313,12.5438,234.7412
2022-01-15 16:00:00,0.1802,0.7561,12.4354,222.7770
2022-01-15 20:00:00,0.1898,0.7686,12.4484,220.7257
2022-01-16 00:00:00,0.1927,0.6824,12.5299,226.6829
2022-01-16 04:00:00,0.1906,0.5488,12.4703,262.7398
2022-01-16 08:00:00,0.1890,0.4726,12.3737,282.2919
2022-01-16 12:00:00,0.1864,0.7580,11.6908,224.4278
2022-01-16 16:00:00,0.1961,0.8975,10.9217,219.5567
2022-01-16 20:00:00,0.2071,0.9945,11.5370,215.9575
2022-01-17 00:00:00,0.2052,0.6703,12.4195,288.8650
2022-01-17 04:00:00,0.2077,0.5315,12.6410,297.1790
2022-01-17 08:00:00,0.2305,0.4705,12.5862,299.7265
2022-01-17 12:00:00,0.2372,0.3882,12.5308,295.5316
2022-01-17 16:00:00,0.2410,0.6018,12.3501,230.2433
2022-01-17 20:00:00,0.2210,0.5424,11.6621,239.4029
2022-01-18 00:00:00,0.2044,0.4706,11.4571,326.9073
2022-01-18 04:00:00,0.2067,0.5032,11.3657,13.5616
2022-01-18 08:00:00,0.2224,0.4204,11.2582,340.8903
2022-01-18 12:00:00,0.2287,0.3080,10.9707,305.2413
2022-01-18 16:00:00,0.2358,0.3529,10.6955,251.9124
2022-01-18 20:00:00,0.2340,0.3656,10.5777,232.4333
2022-01-19 00:00:00,0.2298,0.2574,10.5760,287.4626
2022-01-19 04:00:00,0.2208,0.2562,10.5739,322.1974
2022-01-19 08:00:00,0.2268,0.3002,10.5793,343.9783
2022-01-19 12:00:00,0.2372,0.2920,10.5721,324.2940
2022-01-19 16:00:00,0.2048,0.2118,10.5751,307.7980
2022-01-19 20:00:00,0.2174,0.2968,10.7431,222.9441
2022-01-20 00:00:00,0.2282,0.2851,16.1033,245.0618
2022-01-20 04:00:00,0.2287,0.2289,16.3988,291.8682
2022-01-20 08:00:00,0.2240,0.2481,15.3481,292.7990
2022-01-20 12:00:00,0.2163,0.2943,15.1799,294.7199
2022-01-20 16:00:00,0.2068,0.5006,15.0806,232.5811
2022-01-20 20:00:00,0.2201,0.4559,14.8834,251.9087
2022-01-21 00:00:00,0.2264,0.4051,14.1972,281.5735
2022-01-21 04:00:00,0.2198,0.4176,13.8655,302.4969
2022-01-21 08:00:00,0.2135,0.4307,13.8560,309.9659
2022-01-21 12:00:00,0.1966,0.3821,13.8372,296.4647
2022-01-21 16:00:00,0.1869,0.4625,13.8565,264.9868
2022-01-21 20:00:00,0.2085,0.4611,13.7815,257.5616
2022-01-22 00:00:00,0.2190,0.3725,13.7769,288.7516
2022-01-22 04:00:00,0.2061,0.3385,13.7530,293.7195
2022-01-22 08:00:00,0.1975,0.3223,13.5876,294.1694
2022-01-22 12:00:00,0.1869,0.2975,12.9677,294.2295
2022-01-22 16:00:00,0.1778,0.4315,12.6294,246.3212
2022-01-22 20:00:00,0.1942,0.4004,12.5539,242.0852
2022-01-23 00:00:00,0.2076,0.2993,12.3803,284.2751
2022-01-23 04:00:00,0.2055,0.2679,11.7577,293.6523
2022-01-23 08:00:00,0.1980,0.2511,11.4900,294.5437
2022-01-23 12:00:00,0.2001,0.2336,11.4300,294.8290
2022-01-23 16:00:00,0.1803,0.6743,8.1600,214.1559
2022-01-23 20:00:00,0.2055,0.8300,4.0330,207.2830
2022-01-24 00:00:00,0.2065,0.6417,8.0925,226.2444
2022-01-24 04:00:00,0.2136,0.5809,10.1146,258.4484
2022-01-24 08:00:00,0.2140,0.5766,13.0802,259.7597
2022-01-24 12:00:00,0.2209,0.5491,13.9569,256.0752
2022-01-24 16:00:00,0.2203,0.9298,12.2382,216.8949
2022-01-24 20:00:00,0.2200,0.5957,12.6826,242.6986
2022-01-25 00:00:00,0.2260,0.5985,11.1869,223.2259
2022-01-25 04:00:00,0.2323,0.4866,10.6509,257.2990
2022-01-25 08:00:00,0.2285,0.4044,11.6441,253.2306
2022-01-25 12:00:00,0.2277,0.2828,12.1926,288.1634
2022-01-25 16:00:00,0.2305,0.7294,7.2810,211.2448
2022-01-25 20:00:00,0.2366,0.4673,9.7735,219.2981
2022-01-26 00:00:00,0.2341,0.3348,7.7729,283.5832
2022-01-26 04:00:00,0.2318,0.3381,8.0906,295.3932
2022-01-26 08:00:00,0.2305,0.2434,8.6273,295.8002
2022-01-26 12:00:00,0.2318,0.4359,8.7026,221.6750
2022-01-26 16:00:00,0.2343,0.5994,14.3988,213.1039
2022-01-26 20:00:00,0.2337,0.7410,11.8116,208.0672
2022-01-27 00:00:00,0.2318,0.5344,8.0129,217.4970
2022-01-27 04:00:00,0.2277,0.3184,8.9047,282.5772
2022-01-27 08:00:00,0.2265,0.2758,12.9042,291.5321
2022-01-27 12:00:00,0.2294,0.5667,14.8653,218.2032
2022-01-27 16:00:00,0.2317,0.8010,12.3095,207.8582
2022-01-27 20:00:00,0.2250,0.7221,13.6604,212.5380
2022-01-28 00:00:00,0.2218,0.4501,11.6057,276.3998
2022-01-28 04:00:00,0.2208,0.5182,13.4653,22.7676
2022-01-28 08:00:00,0.2237,0.4005,13.8698,319.1077
2022-01-28 12:00:00,0.2375,0.2980,13.8624,294.2157
2022-01-28 16:00:00,0.2314,0.6197,13.8003,217.8235
2022-01-28 20:00:00,0.2204,0.6255,14.2027,227.6586
2022-01-29 00:00:00,0.2166,0.4881,14.9934,289.0674
2022-01-29 04:00:00,0.2187,0.6393,15.1671,42.0247
2022-01-29 08:00:00,0.2310,0.5237,15.1624,321.1505
2022-01-29 12:00:00,0.2342,0.4345,15.0638,301.4391
2022-01-29 16:00:00,0.2355,0.5333,14.8646,251.0479
2022-01-29 20:00:00,0.2304,0.5342,14.0230,260.5529
2022-01-30 00:00:00,0.2352,0.4346,13.8220,294.1206
2022-01-30 04:00:00,0.2475,0.4569,13.7063,294.2792
2022-01-30 08:00:00,0.2381,0.4480,13.6472,294.6809
2022-01-30 12:00:00,0.2352,0.6586,13.6196,239.0408
2022-01-30 16:00:00,0.2257,0.7743,13.1406,223.4137
2022-01-30 20:00:00,0.2200,0.8434,11.3890,218.7384
2022-01-31 00:00:00,0.2208,0.6636,9.8011,235.5962
2022-01-31 04:00:00,0.2246,0.5427,10.0413,258.5935
2022-01-31 08:00:00,0.2251,0.4922,10.2792,255.7986
2022-01-31 12:00:00,0.2489,0.4186,10.4652,273.6712
2022-01-31 16:00:00,0.2623,0.4075,11.2789,265.1791
2022-01-31 20:00:00,0.2607,0.5007,10.7687,216.3929
2022-02-01 00:00:00,0.2672,0.5126,10.5294,240.8065
2022-02-01 04:00:00,0.2711,0.3395,10.5980,269.2122
2022-02-01 08:00:00,0.2732,0.2828,11.4299,163.2675
2022-02-01 12:00:00,0.2400,0.2420,11.4840,59.8903
2022-02-01 16:00:00,0.2299,0.2152,11.4387,303.8932
2022-02-01 20:00:00,0.2307,0.2271,11.3878,298.3448
2022-02-02 00:00:00,0.2265,0.5293,10.5695,92.6731
2022-02-02 04:00:00,0.2245,0.6268,3.2723,87.6340
2022-02-02 08:00:00,0.2149,0.5118,2.4767,74.1649
2022-02-02 12:00:00,0.2138,0.2435,2.2050,53.1779
2022-02-02 16:00:00,0.2139,0.1606,9.6016,51.6130
2022-02-02 20:00:00,0.2169,0.1387,9.8885,56.0238
2022-02-03 00:00:00,0.2180,0.2016,6.9218,79.2817
2022-02-03 04:00:00,0.2168,0.2964,2.4084,37.3702
2022-02-03 08:00:00,0.2160,0.3994,2.7498,33.5361
2022-02-03 12:00:00,0.2194,0.2678,2.7519,19.1542
2022-02-03 16:00:00,0.2337,0.1492,2.5370,3.4176
2022-02-03 20:00:00,0.2330,0.1159,5.2683,80.6203
2022-02-04 00:00:00,0.2393,0.1252,4.9408,88.0024
2022-02-04 04:00:00,0.2316,0.1249,4.5301,299.9986
2022-02-04 08:00:00,0.2203,0.1697,7.7725,218.6223
2022-02-04 12:00:00,0.2202,0.1635,16.2797,328.3273
2022-02-04 16:00:00,0.2261,0.2954,15.3139,254.6560
2022-02-04 20:00:00,0.2302,0.1951,15.1760,265.3604
2022-02-05 00:00:00,0.2270,0.1910,15.0566,290.0162
2022-02-05 04:00:00,0.2207,0.2243,14.2713,292.8769
2022-02-05 08:00:00,0.2241,0.2510,13.8696,293.3256
2022-02-05 12:00:00,0.2177,0.2892,13.7833,296.1799
2022-02-05 16:00:00,0.2244,0.3359,13.7831,273.3230
2022-02-05 20:00:00,0.2300,0.3120,13.6768,284.9260
2022-02-06 00:00:00,0.2264,0.2899,13.2778,293.2521
2022-02-06 04:00:00,0.2227,0.2916,12.9366,293.9064
2022-02-06 08:00:00,0.2213,0.3190,13.0313,288.5500
2022-02-06 12:00:00,0.2277,0.3953,13.2247,282.1257
2022-02-06 16:00:00,0.2277,0.6277,13.1934,290.2398
2022-02-06 20:00:00,0.2445,0.8248,11.3629,249.3006
2022-02-07 00:00:00,0.2328,0.8533,9.5538,265.6771
2022-02-07 04:00:00,0.2313,0.9239,10.3493,264.4236
2022-02-07 08:00:00,0.2318,0.8821,10.7833,261.5697
2022-02-07 12:00:00,0.2339,0.8635,11.0271,258.6484
2022-02-07 16:00:00,0.2422,0.8550,11.2529,252.6264
2022-02-07 20:00:00,0.2469,0.8082,11.4582,258.8358
2022-02-08 00:00:00,0.2421,0.7305,11.8478,269.7089
2022-02-08 04:00:00,0.2364,0.6294,12.2349,291.7752
2022-02-08 08:00:00,0.2390,0.5878,12.2636,294.5977
2022-02-08 12:00:00,0.2432,0.5987,12.2575,286.4248
2022-02-08 16:00:00,0.2488,0.6508,12.0009,269.7175
2022-02-08 20:00:00,0.2573,0.6744,11.5336,251.8340
2022-02-09 00:00:00,0.2433,0.5414,11.4402,275.9538
2022-02-09 04:00:00,0.2410,0.5268,11.4079,263.8395
2022-02-09 08:00:00,0.2498,0.4401,11.2710,282.2159
2022-02-09 12:00:00,0.2524,0.5714,10.8329,237.3861
2022-02-09 16:00:00,0.2457,0.6511,10.3566,222.1036
2022-02-09 20:00:00,0.2477,0.6352,10.3632,222.4797
2022-02-10 00:00:00,0.2427,0.4907,10.3390,249.0071
2022-02-10 04:00:00,0.2373,0.4812,10.1741,62.5278
2022-02-10 08:00:00,0.2514,0.4088,10.4155,346.0042
2022-02-10 12:00:00,0.2634,0.2956,10.7061,296.0194
2022-02-10 16:00:00,0.2646,0.5596,15.5254,233.3244
2022-02-10 20:00:00,0.2478,0.5711,15.6000,244.8219
2022-02-11 00:00:00,0.2404,0.4614,15.1620,289.0890
2022-02-11 04:00:00,0.2559,0.4570,15.0609,291.2917
2022-02-11 08:00:00,0.2482,0.4402,15.0177,294.1230
2022-02-11 12:00:00,0.2443,0.4326,14.8540,294.0175
2022-02-11 16:00:00,0.2500,0.5201,14.5414,269.1634
2022-02-11 20:00:00,0.2654,0.5953,14.0249,245.1874
2022-02-12 00:00:00,0.2717,0.4907,13.8376,276.6005
2022-02-12 04:00:00,0.2650,0.5069,13.7828,265.8598
2022-02-12 08:00:00,0.2674,0.4535,13.7673,281.7851
2022-02-12 12:00:00,0.2703,0.5771,13.7693,246.6970
2022-02-12 16:00:00,0.2520,0.7139,13.6618,227.6686
2022-02-12 20:00:00,0.2492,0.8488,13.1937,220.7899
2022-02-13 00:00:00,0.2465,0.5932,12.6189,265.8321
2022-02-13 04:00:00,0.2444,0.4984,12.5181,293.0534
2022-02-13 08:00:00,0.2434,0.4688,12.5065,295.3380
2022-02-13 12:00:00,0.2570,0.4488,12.5084,293.7852
2022-02-13 16:00:00,0.2429,0.7175,12.5249,231.5517
2022-02-13 20:00:00,0.2520,0.6671,12.5312,242.2892
2022-02-14 00:00:00,0.2498,0.5056,12.5640,293.6746
2022-02-14 04:00:00,0.2576,0.5005,12.5429,294.9685
2022-02-14 08:00:00,0.2699,0.4593,12.5735,295.2305
2022-02-14 12:00:00,0.2706,0.4174,12.5757,295.0381
2022-02-14 16:00:00,0.2760,0.4897,12.5506,262.5278
2022-02-14 20:00:00,0.2753,0.4141,12.5001,304.9272
2022-02-15 00:00:00,0.2873,0.3774,12.0419,301.7388
2022-02-15 04:00:00,0.2883,0.3383,11.3432,295.4643
2022-02-15 08:00:00,0.2926,0.2894,11.4984,295.1691
2022-02-15 12:00:00,0.2925,0.2580,11.9125,294.8047
2022-02-15 16:00:00,0.2849,0.4435,12.3436,222.0170
2022-02-15 20:00:00,0.2811,0.3431,12.3642,249.9863
2022-02-16 00:00:00,0.2835,0.2792,12.1409,292.1847
2022-02-16 04:00:00,0.2769,0.2801,10.5238,294.6852
2022-02-16 08:00:00,0.2652,0.2604,10.5909,295.0966
2022-02-16 12:00:00,0.2449,0.3227,11.3042,245.1802
2022-02-16 16:00:00,0.2248,0.3523,11.2089,227.6858
2022-02-16 20:00:00,0.2682,0.5007,10.5415,219.0859
2022-02-17 00:00:00,0.2557,0.4102,8.8786,75.6887
2022-02-17 04:00:00,0.2688,0.4925,12.0019,37.4588
2022-02-17 08:00:00,0.2592,0.4133,16.5386,350.9761
2022-02-17 12:00:00,0.2574,0.2928,16.4007,296.1165
2022-02-17 16:00:00,0.2456,0.3476,15.6301,265.7887
2022-02-17 20:00:00,0.2538,0.3872,15.3083,259.5014
2022-02-18 00:00:00,0.2581,0.3646,15.1820,304.4684
2022-02-18 04:00:00,0.2668,0.4519,15.0896,7.1207
2022-02-18 08:00:00,0.2640,0.4205,14.8293,336.5372
2022-02-18 12:00:00,0.2682,0.3281,14.0381,304.6455
2022-02-18 16:00:00,0.2600,0.3764,13.8669,252.3076
2022-02-18 20:00:00,0.2624,0.3588,13.7844,251.5677
2022-02-19 00:00:00,0.2697,0.3258,13.7015,268.3997
2022-02-19 04:00:00,0.2728,0.2818,13.6822,293.3814
2022-02-19 08:00:00,0.2682,0.2943,13.8249,293.2962
2022-02-19 12:00:00,0.2700,0.3271,14.5355,286.2388
2022-02-19 16:00:00,0.2787,0.4776,14.5953,237.5189
2022-02-19 20:00:00,0.2841,0.5691,14.0377,225.6825
2022-02-20 00:00:00,0.2873,0.4261,13.8242,272.6753
2022-02-20 04:00:00,0.2830,0.3860,13.5557,286.6533
2022-02-20 08:00:00,0.2740,0.3565,13.0545,288.9154
2022-02-20 12:00:00,0.2724,0.2987,12.7483,294.2873
2022-02-20 16:00:00,0.2740,0.4511,12.6384,235.6542
2022-02-20 20:00:00,0.2877,0.3657,12.5710,270.1547
2022-02-21 00:00:00,0.2897,0.4616,12.4367,60.8400
2022-02-21 04:00:00,0.2796,0.4653,11.4558,52.4933
2022-02-21 08:00:00,0.2741,0.3212,11.5120,335.2126
2022-02-21 12:00:00,0.2774,0.2168,11.4398,298.2703
2022-02-21 16:00:00,0.2772,0.4199,10.9999,211.1228
2022-02-21 20:00:00,0.2799,0.4821,9.5202,202.9755
2022-02-22 00:00:00,0.2800,0.3515,10.7122,214.4473
2022-02-22 04:00:00,0.2818,0.3231,10.7830,228.8324
2022-02-22 08:00:00,0.2772,0.3002,11.6855,254.7051
2022-02-22 12:00:00,0.2781,0.4870,12.5983,221.7555
2022-02-22 16:00:00,0.2778,0.6220,13.2254,216.0241
2022-02-22 20:00:00,0.2752,0.7266,11.4034,215.0653
2022-02-23 00:00:00,0.2767,0.5946,8.6146,222.9388
2022-02-23 04:00:00,0.2762,0.5166,9.0708,238.7277
2022-02-23 08:00:00,0.2773,0.4815,10.7341,247.1311
2022-02-23 12:00:00,0.2792,0.4413,11.5579,275.7922
2022-02-23 16:00:00,0.2858,0.4269,11.6027,285.6562
2022-02-23 20:00:00,0.2857,0.4766,11.4700,288.4823
2022-02-24 00:00:00,0.2848,0.5576,11.3271,270.2417
2022-02-24 04:00:00,0.2875,0.4814,11.0374,260.7760
2022-02-24 08:00:00,0.2934,0.3224,10.6710,290.7683
2022-02-24 12:00:00,0.3002,0.2612,10.4691,296.0960
2022-02-24 16:00:00,0.2889,0.5282,9.8897,223.5524
2022-02-24 20:00:00,0.2826,0.4508,11.3563,244.8221
2022-02-25 00:00:00,0.2626,0.3723,11.4052,288.7978
2022-02-25 04:00:00,0.2689,0.3832,11.7338,277.5912
2022-02-25 08:00:00,0.2686,0.3287,12.4653,283.3212
2022-02-25 12:00:00,0.2606,0.3270,12.5076,269.4982
2022-02-25 16:00:00,0.2547,0.4646,12.4863,234.5619
2022-02-25 20:00:00,0.2705,0.6922,11.3571,217.7731
2022-02-26 00:00:00,0.2756,0.6538,9.3853,225.9355
2022-02-26 04:00:00,0.2467,0.5718,9.8185,238.1238
2022-02-26 08:00:00,0.2434,0.4896,10.3211,248.8491
2022-02-26 12:00:00,0.2450,0.6634,9.9919,223.1377
2022-02-26 16:00:00,0.2460,0.7855,7.1870,214.8634
2022-02-26 20:00:00,0.2413,0.5870,8.5521,219.3412
2022-02-27 00:00:00,0.2395,0.4719,9.4476,263.4510
2022-02-27 04:00:00,0.2363,0.4045,9.2953,272.2477
2022-02-27 08:00:00,0.2341,0.3842,9.8076,242.0483
2022-02-27 12:00:00,0.2350,0.3445,10.5845,255.7308
2022-02-27 16:00:00,0.2365,0.7239,7.3041,213.2605
2022-02-27 20:00:00,0.2391,0.3746,10.3609,271.9910
2022-02-28 00:00:00,0.2442,0.4801,10.5039,115.4938
2022-02-28 04:00:00,0.2524,0.3267,10.5318,300.4863
2022-02-28 08:00:00,0.2467,0.2556,11.6300,294.8163
2022-02-28 12:00:00,0.2478,0.2439,12.4541,276.7416
2022-02-28 16:00:00,0.2452,0.4801,12.4843,217.9533
2022-02-28 20:00:00,0.2424,0.5577,12.8832,215.5200
2022-03-01 00:00:00,0.2436,0.5713,13.6717,228.7574
2022-03-01 04:00:00,0.2388,0.5058,14.2746,252.9930
2022-03-01 08:00:00,0.2379,0.5296,14.9090,259.4255
2022-03-01 12:00:00,0.2366,0.4973,14.7631,284.7003
2022-03-01 16:00:00,0.2352,0.7493,13.5688,245.0753
2022-03-01 20:00:00,0.2330,0.7699,12.5316,240.9151
2022-03-02 00:00:00,0.2336,0.6211,13.6928,256.3827
2022-03-02 04:00:00,0.2342,0.5055,13.7495,285.8983
2022-03-02 08:00:00,0.2344,0.5038,13.6657,289.9176
2022-03-02 12:00:00,0.2354,0.6618,13.5321,254.1918
2022-03-02 16:00:00,0.2378,0.8193,13.1474,231.3997
2022-03-02 20:00:00,0.2432,0.8333,12.5164,226.0500
2022-03-03 00:00:00,0.2466,0.6420,12.4930,254.8205
2022-03-03 04:00:00,0.2447,0.5306,12.6173,281.5766
2022-03-03 08:00:00,0.2420,0.4615,12.8516,290.3073
2022-03-03 12:00:00,0.2414,0.4909,12.8892,269.4209
2022-03-03 16:00:00,0.2462,0.7260,12.6508,224.8745
2022-03-03 20:00:00,0.2609,0.7560,12.6514,223.4438
2022-03-04 00:00:00,0.2685,0.6014,12.5532,243.0538
2022-03-04 04:00:00,0.2606,0.4650,12.9625,294.3737
2022-03-04 08:00:00,0.2556,0.4074,13.1945,301.5737
2022-03-04 12:00:00,0.2537,0.3329,12.7511,296.9751
2022-03-04 16:00:00,0.2463,0.5589,12.6205,230.6800
2022-03-04 20:00:00,0.2449,0.5270,12.6338,234.7330
2022-03-05 00:00:00,0.2450,0.4179,12.6248,284.7070
2022-03-05 04:00:00,0.2450,0.4987,13.0027,314.0590
2022-03-05 08:00:00,0.2462,0.5297,14.0172,334.2421
2022-03-05 12:00:00,0.2537,0.4162,14.5684,298.6297
2022-03-05 16:00:00,0.2584,0.5143,14.2675,255.2247
2022-03-05 20:00:00,0.2507,0.5303,13.9833,245.6868
2022-03-06 00:00:00,0.2518,0.4107,13.8456,292.1194
2022-03-06 04:00:00,0.2541,0.4856,13.7809,331.4287
2022-03-06 08:00:00,0.2536,0.4564,13.7824,332.4937
2022-03-06 12:00:00,0.2501,0.3470,13.7725,298.9394
2022-03-06 16:00:00,0.2497,0.5157,13.7271,226.8112
2022-03-06 20:00:00,0.2535,0.4785,13.6824,230.3454
2022-03-07 00:00:00,0.2557,0.3489,13.5141,289.1203
2022-03-07 04:00:00,0.2554,0.4949,13.0079,45.5070
2022-03-07 08:00:00,0.2486,0.4760,12.6654,53.8861
2022-03-07 12:00:00,0.2425,0.3044,12.6374,305.2290
2022-03-07 16:00:00,0.2429,0.2372,12.6365,294.2162
2022-03-07 20:00:00,0.2385,0.2370,12.6412,293.3623
2022-03-08 00:00:00,0.2265,0.3157,12.6409,328.5454
2022-03-08 04:00:00,0.2350,0.5053,12.8566,79.5500
2022-03-08 08:00:00,0.2403,0.4041,13.8121,62.7194
2022-03-08 12:00:00,0.2296,0.2749,13.8713,316.9632
2022-03-08 16:00:00,0.2276,0.2748,13.8695,264.3257
2022-03-08 20:00:00,0.2383,0.3994,13.7796,218.7113
2022-03-09 00:00:00,0.2446,0.2891,13.7744,308.3793
2022-03-09 04:00:00,0.2443,0.3529,13.6333,40.3345
2022-03-09 08:00:00,0.2459,0.3270,13.1493,299.2766
2022-03-09 12:00:00,0.2443,0.2315,12.6678,304.8909
2022-03-09 16:00:00,0.2409,0.3023,12.5712,234.7605
2022-03-09 20:00:00,0.2385,0.3145,12.5615,217.2830
2022-03-10 00:00:00,0.2361,0.2305,12.5198,266.0918
2022-03-10 04:00:00,0.2336,0.2472,12.4826,342.7342
2022-03-10 08:00:00,0.2295,0.2421,12.3938,285.4667
2022-03-10 12:00:00,0.2346,0.1864,12.3333,297.7872
2022-03-10 16:00:00,0.2465,0.2921,12.1470,226.1741
2022-03-10 20:00:00,0.2461,0.2719,11.9229,224.0354
2022-03-11 00:00:00,0.2407,0.1813,11.9208,287.7747
2022-03-11 04:00:00,0.2356,0.1718,11.9808,293.3733
2022-03-11 08:00:00,0.2572,0.1715,12.1585,293.3302
2022-03-11 12:00:00,0.2622,0.1955,11.9964,296.1568
2022-03-11 16:00:00,0.2158,0.1842,11.6288,285.6113
2022-03-11 20:00:00,0.2369,0.1828,11.4938,272.1528
2022-03-12 00:00:00,0.2368,0.1680,11.4328,286.2506
2022-03-12 04:00:00,0.2322,0.1649,11.4175,294.5394
2022-03-12 08:00:00,0.2157,0.2760,11.3843,320.0023
