Date,Currnet Speed,Stress,salinity,Tempeature,PAR,PAR fraction
2022-01-05 00:00:00,0.0461,0.3890,36.0457,23.9834,0.0000,   NaN
2022-01-05 04:00:00,0.0079,0.2328,36.0728,24.2903,0.0000,   NaN
2022-01-05 08:00:00,0.0108,0.1886,36.0876,24.2597,58.4582,0.4138
2022-01-05 12:00:00,0.0205,0.1246,36.0537,24.0730,187.9514,0.4003
2022-01-05 16:00:00,0.0496,0.3246,36.0564,24.1164,148.5602,0.3700
2022-01-05 20:00:00,0.0226,0.2710,36.0692,24.2357,8.5737,0.3430
2022-01-06 00:00:00,0.0311,0.2676,36.0854,24.5592,0.0000,   NaN
2022-01-06 04:00:00,0.0161,0.1294,36.0965,24.6025,0.0000,   NaN
2022-01-06 08:00:00,0.0233,0.1162,36.1079,24.6682,49.6889,0.3526
2022-01-06 12:00:00,0.0321,0.2569,36.1040,24.6721,161.2647,0.3430
2022-01-06 16:00:00,0.0278,0.2781,36.1060,24.9753,146.3159,0.3642
2022-01-06 20:00:00,0.0640,0.2662,36.0986,24.8203,9.5778,0.3819
2022-01-07 00:00:00,0.0497,0.2732,36.1000,24.7029,0.0000,   NaN
2022-01-07 04:00:00,0.0440,0.2095,36.1038,24.6029,0.0000,   NaN
2022-01-07 08:00:00,0.0506,0.1096,36.1149,24.6198,56.2976,0.4073
2022-01-07 12:00:00,0.0603,0.0795,36.1090,24.6549,187.6247,0.4020
2022-01-07 16:00:00,0.0275,0.4014,36.1094,24.7548,151.6685,0.3791
2022-01-07 20:00:00,0.0161,0.4453,36.1059,24.7499,8.7999,0.3492
2022-01-08 00:00:00,0.0674,0.3432,36.1004,24.6673,0.0000,   NaN
2022-01-08 04:00:00,0.0516,0.2529,36.1022,24.6770,0.0000,   NaN
2022-01-08 08:00:00,0.0350,0.1663,36.1030,24.6828,51.1464,0.3665
2022-01-08 12:00:00,0.0319,0.4953,36.1081,24.7669,164.8168,0.3482
2022-01-08 16:00:00,0.0847,0.9899,36.1452,25.3020,142.4370,0.3537
2022-01-08 20:00:00,0.1040,0.9568,36.1331,25.0605,8.9531,0.3531
2022-01-09 00:00:00,0.0785,0.9122,36.1331,24.8818,0.0000,   NaN
2022-01-09 04:00:00,0.0694,0.7752,36.1359,24.7375,0.0000,   NaN
2022-01-09 08:00:00,0.0557,0.4954,36.1411,24.6663,46.7686,0.3273
2022-01-09 12:00:00,0.0399,0.6190,36.1482,24.7861,144.9825,0.3000
2022-01-09 16:00:00,0.0595,0.8015,36.1556,24.8595,113.8155,0.2764
2022-01-09 20:00:00,0.0864,0.9508,36.1597,24.7618,6.8324,0.2608
2022-01-10 00:00:00,0.0690,0.4648,36.1421,24.4707,0.0000,   NaN
2022-01-10 04:00:00,0.0597,0.2767,36.1367,24.2629,0.0000,   NaN
2022-01-10 08:00:00,0.0573,0.2623,36.1378,24.1322,42.3453,0.3029
2022-01-10 12:00:00,0.0367,0.1598,36.1380,24.2632,138.1856,0.2939
2022-01-10 16:00:00,0.0385,0.4119,36.1375,24.3123,116.8896,0.2898
2022-01-10 20:00:00,0.0844,0.3697,36.1445,24.3808,7.2024,0.2888
2022-01-11 00:00:00,0.0662,0.2170,36.1431,24.2282,0.0000,   NaN
2022-01-11 04:00:00,0.0781,0.3657,36.1531,24.0692,0.0000,   NaN
2022-01-11 08:00:00,0.0555,0.2434,36.1801,24.0095,41.1033,0.3037
2022-01-11 12:00:00,0.0471,0.0842,36.2314,24.3374,137.2098,0.3073
2022-01-11 16:00:00,0.0489,0.2988,36.1992,24.2228,120.2932,0.2934
2022-01-11 20:00:00,0.0148,0.3142,36.1953,24.1987,7.3767,0.2859
2022-01-12 00:00:00,0.0538,0.1206,36.1701,24.3876,0.0000,   NaN
2022-01-12 04:00:00,0.0391,0.1061,36.1482,24.0995,0.0000,   NaN
2022-01-12 08:00:00,0.0331,0.0846,36.1734,24.1827,42.6243,0.3234
2022-01-12 12:00:00,0.0486,0.1658,36.1567,24.0653,145.6441,0.3132
2022-01-12 16:00:00,0.0732,0.1695,36.1594,24.0517,120.0440,0.2984
2022-01-12 20:00:00,0.0372,0.2263,36.2229,24.3150,7.1415,0.2852
2022-01-13 00:00:00,0.0399,0.3365,36.2689,24.5608,0.0000,   NaN
2022-01-13 04:00:00,0.0585,0.4323,36.1867,24.4108,0.0000,   NaN
2022-01-13 08:00:00,0.0470,0.3478,36.1763,24.1739,40.6664,0.3091
2022-01-13 12:00:00,0.0430,0.3831,36.1724,24.2357,140.1861,0.3019
2022-01-13 16:00:00,0.0706,0.4617,36.1849,24.4939,117.1126,0.2923
2022-01-13 20:00:00,0.0814,0.5309,36.1807,24.3636,7.3277,0.2935
2022-01-14 00:00:00,0.0846,0.4657,36.1636,24.1301,0.0000,   NaN
2022-01-14 04:00:00,0.0585,0.3219,36.1546,23.9729,0.0000,   NaN
2022-01-14 08:00:00,0.0408,0.1845,36.1490,23.9171,44.2716,0.3375
2022-01-14 12:00:00,0.0477,0.4142,36.1465,24.0361,149.7787,0.3217
2022-01-14 16:00:00,0.0396,0.4449,36.1361,24.1366,119.9882,0.2929
2022-01-14 20:00:00,0.0611,0.5442,36.1250,24.0206,7.2485,0.2813
2022-01-15 00:00:00,0.0819,0.4803,36.1195,23.8716,0.0000,   NaN
2022-01-15 04:00:00,0.0592,0.3236,36.1159,23.7851,0.0000,   NaN
2022-01-15 08:00:00,0.0428,0.2646,36.1131,23.7588,41.2306,0.3201
2022-01-15 12:00:00,0.0291,0.5059,36.1133,23.9079,141.2084,0.3043
2022-01-15 16:00:00,0.0596,0.6655,36.1121,23.9908,115.8162,0.2858
2022-01-15 20:00:00,0.0754,0.6788,36.1086,23.8781,6.5960,0.2645
2022-01-16 00:00:00,0.0874,0.5831,36.1018,23.7451,0.0000,   NaN
2022-01-16 04:00:00,0.0625,0.4305,36.1056,23.6392,0.0000,   NaN
2022-01-16 08:00:00,0.0558,0.3399,36.1105,23.5911,38.0226,0.2949
2022-01-16 12:00:00,0.0228,0.6969,36.1146,23.7274,131.5820,0.2798
2022-01-16 16:00:00,0.0691,0.9029,36.1133,23.8394,105.6897,0.2576
2022-01-16 20:00:00,0.0734,1.0000,36.1026,23.7168,5.9179,0.2281
2022-01-17 00:00:00,0.0680,0.5721,36.0978,23.5892,0.0000,   NaN
2022-01-17 04:00:00,0.0611,0.4141,36.1087,23.4275,0.0000,   NaN
2022-01-17 08:00:00,0.0446,0.3389,36.1918,23.5159,30.8012,0.2409
2022-01-17 12:00:00,0.0414,0.2384,36.1871,23.6547,96.0228,0.2059
2022-01-17 16:00:00,0.0238,0.4567,36.2335,23.9123,72.5349,0.1809
2022-01-17 20:00:00,0.0198,0.3826,36.2165,24.0294,5.1127,0.2094
2022-01-18 00:00:00,0.0673,0.3110,36.1246,23.7050,0.0000,   NaN
2022-01-18 04:00:00,0.0416,0.3518,36.1439,23.7173,0.0000,   NaN
2022-01-18 08:00:00,0.0215,0.2663,36.2544,24.4023,29.6607,0.2418
2022-01-18 12:00:00,0.0485,0.1607,36.1367,23.7183,100.1109,0.2183
2022-01-18 16:00:00,0.0320,0.1845,36.2016,24.2152,80.3906,0.2008
2022-01-18 20:00:00,0.0413,0.1966,36.2575,24.2342,4.5604,0.1935
2022-01-19 00:00:00,0.0258,0.1135,36.3313,24.3078,0.0000,   NaN
2022-01-19 04:00:00,0.0641,0.1202,36.1232,23.6212,0.0000,   NaN
2022-01-19 08:00:00,0.0289,0.1459,36.1326,23.7920,25.8686,0.2111
2022-01-19 12:00:00,0.0320,0.1364,36.1980,24.1909,93.5396,0.2030
2022-01-19 16:00:00,0.0486,0.0818,36.1511,23.9163,106.0836,0.2625
2022-01-19 20:00:00,0.0349,0.1367,36.2732,24.1061,5.2300,0.2167
2022-01-20 00:00:00,0.0244,0.1231,36.3270,24.2858,0.0000,   NaN
2022-01-20 04:00:00,0.0387,0.0929,36.2472,24.0603,0.0000,   NaN
2022-01-20 08:00:00,0.0320,0.1092,36.1913,24.0629,28.3552,0.2279
2022-01-20 12:00:00,0.0450,0.1433,36.1680,23.9046,116.6221,0.2516
2022-01-20 16:00:00,0.0670,0.3311,36.3016,24.3277,103.3483,0.2553
2022-01-20 20:00:00,0.0302,0.2822,36.2847,24.4664,5.1911,0.2174
2022-01-21 00:00:00,0.0367,0.2344,36.1536,24.2356,0.0000,   NaN
2022-01-21 04:00:00,0.0577,0.2598,36.0966,24.0906,0.0000,   NaN
2022-01-21 08:00:00,0.0502,0.2730,36.0941,24.1666,29.9803,0.2451
2022-01-21 12:00:00,0.0424,0.2264,36.1228,24.6093,133.8939,0.2897
2022-01-21 16:00:00,0.0442,0.2949,36.1228,24.3101,113.9085,0.2826
2022-01-21 20:00:00,0.0255,0.2915,36.1935,24.4223,5.7612,0.2465
2022-01-22 00:00:00,0.0280,0.2062,36.1508,24.6004,0.0000,   NaN
2022-01-22 04:00:00,0.0372,0.1814,36.0819,24.4075,0.0000,   NaN
2022-01-22 08:00:00,0.0385,0.1703,36.1229,24.8727,32.4929,0.2718
2022-01-22 12:00:00,0.0205,0.1473,36.1119,25.0259,136.6258,0.2971
2022-01-22 16:00:00,0.0419,0.2591,36.1191,24.5989,115.7018,0.2887
2022-01-22 20:00:00,0.0163,0.2301,36.1432,24.7664,5.7387,0.2520
2022-01-23 00:00:00,0.0281,0.1453,36.0901,24.7887,0.0000,   NaN
2022-01-23 04:00:00,0.0427,0.1254,36.0717,24.7040,0.0000,   NaN
2022-01-23 08:00:00,0.0553,0.1161,36.0814,24.6883,31.0122,0.2622
2022-01-23 12:00:00,0.0368,0.1016,36.1222,25.0321,130.3892,0.2835
2022-01-23 16:00:00,0.0515,0.5337,36.1139,24.6849,117.6325,0.2928
2022-01-23 20:00:00,0.0215,0.3774,36.1104,25.0165,5.7009,0.2537
2022-01-24 00:00:00,0.0733,0.5041,36.1660,25.0424,0.0000,   NaN
2022-01-24 04:00:00,0.0552,0.4563,36.1558,24.6369,0.0000,   NaN
2022-01-24 08:00:00,0.0470,0.4481,36.1674,24.5552,28.2907,0.2395
2022-01-24 12:00:00,0.0474,0.4070,36.1719,24.6587,105.1459,0.2280
2022-01-24 16:00:00,0.0383,0.9530,36.1400,24.6485,86.0799,0.2145
2022-01-24 20:00:00,0.0640,0.4609,36.1703,24.9091,5.0758,0.2281
2022-01-25 00:00:00,0.0640,0.4728,36.2354,25.1955,0.0000,   NaN
2022-01-25 04:00:00,0.0548,0.3408,36.2327,24.9079,0.0000,   NaN
2022-01-25 08:00:00,0.0362,0.2471,36.2238,24.7556,25.2609,0.2200
2022-01-25 12:00:00,0.0248,0.1351,36.2104,24.7979,81.5270,0.2051
2022-01-25 16:00:00,0.0444,0.6002,36.1855,24.7428,77.5958,0.1968
2022-01-25 20:00:00,0.0591,0.3008,36.1643,24.7952,4.2473,0.2009
2022-01-26 00:00:00,0.0395,0.1805,36.1593,24.6670,0.0000,   NaN
2022-01-26 04:00:00,0.0309,0.1839,36.1596,24.5827,0.0000,   NaN
2022-01-26 08:00:00,0.0287,0.1082,36.1591,24.5608,24.7180,0.2170
2022-01-26 12:00:00,0.0071,0.2458,36.1580,24.6347,93.1073,0.2041
2022-01-26 16:00:00,0.0257,0.4245,36.1666,24.6154,76.3816,0.1915
2022-01-26 20:00:00,0.0563,0.6330,36.1524,24.7926,4.1101,0.1994
2022-01-27 00:00:00,0.0587,0.3804,36.1533,24.6280,0.0000,   NaN
2022-01-27 04:00:00,0.0398,0.1730,36.1489,24.5272,0.0000,   NaN
2022-01-27 08:00:00,0.0351,0.1339,36.1493,24.4758,24.5457,0.2201
2022-01-27 12:00:00,0.0201,0.3859,36.1494,24.5141,92.6050,0.2031
2022-01-27 16:00:00,0.0614,0.7104,36.1482,24.6224,80.5392,0.2004
2022-01-27 20:00:00,0.0665,0.6084,36.1379,24.5183,4.3138,0.2078
2022-01-28 00:00:00,0.0574,0.3016,36.1362,24.4184,0.0000,   NaN
2022-01-28 04:00:00,0.0394,0.3704,36.1487,24.2501,0.0000,   NaN
2022-01-28 08:00:00,0.0362,0.2382,36.1575,24.1536,26.4573,0.2327
2022-01-28 12:00:00,0.0198,0.1439,36.1557,24.2813,101.4460,0.2204
2022-01-28 16:00:00,0.0143,0.4554,36.1562,24.4163,80.8113,0.1988
2022-01-28 20:00:00,0.0645,0.4737,36.1842,24.5873,4.3113,0.2147
2022-01-29 00:00:00,0.0611,0.3367,36.1850,24.4213,0.0000,   NaN
2022-01-29 04:00:00,0.0504,0.5220,36.1961,24.3347,0.0000,   NaN
2022-01-29 08:00:00,0.0276,0.3738,36.2249,24.2670,23.7762,0.2212
2022-01-29 12:00:00,0.0505,0.2659,36.2248,24.3552,87.1316,0.1937
2022-01-29 16:00:00,0.0474,0.3552,36.2362,24.4992,73.8424,0.1875
2022-01-29 20:00:00,0.0153,0.3639,36.1815,24.4087,3.3972,0.1837
2022-01-30 00:00:00,0.0445,0.2732,36.1333,24.2541,0.0000,   NaN
2022-01-30 04:00:00,0.0418,0.3130,36.0945,24.0260,0.0000,   NaN
2022-01-30 08:00:00,0.0422,0.3039,36.0652,23.9080,21.4558,0.2052
2022-01-30 12:00:00,0.0365,0.5345,36.0466,23.8792,83.3672,0.1883
2022-01-30 16:00:00,0.0273,0.6772,36.1815,24.6635,76.4572,0.1949
2022-01-30 20:00:00,0.0635,0.7773,36.1835,24.6152,3.7388,0.2082
2022-01-31 00:00:00,0.0625,0.5400,36.1767,24.4663,0.0000,   NaN
2022-01-31 04:00:00,0.0625,0.4171,36.1846,24.3557,0.0000,   NaN
2022-01-31 08:00:00,0.0634,0.3596,36.1924,24.3060,24.3271,0.2338
2022-01-31 12:00:00,0.0558,0.2661,36.1820,24.3982,91.0679,0.2036
2022-01-31 16:00:00,0.0641,0.2445,36.1508,24.3343,69.0747,0.1752
2022-01-31 20:00:00,0.0867,0.3321,36.1574,24.3798,2.9190,0.1643
2022-02-01 00:00:00,0.0477,0.3489,36.2478,24.7350,0.0000,   NaN
2022-02-01 04:00:00,0.0502,0.1911,36.3300,24.8016,0.0000,   NaN
2022-02-01 08:00:00,0.0441,0.1405,36.3304,24.6181,16.5319,0.1569
2022-02-01 12:00:00,0.0229,0.1032,36.2789,24.3570,83.9823,0.1844
2022-02-01 16:00:00,0.0419,0.0851,36.2538,24.2540,75.5296,0.1886
2022-02-01 20:00:00,0.0355,0.0886,36.2681,24.5546,2.8442,0.1649
2022-02-02 00:00:00,0.0407,0.3493,36.3077,24.6387,0.0000,   NaN
2022-02-02 04:00:00,0.0505,0.1649,36.2114,24.2169,0.0000,   NaN
2022-02-02 08:00:00,0.0767,0.0265,36.2226,23.9147,26.8329,0.2595
2022-02-02 12:00:00,0.0577,0.0142,36.2552,24.0489,110.7132,0.2463
2022-02-02 16:00:00,0.0265,0.0481,36.2707,24.1759,94.4192,0.2368
2022-02-02 20:00:00,0.0279,0.0393,36.2676,24.3627,3.8011,0.2281
2022-02-03 00:00:00,0.0764,0.0740,36.2556,24.3963,0.0000,   NaN
2022-02-03 04:00:00,0.0702,0.0212,36.2475,24.1690,0.0000,   NaN
2022-02-03 08:00:00,0.0616,0.0222,36.2869,24.0495,25.2704,0.2466
2022-02-03 12:00:00,0.0067,0.0066,36.3810,24.2955,88.2153,0.1958
2022-02-03 16:00:00,0.0325,0.0048,36.3611,24.2923,78.9389,0.1981
2022-02-03 20:00:00,0.0478,0.0251,36.3470,24.1542,3.1360,0.2001
2022-02-04 00:00:00,0.0340,0.0222,36.3914,24.3043,0.0000,   NaN
2022-02-04 04:00:00,0.0545,0.0257,36.3539,24.2590,0.0000,   NaN
2022-02-04 08:00:00,0.0238,0.0463,36.3366,24.3119,23.9257,0.2391
2022-02-04 12:00:00,0.0241,0.0455,36.3299,24.3185,101.8986,0.2279
2022-02-04 16:00:00,0.0773,0.1342,36.3526,24.2380,86.6155,0.2196
2022-02-04 20:00:00,0.0120,0.0683,36.3747,24.2553,3.0496,0.2062
2022-02-05 00:00:00,0.0338,0.0675,36.3492,24.3437,0.0000,   NaN
2022-02-05 04:00:00,0.0453,0.0917,36.2772,24.2546,0.0000,   NaN
2022-02-05 08:00:00,0.0376,0.1109,36.2800,24.2486,22.6856,0.2260
2022-02-05 12:00:00,0.0562,0.1377,36.3485,24.3948,106.9346,0.2383
2022-02-05 16:00:00,0.0562,0.1724,36.3902,24.4956,87.9895,0.2229
2022-02-05 20:00:00,0.0122,0.1544,36.3867,24.6508,2.9409,0.2089
2022-02-06 00:00:00,0.0383,0.1396,36.3094,24.6683,0.0000,   NaN
2022-02-06 04:00:00,0.0292,0.1422,36.2805,24.5581,0.0000,   NaN
2022-02-06 08:00:00,0.0378,0.1634,36.3196,24.6054,22.0188,0.2261
2022-02-06 12:00:00,0.0379,0.2246,36.3417,24.6264,80.5011,0.2093
2022-02-06 16:00:00,0.0337,0.4942,36.3187,24.7672,79.3557,0.2051
2022-02-06 20:00:00,0.0341,0.7799,36.3503,25.1535,2.4191,0.1830
2022-02-07 00:00:00,0.0378,0.8329,36.3249,25.1218,0.0000,   NaN
2022-02-07 04:00:00,0.0586,0.9842,36.3152,24.9259,0.0000,   NaN
2022-02-07 08:00:00,0.0725,0.9004,36.3142,24.7464,20.6220,0.2098
2022-02-07 12:00:00,0.0535,0.8539,36.3109,24.6499,88.6235,0.1973
2022-02-07 16:00:00,0.0585,0.8411,36.3091,24.6165,73.7169,0.1955
2022-02-07 20:00:00,0.0710,0.7720,36.3350,24.5147,2.3700,0.1887
2022-02-08 00:00:00,0.0626,0.6762,36.3403,24.3712,0.0000,   NaN
2022-02-08 04:00:00,0.0436,0.5383,36.3199,24.1811,0.0000,   NaN
2022-02-08 08:00:00,0.0337,0.4776,36.2966,24.0621,19.0326,0.1985
2022-02-08 12:00:00,0.0156,0.4688,36.3272,24.1953,72.9136,0.1634
2022-02-08 16:00:00,0.0313,0.5292,36.3841,24.3844,65.1400,0.1657
2022-02-08 20:00:00,0.0471,0.5637,36.3199,24.5415,1.9884,0.1727
2022-02-09 00:00:00,0.0617,0.4104,36.2804,24.4017,0.0000,   NaN
2022-02-09 04:00:00,0.0439,0.3952,36.2759,24.2648,0.0000,   NaN
2022-02-09 08:00:00,0.0342,0.2931,36.2838,24.2036,17.2743,0.1849
2022-02-09 12:00:00,0.0048,0.4172,36.2889,24.2634,71.1648,0.1609
2022-02-09 16:00:00,0.0306,0.5108,36.2852,24.5222,66.7378,0.1727
2022-02-09 20:00:00,0.0800,0.5028,36.2870,24.3752,1.8554,0.1798
2022-02-10 00:00:00,0.0633,0.3455,36.2851,24.2323,0.0000,   NaN
2022-02-10 04:00:00,0.0470,0.3378,36.2850,24.1157,0.0000,   NaN
2022-02-10 08:00:00,0.0377,0.2500,36.2870,24.0134,19.3296,0.2079
2022-02-10 12:00:00,0.0356,0.1474,36.2891,24.1067,74.2734,0.1668
2022-02-10 16:00:00,0.0370,0.3853,36.3015,24.1814,60.8424,0.1545
2022-02-10 20:00:00,0.0182,0.4099,36.3042,24.3763,1.6651,0.1701
2022-02-11 00:00:00,0.0498,0.3050,36.3066,24.5132,0.0000,   NaN
2022-02-11 04:00:00,0.0533,0.3069,36.2981,24.3658,0.0000,   NaN
2022-02-11 08:00:00,0.0481,0.2873,36.2884,24.3069,16.7371,0.1862
2022-02-11 12:00:00,0.0407,0.2680,36.2787,24.2978,81.0514,0.1855
2022-02-11 16:00:00,0.0613,0.3487,36.2858,24.3386,64.7029,0.1689
2022-02-11 20:00:00,0.0348,0.4369,36.3265,24.4963,1.2484,0.1476
2022-02-12 00:00:00,0.0588,0.3351,36.3170,24.7358,0.0000,   NaN
2022-02-12 04:00:00,0.0441,0.3628,36.3036,24.4035,0.0000,   NaN
2022-02-12 08:00:00,0.0411,0.3022,36.2901,24.3670,15.6056,0.1751
2022-02-12 12:00:00,0.0316,0.4226,36.2834,24.3520,71.5616,0.1619
2022-02-12 16:00:00,0.0488,0.5904,36.2949,24.6227,66.2348,0.1692
2022-02-12 20:00:00,0.0717,0.7964,36.2664,24.4458,1.3726,0.1730
2022-02-13 00:00:00,0.0719,0.4697,36.2583,24.2940,0.0000,   NaN
2022-02-13 04:00:00,0.0487,0.3650,36.2555,24.1872,0.0000,   NaN
2022-02-13 08:00:00,0.0417,0.3285,36.2535,24.0905,17.3023,0.1995
2022-02-13 12:00:00,0.0304,0.2917,36.2482,24.1612,77.5389,0.1788
2022-02-13 16:00:00,0.0304,0.6034,36.2509,24.2129,63.6196,0.1661
2022-02-13 20:00:00,0.0699,0.5352,36.2372,24.4738,1.1585,0.1702
2022-02-14 00:00:00,0.0519,0.3588,36.2347,24.3088,0.0000,   NaN
2022-02-14 04:00:00,0.0394,0.3653,36.2384,24.2673,0.0000,   NaN
2022-02-14 08:00:00,0.0417,0.3154,36.2477,24.3037,13.5552,0.1650
2022-02-14 12:00:00,0.0312,0.2579,36.2360,24.2702,64.4282,0.1530
2022-02-14 16:00:00,0.0535,0.3210,36.2712,24.4408,53.2582,0.1434
2022-02-14 20:00:00,0.0128,0.2380,36.2651,24.4080,0.7591,0.1337
2022-02-15 00:00:00,0.0424,0.2138,36.2626,24.5088,0.0000,   NaN
2022-02-15 04:00:00,0.0379,0.1896,36.2342,24.3635,0.0000,   NaN
2022-02-15 08:00:00,0.0251,0.1458,36.2445,24.4262,11.1975,0.1408
2022-02-15 12:00:00,0.0151,0.1158,36.2795,24.6831,57.8816,0.1382
2022-02-15 16:00:00,0.0378,0.2661,36.2377,24.3523,51.7574,0.1393
2022-02-15 20:00:00,0.0442,0.1744,36.2481,24.4134,0.7105,0.1435
2022-02-16 00:00:00,0.0215,0.1293,36.2873,24.6967,0.0000,   NaN
2022-02-16 04:00:00,0.0719,0.1444,36.2858,24.8371,0.0000,   NaN
2022-02-16 08:00:00,0.0539,0.1258,36.2738,24.7941,14.6923,0.1796
2022-02-16 12:00:00,0.0332,0.1570,36.2840,24.8042,85.8181,0.1995
2022-02-16 16:00:00,0.0156,0.1815,36.3229,24.8600,76.6053,0.2039
2022-02-16 20:00:00,0.0232,0.3160,36.3114,25.1251,0.6849,0.1637
2022-02-17 00:00:00,0.0368,0.2336,36.2655,24.9004,0.0000,   NaN
2022-02-17 04:00:00,0.0454,0.3262,36.2569,24.7283,0.0000,   NaN
2022-02-17 08:00:00,0.0509,0.2394,36.2565,24.9107,14.7392,0.1825
2022-02-17 12:00:00,0.0369,0.1351,36.2541,25.0188,74.6473,0.1735
2022-02-17 16:00:00,0.0339,0.1760,36.2623,25.0002,74.9148,0.1987
2022-02-17 20:00:00,0.0219,0.2099,36.2704,24.9757,0.6233,0.1798
2022-02-18 00:00:00,0.0255,0.1940,36.2558,25.2798,0.0000,   NaN
2022-02-18 04:00:00,0.0502,0.2763,36.2438,24.9849,0.0000,   NaN
2022-02-18 08:00:00,0.0472,0.2500,36.2700,25.0307,13.7993,0.1680
2022-02-18 12:00:00,0.0494,0.1652,36.3188,25.3228,70.5582,0.1610
2022-02-18 16:00:00,0.0485,0.1971,36.3126,25.3433,63.7107,0.1662
2022-02-18 20:00:00,0.0469,0.1896,36.3175,25.3386,0.4595,0.1644
2022-02-19 00:00:00,0.0252,0.1576,36.3149,25.3515,0.0000,   NaN
2022-02-19 04:00:00,0.0410,0.1326,36.2938,25.2045,0.0000,   NaN
2022-02-19 08:00:00,0.0301,0.1429,36.2963,25.2634,13.2753,0.1636
2022-02-19 12:00:00,0.0368,0.1634,36.2928,25.1042,67.9957,0.1551
2022-02-19 16:00:00,0.0499,0.2978,36.3348,25.2594,54.8383,0.1429
2022-02-19 20:00:00,0.0203,0.4012,36.4270,25.6862,0.2677,0.1346
2022-02-20 00:00:00,0.0320,0.2523,36.3725,25.7339,0.0000,   NaN
2022-02-20 04:00:00,0.0449,0.2221,36.2965,25.2944,0.0000,   NaN
2022-02-20 08:00:00,0.0396,0.1964,36.2679,25.1623,11.9706,0.1551
2022-02-20 12:00:00,0.0352,0.1442,36.3080,25.4537,64.3764,0.1508
2022-02-20 16:00:00,0.0286,0.2727,36.3143,25.4262,54.8330,0.1471
2022-02-20 20:00:00,0.0083,0.1983,36.2739,25.2339,0.1737,0.1431
2022-02-21 00:00:00,0.0411,0.2856,36.2873,25.3508,0.0000,   NaN
2022-02-21 04:00:00,0.0525,0.2886,36.2245,25.0155,0.0000,   NaN
2022-02-21 08:00:00,0.0567,0.1619,36.2200,24.8600,11.1044,0.1500
2022-02-21 12:00:00,0.0452,0.0861,36.3414,25.3326,60.2645,0.1436
2022-02-21 16:00:00,0.0374,0.2357,36.3438,25.3733,53.6674,0.1456
2022-02-21 20:00:00,0.0029,0.3032,36.3247,25.3156,0.0901,0.1414
2022-02-22 00:00:00,0.0491,0.1853,36.3934,25.7499,0.0000,   NaN
2022-02-22 04:00:00,0.0339,0.1618,36.3552,25.4376,0.0000,   NaN
2022-02-22 08:00:00,0.0260,0.1445,36.3683,25.4011,11.3351,0.1539
2022-02-22 12:00:00,0.0198,0.2983,36.3350,25.3007,61.2674,0.1453
2022-02-22 16:00:00,0.0321,0.4594,36.4071,25.7998,53.0333,0.1431
2022-02-22 20:00:00,0.0687,0.6210,36.3827,25.6108,0.0177,0.1528
2022-02-23 00:00:00,0.0530,0.4500,36.3716,25.4541,0.0000,   NaN
2022-02-23 04:00:00,0.0430,0.3626,36.3712,25.3402,0.0000,   NaN
2022-02-23 08:00:00,0.0393,0.3225,36.3669,25.2548,11.1143,0.1553
2022-02-23 12:00:00,0.0192,0.2739,36.3581,25.2833,52.8746,0.1444
2022-02-23 16:00:00,0.0482,0.2655,36.3000,25.2077,50.5078,0.1425
2022-02-23 20:00:00,0.0496,0.3237,36.2783,25.1628,0.0000,   NaN
