Date,EXTC,wave height,wave period,wave direction
2022-02-03 08:00:00,0.2346,0.3955,3.1724,4.9828
2022-02-03 12:00:00,0.2325,0.2904,2.9225,330.3489
2022-02-03 16:00:00,0.2322,0.1682,2.5967,354.2667
2022-02-03 20:00:00,0.2287,0.0737,2.4542,349.0952
2022-02-04 00:00:00,0.2312,0.1501,1.8133,22.4957
2022-02-04 04:00:00,0.2326,0.1955,2.0318,19.3121
2022-02-04 08:00:00,0.2309,0.2407,2.3123,6.5297
2022-02-04 12:00:00,0.2343,0.1936,2.6551,338.2798
2022-02-04 16:00:00,0.2391,0.2124,9.2847,267.2315
2022-02-04 20:00:00,0.2395,0.0666,15.1686,316.3222
2022-02-05 00:00:00,0.2339,0.0781,15.0640,317.2546
2022-02-05 04:00:00,0.2363,0.0961,14.2935,317.8026
2022-02-05 08:00:00,0.2356,0.1103,13.8242,318.3773
2022-02-05 12:00:00,0.2373,0.1624,13.7361,317.2060
2022-02-05 16:00:00,0.2351,0.1470,13.7579,305.9310
2022-02-05 20:00:00,0.2331,0.1329,13.6384,320.3886
2022-02-06 00:00:00,0.2327,0.1306,13.1848,319.9238
2022-02-06 04:00:00,0.2340,0.1318,12.7907,319.7634
2022-02-06 08:00:00,0.2336,0.1581,12.9206,303.9622
2022-02-06 12:00:00,0.2351,0.2420,13.1507,279.7646
2022-02-06 16:00:00,0.2388,0.3966,12.9825,287.9630
2022-02-06 20:00:00,0.2402,0.4499,10.9370,269.6166
2022-02-07 00:00:00,0.2376,0.4849,9.0720,278.1653
2022-02-07 04:00:00,0.2365,0.4804,9.9639,278.2899
2022-02-07 08:00:00,0.2377,0.5036,10.1459,274.0897
2022-02-07 12:00:00,0.2482,0.4462,10.6274,277.3363
2022-02-07 16:00:00,0.2597,0.4178,10.9635,279.7302
2022-02-07 20:00:00,0.2597,0.3717,11.1820,286.7267
2022-02-08 00:00:00,0.2507,0.2953,11.5161,314.9152
2022-02-08 04:00:00,0.2466,0.2824,11.8952,322.6200
2022-02-08 08:00:00,0.2452,0.2752,11.9153,322.9022
2022-02-08 12:00:00,0.2566,0.2940,11.8822,311.8323
2022-02-08 16:00:00,0.2669,0.3205,11.6810,294.3684
2022-02-08 20:00:00,0.2756,0.3018,11.3336,289.0989
2022-02-09 00:00:00,0.2650,0.2271,11.2542,319.7001
2022-02-09 04:00:00,0.2607,0.2040,11.2548,322.6486
2022-02-09 08:00:00,0.2585,0.1885,11.0931,323.1615
2022-02-09 12:00:00,0.2625,0.1970,10.6903,308.9138
2022-02-09 16:00:00,0.2702,0.2813,10.4311,256.8672
2022-02-09 20:00:00,0.2648,0.2427,10.3800,269.2385
2022-02-10 00:00:00,0.2484,0.1852,10.2742,309.1053
2022-02-10 04:00:00,0.2405,0.1671,9.9512,323.3453
2022-02-10 08:00:00,0.2391,0.1896,10.3041,347.5496
2022-02-10 12:00:00,0.2462,0.1405,10.4692,323.9074
2022-02-10 16:00:00,0.2637,0.2002,15.4334,289.6071
2022-02-10 20:00:00,0.2661,0.2062,15.5729,303.0558
2022-02-11 00:00:00,0.2624,0.2058,15.0844,320.7330
2022-02-11 04:00:00,0.2599,0.2090,14.9562,321.3199
2022-02-11 08:00:00,0.2587,0.2066,14.8767,321.1368
2022-02-11 12:00:00,0.2525,0.2026,14.6614,320.8430
2022-02-11 16:00:00,0.2581,0.2373,14.3941,301.8871
2022-02-11 20:00:00,0.2632,0.2431,13.9570,291.8163
2022-02-12 00:00:00,0.2540,0.2079,13.7191,318.7219
2022-02-12 04:00:00,0.2475,0.1968,13.7000,321.8267
2022-02-12 08:00:00,0.2408,0.1931,13.6646,322.0457
2022-02-12 12:00:00,0.2459,0.2123,13.6809,310.6544
2022-02-12 16:00:00,0.2486,0.3103,13.6467,262.2495
2022-02-12 20:00:00,0.2402,0.3382,13.3249,257.0716
2022-02-13 00:00:00,0.2321,0.2354,12.5078,312.7740
2022-02-13 04:00:00,0.2279,0.2306,12.3335,322.4653
2022-02-13 08:00:00,0.2305,0.2235,12.2554,322.9375
2022-02-13 12:00:00,0.2551,0.2109,12.2000,322.3326
2022-02-13 16:00:00,0.2866,0.2947,12.4591,275.5792
2022-02-13 20:00:00,0.2900,0.2584,12.4422,295.3195
2022-02-14 00:00:00,0.2850,0.2350,12.3709,321.6368
2022-02-14 04:00:00,0.2798,0.2372,12.2604,322.2823
2022-02-14 08:00:00,0.2822,0.2308,12.2985,328.0830
2022-02-14 12:00:00,0.2982,0.1981,12.2435,322.8020
2022-02-14 16:00:00,0.3120,0.1840,12.4241,322.7914
2022-02-14 20:00:00,0.2996,0.1684,12.4297,322.6254
2022-02-15 00:00:00,0.2885,0.1923,11.9415,332.0400
2022-02-15 04:00:00,0.2836,0.1655,11.1203,323.8539
2022-02-15 08:00:00,0.2848,0.1392,11.3867,323.3231
2022-02-15 12:00:00,0.2873,0.1198,11.7580,321.3871
2022-02-15 16:00:00,0.2797,0.1357,12.3297,297.1081
2022-02-15 20:00:00,0.2896,0.1152,12.3485,317.5488
2022-02-16 00:00:00,0.2901,0.1272,12.0820,319.5580
2022-02-16 04:00:00,0.2926,0.1318,10.4718,320.5200
2022-02-16 08:00:00,0.2949,0.1279,10.4910,322.2663
2022-02-16 12:00:00,0.3008,0.1135,11.2558,314.3197
2022-02-16 16:00:00,0.2998,0.1140,11.2073,299.9420
2022-02-16 20:00:00,0.2869,0.1587,10.7358,281.5228
2022-02-17 00:00:00,0.2752,0.1663,8.8912,348.1101
2022-02-17 04:00:00,0.2721,0.2434,11.7941,75.3611
2022-02-17 08:00:00,0.2753,0.1931,16.5065,350.6097
2022-02-17 12:00:00,0.2813,0.1396,16.3906,326.5045
2022-02-17 16:00:00,0.2882,0.1597,15.6485,289.9758
2022-02-17 20:00:00,0.2790,0.1425,15.2795,317.8307
2022-02-18 00:00:00,0.2752,0.1457,15.1475,319.5760
2022-02-18 04:00:00,0.2796,0.2946,15.0491,21.1677
2022-02-18 08:00:00,0.2813,0.3115,14.6793,11.9200
2022-02-18 12:00:00,0.2890,0.2150,13.9763,342.2146
2022-02-18 16:00:00,0.2969,0.1607,13.8088,299.4520
2022-02-18 20:00:00,0.2964,0.1234,13.7711,319.3753
2022-02-19 00:00:00,0.2903,0.1233,13.6897,319.9545
2022-02-19 04:00:00,0.2956,0.1269,13.6269,319.7469
2022-02-19 08:00:00,0.2970,0.1322,13.7358,319.1459
2022-02-19 12:00:00,0.3001,0.1395,14.3907,319.5404
2022-02-19 16:00:00,0.3007,0.1878,14.5638,285.3683
2022-02-19 20:00:00,0.2837,0.2025,14.0419,274.4592
2022-02-20 00:00:00,0.2763,0.1670,13.7855,319.7432
2022-02-20 04:00:00,0.2744,0.1686,13.4790,321.9188
2022-02-20 08:00:00,0.2726,0.1541,12.9971,322.3080
2022-02-20 12:00:00,0.2757,0.1376,12.6102,321.7563
2022-02-20 16:00:00,0.2804,0.2015,12.6258,266.7408
2022-02-20 20:00:00,0.2795,0.1359,12.5550,318.6206
2022-02-21 00:00:00,0.2708,0.2013,12.4150,73.5821
2022-02-21 04:00:00,0.2716,0.2684,11.3736,23.1666
2022-02-21 08:00:00,0.2784,0.1617,11.4830,347.9330
2022-02-21 12:00:00,0.2888,0.1090,11.4103,329.3846
2022-02-21 16:00:00,0.2958,0.1404,11.3464,263.0764
2022-02-21 20:00:00,0.2878,0.1381,11.1994,244.9622
2022-02-22 00:00:00,0.2796,0.1013,10.7575,296.6807
2022-02-22 04:00:00,0.2787,0.0959,10.8275,317.1426
2022-02-22 08:00:00,0.2762,0.1065,11.6990,319.2145
2022-02-22 12:00:00,0.2850,0.1540,12.6424,284.8262
2022-02-22 16:00:00,0.2885,0.2620,13.4115,247.6920
2022-02-22 20:00:00,0.2780,0.2922,11.9411,245.3202
2022-02-23 00:00:00,0.2653,0.2084,8.7759,286.7312
2022-02-23 04:00:00,0.2576,0.1944,8.9550,302.4188
2022-02-23 08:00:00,0.2559,0.1720,10.5876,318.1139
2022-02-23 12:00:00,0.2592,0.1782,11.4263,322.2566
2022-02-23 16:00:00,0.2641,0.1820,11.5365,320.8276
2022-02-23 20:00:00,0.2659,0.1998,11.3319,322.0972
2022-02-24 00:00:00,0.2634,0.1970,11.2272,326.1503
2022-02-24 04:00:00,0.2620,0.2146,10.8671,282.8385
2022-02-24 08:00:00,0.2626,0.1484,10.4890,324.4427
2022-02-24 12:00:00,0.2690,0.1223,10.3781,322.9637
2022-02-24 16:00:00,0.2817,0.1801,10.4239,278.8829
2022-02-24 20:00:00,0.2969,0.1565,11.3208,306.4633
2022-02-25 00:00:00,0.2920,0.1653,11.3481,320.8477
2022-02-25 04:00:00,0.2935,0.1618,11.5411,321.9991
2022-02-25 08:00:00,0.3000,0.1422,12.3742,322.0168
2022-02-25 12:00:00,0.3017,0.1586,12.4308,305.9358
2022-02-25 16:00:00,0.3005,0.2161,12.4684,268.6045
2022-02-25 20:00:00,0.2990,0.2808,11.6960,248.6940
2022-02-26 00:00:00,0.2897,0.2453,9.4275,280.5395
2022-02-26 04:00:00,0.2801,0.2246,9.7027,295.1014
2022-02-26 08:00:00,0.2755,0.1898,10.2054,308.4616
2022-02-26 12:00:00,0.2768,0.2775,10.2619,265.0896
2022-02-26 16:00:00,0.2784,0.3401,9.4016,247.6493
2022-02-26 20:00:00,0.2758,0.2098,8.5992,294.0200
2022-02-27 00:00:00,0.2708,0.1863,9.3655,317.2811
2022-02-27 04:00:00,0.2673,0.1665,9.1228,323.9554
2022-02-27 08:00:00,0.2663,0.1329,9.6988,323.4950
2022-02-27 12:00:00,0.2718,0.1176,10.5792,321.4822
2022-02-27 16:00:00,0.2761,0.2583,11.0343,256.0617
2022-02-27 20:00:00,0.2752,0.1435,10.4015,320.5355
2022-02-28 00:00:00,0.2733,0.1567,10.4968,343.9750
2022-02-28 04:00:00,0.2719,0.1434,10.4232,327.0018
2022-02-28 08:00:00,0.2710,0.1191,11.4784,322.4646
2022-02-28 12:00:00,0.2750,0.1005,12.3949,320.4755
2022-02-28 16:00:00,0.2852,0.1965,12.5624,255.0891
2022-02-28 20:00:00,0.2829,0.2061,12.9403,254.2483
2022-03-01 00:00:00,0.2792,0.2156,13.6474,276.1555
2022-03-01 04:00:00,0.2751,0.2206,14.1849,288.9084
2022-03-01 08:00:00,0.2716,0.2372,14.8492,293.0402
2022-03-01 12:00:00,0.2719,0.2544,14.6676,299.7297
2022-03-01 16:00:00,0.2747,0.3615,13.5079,275.1403
2022-03-01 20:00:00,0.2749,0.3403,12.4082,276.4910
2022-03-02 00:00:00,0.2682,0.2430,13.5715,310.9470
2022-03-02 04:00:00,0.2606,0.2192,13.6346,321.6368
2022-03-02 08:00:00,0.2595,0.2281,13.5271,321.7770
2022-03-02 12:00:00,0.2670,0.2359,13.4037,321.1672
2022-03-02 16:00:00,0.2750,0.3584,13.0863,265.6964
2022-03-02 20:00:00,0.2770,0.3274,12.4916,268.5134
2022-03-03 00:00:00,0.2751,0.2361,12.3833,315.2113
2022-03-03 04:00:00,0.2718,0.2215,12.4552,322.3156
2022-03-03 08:00:00,0.2692,0.2088,12.6069,322.9916
2022-03-03 12:00:00,0.2738,0.1938,12.6957,322.8157
2022-03-03 16:00:00,0.2813,0.3210,12.6662,260.7627
2022-03-03 20:00:00,0.2757,0.3060,12.6612,263.8353
2022-03-04 00:00:00,0.2668,0.2097,12.4748,312.8182
2022-03-04 04:00:00,0.2611,0.1998,12.7779,327.6688
2022-03-04 08:00:00,0.2578,0.1773,13.0814,330.3153
2022-03-04 12:00:00,0.2616,0.1521,12.6449,323.5059
2022-03-04 16:00:00,0.2750,0.2487,12.5988,265.0785
2022-03-04 20:00:00,0.2777,0.1923,12.6046,292.5008
2022-03-05 00:00:00,0.2743,0.1802,12.5456,320.2241
2022-03-05 04:00:00,0.2696,0.1961,12.8793,326.0064
2022-03-05 08:00:00,0.2680,0.2831,13.9317,9.5927
2022-03-05 12:00:00,0.2738,0.2040,14.4045,330.7614
2022-03-05 16:00:00,0.2826,0.2312,14.1629,290.7445
2022-03-05 20:00:00,0.2870,0.2010,13.9252,304.1485
2022-03-06 00:00:00,0.2743,0.1833,13.7412,321.4168
2022-03-06 04:00:00,0.2694,0.2037,13.7265,337.0151
2022-03-06 08:00:00,0.2665,0.3124,13.6764,7.3505
2022-03-06 12:00:00,0.2668,0.1957,13.6556,333.1180
2022-03-06 16:00:00,0.2650,0.1943,13.7034,278.7165
2022-03-06 20:00:00,0.2679,0.1644,13.6711,294.6316
2022-03-07 00:00:00,0.2500,0.1535,13.4631,320.2455
2022-03-07 04:00:00,0.2397,0.2587,12.9961,36.7350
2022-03-07 08:00:00,0.2338,0.2657,12.6277,25.6918
2022-03-07 12:00:00,0.2462,0.1568,12.5883,344.5566
2022-03-07 16:00:00,0.2323,0.1095,12.5858,321.7749
2022-03-07 20:00:00,0.2347,0.1069,12.6145,319.0457
2022-03-08 00:00:00,0.2273,0.1207,12.6285,330.7127
2022-03-08 04:00:00,0.2206,0.2979,11.9660,35.9999
2022-03-08 08:00:00,0.2166,0.3300,4.9336,23.7216
2022-03-08 12:00:00,0.2186,0.1788,13.7977,351.3749
2022-03-08 16:00:00,0.2147,0.1450,13.8492,287.6456
2022-03-08 20:00:00,0.2170,0.1086,13.7763,307.9441
2022-03-09 00:00:00,0.2161,0.1051,13.7642,318.5203
2022-03-09 04:00:00,0.2132,0.1697,13.6115,60.6788
2022-03-09 08:00:00,0.2118,0.2672,12.3883,10.6117
2022-03-09 12:00:00,0.2171,0.1652,12.6383,341.4725
2022-03-09 16:00:00,0.2234,0.1363,12.5606,287.0479
2022-03-09 20:00:00,0.2233,0.0825,12.5531,316.6108
2022-03-10 00:00:00,0.2192,0.0837,12.5094,318.0986
2022-03-10 04:00:00,0.2159,0.1584,12.4616,30.6954
2022-03-10 08:00:00,0.2142,0.2146,12.0455,11.6115
2022-03-10 12:00:00,0.2176,0.1242,12.3109,339.3279
2022-03-10 16:00:00,0.2246,0.1233,12.1243,283.1654
2022-03-10 20:00:00,0.2230,0.0758,11.9055,315.7740
2022-03-11 00:00:00,0.2172,0.0771,11.9003,318.3959
2022-03-11 04:00:00,0.2159,0.0770,11.9617,318.6380
2022-03-11 08:00:00,0.2189,0.1341,12.1325,352.3406
2022-03-11 12:00:00,0.2225,0.1189,11.9762,330.3210
2022-03-11 16:00:00,0.2294,0.1015,11.6206,300.4445
2022-03-11 20:00:00,0.2315,0.0699,11.4819,318.9290
2022-03-12 00:00:00,0.2274,0.0720,11.4196,318.7208
2022-03-12 04:00:00,0.2295,0.0844,11.4048,321.0538
2022-03-12 08:00:00,0.2293,0.2388,6.3226,345.4618
