Date,EXTC,wave height,wave period,wave direction
2022-02-03 08:00:00,0.2063,0.2441,3.1329,23.0178
2022-02-03 12:00:00,0.2030,0.1668,3.0110,2.8160
2022-02-03 16:00:00,0.2019,0.0782,2.6584,331.5431
2022-02-03 20:00:00,0.1982,0.0666,5.9179,289.3995
2022-02-04 00:00:00,0.1968,0.1028,4.8913,276.2666
2022-02-04 04:00:00,0.1945,0.0993,4.8778,287.6951
2022-02-04 08:00:00,0.1942,0.0996,16.7916,322.4821
2022-02-04 12:00:00,0.1955,0.1353,16.5418,312.9740
2022-02-04 16:00:00,0.1963,0.3487,14.8341,255.8727
2022-02-04 20:00:00,0.2034,0.2893,15.1772,268.8397
2022-02-05 00:00:00,0.2022,0.2838,15.0692,279.9811
2022-02-05 04:00:00,0.1995,0.3383,14.2944,280.6167
2022-02-05 08:00:00,0.1971,0.3826,13.8662,280.4043
2022-02-05 12:00:00,0.1950,0.4179,13.7805,281.1148
2022-02-05 16:00:00,0.1911,0.4815,13.7846,275.8835
2022-02-05 20:00:00,0.1975,0.4669,13.6788,275.8642
2022-02-06 00:00:00,0.1958,0.4422,13.2748,279.3831
2022-02-06 04:00:00,0.1935,0.4469,12.9191,279.3840
2022-02-06 08:00:00,0.1915,0.4766,13.0032,277.2278
2022-02-06 12:00:00,0.1957,0.6091,13.2221,271.1332
2022-02-06 16:00:00,0.1983,0.8810,12.8211,271.6307
2022-02-06 20:00:00,0.2004,1.1187,11.2760,258.7286
2022-02-07 00:00:00,0.2023,1.1400,9.3789,264.5771
2022-02-07 04:00:00,0.2015,1.2305,10.0352,264.5279
2022-02-07 08:00:00,0.2021,1.1374,10.7250,264.6510
2022-02-07 12:00:00,0.2054,1.1093,10.9765,264.0239
2022-02-07 16:00:00,0.2148,1.0681,11.2149,264.7088
2022-02-07 20:00:00,0.2202,1.0350,11.4210,265.2811
2022-02-08 00:00:00,0.2243,0.9702,11.8174,269.3045
2022-02-08 04:00:00,0.2428,0.9263,12.2148,274.2328
2022-02-08 08:00:00,0.2594,0.8957,12.2468,275.0067
2022-02-08 12:00:00,0.2629,0.8883,12.2443,272.8790
2022-02-08 16:00:00,0.2483,0.9079,11.9894,267.8289
2022-02-08 20:00:00,0.2477,0.8743,11.5044,264.0857
2022-02-09 00:00:00,0.2565,0.7687,11.4123,272.0343
2022-02-09 04:00:00,0.2643,0.7023,11.3884,270.7677
2022-02-09 08:00:00,0.2741,0.6290,11.2579,275.1757
2022-02-09 12:00:00,0.2787,0.6997,10.8464,256.8943
2022-02-09 16:00:00,0.2662,0.7606,10.4491,249.7489
2022-02-09 20:00:00,0.2804,0.7450,10.3971,253.0529
2022-02-10 00:00:00,0.2900,0.6604,10.3262,265.0542
2022-02-10 04:00:00,0.3019,0.5638,10.1381,275.9682
2022-02-10 08:00:00,0.3069,0.5270,10.4008,283.9886
2022-02-10 12:00:00,0.3070,0.4564,10.6559,277.8906
2022-02-10 16:00:00,0.3039,0.6867,15.5063,257.2140
2022-02-10 20:00:00,0.2977,0.7386,15.6147,261.7596
2022-02-11 00:00:00,0.2963,0.7024,15.1572,275.4406
2022-02-11 04:00:00,0.2948,0.7018,15.0654,276.6832
2022-02-11 08:00:00,0.2938,0.6830,15.0156,278.2361
2022-02-11 12:00:00,0.2925,0.6780,14.8429,278.2255
2022-02-11 16:00:00,0.2869,0.7263,14.5373,271.5515
2022-02-11 20:00:00,0.2852,0.7653,14.0256,264.1944
2022-02-12 00:00:00,0.2795,0.7021,13.8267,273.2912
2022-02-12 04:00:00,0.2796,0.6971,13.7790,270.0410
2022-02-12 08:00:00,0.2806,0.6537,13.7617,275.0403
2022-02-12 12:00:00,0.2809,0.7360,13.7660,261.4982
2022-02-12 16:00:00,0.2803,0.8380,13.6886,253.7990
2022-02-12 20:00:00,0.2796,0.9498,13.4033,250.3794
2022-02-13 00:00:00,0.2786,0.8109,12.6102,269.7201
2022-02-13 04:00:00,0.2790,0.7602,12.5006,275.5857
2022-02-13 08:00:00,0.2776,0.7213,12.4834,276.6708
2022-02-13 12:00:00,0.2744,0.6898,12.4772,277.3597
2022-02-13 16:00:00,0.2749,0.8664,12.5291,255.9359
2022-02-13 20:00:00,0.2756,0.8270,12.5210,263.4899
2022-02-14 00:00:00,0.2750,0.7962,12.5420,275.0782
2022-02-14 04:00:00,0.2738,0.7885,12.5153,275.9135
2022-02-14 08:00:00,0.2713,0.7180,12.5294,277.0303
2022-02-14 12:00:00,0.2696,0.6514,12.5412,278.1274
2022-02-14 16:00:00,0.2684,0.6943,12.5415,264.7726
2022-02-14 20:00:00,0.2671,0.5835,12.4980,277.6935
2022-02-15 00:00:00,0.2658,0.5601,12.0784,278.8629
2022-02-15 04:00:00,0.2591,0.5329,11.3144,277.7441
2022-02-15 08:00:00,0.2470,0.4481,11.4818,278.5451
2022-02-15 12:00:00,0.2172,0.3967,11.8977,279.1749
2022-02-15 16:00:00,0.2114,0.5285,12.3537,248.2409
2022-02-15 20:00:00,0.1997,0.4715,12.3692,262.7937
2022-02-16 00:00:00,0.1929,0.4418,12.1601,277.1571
2022-02-16 04:00:00,0.1735,0.4588,10.5908,277.2929
2022-02-16 08:00:00,0.1646,0.4307,10.5666,277.4076
2022-02-16 12:00:00,0.1665,0.4141,11.3067,265.5447
2022-02-16 16:00:00,0.1717,0.4595,11.2195,250.9620
2022-02-16 20:00:00,0.1764,0.5115,10.7779,255.7054
2022-02-17 00:00:00,0.1769,0.5296,8.9451,274.2768
2022-02-17 04:00:00,0.1759,0.5553,11.8593,281.8898
2022-02-17 08:00:00,0.1730,0.5081,16.5376,288.5416
2022-02-17 12:00:00,0.1544,0.4293,16.4190,281.5228
2022-02-17 16:00:00,0.1503,0.5223,15.6508,264.9284
2022-02-17 20:00:00,0.1456,0.5415,15.3078,266.4382
2022-02-18 00:00:00,0.1499,0.4952,15.1776,279.5580
2022-02-18 04:00:00,0.1454,0.4879,15.0946,280.0536
2022-02-18 08:00:00,0.1410,0.5114,14.8472,283.8961
2022-02-18 12:00:00,0.1379,0.4561,14.0427,281.2958
2022-02-18 16:00:00,0.1391,0.4586,13.8619,270.5818
2022-02-18 20:00:00,0.1353,0.4845,13.7875,265.8618
2022-02-19 00:00:00,0.1335,0.4316,13.7071,277.5887
2022-02-19 04:00:00,0.1354,0.4276,13.6801,279.5635
2022-02-19 08:00:00,0.1354,0.4471,13.8057,279.7606
2022-02-19 12:00:00,0.1337,0.4840,14.5165,277.0529
2022-02-19 16:00:00,0.1341,0.6107,14.6021,258.4926
2022-02-19 20:00:00,0.1358,0.6909,14.0448,250.5159
2022-02-20 00:00:00,0.1358,0.5995,13.8258,272.8821
2022-02-20 04:00:00,0.1360,0.5627,13.5639,277.6624
2022-02-20 08:00:00,0.1354,0.5192,13.0478,278.4578
2022-02-20 12:00:00,0.1321,0.4579,12.7245,279.6169
2022-02-20 16:00:00,0.1334,0.5854,12.6378,255.5190
2022-02-20 20:00:00,0.1340,0.5066,12.5710,272.3947
2022-02-21 00:00:00,0.1319,0.4950,12.4551,281.3699
2022-02-21 04:00:00,0.1300,0.5043,11.4594,288.0343
2022-02-21 08:00:00,0.1287,0.4369,11.5067,290.4178
2022-02-21 12:00:00,0.1320,0.3233,11.4435,279.7423
2022-02-21 16:00:00,0.1349,0.4564,11.2777,239.1760
2022-02-21 20:00:00,0.1403,0.5122,10.6833,230.4546
2022-02-22 00:00:00,0.1589,0.4135,10.7577,250.0363
2022-02-22 04:00:00,0.1792,0.3978,10.8148,261.4895
2022-02-22 08:00:00,0.1989,0.4131,11.7129,268.3512
2022-02-22 12:00:00,0.1984,0.5464,12.6392,248.4565
2022-02-22 16:00:00,0.1761,0.7101,13.3884,244.7361
2022-02-22 20:00:00,0.1725,0.8080,11.9575,245.7793
2022-02-23 00:00:00,0.1927,0.7379,8.7293,254.0180
2022-02-23 04:00:00,0.2383,0.6771,9.0479,262.2185
2022-02-23 08:00:00,0.2638,0.6313,10.6777,267.7908
2022-02-23 12:00:00,0.2553,0.6248,11.5304,273.5808
2022-02-23 16:00:00,0.2219,0.6965,11.5841,268.0210
2022-02-23 20:00:00,0.2152,0.6878,11.4366,275.6113
2022-02-24 00:00:00,0.2119,0.6683,11.3170,276.3527
2022-02-24 04:00:00,0.2202,0.6275,11.0261,277.3400
2022-02-24 08:00:00,0.2401,0.4993,10.6623,278.1295
2022-02-24 12:00:00,0.2445,0.4170,10.4590,278.3893
2022-02-24 16:00:00,0.2447,0.6409,10.1697,247.8632
2022-02-24 20:00:00,0.2413,0.6381,11.3326,257.2719
2022-02-25 00:00:00,0.2395,0.5812,11.4164,275.6135
2022-02-25 04:00:00,0.2374,0.5615,11.7134,275.7729
2022-02-25 08:00:00,0.2405,0.4968,12.4567,276.0253
2022-02-25 12:00:00,0.2422,0.4620,12.5084,273.2185
2022-02-25 16:00:00,0.2318,0.6051,12.4858,256.9392
2022-02-25 20:00:00,0.2289,0.7832,11.7550,248.2599
2022-02-26 00:00:00,0.2273,0.8168,9.4232,256.0496
2022-02-26 04:00:00,0.2265,0.7420,9.8123,262.9900
2022-02-26 08:00:00,0.2251,0.6551,10.3101,265.7034
2022-02-26 12:00:00,0.2254,0.7942,10.2374,247.7596
2022-02-26 16:00:00,0.2280,0.9057,9.0919,245.0824
2022-02-26 20:00:00,0.2305,0.7417,8.5369,259.0164
2022-02-27 00:00:00,0.2377,0.6730,9.4189,269.4811
2022-02-27 04:00:00,0.2500,0.6067,9.2836,271.4132
2022-02-27 08:00:00,0.2743,0.5110,9.8174,265.9866
2022-02-27 12:00:00,0.2688,0.5363,10.5880,259.1501
2022-02-27 16:00:00,0.2613,0.7716,10.4113,243.2939
2022-02-27 20:00:00,0.2626,0.5596,10.3292,270.7814
2022-02-28 00:00:00,0.2559,0.5035,10.5333,276.5013
2022-02-28 04:00:00,0.2558,0.4872,10.5246,278.8931
2022-02-28 08:00:00,0.2543,0.4069,11.6049,279.1649
2022-02-28 12:00:00,0.2500,0.3532,12.4513,275.0831
2022-02-28 16:00:00,0.2532,0.5709,12.5109,246.8332
2022-02-28 20:00:00,0.2472,0.6367,12.9318,247.0251
2022-03-01 00:00:00,0.2483,0.6918,13.6696,256.6946
2022-03-01 04:00:00,0.2480,0.6852,14.2401,265.1546
2022-03-01 08:00:00,0.2459,0.7180,14.9076,267.0005
2022-03-01 12:00:00,0.2458,0.7511,14.7975,273.6263
2022-03-01 16:00:00,0.2476,0.9507,13.6329,261.1285
2022-03-01 20:00:00,0.2505,0.9506,12.5577,260.5104
2022-03-02 00:00:00,0.2487,0.8255,13.6888,266.7003
2022-03-02 04:00:00,0.2454,0.7416,13.7435,274.6708
2022-03-02 08:00:00,0.2556,0.7535,13.6647,274.9496
2022-03-02 12:00:00,0.2717,0.8578,13.5393,264.1653
2022-03-02 16:00:00,0.2716,0.9684,13.1917,255.6706
2022-03-02 20:00:00,0.2715,0.9640,12.5767,254.6009
2022-03-03 00:00:00,0.2912,0.8320,12.4850,267.8000
2022-03-03 04:00:00,0.2969,0.7519,12.5987,273.9644
2022-03-03 08:00:00,0.2913,0.6759,12.8223,276.9167
2022-03-03 12:00:00,0.2804,0.6814,12.8816,268.2299
2022-03-03 16:00:00,0.2784,0.8499,12.7065,251.7996
2022-03-03 20:00:00,0.2809,0.8661,12.7050,252.4585
2022-03-04 00:00:00,0.2951,0.7516,12.5604,266.5382
2022-03-04 04:00:00,0.3007,0.6540,12.9374,277.6801
2022-03-04 08:00:00,0.3029,0.5576,13.1918,280.1958
2022-03-04 12:00:00,0.3006,0.4896,12.7416,279.4359
2022-03-04 16:00:00,0.2960,0.6874,12.6226,254.3510
2022-03-04 20:00:00,0.2919,0.6714,12.6313,257.3990
2022-03-05 00:00:00,0.2944,0.6325,12.6105,274.3154
2022-03-05 04:00:00,0.2942,0.6372,12.9505,277.5846
2022-03-05 08:00:00,0.2955,0.6579,13.9963,281.9463
2022-03-05 12:00:00,0.2971,0.6114,14.5524,280.2424
2022-03-05 16:00:00,0.2994,0.6810,14.2571,268.7470
2022-03-05 20:00:00,0.2976,0.6804,13.9793,265.8813
2022-03-06 00:00:00,0.3012,0.6131,13.8334,277.3574
2022-03-06 04:00:00,0.3050,0.5905,13.7736,278.8073
2022-03-06 08:00:00,0.3036,0.5607,13.7804,282.1416
2022-03-06 12:00:00,0.2991,0.5051,13.7636,280.0005
2022-03-06 16:00:00,0.2822,0.5881,13.7301,256.3108
2022-03-06 20:00:00,0.2828,0.5989,13.6881,257.0211
2022-03-07 00:00:00,0.2845,0.5414,13.5144,276.5490
2022-03-07 04:00:00,0.2820,0.5145,13.0280,278.8080
2022-03-07 08:00:00,0.2756,0.5262,12.6685,286.6282
2022-03-07 12:00:00,0.2723,0.4321,12.6326,282.0928
2022-03-07 16:00:00,0.2653,0.3630,12.6347,279.7660
2022-03-07 20:00:00,0.2635,0.3853,12.6392,277.4229
2022-03-08 00:00:00,0.2626,0.3739,12.6408,279.4293
2022-03-08 04:00:00,0.2608,0.4508,12.8566,307.4033
2022-03-08 08:00:00,0.2594,0.3787,13.8028,121.6456
2022-03-08 12:00:00,0.2529,0.3638,13.8706,284.4564
2022-03-08 16:00:00,0.2402,0.3923,13.8702,262.9994
2022-03-08 20:00:00,0.2352,0.4767,13.7828,249.1291
2022-03-09 00:00:00,0.2405,0.3715,13.7790,278.0203
2022-03-09 04:00:00,0.2371,0.3448,13.6498,280.2439
2022-03-09 08:00:00,0.2298,0.3419,13.1820,280.5924
2022-03-09 12:00:00,0.2258,0.3229,12.6761,282.2331
2022-03-09 16:00:00,0.2215,0.3438,12.5776,263.5287
2022-03-09 20:00:00,0.2189,0.3762,12.5617,253.4767
2022-03-10 00:00:00,0.2188,0.3065,12.5303,276.2131
2022-03-10 04:00:00,0.2147,0.2911,12.4859,279.8854
2022-03-10 08:00:00,0.2117,0.2826,12.4141,280.0620
2022-03-10 12:00:00,0.2114,0.2796,12.3462,280.3983
2022-03-10 16:00:00,0.2084,0.3293,12.1563,262.8800
2022-03-10 20:00:00,0.2124,0.3455,11.9233,254.3955
2022-03-11 00:00:00,0.2156,0.2768,11.9225,277.5845
2022-03-11 04:00:00,0.2135,0.2680,11.9868,279.5555
2022-03-11 08:00:00,0.2122,0.2621,12.1685,279.4664
2022-03-11 12:00:00,0.2140,0.2604,12.0238,280.2149
2022-03-11 16:00:00,0.2050,0.2834,11.6479,275.1199
2022-03-11 20:00:00,0.1950,0.2793,11.4940,271.8762
2022-03-12 00:00:00,0.1941,0.2591,11.4334,278.5652
2022-03-12 04:00:00,0.1827,0.2606,11.4221,279.6710
2022-03-12 08:00:00,0.1746,0.3284,11.3963,294.9888
