Date,EXTC,wave height,wave period,wave direction
2022-01-12 16:00:00,0.1800,0.5349,10.6046,255.1097
2022-01-12 20:00:00,0.1811,0.6411,10.0268,256.1384
2022-01-13 00:00:00,0.1827,0.8025,6.6731,249.6576
2022-01-13 04:00:00,0.1832,0.8609,7.3733,247.4137
2022-01-13 08:00:00,0.1846,0.7857,7.6127,249.7358
2022-01-13 12:00:00,0.1866,0.8198,7.6115,245.6723
2022-01-13 16:00:00,0.1882,0.8961,11.4796,247.3348
2022-01-13 20:00:00,0.1921,0.9584,8.2729,242.2698
2022-01-14 00:00:00,0.1913,0.9022,7.5305,242.3573
2022-01-14 04:00:00,0.1860,0.7671,10.2430,258.7505
2022-01-14 08:00:00,0.1855,0.5857,12.4541,268.1413
2022-01-14 12:00:00,0.1918,0.7615,12.4614,240.0634
2022-01-14 16:00:00,0.1963,0.8506,12.4388,243.6261
2022-01-14 20:00:00,0.2042,0.9348,12.4955,242.8840
2022-01-15 00:00:00,0.2140,0.8955,12.5243,249.6447
2022-01-15 04:00:00,0.2112,0.7902,12.5220,266.7017
2022-01-15 08:00:00,0.2097,0.7184,12.5190,270.4904
2022-01-15 12:00:00,0.2108,0.8991,12.5273,250.4327
2022-01-15 16:00:00,0.2070,1.0262,12.4459,243.5450
2022-01-15 20:00:00,0.2188,1.0426,12.4495,241.8657
2022-01-16 00:00:00,0.2175,0.9733,12.5114,247.3799
2022-01-16 04:00:00,0.2238,0.8752,12.4523,261.0671
2022-01-16 08:00:00,0.2253,0.8022,12.3577,267.4487
2022-01-16 12:00:00,0.2273,1.0197,11.7319,243.6409
2022-01-16 16:00:00,0.2222,1.2000,11.1544,239.9978
2022-01-16 20:00:00,0.2298,1.2569,12.0271,238.9837
2022-01-17 00:00:00,0.2228,1.0292,12.4037,264.8401
2022-01-17 04:00:00,0.2219,0.9142,12.6171,270.0724
2022-01-17 08:00:00,0.2221,0.8064,12.5572,271.9931
2022-01-17 12:00:00,0.2159,0.6949,12.4901,273.4358
2022-01-17 16:00:00,0.2215,0.8713,12.3496,249.2834
2022-01-17 20:00:00,0.2371,0.8428,11.6433,252.4072
2022-01-18 00:00:00,0.2344,0.7266,11.4168,270.5983
2022-01-18 04:00:00,0.2325,0.6711,11.3520,274.2880
2022-01-18 08:00:00,0.2318,0.5850,11.2463,275.7704
2022-01-18 12:00:00,0.2307,0.5060,10.9660,275.1609
2022-01-18 16:00:00,0.2171,0.5276,10.6974,259.7963
2022-01-18 20:00:00,0.2056,0.5780,10.5684,245.1754
2022-01-19 00:00:00,0.2058,0.4380,10.5706,268.3654
2022-01-19 04:00:00,0.2058,0.3822,10.5723,274.3804
2022-01-19 08:00:00,0.2210,0.3796,10.5812,276.5349
2022-01-19 12:00:00,0.2205,0.3837,10.5777,279.0888
2022-01-19 16:00:00,0.2026,0.3073,10.5820,277.0861
2022-01-19 20:00:00,0.2001,0.4329,10.7142,239.5295
2022-01-20 00:00:00,0.1994,0.4212,16.0603,262.4175
2022-01-20 04:00:00,0.1929,0.3956,16.4185,275.5361
2022-01-20 08:00:00,0.1646,0.4302,15.3447,276.3792
2022-01-20 12:00:00,0.1574,0.4899,15.1669,276.0922
2022-01-20 16:00:00,0.1607,0.7197,15.0841,254.3716
2022-01-20 20:00:00,0.1574,0.7183,14.8968,257.9850
2022-01-21 00:00:00,0.1491,0.7062,14.1878,265.9552
2022-01-21 04:00:00,0.1490,0.6911,13.8421,272.9528
2022-01-21 08:00:00,0.1483,0.6811,13.8328,273.5029
2022-01-21 12:00:00,0.1488,0.6544,13.8045,274.8134
2022-01-21 16:00:00,0.1500,0.7566,13.8432,263.2739
2022-01-21 20:00:00,0.1520,0.7344,13.7762,261.1959
2022-01-22 00:00:00,0.1514,0.6523,13.7660,271.1387
2022-01-22 04:00:00,0.1464,0.6012,13.7257,274.6910
2022-01-22 08:00:00,0.1454,0.5706,13.5640,275.0471
2022-01-22 12:00:00,0.1479,0.5283,12.9488,275.2052
2022-01-22 16:00:00,0.1480,0.6614,12.6254,258.9309
2022-01-22 20:00:00,0.1487,0.6152,12.5548,255.5396
2022-01-23 00:00:00,0.1455,0.5252,12.3821,269.5677
2022-01-23 04:00:00,0.1422,0.4882,11.7514,273.5663
2022-01-23 08:00:00,0.1440,0.4619,11.4740,274.2553
2022-01-23 12:00:00,0.1450,0.4531,11.4213,271.6775
2022-01-23 16:00:00,0.1444,0.9001,8.3860,237.3061
2022-01-23 20:00:00,0.1489,1.1115,5.0958,228.7912
2022-01-24 00:00:00,0.1548,0.9492,8.0639,247.3304
2022-01-24 04:00:00,0.1608,0.9385,10.0140,258.8883
2022-01-24 08:00:00,0.1666,0.8998,13.0077,261.7500
2022-01-24 12:00:00,0.1661,0.9194,13.9432,254.3746
2022-01-24 16:00:00,0.1632,1.1998,12.8363,239.1940
2022-01-24 20:00:00,0.1828,0.9129,12.6307,258.3452
2022-01-25 00:00:00,0.2070,0.8588,11.2388,255.3972
2022-01-25 04:00:00,0.1920,0.7813,10.6184,263.3365
2022-01-25 08:00:00,0.2078,0.6471,11.6247,264.0288
2022-01-25 12:00:00,0.2072,0.5029,12.2003,272.8434
2022-01-25 16:00:00,0.1948,0.9255,9.1714,231.5909
2022-01-25 20:00:00,0.2097,0.7419,10.0008,242.7186
2022-01-26 00:00:00,0.2220,0.6318,7.7326,265.9820
2022-01-26 04:00:00,0.2132,0.5669,8.0708,267.5126
2022-01-26 08:00:00,0.2064,0.4542,8.6082,270.6953
2022-01-26 12:00:00,0.2072,0.5150,10.5295,247.4767
2022-01-26 16:00:00,0.2171,0.8090,13.5599,233.0600
2022-01-26 20:00:00,0.2128,0.9386,13.2955,231.3075
2022-01-27 00:00:00,0.2257,0.8161,8.1479,245.3841
2022-01-27 04:00:00,0.2227,0.5966,8.9169,267.4395
2022-01-27 08:00:00,0.2205,0.5114,12.8775,272.8140
2022-01-27 12:00:00,0.2262,0.6797,15.0421,243.0340
2022-01-27 16:00:00,0.2211,0.9829,13.7560,229.2664
2022-01-27 20:00:00,0.2415,0.9845,13.7495,234.4562
2022-01-28 00:00:00,0.2507,0.7851,11.6448,265.8757
2022-01-28 04:00:00,0.2485,0.6927,13.4570,272.5803
2022-01-28 08:00:00,0.2498,0.5946,13.8633,273.4132
2022-01-28 12:00:00,0.2412,0.5146,13.8454,275.3828
2022-01-28 16:00:00,0.2243,0.8253,13.7966,238.6119
2022-01-28 20:00:00,0.2367,0.9112,14.1694,243.6508
2022-01-29 00:00:00,0.2498,0.8478,14.9881,267.2044
2022-01-29 04:00:00,0.2491,0.8454,15.1553,270.4427
2022-01-29 08:00:00,0.2479,0.7752,15.1496,273.5771
2022-01-29 12:00:00,0.2475,0.7131,15.0561,274.8263
2022-01-29 16:00:00,0.2302,0.7904,14.8664,262.6944
2022-01-29 20:00:00,0.2282,0.8741,14.0112,257.7844
2022-01-30 00:00:00,0.2334,0.7910,13.7979,271.2670
2022-01-30 04:00:00,0.2330,0.8308,13.6880,271.7819
2022-01-30 08:00:00,0.2305,0.8151,13.6281,271.6493
2022-01-30 12:00:00,0.2312,0.9585,13.6122,252.4582
2022-01-30 16:00:00,0.2345,1.0546,13.1764,243.8675
2022-01-30 20:00:00,0.2345,1.1674,11.5803,238.2546
2022-01-31 00:00:00,0.2235,1.0088,9.7722,251.3719
2022-01-31 04:00:00,0.2075,0.8833,9.9995,260.0778
2022-01-31 08:00:00,0.1937,0.7968,10.2393,262.1478
2022-01-31 12:00:00,0.1937,0.7129,10.4266,266.8820
2022-01-31 16:00:00,0.2009,0.6805,11.2683,266.0938
2022-01-31 20:00:00,0.2052,0.7434,10.7931,262.7453
2022-02-01 00:00:00,0.1982,0.7766,10.5252,263.5451
2022-02-01 04:00:00,0.1974,0.5924,10.6082,268.8410
2022-02-01 08:00:00,0.2049,0.4091,11.4288,270.3715
2022-02-01 12:00:00,0.2168,0.3084,11.4874,275.3907
2022-02-01 16:00:00,0.2289,0.3452,11.4404,275.0130
2022-02-01 20:00:00,0.2374,0.3423,11.3923,274.0527
2022-02-02 00:00:00,0.2437,0.4496,10.9679,252.5211
2022-02-02 04:00:00,0.2443,0.4581,10.3316,103.1278
2022-02-02 08:00:00,0.2450,0.3594,3.5829,89.8388
2022-02-02 12:00:00,0.2241,0.1579,1.8484,66.8839
2022-02-02 16:00:00,0.2053,0.1407,10.4231,40.3704
2022-02-02 20:00:00,0.1993,0.1770,9.9141,274.1631
2022-02-03 00:00:00,0.1901,0.1362,9.2888,170.3191
2022-02-03 04:00:00,0.1875,0.1591,2.5693,127.2995
2022-02-03 08:00:00,0.1883,0.2136,3.1561,19.0305
2022-02-03 12:00:00,0.1881,0.1424,3.0259,304.3927
2022-02-03 16:00:00,0.1904,0.0695,2.6412,330.1572
2022-02-03 20:00:00,0.1858,0.0703,5.9525,285.4367
2022-02-04 00:00:00,0.1882,0.1098,4.9263,273.5592
2022-02-04 04:00:00,0.1979,0.1070,4.8866,282.5360
2022-02-04 08:00:00,0.1866,0.0991,16.9698,321.8515
2022-02-04 12:00:00,0.1765,0.1355,16.5473,304.7704
2022-02-04 16:00:00,0.1869,0.3626,14.9733,252.1039
2022-02-04 20:00:00,0.1891,0.3326,15.1779,260.9669
2022-02-05 00:00:00,0.1900,0.3264,15.0697,275.0508
2022-02-05 04:00:00,0.1800,0.3888,14.2883,276.3430
2022-02-05 08:00:00,0.1762,0.4406,13.8613,276.0877
2022-02-05 12:00:00,0.1776,0.4797,13.7758,276.6431
2022-02-05 16:00:00,0.1799,0.5568,13.7832,271.2800
2022-02-05 20:00:00,0.1790,0.5478,13.6763,270.5291
2022-02-06 00:00:00,0.1798,0.5128,13.2645,274.8657
2022-02-06 04:00:00,0.1761,0.5174,12.9070,275.0046
2022-02-06 08:00:00,0.1766,0.5522,12.9988,273.4790
2022-02-06 12:00:00,0.1755,0.6836,13.2186,268.1416
2022-02-06 16:00:00,0.1833,0.9313,13.0481,268.2662
2022-02-06 20:00:00,0.1914,1.2692,11.0665,252.7789
2022-02-07 00:00:00,0.1942,1.2586,9.2617,258.5663
2022-02-07 04:00:00,0.1964,1.3445,9.9547,258.6124
2022-02-07 08:00:00,0.1997,1.2613,10.6915,258.2071
2022-02-07 12:00:00,0.2077,1.2348,10.9639,257.4308
2022-02-07 16:00:00,0.2181,1.2045,11.2159,257.1971
2022-02-07 20:00:00,0.2351,1.1702,11.4305,257.6344
2022-02-08 00:00:00,0.2535,1.1014,11.8318,261.4648
2022-02-08 04:00:00,0.2619,1.0341,12.2312,268.4696
2022-02-08 08:00:00,0.2643,1.0013,12.2585,269.5912
2022-02-08 12:00:00,0.2659,0.9947,12.2509,267.8220
2022-02-08 16:00:00,0.2729,1.0222,11.9779,262.3126
2022-02-08 20:00:00,0.2771,1.0087,11.4862,257.0057
2022-02-09 00:00:00,0.2797,0.8949,11.3974,265.0659
2022-02-09 04:00:00,0.2814,0.8330,11.3760,262.7063
2022-02-09 08:00:00,0.2813,0.7430,11.2438,268.5085
2022-02-09 12:00:00,0.2826,0.8123,10.8263,251.7928
2022-02-09 16:00:00,0.2847,0.8982,10.3626,242.7608
2022-02-09 20:00:00,0.2999,0.8912,10.3437,245.1574
2022-02-10 00:00:00,0.2941,0.7990,10.3056,256.8191
2022-02-10 04:00:00,0.2884,0.6683,10.1140,270.3561
2022-02-10 08:00:00,0.2896,0.5958,10.3945,272.9824
2022-02-10 12:00:00,0.2936,0.5300,10.6498,273.4737
2022-02-10 16:00:00,0.2899,0.8042,15.5026,250.5735
2022-02-10 20:00:00,0.2997,0.8793,15.6007,252.5289
2022-02-11 00:00:00,0.2985,0.8163,15.1493,269.0198
2022-02-11 04:00:00,0.2968,0.8139,15.0584,270.4631
2022-02-11 08:00:00,0.2952,0.7878,15.0101,272.6697
2022-02-11 12:00:00,0.2910,0.7795,14.8359,272.9579
2022-02-11 16:00:00,0.2687,0.8399,14.5260,265.6850
2022-02-11 20:00:00,0.2710,0.8974,14.0118,256.1912
2022-02-12 00:00:00,0.2799,0.8230,13.8177,266.2055
2022-02-12 04:00:00,0.2702,0.8275,13.7714,261.5927
2022-02-12 08:00:00,0.2592,0.7736,13.7546,267.2401
2022-02-12 12:00:00,0.2580,0.8625,13.7569,254.9308
2022-02-12 16:00:00,0.2738,0.9804,13.6605,246.2436
2022-02-12 20:00:00,0.2771,1.1254,13.2888,241.2165
2022-02-13 00:00:00,0.2767,0.9493,12.5940,261.9190
2022-02-13 04:00:00,0.2746,0.8757,12.4901,269.8993
2022-02-13 08:00:00,0.2712,0.8293,12.4738,271.5485
2022-02-13 12:00:00,0.2704,0.7938,12.4676,272.6010
2022-02-13 16:00:00,0.2656,1.0167,12.5035,247.9372
2022-02-13 20:00:00,0.2698,0.9758,12.5069,254.6895
2022-02-14 00:00:00,0.2715,0.9123,12.5327,269.3417
2022-02-14 04:00:00,0.2669,0.9014,12.5080,270.7055
2022-02-14 08:00:00,0.2546,0.8262,12.5194,272.1152
2022-02-14 12:00:00,0.2245,0.7526,12.5297,273.3879
2022-02-14 16:00:00,0.2207,0.8149,12.5327,258.5885
2022-02-14 20:00:00,0.2120,0.6834,12.4912,270.8954
2022-02-15 00:00:00,0.1986,0.6549,12.0509,273.4256
2022-02-15 04:00:00,0.1901,0.6246,11.2959,273.1066
2022-02-15 08:00:00,0.1862,0.5208,11.4752,274.0428
2022-02-15 12:00:00,0.1869,0.4589,11.8941,274.7686
2022-02-15 16:00:00,0.1580,0.6180,12.3425,242.4879
2022-02-15 20:00:00,0.1524,0.5696,12.3657,254.3985
2022-02-16 00:00:00,0.1426,0.5252,12.1458,272.0464
2022-02-16 04:00:00,0.1316,0.5454,10.5513,272.4322
2022-02-16 08:00:00,0.1231,0.5119,10.5526,272.5772
2022-02-16 12:00:00,0.1277,0.4790,11.3037,262.9562
2022-02-16 16:00:00,0.1305,0.5471,11.2093,244.7986
2022-02-16 20:00:00,0.1311,0.5989,10.7628,252.2603
2022-02-17 00:00:00,0.1303,0.6425,8.9116,263.9747
2022-02-17 04:00:00,0.1329,0.6401,11.8879,272.5003
2022-02-17 08:00:00,0.1347,0.5696,16.5397,276.2386
2022-02-17 12:00:00,0.1341,0.4899,16.4124,275.9400
2022-02-17 16:00:00,0.1320,0.6053,15.6458,259.6849
2022-02-17 20:00:00,0.1324,0.6388,15.3043,259.9966
2022-02-18 00:00:00,0.1330,0.5776,15.1732,274.3162
2022-02-18 04:00:00,0.1303,0.5682,15.0928,274.8658
2022-02-18 08:00:00,0.1266,0.5840,14.8436,274.9519
2022-02-18 12:00:00,0.1290,0.5212,14.0334,275.8621
2022-02-18 16:00:00,0.1286,0.5232,13.8579,267.3237
2022-02-18 20:00:00,0.1296,0.5810,13.7862,257.6870
2022-02-19 00:00:00,0.1318,0.5150,13.7057,270.4271
2022-02-19 04:00:00,0.1356,0.4968,13.6760,274.6871
2022-02-19 08:00:00,0.1309,0.5170,13.7990,275.4144
2022-02-19 12:00:00,0.1302,0.5602,14.5114,273.0144
2022-02-19 16:00:00,0.1291,0.7139,14.5997,252.9156
2022-02-19 20:00:00,0.1286,0.8195,14.0282,242.6981
2022-02-20 00:00:00,0.1291,0.7154,13.8201,264.9910
2022-02-20 04:00:00,0.1294,0.6615,13.5551,271.8311
2022-02-20 08:00:00,0.1299,0.6125,13.0412,272.4211
2022-02-20 12:00:00,0.1304,0.5302,12.7161,274.9716
2022-02-20 16:00:00,0.1302,0.6814,12.6268,249.2964
2022-02-20 20:00:00,0.1343,0.6090,12.5698,264.1465
2022-02-21 00:00:00,0.1376,0.5990,12.4515,271.6329
2022-02-21 04:00:00,0.1390,0.5779,11.4571,275.6671
2022-02-21 08:00:00,0.1394,0.4881,11.5066,276.0567
2022-02-21 12:00:00,0.1303,0.3727,11.4420,274.8700
2022-02-21 16:00:00,0.1295,0.5269,11.1783,232.3701
2022-02-21 20:00:00,0.1390,0.6266,9.4704,221.0023
2022-02-22 00:00:00,0.1616,0.5096,10.7374,240.2016
2022-02-22 04:00:00,0.1713,0.4856,10.8117,252.8140
2022-02-22 08:00:00,0.1723,0.5000,11.7115,260.7429
2022-02-22 12:00:00,0.1840,0.6347,12.6227,243.7568
2022-02-22 16:00:00,0.1872,0.8385,13.2216,237.9637
2022-02-22 20:00:00,0.1711,0.9586,11.7485,238.1932
2022-02-23 00:00:00,0.2130,0.8958,8.6119,245.0906
2022-02-23 04:00:00,0.2236,0.8119,9.0302,254.4133
2022-02-23 08:00:00,0.2457,0.7609,10.6729,259.8106
2022-02-23 12:00:00,0.2673,0.7442,11.5190,267.1750
2022-02-23 16:00:00,0.2359,0.8318,11.5642,261.3297
2022-02-23 20:00:00,0.2232,0.8183,11.4187,268.4554
2022-02-24 00:00:00,0.2107,0.8022,11.3021,267.5147
2022-02-24 04:00:00,0.2189,0.7389,11.0038,270.6338
2022-02-24 08:00:00,0.2251,0.5977,10.6449,271.8670
2022-02-24 12:00:00,0.2219,0.4896,10.4500,273.6494
2022-02-24 16:00:00,0.2193,0.7388,9.8981,243.3336
2022-02-24 20:00:00,0.2345,0.7693,11.3088,249.9279
2022-02-25 00:00:00,0.2357,0.6972,11.3925,269.5519
2022-02-25 04:00:00,0.2383,0.6657,11.6954,270.9270
2022-02-25 08:00:00,0.2356,0.5939,12.4520,269.6870
2022-02-25 12:00:00,0.2340,0.5379,12.5027,269.8943
2022-02-25 16:00:00,0.2240,0.7020,12.4747,252.1337
2022-02-25 20:00:00,0.2234,0.9303,11.6406,241.8764
2022-02-26 00:00:00,0.2313,0.9843,9.3362,247.2797
2022-02-26 04:00:00,0.2261,0.8904,9.7726,254.6662
2022-02-26 08:00:00,0.2194,0.7885,10.2875,258.3160
2022-02-26 12:00:00,0.2155,0.9342,10.0919,242.6005
2022-02-26 16:00:00,0.2212,1.0778,8.3942,238.0880
2022-02-26 20:00:00,0.2329,0.8926,8.4897,250.4265
2022-02-27 00:00:00,0.2215,0.8077,9.3950,262.1131
2022-02-27 04:00:00,0.2225,0.7242,9.2526,265.1710
2022-02-27 08:00:00,0.2800,0.6221,9.8075,258.0012
2022-02-27 12:00:00,0.2951,0.6386,10.5741,254.5703
2022-02-27 16:00:00,0.2787,0.9200,9.5766,236.2511
2022-02-27 20:00:00,0.2636,0.6761,10.3113,264.6811
2022-02-28 00:00:00,0.2605,0.6125,10.5229,263.7664
2022-02-28 04:00:00,0.2595,0.5742,10.5124,272.5914
2022-02-28 08:00:00,0.2581,0.4753,11.6016,274.4386
2022-02-28 12:00:00,0.2576,0.4108,12.4516,269.9704
2022-02-28 16:00:00,0.2489,0.6589,12.4087,241.0482
2022-02-28 20:00:00,0.2481,0.7656,12.8840,238.6347
2022-03-01 00:00:00,0.2501,0.8269,13.6612,248.4101
2022-03-01 04:00:00,0.2480,0.8046,14.2369,258.6753
2022-03-01 08:00:00,0.2458,0.8311,14.9018,261.2462
2022-03-01 12:00:00,0.2424,0.8610,14.7851,268.0394
2022-03-01 16:00:00,0.2429,1.0876,13.6055,254.5539
2022-03-01 20:00:00,0.2476,1.1011,12.5240,252.8435
2022-03-02 00:00:00,0.2344,0.9662,13.6784,258.0105
2022-03-02 04:00:00,0.2209,0.8641,13.7358,267.6503
2022-03-02 08:00:00,0.2293,0.8766,13.6575,268.2234
2022-03-02 12:00:00,0.2397,0.9951,13.5271,257.0764
2022-03-02 16:00:00,0.2892,1.1273,13.1436,247.6554
2022-03-02 20:00:00,0.2949,1.1407,12.5265,244.8585
2022-03-03 00:00:00,0.2887,0.9803,12.4736,258.7226
2022-03-03 04:00:00,0.2936,0.8781,12.5873,266.6677
2022-03-03 08:00:00,0.2985,0.7860,12.8109,270.8643
2022-03-03 12:00:00,0.2887,0.7968,12.8694,262.0333
2022-03-03 16:00:00,0.2829,0.9916,12.6442,244.7253
2022-03-03 20:00:00,0.3014,1.0298,12.6483,243.5994
2022-03-04 00:00:00,0.2879,0.8991,12.5415,257.1073
2022-03-04 04:00:00,0.2803,0.7605,12.9245,270.7234
2022-03-04 08:00:00,0.2860,0.6494,13.1816,272.9764
2022-03-04 12:00:00,0.3023,0.5665,12.7304,274.7490
2022-03-04 16:00:00,0.2965,0.7902,12.6043,248.8231
2022-03-04 20:00:00,0.2996,0.8045,12.6203,248.9100
2022-03-05 00:00:00,0.2912,0.7515,12.5995,267.6062
2022-03-05 04:00:00,0.2812,0.7629,12.9411,271.8278
2022-03-05 08:00:00,0.2799,0.7521,13.9899,272.2457
2022-03-05 12:00:00,0.2743,0.7027,14.5432,273.6451
2022-03-05 16:00:00,0.2738,0.7877,14.2471,263.3219
2022-03-05 20:00:00,0.3030,0.8112,13.9703,257.1415
2022-03-06 00:00:00,0.3062,0.7201,13.8239,271.2273
2022-03-06 04:00:00,0.2979,0.6915,13.7669,273.2775
2022-03-06 08:00:00,0.2910,0.6514,13.7760,274.3752
2022-03-06 12:00:00,0.2890,0.5803,13.7561,275.2549
2022-03-06 16:00:00,0.2785,0.6837,13.7267,251.2841
2022-03-06 20:00:00,0.2657,0.7266,13.6814,247.1216
2022-03-07 00:00:00,0.2728,0.6416,13.5082,270.4136
2022-03-07 04:00:00,0.2581,0.6267,13.0196,273.1606
2022-03-07 08:00:00,0.2518,0.6012,12.6642,274.0865
2022-03-07 12:00:00,0.2619,0.4993,12.6277,274.7652
2022-03-07 16:00:00,0.2642,0.4264,12.6321,273.2034
2022-03-07 20:00:00,0.2638,0.4533,12.6366,272.5498
2022-03-08 00:00:00,0.2598,0.4444,12.6394,273.2321
2022-03-08 04:00:00,0.2231,0.5036,12.8606,275.9393
2022-03-08 08:00:00,0.2043,0.3960,13.8049,294.5730
2022-03-08 12:00:00,0.2062,0.4197,13.8691,277.5934
2022-03-08 16:00:00,0.2105,0.4380,13.8698,261.7350
2022-03-08 20:00:00,0.2174,0.5780,13.7762,239.4066
2022-03-09 00:00:00,0.2234,0.4401,13.7777,271.8586
2022-03-09 04:00:00,0.2246,0.4018,13.6485,275.3152
2022-03-09 08:00:00,0.2331,0.3961,13.1758,275.8334
2022-03-09 12:00:00,0.2389,0.3691,12.6728,276.8792
2022-03-09 16:00:00,0.2306,0.3898,12.5760,260.4360
2022-03-09 20:00:00,0.2263,0.4558,12.5574,243.6199
2022-03-10 00:00:00,0.2220,0.3660,12.5283,268.6881
2022-03-10 04:00:00,0.2260,0.3389,12.4853,275.2460
2022-03-10 08:00:00,0.2288,0.3291,12.4106,275.5157
2022-03-10 12:00:00,0.2231,0.3241,12.3452,275.7965
2022-03-10 16:00:00,0.2193,0.3739,12.1542,260.0713
2022-03-10 20:00:00,0.2160,0.4216,11.9133,243.9898
2022-03-11 00:00:00,0.2139,0.3266,11.9211,271.5557
2022-03-11 04:00:00,0.2069,0.3119,11.9856,275.0124
2022-03-11 08:00:00,0.1957,0.3033,12.1684,275.1564
2022-03-11 12:00:00,0.1741,0.2998,12.0189,275.6762
2022-03-11 16:00:00,0.1558,0.3212,11.6435,271.2359
2022-03-11 20:00:00,0.1637,0.3237,11.4923,266.8625
2022-03-12 00:00:00,0.1465,0.3029,11.4317,273.7939
2022-03-12 04:00:00,0.1232,0.3044,11.4204,275.0251
2022-03-12 08:00:00,0.1067,0.3606,11.3956,287.7032
