ID,Material_ID
  4223,    80
  4224,     1
  4225,     1
  4226,     1
  4227,     1
  4228,     1
  4229,     1
  4230,     1
  4231,    81
  4232,    81
  4233,    81
  4234,    81
  4235,    81
  4236,    81
  4237,    70
  4238,    70
  4239,    70
  4240,    70
  4241,    61
  4242,    61
  4243,    61
  4244,    70
  4245,    70
  4246,    70
  4247,    70
  4248,    70
  4249,    70
  4250,    70
  4251,    70
  4252,    70
  4253,    70
  4254,    70
  4255,    70
  4256,    70
  4257,    70
  4258,    70
  4259,    70
  4260,     1
  4261,     1
  4262,     1
  4263,     1
  4264,     1
  4265,     1
  4266,     1
  4267,     1
  4268,     1
  4269,    70
  4270,    70
  4271,    81
  4272,    81
  4273,    81
  4274,    81
  4275,    81
  4276,    81
  4277,    81
  4278,    81
  4279,    81
  4280,    81
  4281,    81
  4282,    61
  4283,    61
  4284,    61
  4285,    61
  4286,    61
  4287,    61
  4288,    61
  4289,    70
  4290,    70
  4291,    61
  4292,    61
  4293,    61
  4294,    61
  4295,    80
  4296,    80
  4297,    80
  4298,    61
  4299,    61
  4300,    61
  4301,    61
  4302,    80
  4303,    80
  4304,    80
  4305,    80
  4306,    80
  4307,    80
  4308,    61
  4309,    61
  4310,    70
  4311,    61
  4312,    61
  4313,    61
  4314,    61
  4315,    61
  4316,    80
  4317,    80
  4318,    80
  4319,    80
  4320,    61
  4321,    61
  4322,     1
  4323,     1
  4324,     1
  4325,     1
  4326,     1
  4327,     1
  4328,     1
  4329,    61
  4330,    61
  4331,    61
  4332,     1
  4333,    61
  4334,     1
  4335,    61
  4336,    61
  4337,    61
  4338,    61
  4339,    61
  4340,    61
  4341,    61
  4342,    61
  4343,     1
  4344,     1
  4345,    61
  4346,    61
  4347,    61
  4348,     1
  4349,    61
  4350,    61
  4351,    61
  4352,    80
  4353,    80
  4354,    80
  4355,    80
  4356,    80
  4357,    80
  4358,    80
  4359,    80
  4360,    80
  4361,    61
  4362,    80
  4363,    70
  4364,    80
  4365,    80
  4366,     1
  4367,    61
  4368,    61
  4369,    61
  4370,    61
  4371,    61
  4372,    61
  4373,    61
  4374,    70
  4375,    80
  4376,    80
  4377,    80
  4378,    70
  4379,    61
  4380,    61
  4381,    80
  4382,    61
  4383,    61
  4384,    70
  4385,    70
  4386,    61
  4387,    61
  4388,    61
  4389,    61
  4390,    61
  4391,    80
  4392,    61
  4393,    61
  4394,    61
  4395,    61
  4396,    61
  4397,    61
  4398,    61
  4399,    61
  4400,    61
  4401,    61
  4402,    61
  4403,    70
  4404,    61
  4405,    61
  4406,    61
  4407,    61
  4408,    61
  4409,    61
  4410,    61
  4411,    80
  4412,    80
  4413,    80
  4414,    80
  4415,    61
  4416,    61
  4417,    61
  4418,    61
  4419,    61
  4420,    61
  4421,    61
  4422,    61
  4423,    82
  4424,     1
  4425,     1
  4426,     1
  4427,     1
  4428,    81
  4429,    81
  4430,    81
  4431,    81
  4432,    81
  4433,    81
  4434,    81
  4435,    70
  4436,    70
  4437,    61
  4438,    61
  4439,    70
  4440,    61
  4441,    70
  4442,    70
  4443,    70
  4444,    70
  4445,    70
  4446,    70
  4447,    70
  4448,    70
  4449,    70
  4450,    70
  4451,    70
  4452,    70
  4453,    70
  4454,    70
  4455,    70
  4456,    70
  4457,    70
  4458,    70
  4459,    70
  4460,    70
  4461,     1
  4462,     1
  4463,     1
  4464,     1
  4465,     1
  4466,    70
  4467,     1
  4468,     1
  4469,     1
  4470,     1
  4471,     1
  4472,     1
  4473,     1
  4474,    70
  4475,    61
  4476,    81
  4477,    81
  4478,    81
  4479,    81
  4480,    81
  4481,    81
  4482,    81
  4483,    81
  4484,    81
  4485,    80
  4486,    80
  4487,    80
  4488,    80
  4489,    70
  4490,    70
  4491,    70
  4492,    70
  4493,    70
  4494,    70
  4495,    70
  4496,    70
  4497,    80
  4498,    80
  4499,    80
  4500,    80
  4501,    61
  4502,    70
  4503,    80
  4504,    80
  4505,    80
  4506,    80
  4507,    80
  4508,    80
  4509,    80
  4510,    80
  4511,    61
  4512,    80
  4513,    80
  4514,    80
  4515,    70
  4516,    70
  4517,    61
  4518,    80
  4519,    80
  4520,    80
  4521,    80
  4522,    80
  4523,    80
  4524,     1
  4525,     1
  4526,     1
  4527,     1
  4528,     1
  4529,     1
  4530,     1
  4531,     1
  4532,    61
  4533,    61
  4534,    61
  4535,     1
  4536,     1
  4537,    61
  4538,    61
  4539,    61
  4540,    61
  4541,    61
  4542,    61
  4543,    80
  4544,    80
  4545,    61
  4546,     1
  4547,     1
  4548,    61
  4549,    80
  4550,    80
  4551,    80
  4552,    80
  4553,    80
  4554,    80
  4555,    80
  4556,    80
  4557,     1
  4558,     1
  4559,    80
  4560,    80
  4561,     1
  4562,     1
  4563,    80
  4564,    61
  4565,    61
  4566,    61
  4567,    61
  4568,    70
  4569,    61
  4570,    61
  4571,     1
  4572,     1
  4573,     1
  4574,    61
  4575,    61
  4576,    61
  4577,    61
  4578,    61
  4579,    61
  4580,    61
  4581,    61
  4582,    61
  4583,    61
  4584,    61
  4585,    61
  4586,    61
  4587,    61
  4588,    61
  4589,    61
  4590,    61
  4591,    61
  4592,    61
  4593,    61
  4594,    61
  4595,    61
  4596,    61
  4597,    61
  4598,    61
  4599,    61
  4600,    61
  4601,    61
  4602,    61
  4603,    61
  4604,    80
  4605,    80
  4606,    61
  4607,    61
  4608,    61
  4609,    61
  4610,    61
  4611,    61
  4612,    61
  4613,    61
  4614,    89
  4615,    80
  4616,    80
  4617,    80
  4618,    61
  4619,    61
  4620,    61
  4621,    61
  4622,    61
  4623,    61
  4624,    80
  4625,    61
  4626,    61
  4627,    80
  4628,    82
  4629,     1
  4630,     1
  4631,     1
  4632,    81
  4633,    81
  4634,    81
  4635,    81
  4636,    81
  4637,    81
  4638,    81
  4639,    81
  4640,    70
  4641,    61
  4642,    61
  4643,    61
  4644,    70
  4645,    70
  4646,    70
  4647,    70
  4648,    70
  4649,    70
  4650,    70
  4651,    70
  4652,    70
  4653,    70
  4654,    70
  4655,    70
  4656,    70
  4657,    61
  4658,    61
  4659,    81
  4660,    70
  4661,    70
  4662,    70
  4663,    70
  4664,    61
  4665,    70
  4666,     1
  4667,     1
  4668,     1
  4669,     1
  4670,     1
  4671,     1
  4672,     1
  4673,    61
  4674,     1
  4675,     1
  4676,     1
  4677,    61
  4678,    61
  4679,    81
  4680,    81
  4681,    81
  4682,    81
  4683,    81
  4684,    81
  4685,    81
  4686,    81
  4687,    80
  4688,    80
  4689,    80
  4690,    80
  4691,    70
  4692,    70
  4693,    70
  4694,    70
  4695,    70
  4696,    70
  4697,    70
  4698,    70
  4699,    80
  4700,    80
  4701,    80
  4702,    61
  4703,    70
  4704,    70
  4705,    70
  4706,    70
  4707,    80
  4708,    80
  4709,    80
  4710,    80
  4711,    61
  4712,    80
  4713,    80
  4714,    80
  4715,    80
  4716,    80
  4717,    80
  4718,    80
  4719,    61
  4720,    61
  4721,    80
  4722,    80
  4723,    80
  4724,    80
  4725,     1
  4726,     1
  4727,     1
  4728,     1
  4729,     1
  4730,     1
  4731,     1
  4732,     1
  4733,     1
  4734,     1
  4735,     1
  4736,     1
  4737,     1
  4738,    61
  4739,    80
  4740,    61
  4741,    61
  4742,    80
  4743,    61
  4744,    61
  4745,    61
  4746,     1
  4747,    61
  4748,    61
  4749,    61
  4750,    61
  4751,    80
  4752,    61
  4753,    80
  4754,    80
  4755,    80
  4756,    61
  4757,    61
  4758,    80
  4759,    80
  4760,    80
  4761,     1
  4762,     1
  4763,     1
  4764,     1
  4765,     1
  4766,     1
  4767,    61
  4768,    61
  4769,    61
  4770,    61
  4771,    61
  4772,    61
  4773,    61
  4774,    61
  4775,     1
  4776,     1
  4777,     1
  4778,    61
  4779,    61
  4780,    61
  4781,    61
  4782,    61
  4783,    61
  4784,    61
  4785,    61
  4786,    61
  4787,    61
  4788,    61
  4789,    61
  4790,    61
  4791,    61
  4792,    61
  4793,    61
  4794,    61
  4795,    61
  4796,    61
  4797,    61
  4798,    61
  4799,    61
  4800,    89
  4801,    61
  4802,    61
  4803,    61
  4804,    89
  4805,    89
  4806,    61
  4807,    80
  4808,    80
  4809,    80
  4810,    61
  4811,    61
  4812,    80
  4813,    61
  4814,    61
  4815,    61
  4816,    61
  4817,    61
  4818,    61
  4819,    61
  4820,    89
  4821,    61
  4822,    61
  4823,    61
  4824,    80
  4825,    61
  4826,    61
  4827,    61
  4828,    61
  4829,    61
  4830,    61
  4831,    89
  4832,    80
  4833,    89
  4834,    80
  4835,    80
  4836,    61
  4837,     1
  4838,     1
  4839,     1
  4840,     1
  4841,    81
  4842,    81
  4843,    81
  4844,    81
  4845,    81
  4846,    81
  4847,    81
  4848,    81
  4849,    81
  4850,    70
  4851,    61
  4852,    61
  4853,    61
  4854,    70
  4855,    70
  4856,    70
  4857,    70
  4858,    70
  4859,    70
  4860,    70
  4861,    81
  4862,    81
  4863,    81
  4864,    81
  4865,    70
  4866,    81
  4867,    81
  4868,    61
  4869,    81
  4870,    61
  4871,    61
  4872,    70
  4873,    70
  4874,    70
  4875,    70
  4876,    70
  4877,    81
  4878,     1
  4879,     1
  4880,     1
  4881,     1
  4882,    81
  4883,    81
  4884,    81
  4885,     1
  4886,    81
  4887,     1
  4888,     1
  4889,     1
  4890,    81
  4891,    81
  4892,    81
  4893,    81
  4894,    81
  4895,    81
  4896,    81
  4897,    81
  4898,     1
  4899,    61
  4900,    80
  4901,    80
  4902,    80
  4903,    70
  4904,    70
  4905,    70
  4906,    70
  4907,    70
  4908,    70
  4909,    70
  4910,    70
  4911,    80
  4912,    80
  4913,    80
  4914,    70
  4915,    70
  4916,    61
  4917,    61
  4918,    61
  4919,    61
  4920,    80
  4921,    80
  4922,    80
  4923,    80
  4924,    80
  4925,    80
  4926,    61
  4927,    61
  4928,    80
  4929,    80
  4930,    80
  4931,    80
  4932,    80
  4933,    80
  4934,     1
  4935,     1
  4936,     1
  4937,     1
  4938,     1
  4939,     1
  4940,     1
  4941,     1
  4942,     1
  4943,     1
  4944,     1
  4945,     1
  4946,    61
  4947,    61
  4948,    61
  4949,    61
  4950,    61
  4951,    70
  4952,    61
  4953,    68
  4954,    61
  4955,    61
  4956,    68
  4957,    61
  4958,    61
  4959,    61
  4960,    61
  4961,    61
  4962,    61
  4963,    80
  4964,    66
  4965,    66
  4966,    66
  4967,    66
  4968,    66
  4969,    66
  4970,    80
  4971,    80
  4972,    66
  4973,    80
  4974,     1
  4975,     1
  4976,    61
  4977,    61
  4978,    61
  4979,    61
  4980,    61
  4981,    61
  4982,    61
  4983,    61
  4984,    61
  4985,     1
  4986,     1
  4987,     1
  4988,     1
  4989,     1
  4990,    61
  4991,    61
  4992,    61
  4993,    61
  4994,    61
  4995,    61
  4996,    61
  4997,    61
  4998,    61
  4999,    61
  5000,    61
  5001,     1
  5002,    61
  5003,    61
  5004,    61
  5005,    61
  5006,    89
  5007,    61
  5008,    61
  5009,    61
  5010,    61
  5011,    61
  5012,    61
  5013,    89
  5014,    61
  5015,    61
  5016,    89
  5017,    89
  5018,    89
  5019,    89
  5020,    89
  5021,    89
  5022,    61
  5023,    80
  5024,    80
  5025,    80
  5026,    61
  5027,    80
  5028,    80
  5029,    61
  5030,    61
  5031,    61
  5032,    61
  5033,    61
  5034,    61
  5035,    61
  5036,    61
  5037,    61
  5038,    61
  5039,    61
  5040,    61
  5041,    61
  5042,    89
  5043,    89
  5044,    89
  5045,    61
  5046,    61
  5047,    61
  5048,    61
  5049,    61
  5050,    61
  5051,    80
  5052,    89
  5053,    89
  5054,    80
  5055,    89
  5056,    89
  5057,    61
  5058,    61
  5059,    61
  5060,    61
  5061,     1
  5062,     1
  5063,     1
  5064,     1
  5065,    81
  5066,     1
  5067,    81
  5068,    81
  5069,    81
  5070,    81
  5071,    81
  5072,    81
  5073,    81
  5074,    81
  5075,    81
  5076,    61
  5077,    61
  5078,    70
  5079,    70
  5080,    70
  5081,    70
  5082,    70
  5083,    70
  5084,    70
  5085,    81
  5086,    81
  5087,    81
  5088,    81
  5089,    81
  5090,    70
  5091,    81
  5092,    81
  5093,    81
  5094,    61
  5095,    61
  5096,    61
  5097,    61
  5098,    81
  5099,    70
  5100,    70
  5101,    61
  5102,    61
  5103,    81
  5104,     1
  5105,     1
  5106,     1
  5107,     1
  5108,    83
  5109,    81
  5110,    81
  5111,     1
  5112,     1
  5113,     1
  5114,     1
  5115,    83
  5116,    61
  5117,    83
  5118,    83
  5119,    83
  5120,    83
  5121,     1
  5122,    81
  5123,    81
  5124,     1
  5125,     1
  5126,    81
  5127,    81
  5128,    81
  5129,     1
  5130,    80
  5131,    80
  5132,    70
  5133,    70
  5134,    70
  5135,    70
  5136,    70
  5137,    70
  5138,    70
  5139,    70
  5140,    70
  5141,    70
  5142,    70
  5143,    70
  5144,    61
  5145,    61
  5146,    61
  5147,    61
  5148,    80
  5149,    80
  5150,    80
  5151,    80
  5152,    80
  5153,    80
  5154,    80
  5155,    80
  5156,    80
  5157,    80
  5158,    61
  5159,    61
  5160,    80
  5161,    80
  5162,    80
  5163,    61
  5164,    80
  5165,    80
  5166,    80
  5167,    80
  5168,    68
  5169,    68
  5170,     1
  5171,    68
  5172,    61
  5173,    68
  5174,    68
  5175,     1
  5176,    68
  5177,    61
  5178,    61
  5179,    61
  5180,    61
  5181,    61
  5182,    68
  5183,    61
  5184,    61
  5185,    66
  5186,    61
  5187,    61
  5188,    61
  5189,    61
  5190,    61
  5191,    61
  5192,    66
  5193,    66
  5194,    66
  5195,    66
  5196,    66
  5197,    66
  5198,    66
  5199,    66
  5200,    66
  5201,    61
  5202,    61
  5203,    61
  5204,     1
  5205,    61
  5206,    61
  5207,    61
  5208,    61
  5209,     1
  5210,     1
  5211,     1
  5212,    61
  5213,    61
  5214,     1
  5215,     1
  5216,    89
  5217,    89
  5218,    61
  5219,    89
  5220,    89
  5221,    61
  5222,    61
  5223,    61
  5224,    89
  5225,    89
  5226,     1
  5227,     1
  5228,     1
  5229,     1
  5230,     1
  5231,    89
  5232,    61
  5233,     1
  5234,    61
  5235,    61
  5236,    61
  5237,    61
  5238,    61
  5239,    89
  5240,    89
  5241,    89
  5242,    89
  5243,    89
  5244,    61
  5245,    89
  5246,    61
  5247,    80
  5248,    80
  5249,    80
  5250,    80
  5251,    80
  5252,    61
  5253,    80
  5254,    61
  5255,    61
  5256,    80
  5257,    61
  5258,    89
  5259,    89
  5260,    89
  5261,    89
  5262,    61
  5263,    61
  5264,    61
  5265,    61
  5266,    61
  5267,    61
  5268,    61
  5269,    61
  5270,    61
  5271,    61
  5272,    61
  5273,    61
  5274,    61
  5275,    61
  5276,    61
  5277,    61
  5278,    61
  5279,    61
  5280,    61
  5281,    89
  5282,    61
  5283,    61
  5284,    61
  5285,     1
  5286,     1
  5287,     1
  5288,    81
  5289,    81
  5290,    81
  5291,    81
  5292,    81
  5293,    81
  5294,    81
  5295,    81
  5296,     1
  5297,     1
  5298,    70
  5299,    61
  5300,    61
  5301,    70
  5302,    70
  5303,    70
  5304,    70
  5305,    70
  5306,    70
  5307,    70
  5308,    81
  5309,    81
  5310,    81
  5311,    81
  5312,    70
  5313,    70
  5314,    70
  5315,    81
  5316,    81
  5317,    70
  5318,    61
  5319,    61
  5320,    61
  5321,    61
  5322,    81
  5323,    70
  5324,    70
  5325,    61
  5326,    61
  5327,    70
  5328,    83
  5329,    83
  5330,    83
  5331,    83
  5332,     1
  5333,     1
  5334,    83
  5335,    83
  5336,    83
  5337,     1
  5338,     1
  5339,     1
  5340,    61
  5341,    83
  5342,    83
  5343,    83
  5344,    83
  5345,    83
  5346,    83
  5347,    83
  5348,    83
  5349,     1
  5350,     1
  5351,     1
  5352,     1
  5353,    81
  5354,    81
  5355,    81
  5356,     1
  5357,    80
  5358,    70
  5359,    70
  5360,    70
  5361,    70
  5362,    70
  5363,    70
  5364,    70
  5365,    70
  5366,    70
  5367,    70
  5368,    70
  5369,    70
  5370,    80
  5371,    80
  5372,    80
  5373,    70
  5374,    80
  5375,    80
  5376,    80
  5377,    80
  5378,    80
  5379,    80
  5380,    80
  5381,    61
  5382,    61
  5383,    61
  5384,    61
  5385,    80
  5386,    80
  5387,    80
  5388,    80
  5389,    80
  5390,    80
  5391,    80
  5392,    66
  5393,    68
  5394,     1
  5395,     1
  5396,    68
  5397,    61
  5398,    68
  5399,    68
  5400,    68
  5401,    61
  5402,    61
  5403,    68
  5404,    61
  5405,    68
  5406,    61
  5407,    61
  5408,    61
  5409,    68
  5410,    66
  5411,    61
  5412,    61
  5413,    66
  5414,    66
  5415,    66
  5416,    66
  5417,    66
  5418,    66
  5419,    66
  5420,    66
  5421,    66
  5422,    66
  5423,    66
  5424,    66
  5425,    66
  5426,    61
  5427,    61
  5428,    61
  5429,    61
  5430,    61
  5431,    61
  5432,    61
  5433,    61
  5434,     1
  5435,    61
  5436,    61
  5437,    61
  5438,    61
  5439,     1
  5440,    89
  5441,    89
  5442,    89
  5443,    89
  5444,    89
  5445,    89
  5446,    61
  5447,    61
  5448,    61
  5449,    89
  5450,    89
  5451,    89
  5452,    89
  5453,     1
  5454,     1
  5455,    80
  5456,     1
  5457,     1
  5458,     1
  5459,    61
  5460,    61
  5461,    89
  5462,    89
  5463,    61
  5464,     1
  5465,    61
  5466,     1
  5467,    61
  5468,    61
  5469,    61
  5470,    61
  5471,    89
  5472,    89
  5473,    61
  5474,    61
  5475,    61
  5476,    89
  5477,    61
  5478,    89
  5479,    89
  5480,    61
  5481,    80
  5482,    80
  5483,    80
  5484,    80
  5485,    80
  5486,    80
  5487,    61
  5488,    61
  5489,    61
  5490,    61
  5491,    61
  5492,    61
  5493,    61
  5494,    61
  5495,    61
  5496,    61
  5497,    61
  5498,    61
  5499,    61
  5500,    61
  5501,    61
  5502,    61
  5503,    61
  5504,    61
  5505,    61
  5506,    61
  5507,    61
  5508,    61
  5509,    61
  5510,    61
  5511,    61
  5512,    61
  5513,    61
  5514,    61
  5515,    61
  5516,    61
  5517,    61
  5518,    61
  5519,    61
  5520,    80
  5521,    80
  5522,     1
  5523,    81
  5524,     1
  5525,    81
  5526,     1
  5527,     1
  5528,     1
  5529,     1
  5530,     1
  5531,     1
  5532,    61
  5533,    61
  5534,    61
  5535,    61
  5536,    61
  5537,    70
  5538,    80
  5539,    70
  5540,    70
  5541,    70
  5542,    70
  5543,    70
  5544,    70
  5545,    70
  5546,    70
  5547,    70
  5548,    70
  5549,    70
  5550,    70
  5551,    70
  5552,    61
  5553,     1
  5554,    61
  5555,    61
  5556,    61
  5557,    70
  5558,    61
  5559,    61
  5560,    85
  5561,    61
  5562,    83
  5563,    83
  5564,    83
  5565,    83
  5566,    83
  5567,    83
  5568,    83
  5569,    83
  5570,    83
  5571,     1
  5572,     1
  5573,     1
  5574,     1
  5575,     1
  5576,    83
  5577,    83
  5578,    83
  5579,    83
  5580,    83
  5581,    83
  5582,    83
  5583,    83
  5584,     1
  5585,     1
  5586,     1
  5587,     1
  5588,     1
  5589,     1
  5590,     1
  5591,    83
  5592,    70
  5593,    70
  5594,    61
  5595,    70
  5596,    70
  5597,    61
  5598,    61
  5599,    61
  5600,    61
  5601,    70
  5602,    70
  5603,    70
  5604,    61
  5605,    70
  5606,    70
  5607,    80
  5608,    80
  5609,    70
  5610,    66
  5611,    66
  5612,    66
  5613,    80
  5614,    61
  5615,    61
  5616,    61
  5617,    61
  5618,    61
  5619,    80
  5620,    80
  5621,    80
  5622,    80
  5623,    70
  5624,     1
  5625,    66
  5626,     1
  5627,     1
  5628,    68
  5629,    61
  5630,    68
  5631,    68
  5632,     1
  5633,    68
  5634,    61
  5635,    68
  5636,    68
  5637,    68
  5638,    68
  5639,    61
  5640,    61
  5641,    61
  5642,    61
  5643,    66
  5644,    61
  5645,    61
  5646,    61
  5647,    66
  5648,    66
  5649,    66
  5650,    66
  5651,    70
  5652,    61
  5653,    61
  5654,    66
  5655,    66
  5656,    66
  5657,    66
  5658,    61
  5659,    61
  5660,    61
  5661,    61
  5662,    61
  5663,    61
  5664,    61
  5665,    61
  5666,    61
  5667,    61
  5668,    61
  5669,    61
  5670,    89
  5671,    89
  5672,    89
  5673,    89
  5674,    89
  5675,    89
  5676,    89
  5677,    89
  5678,    89
  5679,    61
  5680,    61
  5681,    89
  5682,    89
  5683,    89
  5684,    89
  5685,    89
  5686,     1
  5687,     1
  5688,    80
  5689,     1
  5690,     1
  5691,     1
  5692,    61
  5693,    61
  5694,    61
  5695,    89
  5696,    89
  5697,     1
  5698,    61
  5699,    61
  5700,    61
  5701,    61
  5702,    61
  5703,    61
  5704,    61
  5705,    61
  5706,    61
  5707,    61
  5708,    89
  5709,    61
  5710,    89
  5711,    89
  5712,    61
  5713,    80
  5714,    80
  5715,    80
  5716,    80
  5717,    80
  5718,    80
  5719,    61
  5720,    61
  5721,     1
  5722,    61
  5723,    61
  5724,    61
  5725,    61
  5726,    61
  5727,    61
  5728,    61
  5729,    61
  5730,    61
  5731,    61
  5732,    89
  5733,    89
  5734,    61
  5735,    61
  5736,    61
  5737,    61
  5738,    61
  5739,    61
  5740,    61
  5741,    61
  5742,    61
  5743,    89
  5744,    61
  5745,    61
  5746,    61
  5747,    61
  5748,    61
  5749,    61
  5750,    89
  5751,    61
  5752,    61
  5753,    80
  5754,    61
  5755,    61
  5756,    61
  5757,     1
  5758,     1
  5759,     1
  5760,     1
  5761,     1
  5762,     1
  5763,     1
  5764,     1
  5765,     1
  5766,     1
  5767,    61
  5768,    61
  5769,    61
  5770,    61
  5771,    70
  5772,    80
  5773,    70
  5774,    80
  5775,    80
  5776,    80
  5777,    70
  5778,    70
  5779,    70
  5780,    70
  5781,    70
  5782,    70
  5783,    70
  5784,    70
  5785,    70
  5786,    61
  5787,    85
  5788,    61
  5789,    61
  5790,    61
  5791,    61
  5792,    61
  5793,    61
  5794,    61
  5795,    61
  5796,    83
  5797,    83
  5798,    83
  5799,    83
  5800,     1
  5801,    83
  5802,    83
  5803,     1
  5804,    83
  5805,     1
  5806,     1
  5807,    83
  5808,    83
  5809,     1
  5810,     1
  5811,     1
  5812,     1
  5813,     1
  5814,    83
  5815,    83
  5816,    83
  5817,    83
  5818,     1
  5819,     1
  5820,    83
  5821,     1
  5822,     1
  5823,     1
  5824,     1
  5825,     1
  5826,     1
  5827,     1
  5828,     1
  5829,     1
  5830,     1
  5831,     1
  5832,     1
  5833,    61
  5834,    70
  5835,    61
  5836,    61
  5837,    61
  5838,    61
  5839,    61
  5840,    61
  5841,    61
  5842,    61
  5843,    61
  5844,    61
  5845,    61
  5846,    80
  5847,    80
  5848,    80
  5849,    61
  5850,    61
  5851,    61
  5852,    70
  5853,    61
  5854,    61
  5855,    61
  5856,    68
  5857,    68
  5858,     1
  5859,    80
  5860,    80
  5861,    80
  5862,    80
  5863,    80
  5864,     1
  5865,    68
  5866,    68
  5867,    68
  5868,     1
  5869,     1
  5870,    68
  5871,    68
  5872,    66
  5873,    68
  5874,    66
  5875,    68
  5876,    61
  5877,    61
  5878,    68
  5879,    61
  5880,    61
  5881,    61
  5882,    66
  5883,    68
  5884,    66
  5885,    66
  5886,    66
  5887,    66
  5888,    70
  5889,    70
  5890,    70
  5891,    70
  5892,    61
  5893,    66
  5894,    61
  5895,    70
  5896,    61
  5897,    61
  5898,    61
  5899,    61
  5900,    61
  5901,    61
  5902,    61
  5903,    61
  5904,    89
  5905,    89
  5906,    89
  5907,    89
  5908,    89
  5909,    61
  5910,    61
  5911,    89
  5912,    89
  5913,    89
  5914,    89
  5915,    89
  5916,     1
  5917,    61
  5918,    80
  5919,     1
  5920,     1
  5921,    80
  5922,     1
  5923,    61
  5924,    61
  5925,    61
  5926,    61
  5927,    61
  5928,    89
  5929,    61
  5930,    61
  5931,    61
  5932,    61
  5933,    89
  5934,    61
  5935,    61
  5936,    61
  5937,    61
  5938,    61
  5939,    61
  5940,    89
  5941,    61
  5942,    89
  5943,    89
  5944,    61
  5945,    80
  5946,    80
  5947,    80
  5948,    80
  5949,    80
  5950,     1
  5951,     1
  5952,     1
  5953,    61
  5954,     1
  5955,    61
  5956,    61
  5957,    61
  5958,    61
  5959,    61
  5960,    61
  5961,    61
  5962,    61
  5963,    89
  5964,    61
  5965,    61
  5966,    61
  5967,    61
  5968,    61
  5969,    61
  5970,    61
  5971,    61
  5972,    61
  5973,    89
  5974,    61
  5975,    89
  5976,    61
  5977,    61
  5978,    61
  5979,    61
  5980,    89
  5981,    61
  5982,    61
  5983,    61
  5984,    61
  5985,    61
  5986,    61
  5987,     1
  5988,     1
  5989,     1
  5990,    61
  5991,    61
  5992,    61
  5993,    61
  5994,    80
  5995,    61
  5996,    80
  5997,    80
  5998,    80
  5999,    80
  6000,    80
  6001,    80
  6002,    80
  6003,    70
  6004,    70
  6005,    70
  6006,    70
  6007,    70
  6008,    70
  6009,    80
  6010,    85
  6011,    85
  6012,    61
  6013,    70
  6014,    61
  6015,    61
  6016,    61
  6017,    61
  6018,    61
  6019,    61
  6020,    83
  6021,     1
  6022,     1
  6023,     1
  6024,     1
  6025,     1
  6026,     1
  6027,     1
  6028,     1
  6029,     1
  6030,    83
  6031,     1
  6032,     1
  6033,    83
  6034,    83
  6035,    83
  6036,    83
  6037,     1
  6038,     1
  6039,     1
  6040,     1
  6041,     1
  6042,    83
  6043,    83
  6044,     1
  6045,     1
  6046,     1
  6047,     1
  6048,     1
  6049,     1
  6050,     1
  6051,     1
  6052,    82
  6053,     1
  6054,     1
  6055,     1
  6056,     1
  6057,     1
  6058,     1
  6059,     1
  6060,     1
  6061,     1
  6062,    61
  6063,    61
  6064,    61
  6065,    61
  6066,    80
  6067,    61
  6068,    61
  6069,    80
  6070,    61
  6071,    80
  6072,    80
  6073,    80
  6074,    61
  6075,    80
  6076,    70
  6077,    70
  6078,    61
  6079,    61
  6080,    61
  6081,    68
  6082,    68
  6083,    68
  6084,    68
  6085,    68
  6086,    80
  6087,    80
  6088,    61
  6089,    70
  6090,    61
  6091,    80
  6092,    61
  6093,    70
  6094,    68
  6095,     1
  6096,     1
  6097,     1
  6098,    68
  6099,    66
  6100,    61
  6101,    66
  6102,    61
  6103,    61
  6104,    68
  6105,    68
  6106,    61
  6107,    61
  6108,    61
  6109,    61
  6110,    66
  6111,    68
  6112,    68
  6113,    66
  6114,    66
  6115,    66
  6116,    66
  6117,    70
  6118,    70
  6119,    70
  6120,    70
  6121,    70
  6122,    61
  6123,    61
  6124,    70
  6125,    61
  6126,    61
  6127,    61
  6128,    61
  6129,    61
  6130,    61
  6131,    61
  6132,    89
  6133,    89
  6134,    89
  6135,    89
  6136,    89
  6137,    89
  6138,    89
  6139,    61
  6140,    89
  6141,    89
  6142,    89
  6143,    89
  6144,    89
  6145,    89
  6146,    89
  6147,    61
  6148,    61
  6149,     1
  6150,     1
  6151,    61
  6152,    80
  6153,    61
  6154,    61
  6155,    61
  6156,    61
  6157,    89
  6158,    61
  6159,    61
  6160,    68
  6161,    61
  6162,    61
  6163,    89
  6164,    61
  6165,    61
  6166,    61
  6167,    61
  6168,    61
  6169,    61
  6170,    61
  6171,    89
  6172,    61
  6173,    89
  6174,    89
  6175,    61
  6176,    80
  6177,    80
  6178,    61
  6179,     1
  6180,     1
  6181,     1
  6182,     1
  6183,     1
  6184,     1
  6185,    61
  6186,    61
  6187,    68
  6188,    61
  6189,    68
  6190,    61
  6191,    61
  6192,    61
  6193,    61
  6194,    61
  6195,    61
  6196,    61
  6197,    61
  6198,    61
  6199,    61
  6200,    70
  6201,    61
  6202,    70
  6203,    61
  6204,    89
  6205,    61
  6206,    61
  6207,    68
  6208,    68
  6209,    61
  6210,    61
  6211,    68
  6212,     1
  6213,    80
  6214,    80
  6215,    80
  6216,    80
  6217,    80
  6218,    80
  6219,    80
  6220,    80
