Date,salinity,temperature,current velocity,bottom stress,PAR,PAR fraction,extinction coefficient,significant wave height,wave direction,wave period,
Units:,PSU,degree C,m/s,N/m2,W/m2,%,/m,m,degrees,s,
2023-01-01 00:00:00,36.1823,21.6123,0.0291,0.0561,109.1273,46.7977,0.1172,0.0179,53.1679,2.2140
2023-01-01 04:00:00,36.1885,21.8113,0.0561,0.3066,237.2789,46.8106,0.1156,0.1485,281.8119,13.5807
2023-01-01 08:00:00,36.2050,22.2195,0.0168,1.0000,157.4256,45.2814,0.1186,0.1944,255.8602,13.7055
2023-01-01 12:00:00,36.2086,22.0735,0.0195,0.7071,0.0000,44.9539,0.1194,0.1895,256.3922,13.7587
2023-01-01 16:00:00,36.2113,21.7690,0.0426,0.3960,0.0000,46.6268,0.1182,0.1341,303.0184,13.6104
2023-01-01 20:00:00,36.2125,21.5898,0.0106,0.5490,0.0000,47.8851,0.1171,0.1233,322.2460,13.4697
2023-01-02 00:00:00,36.2164,21.5001,0.0082,0.3189,110.1366,47.8022,0.1177,0.1150,323.6857,13.4229
2023-01-02 04:00:00,36.2154,21.6178,0.0307,0.3954,239.6357,47.0648,0.1165,0.1044,323.6513,13.3736
2023-01-02 08:00:00,36.2118,21.8900,0.0434,0.0073,160.9777,46.0158,0.1173,0.1522,268.4068,13.6720
2023-01-02 12:00:00,36.2109,21.9176,0.0084,0.7844,0.0000,45.0968,0.1193,0.1209,304.4522,13.6047
2023-01-02 16:00:00,36.2231,21.7791,0.0186,0.4956,0.0000,46.8709,0.1183,0.1293,328.1309,13.0995
2023-01-02 20:00:00,36.2267,21.5981,0.0132,0.0880,0.0000,48.4467,0.1175,0.1218,338.7392,13.1137
2023-01-03 00:00:00,36.2293,21.5037,0.0052,0.0901,110.0412,48.6804,0.1176,0.1337,93.3828,13.1657
2023-01-03 04:00:00,36.2268,21.5929,0.0194,0.1730,232.5338,46.5074,0.1204,0.0917,327.4158,12.7095
2023-01-03 08:00:00,36.2225,21.6921,0.0273,0.3141,156.5728,44.9242,0.1215,0.0764,321.3813,12.7030
2023-01-03 12:00:00,36.2178,21.8788,0.0360,0.3308,0.0000,46.0802,0.1162,0.0799,319.7047,12.5520
2023-01-03 16:00:00,36.2213,21.9911,0.0080,0.0390,0.0000,48.3361,0.1139,0.0904,327.9923,11.9949
2023-01-03 20:00:00,36.2323,21.7286,0.0211,0.0598,0.0000,49.2198,0.1160,0.1732,33.6216,11.1409
2023-01-04 00:00:00,36.2435,21.6058,0.0269,0.1347,110.6221,49.0288,0.1180,0.1384,17.7327,10.3766
2023-01-04 04:00:00,36.2322,21.6065,0.0285,0.0144,247.0605,49.3072,0.1118,0.0678,339.2365,11.9067
2023-01-04 08:00:00,36.2180,21.9269,0.0714,0.0789,165.8583,47.8263,0.1120,0.0787,271.9915,11.5433
2023-01-04 12:00:00,36.2082,22.2200,0.0264,0.4351,0.0000,47.1159,0.1115,0.0540,292.3968,11.4418
2023-01-04 16:00:00,36.2109,21.8220,0.0140,0.0726,0.0000,47.9860,0.1130,0.0646,286.3483,11.3644
2023-01-04 20:00:00,36.2203,21.8484,0.0132,0.1405,0.0000,50.0867,0.1112,0.2019,33.3234,3.2191
2023-01-05 00:00:00,36.2296,21.7623,0.0404,0.2393,116.6932,51.5446,0.1078,0.1719,19.5460,2.7305
2023-01-05 04:00:00,36.2247,21.7958,0.0467,0.0498,250.5655,49.6481,0.1089,0.1066,212.3201,2.8015
2023-01-05 08:00:00,36.2225,22.2149,0.0799,0.0443,178.5718,50.8090,0.1008,0.0658,312.6397,11.3171
2023-01-05 12:00:00,36.2184,22.4775,0.0343,0.0155,0.0000,50.5030,0.0992,0.0280,320.6457,11.3629
2023-01-05 16:00:00,36.2186,22.1351,0.0268,0.0304,0.0000,49.9987,0.1037,0.0253,318.2436,11.2864
2023-01-05 20:00:00,36.2215,22.1547,0.0379,0.0194,0.0000,51.8442,0.1030,0.0279,323.6893,11.0075
2023-01-06 00:00:00,36.2395,22.3654,0.0321,0.0263,117.6054,53.6232,0.0994,0.0241,321.3716,11.0184
2023-01-06 04:00:00,36.2412,22.6576,0.0430,0.0991,222.5311,53.8483,0.0955,0.1470,235.1444,5.1602
2023-01-06 08:00:00,36.2391,22.6102,0.0255,0.3700,135.1655,52.6374,0.0965,0.2097,234.4530,3.2067
2023-01-06 12:00:00,36.2427,22.2642,0.0175,0.5168,0.0000,50.4675,0.1009,0.1975,241.8792,7.7351
2023-01-06 16:00:00,36.2445,21.9209,0.0031,1.0000,0.0000,51.0891,0.1017,0.1448,268.0869,9.1970
2023-01-06 20:00:00,36.2473,21.6777,0.0160,0.3616,0.0000,53.2430,0.1012,0.1088,314.7668,9.2718
2023-01-07 00:00:00,36.2470,21.6822,0.0355,0.0383,124.3670,55.5221,0.0967,0.0938,323.4115,9.3055
2023-01-07 04:00:00,36.2460,21.8748,0.0326,0.3486,274.1219,54.7140,0.0961,0.1418,278.3102,10.0168
2023-01-07 08:00:00,36.2445,22.3656,0.0225,0.0596,183.9123,52.8350,0.0980,0.1957,259.5410,12.4152
2023-01-07 12:00:00,36.2475,22.1553,0.0231,1.0000,0.0000,50.3793,0.1021,0.1852,263.5108,12.7219
2023-01-07 16:00:00,36.2517,21.9049,0.0312,0.5586,0.0000,50.2969,0.1041,0.1500,290.0719,12.3586
2023-01-07 20:00:00,36.2547,21.7254,0.0258,0.4678,0.0000,52.0651,0.1047,0.1287,317.1211,12.1385
2023-01-08 00:00:00,36.2574,21.6503,0.0189,0.3702,116.9043,52.9363,0.1051,0.1204,323.8507,11.9587
2023-01-08 04:00:00,36.2611,21.8765,0.0552,0.3423,257.6357,51.5338,0.1066,0.1563,282.5050,11.9602
2023-01-08 08:00:00,36.2622,22.0818,0.0322,0.0736,172.4584,49.6252,0.1088,0.1591,273.1960,11.6664
