Date,salinity,temperature,current velocity,bottom stress,PAR,PAR fraction,extinction coefficient,significant wave height,wave direction,wave period,
Units:,PSU,degree C,m/s,N/m2,W/m2,%,/m,m,degrees,s,
2023-01-01 00:00:00,36.3844,22.4590,0.0212,0.0088,116.5532,52.0611,0.0897,0.0605,45.2657,2.2623
2023-01-01 04:00:00,36.3927,22.5046,0.0329,0.1461,267.4900,52.9910,0.0862,0.4194,261.3183,13.8065
2023-01-01 08:00:00,36.3889,22.5852,0.0561,0.1153,187.5722,54.1914,0.0817,0.4749,255.6361,13.8931
2023-01-01 12:00:00,36.4275,22.8987,0.0248,0.6111,0.0000,53.7831,0.0826,0.5226,251.4322,13.9430
2023-01-01 16:00:00,36.3640,22.5289,0.0299,1.0000,0.0000,51.5086,0.0912,0.4547,265.3789,13.8250
2023-01-01 20:00:00,36.3374,22.1894,0.0216,1.0000,0.0000,50.1743,0.0975,0.4195,273.8491,13.7910
2023-01-02 00:00:00,36.3528,22.0847,0.0215,0.4137,115.0902,50.1810,0.0975,0.3770,276.6849,13.7937
2023-01-02 04:00:00,36.3915,22.2533,0.0168,0.4043,256.8191,50.6635,0.0936,0.3359,278.0865,13.7978
2023-01-02 08:00:00,36.4057,22.3631,0.0680,0.0244,182.3106,52.5636,0.0865,0.4448,254.1420,13.7692
2023-01-02 12:00:00,36.3975,22.5073,0.0378,0.3181,0.0000,49.7103,0.0936,0.4283,261.2342,13.7529
2023-01-02 16:00:00,36.3427,22.4803,0.0214,0.0612,0.0000,49.8380,0.0965,0.4068,274.6893,13.4349
2023-01-02 20:00:00,36.3080,22.2523,0.0114,0.3436,0.0000,50.3366,0.0987,0.3685,276.9709,13.4865
2023-01-03 00:00:00,36.3081,22.1063,0.0285,0.3115,113.2046,50.3924,0.0989,0.3358,279.5597,13.4815
2023-01-03 04:00:00,36.3681,22.2610,0.0326,0.1267,247.7243,49.6177,0.0980,0.2876,279.1190,13.1929
2023-01-03 08:00:00,36.3303,22.2495,0.0266,1.0000,169.6574,49.0015,0.0966,0.3013,270.9028,12.9261
2023-01-03 12:00:00,36.3094,22.3070,0.0259,0.0265,0.0000,49.0672,0.0954,0.3007,270.6951,12.6335
2023-01-03 16:00:00,36.2267,22.3274,0.0215,0.3939,0.0000,50.8127,0.0942,0.2963,277.0083,12.1924
2023-01-03 20:00:00,36.2768,22.2876,0.0133,0.2404,0.0000,52.4843,0.0935,0.3092,291.3328,11.6701
2023-01-04 00:00:00,36.2550,22.0237,0.0241,0.0000,119.3204,53.0132,0.0927,0.2425,312.2479,12.0821
2023-01-04 04:00:00,36.1477,21.8154,0.0225,0.1475,272.9674,54.4873,0.0853,0.1744,283.4745,11.9903
2023-01-04 08:00:00,36.1200,21.8349,0.0169,0.0137,193.9849,55.8020,0.0788,0.2213,248.7953,11.5673
2023-01-04 12:00:00,36.2371,22.0625,0.0464,0.9417,0.0000,54.7529,0.0798,0.2344,245.9495,11.4435
2023-01-04 16:00:00,36.1738,21.9527,0.0288,0.0346,0.0000,56.6868,0.0777,0.1690,277.5931,11.3969
