Date,Q,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
30/04/2019,36.1238,35,20, NaN,220,100.0000,750.0000,63.7097,6.3710,2.266978,22.669784,100.0000,50.0000,57.3387,127.4194,0,0,0,0,0,0,1
31/05/2019,34.4124,35,20, NaN,220,114.2857,857.1429,55.6452,5.5645,2.266978,22.669784,114.2857,57.1429,50.0806,111.2903,0,0,0,0,0,0,1
30/06/2019,39.9973,35,20, NaN,220,135.7143,1017.8571,75.8065,7.5806,2.266978,22.669784,135.7143,67.8571,68.2258,151.6129,0,0,0,0,0,0,1
31/07/2019,32.4606,35,20,15.0000,220,121.4286,910.7143,68.5484,6.8548,2.266978,22.669784,121.4286,60.7143,61.6935,137.0968,0,0,0,0,0,0,1
31/08/2019,30.7431,35,20, NaN,220,100.0000,750.0000,58.0645,5.8065,2.266978,22.669784,100.0000,50.0000,52.2581,116.1290,0,0,0,0,0,0,1
30/09/2019,34.9532,35,20, NaN,220,85.7143,642.8571,57.2581,5.7258,2.266978,22.669784,85.7143,42.8571,51.5323,114.5161,0,0,0,0,0,0,1
31/10/2019,26.4391,35,20, NaN,220,107.1429,803.5714,58.8710,5.8871,2.266978,22.669784,107.1429,53.5714,52.9839,117.7419,0,0,0,0,0,0,1
30/11/2019,27.1218,35,20, NaN,220,128.5714,964.2857,66.9355,6.6935,2.266978,22.669784,128.5714,64.2857,60.2419,133.8710,0,0,0,0,0,0,1
31/12/2019,28.8235,35,20, NaN,220,107.1429,803.5714,64.5161,6.4516,2.266978,22.669784,107.1429,53.5714,58.0645,129.0323,0,0,0,0,0,0,1
31/01/2020,27.7924,35,20,10.0000,220,171.4286,1285.7143,79.8387,7.9839,2.266978,22.669784,171.4286,85.7143,71.8548,159.6774,0,0,0,0,0,0,1
29/02/2020,24.5655,35,20, NaN,220,121.4286,910.7143,62.0968,6.2097,2.266978,22.669784,121.4286,60.7143,55.8871,124.1935,0,0,0,0,0,0,1
31/03/2020,26.5235,35,20, NaN,220,100.0000,750.0000,46.7742,4.6774,2.266978,22.669784,100.0000,50.0000,42.0968,93.5484,0,0,0,0,0,0,1
30/04/2020,24.6476,35,20, NaN,220,107.1429,803.5714,58.8710,5.8871,2.266978,22.669784,107.1429,53.5714,52.9839,117.7419,0,0,0,0,0,0,1
31/05/2020,27.8792,35,20, NaN,220,107.1429,803.5714,61.2903,6.1290,2.266978,22.669784,107.1429,53.5714,55.1613,122.5806,0,0,0,0,0,0,1
30/06/2020,26.4442,35,20, NaN,220,92.8571,696.4286,53.2258,5.3226,2.266978,22.669784,92.8571,46.4286,47.9032,106.4516,0,0,0,0,0,0,1
31/07/2020,27.7895,35,20,15.0000,220,107.1429,803.5714,54.8387,5.4839,2.266978,22.669784,107.1429,53.5714,49.3548,109.6774,0,0,0,0,0,0,1
31/08/2020,28.8090,35,20, NaN,220,128.5714,964.2857,67.7419,6.7742,2.266978,22.669784,128.5714,64.2857,60.9677,135.4839,0,0,0,0,0,0,1
30/09/2020,27.6043,35,20, NaN,220,114.2857,857.1429,51.6129,5.1613,2.266978,22.669784,114.2857,57.1429,46.4516,103.2258,0,0,0,0,0,0,1
31/10/2020,28.8986,35,20, NaN,220,114.2857,857.1429,50.0000,5.0000,2.266978,22.669784,114.2857,57.1429,45.0000,100.0000,0,0,0,0,0,0,1
30/11/2020,25.1100,35,20, NaN,220,107.1429,803.5714,58.0645,5.8065,2.266978,22.669784,107.1429,53.5714,52.2581,116.1290,0,0,0,0,0,0,1
31/12/2020,26.0505,35,20, NaN,220,142.8571,1071.4286,58.0645,5.8065,2.266978,22.669784,142.8571,71.4286,52.2581,116.1290,0,0,0,0,0,0,1
31/01/2021,25.5294,35,20,10.0000,220,142.8571,1071.4286,62.0968,6.2097,2.266978,22.669784,142.8571,71.4286,55.8871,124.1935,0,0,0,0,0,0,1
28/02/2021,24.3699,35,20, NaN,220,171.4286,1285.7143,59.6774,5.9677,2.266978,22.669784,171.4286,85.7143,53.7097,119.3548,0,0,0,0,0,0,1
31/03/2021,19.8479,35,20, NaN,220,142.8571,1071.4286,59.6774,5.9677,2.266978,22.669784,142.8571,71.4286,53.7097,119.3548,0,0,0,0,0,0,1
30/04/2021,24.5681,35,20, NaN,220,142.8571,1071.4286,58.0645,5.8065,2.266978,22.669784,142.8571,71.4286,52.2581,116.1290,0,0,0,0,0,0,1
31/05/2021,26.7689,35,20, NaN,220,157.1429,1178.5714,55.6452,5.5645,2.266978,22.669784,157.1429,78.5714,50.0806,111.2903,0,0,0,0,0,0,1
30/06/2021,30.8500,35,20, NaN,220,128.5714,964.2857,79.0323,7.9032,2.266978,22.669784,128.5714,64.2857,71.1290,158.0645,0,0,0,0,0,0,1
