Date,Q,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
31/01/2018,12.1221,35,20,20.0000,220,107.1429,803.5714,62.0968,6.2097,2.266978,22.669784,107.1429,53.5714,55.8871,124.1935,0,0,0,0,0,0,1
28/02/2018,19.1772,35,20, NaN,220,69.2857,519.6429,54.8387,5.4839,2.266978,22.669784,69.2857,34.6429,49.3548,109.6774,0,0,0,0,0,0,1
31/03/2018,21.1584,35,20, NaN,220,71.4286,535.7143,88.7097,8.8710,2.266978,22.669784,71.4286,35.7143,79.8387,177.4194,0,0,0,0,0,0,1
30/04/2018,22.3674,35,20, NaN,220,27.8571,208.9286,59.6774,5.9677,2.266978,22.669784,27.8571,13.9286,53.7097,119.3548,0,0,0,0,0,0,1
31/05/2018,26.0291,35,20, NaN,220,164.2857,1232.1429,41.1290,4.1129,2.266978,22.669784,164.2857,82.1429,37.0161,82.2581,0,0,0,0,0,0,1
30/06/2018,20.4047,35,20, NaN,220,65.7143,492.8571,56.4516,5.6452,2.266978,22.669784,65.7143,32.8571,50.8065,112.9032,0,0,0,0,0,0,1
31/07/2018,23.1795,35,20,25.0000,220,92.8571,696.4286,58.8710,5.8871,2.266978,22.669784,92.8571,46.4286,52.9839,117.7419,0,0,0,0,0,0,1
31/08/2018,24.5138,35,20, NaN,220,85.7143,642.8571,4.4355,0.4435,2.266978,22.669784,85.7143,42.8571,3.9919,8.8710,0,0,0,0,0,0,1
30/09/2018,21.0814,35,20, NaN,220,85.7143,642.8571,33.8710,3.3871,2.266978,22.669784,85.7143,42.8571,30.4839,67.7419,0,0,0,0,0,0,1
31/10/2018,20.6234,35,20,9.2000,220,100.0000,750.0000,42.7419,4.2742,2.266978,22.669784,100.0000,50.0000,38.4677,85.4839,0,0,0,0,0,0,1
30/11/2018,19.9282,35,20, NaN,220,135.7143,1017.8571,69.3548,6.9355,2.266978,22.669784,135.7143,67.8571,62.4194,138.7097,0,0,0,0,0,0,1
31/12/2018,19.5251,35,20, NaN,220,107.1429,803.5714,37.0968,3.7097,2.266978,22.669784,107.1429,53.5714,33.3871,74.1935,0,0,0,0,0,0,1
31/01/2019,19.0576,35,20,10.0000,220,114.2857,857.1429,59.6774,5.9677,2.266978,22.669784,114.2857,57.1429,53.7097,119.3548,0,0,0,0,0,0,1
28/02/2019,18.5122,35,20, NaN,220,85.7143,642.8571,20.1613,2.0161,2.266978,22.669784,85.7143,42.8571,18.1452,40.3226,0,0,0,0,0,0,1
31/03/2019,21.1191,35,20, NaN,220,71.4286,535.7143,38.7097,3.8710,2.266978,22.669784,71.4286,35.7143,34.8387,77.4194,0,0,0,0,0,0,1
30/04/2019,19.6617,35,20, NaN,220,107.1429,803.5714,58.0645,5.8065,2.266978,22.669784,107.1429,53.5714,52.2581,116.1290,0,0,0,0,0,0,1
31/05/2019,20.2608,35,20, NaN,220,114.2857,857.1429,61.2903,6.1290,2.266978,22.669784,114.2857,57.1429,55.1613,122.5806,0,0,0,0,0,0,1
30/06/2019,20.2384,35,20, NaN,220,85.7143,642.8571,45.1613,4.5161,2.266978,22.669784,85.7143,42.8571,40.6452,90.3226,0,0,0,0,0,0,1
31/07/2019,20.4050,35,20,15.0000,220,100.0000,750.0000,56.4516,5.6452,2.266978,22.669784,100.0000,50.0000,50.8065,112.9032,0,0,0,0,0,0,1
31/08/2019,21.3970,35,20, NaN,220,100.0000,750.0000,45.9677,4.5968,2.266978,22.669784,100.0000,50.0000,41.3710,91.9355,0,0,0,0,0,0,1
30/09/2019,20.1701,35,20, NaN,220,107.1429,803.5714,46.7742,4.6774,2.266978,22.669784,107.1429,53.5714,42.0968,93.5484,0,0,0,0,0,0,1
31/10/2019,22.7814,35,20, NaN,220,100.0000,750.0000,71.7742,7.1774,2.266978,22.669784,100.0000,50.0000,64.5968,143.5484,0,0,0,0,0,0,1
30/11/2019,19.4115,35,20, NaN,220,85.7143,642.8571,56.4516,5.6452,2.266978,22.669784,85.7143,42.8571,50.8065,112.9032,0,0,0,0,0,0,1
31/12/2019,18.6897,35,20, NaN,220,100.0000,750.0000,23.3871,2.3387,2.266978,22.669784,100.0000,50.0000,21.0484,46.7742,0,0,0,0,0,0,1
31/01/2020,19.4990,35,20,2.5000,220,85.7143,642.8571,42.7419,4.2742,2.266978,22.669784,85.7143,42.8571,38.4677,85.4839,0,0,0,0,0,0,1
29/02/2020,21.2734,35,20, NaN,220,78.5714,589.2857,58.8710,5.8871,2.266978,22.669784,78.5714,39.2857,52.9839,117.7419,0,0,0,0,0,0,1
31/03/2020,22.3934,35,20, NaN,220,142.8571,1071.4286,50.0000,5.0000,2.266978,22.669784,142.8571,71.4286,45.0000,100.0000,0,0,0,0,0,0,1
30/04/2020,19.5709,35,20, NaN,220,78.5714,589.2857,51.6129,5.1613,2.266978,22.669784,78.5714,39.2857,46.4516,103.2258,0,0,0,0,0,0,1
31/05/2020,20.6674,35,20, NaN,220,92.8571,696.4286,45.9677,4.5968,2.266978,22.669784,92.8571,46.4286,41.3710,91.9355,0,0,0,0,0,0,1
30/06/2020,20.4965,35,20, NaN,220,78.5714,589.2857,51.6129,5.1613,2.266978,22.669784,78.5714,39.2857,46.4516,103.2258,0,0,0,0,0,0,1
31/07/2020,22.4949,35,20,20.0000,220,121.4286,910.7143,20.9677,2.0968,2.266978,22.669784,121.4286,60.7143,18.8710,41.9355,0,0,0,0,0,0,1
31/08/2020,20.4986,35,20, NaN,220,85.7143,642.8571,33.0645,3.3065,2.266978,22.669784,85.7143,42.8571,29.7581,66.1290,0,0,0,0,0,0,1
30/09/2020,20.2000,35,20, NaN,220,142.8571,1071.4286,61.2903,6.1290,2.266978,22.669784,142.8571,71.4286,55.1613,122.5806,0,0,0,0,0,0,1
31/10/2020,20.4094,35,20, NaN,220,85.7143,642.8571,43.5484,4.3548,2.266978,22.669784,85.7143,42.8571,39.1935,87.0968,0,0,0,0,0,0,1
30/11/2020,20.8527,35,20, NaN,220,121.4286,910.7143,32.2581,3.2258,2.266978,22.669784,121.4286,60.7143,29.0323,64.5161,0,0,0,0,0,0,1
31/12/2020,21.2630,35,20, NaN,220,85.7143,642.8571,53.2258,5.3226,2.266978,22.669784,85.7143,42.8571,47.9032,106.4516,0,0,0,0,0,0,1
31/01/2021,20.5002,35,20,5.0000,220,85.7143,642.8571,66.9355,6.6935,2.266978,22.669784,85.7143,42.8571,60.2419,133.8710,0,0,0,0,0,0,1
28/02/2021,20.2074,35,20, NaN,220,85.7143,642.8571,75.0000,7.5000,2.266978,22.669784,85.7143,42.8571,67.5000,150.0000,0,0,0,0,0,0,1
31/03/2021,21.1916,35,20, NaN,220,65.7143,492.8571,63.7097,6.3710,2.266978,22.669784,65.7143,32.8571,57.3387,127.4194,0,0,0,0,0,0,1
30/04/2021,20.6422,35,20, NaN,220,71.4286,535.7143,76.6129,7.6613,2.266978,22.669784,71.4286,35.7143,68.9516,153.2258,0,0,0,0,0,0,1
31/05/2021,22.2015,35,20, NaN,220,85.7143,642.8571,49.1935,4.9194,2.266978,22.669784,85.7143,42.8571,44.2742,98.3871,0,0,0,0,0,0,1
30/06/2021,22.4819,35,20, NaN,220,92.8571,696.4286,33.0645,3.3065,2.266978,22.669784,92.8571,46.4286,29.7581,66.1290,0,0,0,0,0,0,1
