Date,Q,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
31/03/2017,6.4543,35,20,130.0000,220,428.5714,3214.2857,75.0000,7.5000,2.266978,22.669784,428.5714,214.2857,67.5000,150.0000,0,0,0,0,0,0,1
30/04/2017,6.1827,35,20,180.0000,220,500.0000,3750.0000,88.7097,8.8710,2.266978,22.669784,500.0000,250.0000,79.8387,177.4194,0,0,0,0,0,0,1
31/05/2017,6.4981,35,20,130.0000,220,464.2857,3482.1429,80.6452,8.0645,2.266978,22.669784,464.2857,232.1429,72.5806,161.2903,0,0,0,0,0,0,1
30/06/2017,6.2007,35,20,190.0000,220,464.2857,3482.1429,78.2258,7.8226,2.266978,22.669784,464.2857,232.1429,70.4032,156.4516,0,0,0,0,0,0,1
31/07/2017,6.5392,35,20,170.0000,220,464.2857,3482.1429,87.0968,8.7097,2.266978,22.669784,464.2857,232.1429,78.3871,174.1935,0,0,0,0,0,0,1
31/08/2017,6.0814,35,20,150.0000,220,392.8571,2946.4286,69.3548,6.9355,2.266978,22.669784,392.8571,196.4286,62.4194,138.7097,0,0,0,0,0,0,1
30/09/2017,4.3137,35,20,170.0000,220,464.2857,3482.1429,79.0323,7.9032,2.266978,22.669784,464.2857,232.1429,71.1290,158.0645,0,0,0,0,0,0,1
31/10/2017,7.2316,35,20,100.0000,220,392.8571,2946.4286,59.6774,5.9677,2.266978,22.669784,392.8571,196.4286,53.7097,119.3548,0,0,0,0,0,0,1
30/11/2017,6.3485,35,20,160.0000,220,428.5714,3214.2857,70.1613,7.0161,2.266978,22.669784,428.5714,214.2857,63.1452,140.3226,0,0,0,0,0,0,1
31/12/2017,6.4841,35,20,140.0000,220,428.5714,3214.2857,71.7742,7.1774,2.266978,22.669784,428.5714,214.2857,64.5968,143.5484,0,0,0,0,0,0,1
31/01/2018,6.6003,35,20,160.0000,220,464.2857,3482.1429,80.6452,8.0645,2.266978,22.669784,464.2857,232.1429,72.5806,161.2903,0,0,0,0,0,0,1
28/02/2018,5.8573,35,20,130.0000,220,428.5714,3214.2857,69.3548,6.9355,2.266978,22.669784,428.5714,214.2857,62.4194,138.7097,0,0,0,0,0,0,1
31/03/2018,6.2892,35,20,120.0000,220,428.5714,3214.2857,59.6774,5.9677,2.266978,22.669784,428.5714,214.2857,53.7097,119.3548,0,0,0,0,0,0,1
30/04/2018,6.0933,35,20,210.0000,220,428.5714,3214.2857,77.4194,7.7419,2.266978,22.669784,428.5714,214.2857,69.6774,154.8387,0,0,0,0,0,0,1
31/05/2018,6.4184,35,20,130.0000,220,464.2857,3482.1429,73.3871,7.3387,2.266978,22.669784,464.2857,232.1429,66.0484,146.7742,0,0,0,0,0,0,1
30/06/2018,6.5381,35,20,120.0000,220,428.5714,3214.2857,64.5161,6.4516,2.266978,22.669784,428.5714,214.2857,58.0645,129.0323,0,0,0,0,0,0,1
31/07/2018,7.0723,35,20,110.0000,220,428.5714,3214.2857,70.1613,7.0161,2.266978,22.669784,428.5714,214.2857,63.1452,140.3226,0,0,0,0,0,0,1
31/08/2018,7.1775,35,20,65.0000,220,535.7143,4017.8571,74.1935,7.4194,2.266978,22.669784,535.7143,267.8571,66.7742,148.3871,0,0,0,0,0,0,1
30/09/2018,6.6831,35,20,110.0000,220,428.5714,3214.2857,56.4516,5.6452,2.266978,22.669784,428.5714,214.2857,50.8065,112.9032,0,0,0,0,0,0,1
31/10/2018,6.6764,35,20,110.0000,220,464.2857,3482.1429,62.9032,6.2903,2.266978,22.669784,464.2857,232.1429,56.6129,125.8065,0,0,0,0,0,0,1
30/11/2018,6.2985,35,20,95.0000,220,464.2857,3482.1429,61.2903,6.1290,2.266978,22.669784,464.2857,232.1429,55.1613,122.5806,0,0,0,0,0,0,1
31/12/2018,6.3977,35,20,90.0000,220,500.0000,3750.0000,63.7097,6.3710,2.266978,22.669784,500.0000,250.0000,57.3387,127.4194,0,0,0,0,0,0,1
31/01/2019,6.2895,35,20,120.0000,220,535.7143,4017.8571,72.5806,7.2581,2.266978,22.669784,535.7143,267.8571,65.3226,145.1613,0,0,0,0,0,0,1
28/02/2019,5.7267,35,20,100.0000,220,464.2857,3482.1429,62.0968,6.2097,2.266978,22.669784,464.2857,232.1429,55.8871,124.1935,0,0,0,0,0,0,1
31/03/2019,6.2812,35,20,110.0000,220,464.2857,3482.1429,61.2903,6.1290,2.266978,22.669784,464.2857,232.1429,55.1613,122.5806,0,0,0,0,0,0,1
30/04/2019,6.0108,35,20,120.0000,220,428.5714,3214.2857,62.9032,6.2903,2.266978,22.669784,428.5714,214.2857,56.6129,125.8065,0,0,0,0,0,0,1
31/05/2019,6.2567,35,20,130.0000,220,642.8571,4821.4286,80.6452,8.0645,2.266978,22.669784,642.8571,321.4286,72.5806,161.2903,0,0,0,0,0,0,1
30/06/2019,6.2262,35,20,120.0000,220,464.2857,3482.1429,63.7097,6.3710,2.266978,22.669784,464.2857,232.1429,57.3387,127.4194,0,0,0,0,0,0,1
31/07/2019,6.5648,35,20,110.0000,220,428.5714,3214.2857,55.6452,5.5645,2.266978,22.669784,428.5714,214.2857,50.0806,111.2903,0,0,0,0,0,0,1
31/08/2019,6.5951,35,20,100.0000,220,500.0000,3750.0000,67.7419,6.7742,2.266978,22.669784,500.0000,250.0000,60.9677,135.4839,0,0,0,0,0,0,1
30/09/2019,6.3765,35,20,130.0000,220,428.5714,3214.2857,59.6774,5.9677,2.266978,22.669784,428.5714,214.2857,53.7097,119.3548,0,0,0,0,0,0,1
31/10/2019,6.3783,35,20,130.0000,220,464.2857,3482.1429,64.5161,6.4516,2.266978,22.669784,464.2857,232.1429,58.0645,129.0323,0,0,0,0,0,0,1
30/11/2019,6.0080,35,20,95.0000,220,428.5714,3214.2857,63.7097,6.3710,2.266978,22.669784,428.5714,214.2857,57.3387,127.4194,0,0,0,0,0,0,1
31/12/2019,6.1190,35,20,120.0000,220,428.5714,3214.2857,63.7097,6.3710,2.266978,22.669784,428.5714,214.2857,57.3387,127.4194,0,0,0,0,0,0,1
31/01/2020,6.0123,35,20,140.0000,220,500.0000,3750.0000,67.7419,6.7742,2.266978,22.669784,500.0000,250.0000,60.9677,135.4839,0,0,0,0,0,0,1
29/02/2020,5.6400,35,20,90.0000,220,428.5714,3214.2857,70.1613,7.0161,2.266978,22.669784,428.5714,214.2857,63.1452,140.3226,0,0,0,0,0,0,1
31/03/2020,6.1695,35,20,150.0000,220,428.5714,3214.2857,70.1613,7.0161,2.266978,22.669784,428.5714,214.2857,63.1452,140.3226,0,0,0,0,0,0,1
30/04/2020,5.9439,35,20,120.0000,220,389.2857,2919.6429,61.2903,6.1290,2.266978,22.669784,389.2857,194.6429,55.1613,122.5806,0,0,0,0,0,0,1
31/05/2020,6.3567,35,20,140.0000,220,428.5714,3214.2857,70.1613,7.0161,2.266978,22.669784,428.5714,214.2857,63.1452,140.3226,0,0,0,0,0,0,1
30/06/2020,6.2031,35,20,130.0000,220,428.5714,3214.2857,65.3226,6.5323,2.266978,22.669784,428.5714,214.2857,58.7903,130.6452,0,0,0,0,0,0,1
31/07/2020,6.3574,35,20,120.0000,220,392.8571,2946.4286,62.0968,6.2097,2.266978,22.669784,392.8571,196.4286,55.8871,124.1935,0,0,0,0,0,0,1
31/08/2020,6.4694,35,20,180.0000,220,571.4286,4285.7143,88.7097,8.8710,2.266978,22.669784,571.4286,285.7143,79.8387,177.4194,0,0,0,0,0,0,1
30/09/2020,6.2131,35,20,120.0000,220,392.8571,2946.4286,62.0968,6.2097,2.266978,22.669784,392.8571,196.4286,55.8871,124.1935,0,0,0,0,0,0,1
31/10/2020,6.3610,35,20,120.0000,220,428.5714,3214.2857,62.0968,6.2097,2.266978,22.669784,428.5714,214.2857,55.8871,124.1935,0,0,0,0,0,0,1
30/11/2020,6.1366,35,20,120.0000,220,428.5714,3214.2857,65.3226,6.5323,2.266978,22.669784,428.5714,214.2857,58.7903,130.6452,0,0,0,0,0,0,1
31/12/2020,6.2999,35,20,130.0000,220,464.2857,3482.1429,70.1613,7.0161,2.266978,22.669784,464.2857,232.1429,63.1452,140.3226,0,0,0,0,0,0,1
31/01/2021,6.1711,35,20,120.0000,220,464.2857,3482.1429,67.7419,6.7742,2.266978,22.669784,464.2857,232.1429,60.9677,135.4839,0,0,0,0,0,0,1
28/02/2021,5.8218,35,20,130.0000,220,428.5714,3214.2857,64.5161,6.4516,2.266978,22.669784,428.5714,214.2857,58.0645,129.0323,0,0,0,0,0,0,1
31/03/2021,6.4979,35,20,130.0000,220,392.8571,2946.4286,58.0645,5.8065,2.266978,22.669784,392.8571,196.4286,52.2581,116.1290,0,0,0,0,0,0,1
30/04/2021,6.2882,35,20,120.0000,220,428.5714,3214.2857,56.4516,5.6452,2.266978,22.669784,428.5714,214.2857,50.8065,112.9032,0,0,0,0,0,0,1
31/05/2021,6.3645,35,20,110.0000,220,428.5714,3214.2857,61.2903,6.1290,2.266978,22.669784,428.5714,214.2857,55.1613,122.5806,0,0,0,0,0,0,1
30/06/2021,6.2943,35,20,110.0000,220,464.2857,3482.1429,66.1290,6.6129,2.266978,22.669784,464.2857,232.1429,59.5161,132.2581,0,0,0,0,0,0,1
