Date,Q,Salt,Temp,TSS,DO,AMM,NIT,FRP,FRPADS,POC,DOC,PON,DON,POP,DOP,GRN,BGA,CRYPT,MDIAT,DINO,ZEROS,ONES
30/04/2017,3.9091,35,20, NaN,220,17.8571,133.9286,11.2903,1.1290,2.266978,22.669784,17.8571,8.9286,10.1613,22.5806,0,0,0,0,0,0,1
31/05/2017,4.1192,35,20, NaN,220,20.7143,155.3571,12.9032,1.2903,2.266978,22.669784,20.7143,10.3571,11.6129,25.8065,0,0,0,0,0,0,1
30/06/2017,3.9805,35,20, NaN,220,23.5714,176.7857,16.1290,1.6129,2.266978,22.669784,23.5714,11.7857,14.5161,32.2581,0,0,0,0,0,0,1
31/07/2017,4.1813,35,20,15.0000,220,23.5714,176.7857,11.2903,1.1290,2.266978,22.669784,23.5714,11.7857,10.1613,22.5806,0,0,0,0,0,0,1
31/08/2017,4.2108,35,20, NaN,220,22.1429,166.0714,10.4839,1.0484,2.266978,22.669784,22.1429,11.0714,9.4355,20.9677,0,0,0,0,0,0,1
30/09/2017,4.0184,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/10/2017,4.1313,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/11/2017,3.8459,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/12/2017,3.8887,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/01/2018,4.0676,35,20,10.0000,220,38.5714,289.2857,12.9032,1.2903,2.266978,22.669784,38.5714,19.2857,11.6129,25.8065,0,0,0,0,0,0,1
28/02/2018,3.7558,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/03/2018,4.1325,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/04/2018,3.9660,35,20, NaN,220,51.4286,385.7143,11.2903,1.1290,2.266978,22.669784,51.4286,25.7143,10.1613,22.5806,0,0,0,0,0,0,1
31/05/2018,4.1325,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/06/2018,4.1311,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/07/2018,4.2604,35,20,10.0000,220,32.1429,241.0714,18.5484,1.8548,2.266978,22.669784,32.1429,16.0714,16.6935,37.0968,0,0,0,0,0,0,1
31/08/2018,4.3696,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/09/2018,4.1192,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/10/2018,4.2285,35,20, NaN,220,42.8571,321.4286,14.5161,1.4516,2.266978,22.669784,42.8571,21.4286,13.0645,29.0323,0,0,0,0,0,0,1
30/11/2018,4.1255,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/12/2018,4.2355,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/01/2019,4.1699,35,20,5.0000,220,31.4286,235.7143,8.8710,0.8871,2.266978,22.669784,31.4286,15.7143,7.9839,17.7419,0,0,0,0,0,0,1
28/02/2019,3.9758,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/03/2019,4.3128,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/04/2019,4.1208,35,20, NaN,220,21.4286,160.7143,7.8226,0.7823,2.266978,22.669784,21.4286,10.7143,7.0403,15.6452,0,0,0,0,0,0,1
31/05/2019,4.3154,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/06/2019,3.9385,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/07/2019,4.3467,35,20,20.0000,220,55.7143,417.8571,12.9032,1.2903,2.266978,22.669784,55.7143,27.8571,11.6129,25.8065,0,0,0,0,0,0,1
31/08/2019,4.3776,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/09/2019,4.2150,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/10/2019,4.2514,35,20, NaN,220,61.4286,460.7143,13.7097,1.3710,2.266978,22.669784,61.4286,30.7143,12.3387,27.4194,0,0,0,0,0,0,1
30/11/2019,4.1439,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/12/2019,4.3002,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/01/2020,4.2702,35,20,10.0000,220,71.4286,535.7143,12.9032,1.2903,2.266978,22.669784,71.4286,35.7143,11.6129,25.8065,0,0,0,0,0,0,1
29/02/2020,4.1279,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/03/2020,4.4330,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/04/2020,4.3383,35,20, NaN,220,45.7143,342.8571,18.5484,1.8548,2.266978,22.669784,45.7143,22.8571,16.6935,37.0968,0,0,0,0,0,0,1
31/05/2020,4.6303,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/06/2020,4.4624,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/07/2020,4.5310,35,20,5.0000,220,39.2857,294.6429,11.2903,1.1290,2.266978,22.669784,39.2857,19.6429,10.1613,22.5806,0,0,0,0,0,0,1
31/08/2020,4.6155,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/09/2020,4.3966,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/10/2020,4.5028,35,20, NaN,220,47.8571,358.9286,8.8710,0.8871,2.266978,22.669784,47.8571,23.9286,7.9839,17.7419,0,0,0,0,0,0,1
30/11/2020,4.3869,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/12/2020,4.5419,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/01/2021,4.4966,35,20,5.0000,220,47.8571,358.9286,15.3226,1.5323,2.266978,22.669784,47.8571,23.9286,13.7903,30.6452,0,0,0,0,0,0,1
28/02/2021,4.1524,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
31/03/2021,4.5446,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/04/2021,4.3709,35,20, NaN,220,85.7143,642.8571,35.4839,3.5484,2.266978,22.669784,85.7143,42.8571,31.9355,70.9677,0,0,0,0,0,0,1
31/05/2021,4.7118,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
30/06/2021,4.5964,35,20, NaN,220, NaN, NaN, NaN, NaN,2.266978,22.669784, NaN, NaN, NaN, NaN,0,0,0,0,0,0,1
